,dates,jap0362-0000,jap0362-0001,jap0362-0002,jap0362-0003,jap0362-0004,jap0362-0005,jap0362-0006,jap0362-0007,jap0362-0008,jap0362-0009,jap0362-0010,jap0362-0011,jap0362-0012,jap0362-0013,jap0362-0014,jap0362-0015,jap0362-0016,jap0362-0017,jap0362-0018,jap0362-0019,jap0362-0020,jap0362-0021,jap0362-0022,jap0362-0023,jap0362-0024,jap0362-0025,jap0362-0026
0,1984-07-02 01:16:26+00:00,187.45864443159783,173.52252214417817,162.14118864113289,151.13387448634634,150.103877800838,147.30779275582327,150.08481731100835,160.32145013989438,163.5680560644224,161.98835390244918,,,,,,,,,,,,,,,,154.88018206125082,169.4970157836022
1,1984-09-04 01:17:59+00:00,187.95124190098005,171.4979720767066,166.1420156212996,161.41933276797397,155.3492197140592,154.0239197774429,165.01919175937388,163.35174484736757,166.71898379074523,171.64586534990576,,,,,,183.84212349963155,,,,,,,,,,,
2,1984-10-22 01:17:58+00:00,189.00329509854078,182.67411119892438,153.53522229998373,149.2907870507737,147.08333083212324,145.174468697379,135.7521164999914,141.99465690758086,147.10724560254437,149.12563515623836,154.22230446343823,151.31398817698053,158.42627693276071,160.34663196197553,163.19660482656164,165.71227992057806,180.8119277403751,171.94688699847956,162.45491517716803,161.7091432037305,139.410918200747,150.64464625793113,134.86433683623798,127.42238260607489,137.53982104704542,150.86453095141403,165.6685796130228
3,1985-05-18 01:18:02+00:00,187.5754782500566,160.63245215241065,154.37413267355123,153.38864191454377,147.64474132279088,132.52331611416326,145.5520031896953,157.52123164025596,149.98127826918193,135.17751852695412,145.39371192926566,147.57199675993968,167.00717979414662,161.15279614378701,169.2228680199144,179.03189533983738,185.18091054285443,183.25428170201687,170.95633626246965,146.0796486903368,143.57108762185482,122.04379467282837,143.15007747554645,147.3607344467596,142.77410541834493,146.52869935063922,167.43674177376516
4,1985-10-09 01:16:57+00:00,203.572748876967,179.03108307303873,173.38427242528567,163.40801314413008,162.23518381445896,160.82998622151055,165.27784954632725,174.08158674771664,174.9555969960655,163.93800869542233,163.15082993753393,167.8295667552159,171.18897094770955,176.31095939156543,172.2071664139003,179.6685227093545,186.72275016927995,194.6179980502428,180.14133997074399,177.62295102534415,178.90427636854068,,181.6060575209161,176.59767492133628,170.71787257274303,173.5381773494719,199.90021127443362
5,1986-09-26 01:08:08+00:00,179.77752985145958,168.48737178350314,158.69440752028203,152.48627916275336,146.7605939948503,141.24167244655345,143.65359887965613,151.43714220787834,148.18022569729024,146.99298167540545,146.53704568596427,162.1459342149841,172.30765915685336,172.64377900384284,177.56731858214994,187.02892908271141,195.53275952209162,200.35525789103292,175.91842596923001,165.55260022548595,151.90677029185576,114.26404210905841,136.70631123232974,146.463118362338,148.20008732475807,163.89652036829025,192.48300706893286
6,1986-12-15 01:06:42+00:00,200.12194917098387,187.3110994563607,177.8691271546705,167.08725689077934,159.48134012097114,160.27611110259144,166.93622687951844,174.831135710363,173.30338465086587,167.13016007362725,173.31267138628544,171.16205326400234,182.21954165419191,187.4013291875339,187.3867905276575,194.48246893246133,196.49850663020203,199.70355805850798,187.42665119030553,178.02931507893413,170.35138814462346,134.45643069274735,157.93654857620962,160.61806044474432,155.25854134600695,167.11786446951277,176.38261914416424
7,1987-03-05 01:09:24+00:00,228.48104328319465,205.96705454782597,201.29522667129243,189.28175133799348,185.2737290582652,183.2093327698821,197.83379618055926,205.14373415900317,201.80520614797211,194.95716906848565,195.69329792848185,200.07799284095677,208.63976325490182,211.29257166123156,213.847355438457,216.38506456596645,226.0106283984897,241.65948296050783,232.5729856484675,218.56651548843627,188.74547766207905,,186.8675528807943,188.47015019135162,187.84256566476745,189.03639690032145,206.59912539825095
8,1987-08-12 01:13:52+00:00,203.40141542748802,186.31691134397687,181.58266574053627,177.80844488979412,169.14208499487665,168.09299990683922,174.05845290148793,184.78671705663044,186.32020145800638,175.93666071274416,177.67366091011576,186.55580262900637,196.36921064720448,200.06428063750187,206.45251574149864,215.88881990209075,225.2028213428915,233.93578922487342,219.55971654434543,202.29658201056662,175.6324327544952,120.43501422152485,160.37729829111575,166.78341836950446,170.1295378741962,183.69867913286043,200.5290640135179
9,1987-08-28 01:14:19+00:00,210.8121293772917,197.00639550193665,188.51926816265936,181.90799891752584,181.2097466475034,175.87793279602104,187.58801032637604,197.91133469060617,188.4318983903372,185.58177603059372,187.39533153544573,194.29973991637146,,,,,,,,,,,,,,,
