,dates,chi0505-0000,chi0505-0001,chi0505-0002,chi0505-0003,chi0505-0004,chi0505-0005,chi0505-0006,chi0505-0007,chi0505-0008,chi0505-0009,chi0505-0010,chi0505-0011,chi0505-0012,chi0505-0013,chi0505-0014,chi0505-0015,chi0505-0016,chi0505-0017,chi0505-0018,chi0505-0019
10,1998-09-17 14:20:38+00:00,180.43284125336794,176.0130023829183,190.5259569979919,179.91774028679538,189.01771718959998,203.66840713892336,189.48759149442483,161.91495469954918,168.6866480471261,185.92780761862895,191.56420346938728,168.54765812069564,168.01353794472456,178.5154160758622,179.07596519849469,178.9999654717508,186.05869764690343,200.7669768873108,210.93354931833318,186.3847135858728
11,1998-11-29 14:14:40+00:00,170.70278224888565,161.1385610794789,170.08784436012772,163.22096601238695,175.6208152088303,179.44233387390554,183.22772175056767,164.6515631892203,182.03382850806221,168.35251288722233,154.31698119676636,178.4513554187003,193.1831815439364,189.58638947347134,197.44428915438246,198.37182236395483,171.23311646919328,179.22116304939703,216.2754176869306,223.71884210787024
12,1998-12-31 14:14:46+00:00,175.78921192944858,164.31185348413894,183.97183274438137,172.50756912776657,192.36629198204338,190.22440514152188,189.40422040052474,174.5477923744412,194.62817651239743,172.60915683028838,158.3311769032648,195.05543082191033,187.072360968754,192.40295560241262,197.70164198394022,203.21792060922604,180.9510253890232,174.20060609932662,206.61398178217797,224.20900498335644
13,1999-01-16 14:14:38+00:00,167.79811807119378,157.0496335488643,173.87041919841914,173.24289565793921,174.456549301761,179.58248379571293,175.4647991678872,166.11308910542272,182.37462434171482,169.33440565399155,150.96174534815856,183.9336802325888,197.04714020383912,193.643052591278,195.97454364575674,203.40579846093226,189.64483374980284,174.00658127382616,192.7116970111263,218.23513552946378
14,1999-02-08 14:21:01+00:00,173.021676851225,166.84609246859134,175.1767357546827,171.13024850140977,185.37919692312866,183.88721909286173,178.0560806919094,166.64397135004478,187.5449076907928,186.71748811863867,161.15092576177392,186.39343140937885,184.7465191272486,181.40439315387334,201.96238598295866,206.55053730729185,211.83898336891207,181.00206154908992,195.75133733036967,216.86649192884897
15,1999-03-12 14:20:54+00:00,181.91634285220712,171.11847032243855,179.41591416162285,183.14174054971517,197.6700051500941,188.68144875019138,188.0814856763728,159.90468943887757,171.65900674130754,159.38564295557714,177.2140747464562,192.72373698244857,191.27118683405953,190.6871291168161,215.42850284783486,233.29457587850084,212.99706474823597,191.92950429420415,200.06483776906023,
16,1999-09-29 14:12:10+00:00,163.0240393877307,152.3999300370235,165.46881977993328,157.29669990734502,171.4204358056853,186.01617439015973,200.11373537330223,157.0931897942797,159.82126608044769,152.7183680359571,158.46197216353403,180.45484323495774,191.30318638928117,173.5684753161445,146.33433603571882,153.23703630123484,183.79381118062238,191.98034232057185,186.9819847452524,186.16203960258056
17,1999-10-07 14:28:42+00:00,154.00877998805495,150.15188789438653,165.62899614427477,138.41432758797652,171.24158288565718,185.9055121250585,188.0918569454775,,143.36288103667508,137.87320446390464,152.48981327147865,168.25683217248599,175.7446393987161,164.06009905499127,138.8018707341129,130.4111066420629,177.23887590586915,181.95602317418226,176.2773767291664,180.04032078603896
18,1999-10-23 14:28:31+00:00,168.95319062443247,160.91027492357586,178.81411313642906,166.10583940008047,181.47914143937996,196.83198358686892,193.68961122142505,,182.12109915239486,148.58448981158233,144.0228438584991,181.71844385035612,180.09669674456745,171.7556468949061,161.65890580105653,147.24852749649193,177.26533701379554,198.92561577094554,210.01774258805386,208.74989823042966
19,1999-10-30 14:34:44+00:00,177.17476230958516,171.99233390405317,177.04107374464812,170.61135096289215,180.43201310351444,185.69117256089382,192.61988304099256,175.0274959280013,206.04251628255352,159.21818821992528,167.72236018649963,182.63679801401594,185.46865055298915,184.10689666109718,165.78206169385965,161.20892498396196,189.0343730042163,206.26391031989374,214.02855213853502,227.82907370153168
20,1999-11-16 14:11:19+00:00,176.42211401912732,164.30944492664042,166.7759635951403,165.65710817290426,174.00320162519685,183.9458547333334,192.1755892821279,163.90901582571036,185.1288202819186,158.51197014668412,142.8621608886441,171.52729155644508,181.29956750119166,184.75988815460389,158.9737111109127,152.73453328593297,182.59628929450153,196.76845166785824,199.56833058725152,216.73854001793384
21,1999-12-09 14:16:58+00:00,174.3462172607804,173.7754983047124,178.69692791369127,184.75479498461374,202.00371468958573,205.44893080885012,205.66626715200007,177.13603890838596,191.31363074643463,167.9705987315444,148.51115053304125,188.31846049425428,178.49998967614764,190.94445487594533,163.8956354128279,161.5624248867852,187.32607871429676,217.7924125717988,215.74279117384071,225.24610932274808
22,1999-12-10 14:28:36+00:00,179.90193187588844,173.82498382337047,186.25411900293022,190.8059566620545,208.26684412886706,209.24122025209522,208.63957002537586,177.04374341212986,192.08978563326286,179.8212846958447,153.73137450890417,188.0798719133853,191.9287571893826,197.79370575186346,165.45577363181394,166.8300712190507,188.37870408491753,216.81164855359197,220.64763964533913,230.8913573828176
23,1999-12-26 14:28:29+00:00,172.55091546723662,170.38290770368477,182.3174751800916,173.34004799349498,188.03047189713143,192.20530139747595,189.56191529788654,184.372889127748,188.98859996645234,191.00722856784753,156.27756124854588,170.16487686011297,190.87150881382976,193.136235076863,176.95905161861796,167.43932917396899,187.1673085834343,212.82939725346492,215.42269844201374,230.5355186019436
24,2000-01-11 14:28:30+00:00,181.22899807151424,174.09289052901065,179.32092095080486,173.53910470912075,187.95645548918387,184.68787233113065,190.22133249038305,170.7603013260007,188.74751970500785,175.1555748564503,175.86181548850385,154.9311751858947,182.6683026009376,194.95482282627486,189.38929515798742,169.2799168026036,182.64309496608792,209.23464035738854,209.32808326353077,223.56732185028716
25,2000-02-19 14:34:30+00:00,175.11815735117554,170.52763048777544,183.40627274369268,183.71578676497938,210.6327871288711,198.20448582103958,195.71507152708085,171.41247084357602,194.61269588572057,187.52705523683662,181.38462065154408,170.46980181923158,178.5815889191023,195.30769522867303,203.9680543576522,199.39846756529036,200.65063134824265,194.3484852283475,220.9596474173404,221.55686444502686
26,2000-03-31 14:28:11+00:00,174.86638359644172,162.32548954565908,168.9083629616808,166.52517230952614,173.27185594513395,184.99582677056367,171.201181363461,147.56925078758275,175.81657279768226,187.2386680044308,174.7425098686661,159.56509597945927,186.5238206094231,196.32265585577207,180.10880409425917,201.22756264731285,204.90680202859565,188.67422900606797,198.08862274387593,
27,2000-04-16 14:27:57+00:00,172.65338467812037,163.5530931761826,171.83017645875998,164.19798074470893,175.94721952431743,189.8858908966195,176.34735333629158,152.75825971456086,176.11943241826822,177.69075182721613,168.7740676142085,154.07497465992,176.63451687384702,191.12922751503945,177.6005954106961,204.4391500758243,190.93727763513962,176.80033805178616,167.30699724675358,165.97475530578086
28,2000-05-09 14:33:58+00:00,179.7197820117071,169.6108450671045,177.8480138743764,177.75356387833742,,183.1538966228037,170.51246260505445,148.7928462715901,163.17544298718943,170.09119142927003,171.81942344586506,179.89245715318245,163.82281531201374,198.3989362032637,199.05691533543458,190.03157816855145,202.27438231014216,183.41457977160277,,130.72100002572495
29,2000-07-28 14:33:02+00:00,140.6492733420728,,150.9944738175621,,142.6378783796457,179.64405436673889,172.5924121963818,,142.30285771858573,131.84961941124155,146.76809668657654,171.47753841457657,165.74094512098097,157.66867653198642,153.902590040778,,,,,
30,2000-08-22 14:26:40+00:00,162.45692073517324,164.47943511583895,171.94629634615103,165.09969140008698,,207.07156597824252,191.90704752875823,185.2852254850068,,153.64530669923073,149.7990112280879,178.9845396520219,174.20700710530653,150.18031799125197,149.63190157799062,177.65804678941623,203.42223948436944,189.86883809463515,173.88211696792257,145.78563162080408
31,2000-09-07 14:26:24+00:00,142.48527116051295,140.54142288669183,149.1509177888764,140.8351356461334,122.68801563942947,174.91349189673937,163.86129621405766,,,143.69669217542628,134.09210985747893,149.17448817167212,158.68490981114712,138.87179465161685,129.8963066296859,156.015136092189,170.74028353870133,172.816690514208,155.39808222028643,134.38996076346214
32,2000-09-30 14:32:17+00:00,164.61971963017456,165.12327549232873,172.0094484557444,171.96308760319866,198.0668735916095,,179.11799457629704,152.35147438017844,153.76897584641372,153.63640201059073,154.72598714660975,,,,,172.96581959468554,187.8322562431302,187.99632479967613,190.22091895252953,219.44035149129786
33,2000-12-03 14:32:11+00:00,173.29433653031296,170.97668600771982,179.9866896693646,179.28751942419925,184.77063855681595,190.18137274457456,187.42329557278694,172.07120782012996,181.43644584573977,155.16613881249344,160.165888671264,183.61864039997738,177.5141280392246,166.19489542260723,165.58374268810073,199.46875718357114,205.06696499844315,201.15081779739074,213.93422221186395,222.23165990459933
34,2000-12-19 14:32:16+00:00,167.4353035278377,163.51217937188895,166.1353302551864,165.4638475574499,183.94671100719225,186.2863722918961,182.74293087382043,140.25690676534762,176.8898176461241,165.31491029886644,148.05192430373071,183.49357355964884,171.11716146759565,173.41084456953104,157.30307703619675,181.74271386719568,212.25081101866604,200.17524208239888,199.41437875523906,219.3380749034129
35,2001-02-14 14:26:05+00:00,166.56239851238294,159.7027019031215,164.8315885978822,160.25210801618704,165.4869331527974,171.8833102188972,175.45036333648318,148.46514476992496,167.7351289816346,169.56758917169037,172.7963161202066,174.15952444168616,158.73830271326074,183.0383977334611,169.9022195080074,174.95766905612018,195.23855173833942,181.3021924975925,197.10819633878654,204.49447526126104
36,2001-02-21 14:32:14+00:00,167.2050964665586,161.0727723665534,168.93596096685005,166.1015766311697,174.00682030461178,179.7920498210347,171.05975722999452,153.41514420311015,158.67338566805145,147.1932247309053,161.80227864122892,164.28912450819107,150.38612430288492,181.5598239374906,167.9326579579391,179.69200281289804,189.24583062631953,195.20162476835475,211.37822318251574,215.3008275468186
37,2001-03-10 14:15:46+00:00,152.2359002878901,,152.24837219529897,,140.67950760272095,169.99245194374208,153.1569420717716,122.1499585462708,145.85780721086144,148.00639910588015,147.83846122042408,166.53567884869423,169.843429675288,168.95064356433898,194.54159319202506,183.52978584729254,177.71774121750894,183.24118017194442,206.2196570509679,208.29024086146495
38,2001-03-25 14:32:01+00:00,175.71759790582968,163.71077081728555,183.45786416193852,180.33947284150298,,191.97183047719963,182.9311546335646,159.62406763639356,165.21667928206173,158.01270280158792,163.1525829097336,181.80817635771209,161.0860783537095,171.746888129687,201.05499270331953,181.7774580761985,176.00194854357136,190.30242107581873,210.91019808422308,166.32874975264357
39,2001-04-03 14:25:43+00:00,175.28597083426024,169.626264965534,177.12575983639883,169.0215391217988,,187.50444370936444,178.4376306171626,158.54775817599426,161.29989327029537,160.42048358624905,165.26896231019174,178.025066159881,175.55210110116056,170.57848467658985,198.94138378713575,196.64736162252362,184.43896494779761,200.0471643715272,214.0743875029247,
40,2001-08-16 14:30:40+00:00,155.23499949566602,145.52279272656043,168.2358660272752,162.56411465725037,166.43472408784464,190.7336416875803,188.63865924228935,139.9831364372662,144.3541476012286,188.12568579309365,194.92252091119008,171.28058750705486,162.8820664925577,185.90071172541704,153.53357835046268,146.01200024209155,183.8592013146124,187.08375973690278,,160.08625059694057
41,2001-08-17 14:15:58+00:00,146.56751401689715,,152.35849502902104,,156.15897539444524,178.61901403912555,164.17752059764334,108.60865116750988,135.75303941736738,176.9918878820219,183.48521270160785,163.1425634621957,157.57736033466574,175.62652366634237,150.25744642339728,140.06763089684569,182.06155829619362,,,156.7929891006703
42,2001-09-02 14:15:50+00:00,151.73912972319442,147.22242693872565,158.32359588500847,152.14824685606928,157.02604037154674,179.04598906172012,166.17297344735152,140.43528755433795,153.36219478766955,163.36125904656686,164.56451031531068,164.16342574141126,156.3254471223637,166.7459276302064,151.05381539617804,149.70123322534337,181.17149288232727,175.09611667970546,,162.3988037528078
43,2001-09-25 14:21:52+00:00,159.16005909569165,153.24051145612793,168.9398531101604,176.34154840146996,192.63625136119668,198.12531041856747,183.3197014089281,158.35756783513756,167.57859260018026,164.0038098479877,170.84718492982128,162.22039541095856,168.04075714078868,170.25254345662938,162.68644132902187,166.78129657319124,191.2754927961196,193.9656468128141,202.08973785006066,
44,2001-10-12 14:23:49+00:00,152.56796683908604,149.82437536534923,156.34284285552354,158.60096133608886,177.34781734205612,190.29836752388672,170.60077846592472,146.50793044529308,164.25790281041603,159.34485887521234,156.50642168221012,165.5604370545378,173.00691565703477,169.0720979924788,150.101366606332,161.1055108013863,183.06972400424786,181.20576236146746,200.31767213559112,205.23189193590053
45,2001-11-04 14:30:13+00:00,151.7736250268801,150.07632641401466,158.93253258320158,154.8579047406316,160.84841872469664,181.7017765142265,167.20131833023348,146.04427384658865,167.02221796207277,161.43975486649293,137.3028946644373,163.3675736738104,163.8727580422372,169.90232439728044,170.5277030754367,170.11470481711137,188.84563386036422,185.1407131130885,208.68116343700268,208.26419649102903
46,2001-11-13 14:24:08+00:00,150.79481310216354,143.98206522820223,150.58822464838568,152.2249179816974,166.7251358315434,178.70449191701942,162.25231521380147,149.09443020956311,173.9254551591,161.60881247849642,147.27285231844039,160.41309072971737,165.48571976752714,178.19871793745259,161.63967758458244,168.96651531340916,186.32570538501957,198.8983851372893,212.69132616621098,207.90184596497807
47,2001-11-29 14:24:13+00:00,166.02381558299527,165.1211375615439,170.77849429184369,174.8487461977988,192.35753337599152,193.73239676552458,184.357567539609,162.84965025010692,178.57510300751457,162.18892793607478,152.22417107843674,180.66277614659083,172.4462039692039,178.9995295328333,187.85730713290306,174.26922320360322,197.87813580408672,208.8545667146082,214.46101768061683,212.1104897247252
48,2001-12-15 14:24:20+00:00,163.30860679856548,156.78953477313425,170.03858855368875,165.56358467938534,181.43723139764103,184.5808233710968,181.36540950842635,172.20161931835008,169.54001973270405,168.20173658471083,146.50719767180368,175.16003143372586,176.23553723028277,173.42149152748007,192.51645174772906,173.0259838402015,182.3348246143219,208.87340742784934,209.09549895177014,216.87719959358282
49,2001-12-23 14:15:02+00:00,161.05007757479015,156.79552386298803,165.62040292209022,168.68527785873883,176.12738875944873,173.7989705341911,171.29923085833482,158.58501772188438,168.59374062397268,170.7821331599394,153.28229733883347,168.7308126535955,177.43606504940522,169.13882149399686,197.85163908146177,182.85471342806662,170.76059542752364,213.51174442846434,202.4054216284084,193.44973796233703
50,2002-01-15 14:20:54+00:00,162.46621162668546,156.75553536738488,166.93935736751519,168.53663052279146,178.00075307279772,180.47616453289115,175.35388483908915,152.7394350853462,158.9474692665952,159.64465449741485,158.27647622371614,168.16669788549717,163.09354280681504,174.0695474562566,198.50288222087687,183.6551378202522,179.85663383932643,199.91940357404235,206.4504132391383,213.3463915711516
51,2002-01-16 14:24:26+00:00,164.28963442466818,158.74374394153958,169.1490159398014,173.55766053674313,168.91167717452873,175.556034625449,173.16498290340394,151.9665897656517,159.5102370397245,163.547026689053,158.66607638140073,162.63040491950966,163.96334028450687,181.49100061637273,196.36555706361995,186.90975325702638,179.5878160509229,198.2708921601217,206.03837800263221,219.24336216618207
52,2002-02-01 14:24:29+00:00,169.40957528108336,165.1997911149209,173.37403485966112,173.8872240880229,195.0507930895385,188.3911569816403,183.8301493124063,170.60575536049612,180.97655751461724,177.22463092453484,178.922316335174,179.61230808781565,175.53176122697408,192.19934220471657,212.0394908288051,207.04014655508465,204.5963274948534,199.3155855374576,211.96120311446842,230.63628746929993
53,2002-02-24 14:30:46+00:00,174.06709330334544,163.18731014627784,176.35867381774526,183.84315597235354,203.03544883997168,192.2828464457102,183.71442972746053,179.27665032205908,188.48352334639867,185.81239414490616,179.6378569149152,183.20571991188524,170.65554902175816,195.44602780829274,205.88743611412352,209.97754858855032,208.44143348917234,201.02820987909124,202.45092405110847,228.0360967427664
54,2002-03-04 14:20:03+00:00,159.76876251331464,149.82267256332676,161.05143025209526,161.58132860479702,184.16040301934345,172.74981063403754,170.24994322968953,148.48121372945232,165.1338733143669,166.18741764020658,171.22064687707226,166.55830190789834,176.70773334098263,177.08854736627515,199.5162237122767,193.65628153725368,207.40314593302497,201.59829863801244,201.51386769726759,215.484406303662
55,2002-04-13 14:30:39+00:00,174.7640987150758,162.55224239815135,176.88698898419307,179.99136777708975,199.56017010053915,198.7480816594152,188.89448871515222,133.8409722508474,177.63490029443756,174.54181175308221,169.25905895525634,185.4353097568457,174.2071126641044,167.4807427830343,178.68191090354773,197.75008816244798,200.21328318046184,203.05692435924865,204.44756100058035,163.34516661480552
56,2002-05-08 14:24:29+00:00,,,136.51114021825217,,,,149.45358764732703,130.33464653106492,,120.86161222506047,130.04338186305205,155.26214270207575,139.85205562353894,138.46778518803524,150.1897815589593,161.29391976033074,176.19251173125045,173.08896910559068,,
57,2002-08-19 14:29:59+00:00,153.3607601148014,145.2022393310879,157.5124903478145,,178.0789784057821,180.47869498205304,177.11918056197337,165.86448255783628,174.10489854235027,155.01339451188858,169.85072481600963,182.68473749049753,174.9035569522319,180.7130679563063,168.72478406524263,148.2079606129768,183.05782544649452,177.0059873948978,,163.7007961061423
58,2002-09-13 14:23:32+00:00,138.92812250645812,,134.54650725817365,152.0637167960514,156.1756297400781,,,117.92592553326067,132.381674358362,136.30742694688075,158.82889914796962,154.95425896203454,150.90692047999835,162.0122984040042,126.47102705402969,145.7167702241573,168.26918604061046,130.98003347938905,150.24153306308014,166.82349369612223
59,2002-10-22 14:29:38+00:00,181.26916030759483,181.43070581854008,190.7978768523041,187.5068822344286,215.8160498284648,217.95673540799245,200.92325973592568,176.85327748785375,194.06699359187408,189.93871336369975,190.06207417313354,190.2405963327469,190.21812883884314,168.97318591271733,158.28740775474753,189.76366700539305,189.7081348846171,180.6590330010333,197.91081058169104,219.833108576672
60,2003-01-10 14:30:12+00:00,170.55538839749215,173.1835978063111,184.06958243976848,181.26542034853168,191.83874149330512,196.67247171136583,186.8667505162055,173.66103866408565,187.26356407325756,175.3540533681207,176.0688255453673,178.95942699650283,174.8656884489106,180.40774843638067,181.3839319714667,174.09281085376833,213.61046319686395,190.18981633752173,214.93282693462348,229.07640242728678
61,2003-02-20 14:24:20+00:00,177.22187447144248,166.1612989169842,177.27434359557355,171.11719123858677,178.7827340046246,194.51172837316722,186.39099180248834,172.25550885669986,182.1226543069303,176.71233151829526,172.52530346801572,175.83347787187836,186.8221654704667,189.85811774849725,186.39313664079484,188.6590256746004,182.167524291811,202.08090683131925,206.42269306022092,213.6285127482074
62,2003-03-08 14:24:24+00:00,175.31169792202948,168.71608460738437,176.21080527298406,175.81304477239428,183.5858757440882,191.92289943560522,185.40066759812714,142.52234559368122,181.29229842722845,171.44695325234503,171.76929136159055,159.97837076968796,180.58432976604584,189.41112820220755,197.04488914156678,200.76811372865183,197.33475617559654,193.793814123384,196.5000106660304,210.22895976703288
63,2003-03-15 14:30:34+00:00,177.03491928468142,168.4608551197975,178.72812231711188,183.1999111395751,189.7206205672675,197.4274683717807,195.10252544235306,168.50520797407958,194.70669201479143,174.0884289266521,162.74990582513877,164.9920699537006,189.5041353955436,188.0152206071321,189.28735486736502,206.993421164894,207.5147127823532,196.95302611378298,201.4547075229388,185.45209096624757
64,2003-03-24 14:24:18+00:00,180.4749719735519,170.11795421467284,181.09388639217926,184.52283364390271,196.75153596681866,193.19893302706117,196.59748888499865,168.53887476539242,195.27557480023805,184.7300157403597,174.4391296997488,171.1797005521023,184.098851364229,193.7802483061849,190.8416135584489,187.10519222615824,,,,
65,2003-03-31 14:30:33+00:00,179.89393730503758,170.54401701255517,189.63733382853343,186.46716429089597,198.4554713166679,199.11224734715904,202.6246344021931,173.85307901498868,199.63596600711512,193.9898818933402,169.91051271245297,166.2584554575546,189.16182798796302,182.3204769778886,193.5423164012389,207.41546367780785,210.83098301153646,200.45874820439053,202.8451873664155,175.70776170507628
66,2003-04-09 14:24:25+00:00,180.7147630872735,171.01645827265878,179.01889212077268,177.8425183605873,194.7227267781805,187.70166089805622,186.59000749039674,190.20836061667552,193.4312546749921,191.1113669613422,189.01387065763555,173.15235363626394,175.2234223802562,185.6015301025928,193.00930521549458,203.95007651482962,210.0546712955261,208.692635638586,194.00422031302188,151.26791169205578
67,2003-04-25 14:24:25+00:00,163.89449504559198,155.406710016399,166.15754004576738,157.26340307527377,172.95755005795368,173.87113707217216,172.33931737942643,123.29913228757111,169.4355176935,167.7242140768471,168.80433675052674,159.23599659887117,154.9641361671448,171.1528995150633,174.04454805240007,173.270791515535,193.16547323497312,196.04586911654746,88.80988557329975,152.0915248058317
68,2003-05-02 14:30:37+00:00,187.5135107663223,179.75847716295968,190.88558402678763,188.8492708002745,215.13941155748236,195.26192444285317,194.8787691301079,157.70398308845037,188.87580316870452,189.1237092366066,181.27512003940936,178.14637030460193,186.67492178417194,190.7222017124214,197.9901570140947,192.4019659126631,206.23060323583914,209.81501645418177,97.38811339471619,159.6305165145296
69,2003-05-11 14:24:24+00:00,168.44042817837848,152.4049392575246,164.65258478373403,151.78607176145718,162.1548478567587,181.4552681336881,175.81974927089982,136.93635960935745,165.31993556831154,176.0269225647188,151.41274813356043,167.3873632853673,159.7511163599636,170.20331335361257,165.35059032610297,169.9451691035024,197.498824006027,185.4435752740851,40.24423676029208,
70,2003-05-18 14:30:32+00:00,181.73954378124088,170.55589397479818,177.84822603722174,183.89848580933545,209.61513306442788,198.01907738576858,191.97316570065385,155.3128461465574,179.8427557947108,188.45720005257294,167.41867389106565,182.58811896041584,172.6400674849749,187.94729487303698,184.00599442939574,197.72775564771692,219.12983909497638,205.25564336468935,68.18882932377102,
71,2003-08-22 14:30:14+00:00,,,,,165.23612815968684,188.3363544818398,181.97096976905735,163.61148169613517,154.14557942895865,137.24220754890675,,,,,185.5766238257746,169.15384978652264,151.45582753832232,163.04054729961715,92.5745136954896,153.26209787976504
72,2003-10-02 14:23:50+00:00,153.65216883544932,148.79589445053446,158.14448618494228,160.65391767414494,183.37523384754803,180.0011277651212,180.7797467618417,,,,158.2968043865961,152.30201426590878,171.28658912590683,182.6363082237254,189.4181296117021,180.6976492149267,163.14322833743742,,,
73,2003-10-10 14:13:30+00:00,149.59797526190988,150.03635650472637,161.5045491605727,162.49535309049583,179.8241740772554,186.72467531807374,177.49600104009943,164.93730730285338,162.96813649814752,159.5617213620327,151.82641907686897,150.21368297783502,161.5683688249616,167.26915436350183,175.88246133674525,147.54849277213086,147.43811027144432,160.8776271523954,187.54950599976038,189.6172801503675
74,2003-12-20 14:20:29+00:00,152.24046960501653,145.08739214608056,151.61910589720074,146.68177222374212,150.945072593523,174.1593030424166,173.55387826117263,135.9008870154482,152.90864322733046,153.3555407006899,163.50962182592403,171.25630797639496,166.1176038463534,161.48446105121425,176.49186393481858,180.44173187966143,165.74084381903083,186.93744237211354,207.04447761097794,215.94594932214045
75,2004-01-13 14:30:45+00:00,,,170.16427352046207,167.957109725429,181.73908896480364,184.4544746482529,183.63554763098264,144.77135889078892,142.84288669773986,,,,174.886761085387,169.2909041828651,182.71226352586376,204.58394096576873,195.7877487319609,196.38071874244244,215.51182632285645,219.2933361909286
76,2004-01-14 14:14:26+00:00,160.63394756726044,150.62591986318157,160.21250017028913,160.74074262432922,167.37057905696477,181.09476305639947,179.35371094612276,131.83968787872746,136.81626973826243,146.61294542405187,149.10024590540806,153.26929238383497,166.17327293600806,163.9753679299436,174.70510673086773,205.7393145042989,196.5024955897352,197.1326376114447,214.20536943034978,220.02932982552628
77,2004-01-21 14:20:39+00:00,158.30807110252888,147.69533090818098,172.32211724228898,171.84773535718253,197.1377538721976,186.18566880283498,178.86109992470296,148.61605206576397,134.40962965336473,154.09618649982235,156.3791596279475,163.4309348521673,176.51439624845065,174.10014832860972,178.04819476792593,204.42483735064383,193.79005073834145,185.59989807133977,204.89538338768637,211.6429193914488
78,2004-01-22 14:24:41+00:00,,,,,186.45755887739074,185.54827542479734,181.46385551924126,160.05994345934062,145.05019723036855,156.80219791226872,,,,,181.38535437337038,204.37976902622736,187.3839295142358,192.2320583326262,217.6335426128588,220.29263377119298
79,2004-01-30 14:14:31+00:00,167.36135013042048,163.20911353593448,173.33735599434874,162.96010099995115,171.57900252091716,181.6116067262194,176.61228655286936,172.19851401790189,150.04519593619267,150.19462613750272,168.67026213464212,162.48034071721756,178.82351311120402,164.20744847012878,176.5316889789464,204.07549234862228,179.58625677598033,200.3479028248681,213.2004180370368,220.97925954991294
