,dates,aus0046-0000,aus0046-0001,aus0046-0002,aus0046-0003,aus0046-0004,aus0046-0005,aus0046-0006,aus0046-0007,aus0046-0008,aus0046-0009,aus0046-0010,aus0046-0011,aus0046-0012,aus0046-0013,aus0046-0014,aus0046-0015,aus0046-0016,aus0046-0017,aus0046-0018,aus0046-0019,aus0046-0020,aus0046-0021,aus0046-0022,aus0046-0023,aus0046-0024,aus0046-0025,aus0046-0026,aus0046-0027,aus0046-0028,aus0046-0029,aus0046-0030,aus0046-0031,aus0046-0032,aus0046-0033,aus0046-0034,aus0046-0035
0,1987-09-11 23:08:53+00:00,285.5746679399388,296.99716001543504,319.0120381594405,309.633853097404,276.97729947701595,273.1828305228369,261.3653036039319,257.9343202792174,250.00048407959173,253.465749838597,263.5200345227184,263.5674010702736,269.04750418677037,284.2045552223945,278.7254970712088,266.3196367099692,254.3737083813216,244.58024731375053,233.68240708153888,225.31735942183184,224.67694980834867,222.548903138021,217.44403295060835,213.99091582862627,220.74216349507228,217.6838994999797,215.6441166687278,220.47233344809763,231.64523631859004,241.34861811248498,242.6457579282868,228.0630311328557,217.6124826623976,209.08234687819467,207.04157064344682,216.74084636445104
1,1987-09-27 23:09:15+00:00,301.9645110673652,314.5139680061724,340.8927396013581,340.5588989117564,301.6920290741781,290.8893225137049,284.0684730749632,275.809163632876,268.78425496349695,276.7416400289767,280.53589565490944,273.6151812963363,297.1613115730253,314.7350579905136,314.1082045376452,305.3477720776971,293.7459166942969,280.23919355070984,259.9582108423957,250.89444573401917,250.56939100412944,235.4071271916235,229.8545485528731,229.35601360843268,241.4417779750457,244.27571160317842,241.28812751479805,245.48491985109138,256.05574342286474,255.17869556494958,261.27761199506824,251.2243742169047,237.78001485012135,224.8055252764532,228.10737273238078,230.5353493210367
2,1987-12-16 23:10:41+00:00,297.71945662761186,303.47624371182485,329.4304678042665,320.11962573454986,295.5166108673158,288.80726505461143,295.8044755389827,278.7970416125944,277.40910471508437,282.0349922876577,288.64080759256706,287.57656465764154,289.2050119932554,291.84069749079543,297.28062245123147,286.9882651597028,270.1544384951576,259.6899733971422,241.57460300217875,228.50729290899503,224.23641044595956,223.10372515642615,219.87311888782716,219.33219702585376,223.30780958353353,222.3341214054208,225.53502837385838,232.9609165810213,239.43640923109515,245.5413261609413,243.22853373071487,242.40602635809918,243.36434253321596,224.47874084774583,221.25088497814306,217.02304567118358
3,1988-01-01 23:10:57+00:00,281.89279509834694,286.2975769131022,316.77660180981627,314.54929307610746,278.73209847682296,278.52194064948253,277.26222787263725,276.79647904228534,265.60775404392126,265.9920836929556,272.15864989327014,271.7502695103488,272.2198162980583,285.2620996198404,284.92746591770174,267.4948087298991,258.66645794759023,250.62745121378734,232.35446812323647,221.7932972417231,213.0869517297195,216.16186113151372,206.9003352963768,207.43731249661792,210.6744242940944,217.28214444058008,215.04507233312196,217.7730373962581,230.36772803337098,238.65345425586486,240.14077820016672,233.73328052295142,224.67345562237443,209.5074684701165,206.08531866820982,203.34773212899725
4,1988-01-17 23:11:38+00:00,275.76713579265333,278.68227901027757,307.5750545648417,299.5156690777209,274.4395076893246,263.7900599847325,258.39146818302595,258.4807594926996,256.3264709606229,256.74429000420065,252.96399576485913,259.98312659962227,258.06793728527975,262.5267719634163,256.49128487391573,249.5141494052102,236.81770364710306,232.59126569926184,220.39208484913595,213.49385124139414,209.89919162981417,204.47974376042575,200.73615917266804,192.8488239199552,202.07729327444207,201.65743961813732,197.70342572352783,203.38427982027852,216.96189153074167,237.37772714219622,241.54580483085738,228.02585318987613,223.30142561795444,209.87202963656853,202.4901638657677,207.46571990992655
5,1988-02-18 23:12:11+00:00,286.71634502386615,290.23660949230236,310.79029425529006,303.91099213198817,268.1692536981975,262.67207363385853,261.1468119262722,257.2009920066937,253.0382086353405,254.70875548179163,252.77614032498988,258.83858539603705,257.32349993932525,256.8746038132808,255.67345723078557,243.74899715607393,235.4002845058522,227.58955174530746,216.7454019489437,209.71875306094273,203.01403452366142,203.30317405832727,196.0394798812194,195.94253347353342,201.38150237833813,195.79864147190466,198.07096954710738,205.1429879021962,215.69705042102095,226.94853306335585,227.38873778636835,234.10813372629747,224.92460611860912,210.93063802936598,190.23062639780656,199.37717262842236
6,1988-04-06 23:12:12+00:00,240.04857255346954,243.1616909297487,272.9342417665009,271.9999712713678,236.39171585741906,236.6297855391454,236.7833321097813,233.61203217327497,235.35136926800322,234.17894716473106,233.29054399831224,241.1006058949583,242.57836205364165,238.24941008095817,239.5570008244128,227.58418536415576,223.3125246847415,218.5905843561404,208.58110382401293,198.12761222518378,195.26725314191515,190.184759553103,184.39635297930127,,,,191.81168814147495,192.69332162810164,198.5736145372525,203.49111821443373,,,,,,
7,1988-04-22 23:12:17+00:00,272.562056250746,273.2466204661684,290.91513969179533,288.52855672484725,253.0617399925991,247.70169915024087,237.94482559952215,234.2070525740029,231.40039192049642,233.4582573318349,236.76383069151964,240.38829445197536,241.891768261518,247.93414989549385,252.13751392583183,233.16767059576833,226.39640924713584,218.2941653544083,211.18804759214302,196.7771998674485,189.74823334290784,185.95274501009231,189.5197391762268,189.26579090055898,190.49039196021863,199.17362386484578,195.1182964729571,189.23098683087903,196.28914693407626,207.4479296257885,218.92985530813164,229.26273269551828,221.8955258886767,204.42651103503798,192.74253445580933,196.71225598998436
8,1988-05-08 23:12:50+00:00,263.50791237959766,270.9030656674563,287.40168012756936,286.29404669874845,248.90085186123815,243.35682555323928,241.10715675055417,241.41733574605564,232.4252487800427,234.89522135787615,235.88865011449093,235.28627437765311,234.7080052635735,239.26793292151973,243.23465683336087,237.46983456901307,226.42962793963164,215.42007396319582,207.1240747094782,198.3082499992954,188.43088192693716,184.7399971546007,180.78102253443,183.74973129405316,183.0779368240061,193.7808147235536,187.6347229035577,208.78551750512057,218.28713474974808,223.19475662289318,229.46742772913535,221.00842582239667,214.10176726137772,198.02818844095063,185.1005953172379,180.60099651855916
9,1988-05-24 23:12:58+00:00,277.48742045593116,285.1967888942038,301.488622288692,305.10386989090574,259.2737882470704,249.71340715235942,252.4789841136817,240.58274779996898,234.3368130313978,234.77955552887101,241.78475723189678,243.73924852024754,239.98084393605,250.00666482735926,251.8135959376864,249.15848297484223,235.17846283517645,224.26182659894837,213.19612484382435,201.56791792373377,201.0448483755825,196.10457839848965,195.0301679917073,201.40651525706724,207.50178604516879,210.00071971865043,211.82776533947717,230.2514031948018,245.16097465356518,238.12877755327372,238.43320798923008,228.80214939175485,224.54731719191517,199.95602260917727,199.89121140739113,201.71521535114866
10,1988-06-09 23:12:39+00:00,261.21566838417607,261.7287147295887,284.2645882183599,283.39722372247644,254.4468089849252,246.8871734525568,236.47286211565367,244.04917968613495,244.93167128400006,239.47120071010448,243.82579460117182,235.60044369668884,236.24424970001877,243.14157863574053,246.1847340439889,241.03324565959034,215.27584852309172,203.7922541300118,199.12867397717724,192.5937108130566,180.7181482663273,176.36081250161095,181.66812947400462,191.3636570824936,193.97570433675196,197.0462014171003,205.1343919318058,215.1307328829343,213.4685053417268,217.15684728085998,233.26983516734612,217.59060941447595,214.8561302871916,192.28881223304444,185.76662393924755,190.40517450534648
11,1988-06-25 23:13:08+00:00,258.143453365124,265.290717527913,283.0176809356158,279.30304421432515,243.42822979741092,236.94596158153962,236.68403339126678,237.04354889136013,231.94220509431588,232.68653461291896,231.24344628283401,237.16764335468977,228.1134539057269,238.0231470936788,236.87700664220245,227.02746175780962,208.2911927894083,196.2651815736049,197.9447395663651,182.33251848262753,177.51582660745512,174.54979432589127,177.45567092224533,188.32419029541987,198.6828896537518,209.9182220312789,212.08277442873882,210.30649574977977,211.61138855932577,224.6088944767318,231.9304952162137,219.95252229886555,210.38405941782028,189.97797827891864,177.5335998249375,186.14102562933377
12,1988-08-28 23:12:54+00:00,282.23214417508814,273.7565259481305,289.9531501714488,285.88512602505773,255.5159635684957,246.9823934606972,244.77325740449317,244.6974385919618,240.91950019502832,239.32282671774837,247.3290033787461,243.09632044684992,248.23527253267955,250.70886880866217,248.47052151044213,236.96159813307665,223.81340992107795,214.98310748053987,201.35334521877647,199.54213092858907,191.1301538387424,191.4189515608212,199.23898285845567,203.30053779657422,207.5526437592763,212.33641459318062,210.2221575350318,215.9604555383875,224.66953428238617,231.6352456811615,234.21511473387602,232.00626463099732,213.1921969786462,183.19876925674455,186.33855283651496,210.7180054582153
13,1988-09-29 23:12:45+00:00,272.494916132322,269.41837001657495,289.1747846019441,292.5744943557562,267.0766843980927,248.86638876607395,250.9302577409822,245.95291969405946,242.29301042189496,239.67373984562215,240.76650142933516,237.86763705322699,245.2895550485498,247.18362591714316,253.4607165723826,238.8655552535554,228.00458244005858,216.50467381931645,199.7793831220797,198.53755373734046,202.52949429803368,190.95274642449778,187.22255718846674,193.1379086985735,199.28799482832983,200.21378872608778,203.35500655904912,209.55846473175404,211.70033859603961,223.85174576899112,231.32234426701038,225.3437238119456,211.31399312891085,191.1973278397846,190.86334107373335,196.88470591765642
14,1988-12-02 23:13:03+00:00,259.15208316183276,253.01888443833772,269.9217887817995,265.20256585515995,257.61456897807636,236.87289339314898,235.61920811569678,235.70453489446544,236.68280477711838,221.7630128647293,226.10323123792097,233.67046237754792,247.92681746388584,248.64399558133832,247.21445688158215,233.88535548242166,232.5902672084067,215.40827952833527,205.78169608029268,196.56679354290614,193.2977377120594,186.82408623920446,186.36515439756184,181.02519270104713,187.23802297110726,186.21159715058545,198.00654575113478,200.7385756278739,208.42558589326907,227.45614010888116,239.20537999394995,226.3295928588835,224.8652521178006,216.17181372602826,205.9254959765697,199.12482613889694
15,1989-01-03 23:12:50+00:00,260.3008085254109,245.45230464399108,267.5032364686557,262.303411597047,230.69375902947655,227.9926908052517,231.16169644081305,231.71563945065964,223.59728608128484,221.31645034162042,223.2746462426491,228.7502515624967,228.16749290142081,236.77661220035964,232.1987910981458,220.7229363009942,207.760191460651,201.20228795381092,188.9495056632171,175.71278926867097,170.45226113920106,173.26759392909275,172.2518585018235,167.7919948247574,171.08687035872748,173.956499359249,176.46888264007777,180.97267453705848,189.67948222700943,207.2462717358944,216.21691922824556,215.9196336886509,211.68813213242203,193.88567511237062,184.6303552942787,183.6747318459179
16,1989-03-08 23:11:39+00:00,262.44020721535304,267.7895994950505,298.0911650871979,284.661207586514,260.6823282531789,252.71876939195565,239.07557207013002,244.27197458627597,236.72584676936012,237.88009341820256,242.16474626872758,252.6286615665269,248.9930125922131,240.68184887591624,239.72308655984773,231.67245743836287,227.68932036814056,213.4683835289796,202.25519584470493,193.51319668064275,189.74732467995443,186.24541475772557,183.79656567083714,188.87604995918673,189.66066581519192,189.74445333286803,194.4618465584881,191.2146394770171,202.66831390308667,216.97674307736577,215.23348653263128,222.3361404284792,211.4803985930282,181.5610536840643,175.5424918121295,194.69750363724802
17,1989-04-09 23:11:16+00:00,259.30436879550746,257.71758295496215,298.6865736471264,310.6921970819494,271.19276821435506,256.59100707332635,257.4680938577398,243.77904254579028,247.71072064283462,244.1789516763484,252.33089953101626,254.08077595922515,251.9692909444165,250.8430911940881,245.58003509740394,227.0213521058485,216.81270299728254,216.86121203141565,212.3000075870547,199.03861865706955,191.12829079567877,184.85552751881346,183.95383554470837,174.22368345335178,184.86120606383736,190.39425198573662,185.53669919272474,191.59658004897895,193.4134436597646,210.74929357739586,216.36928133879263,215.27846414598707,213.86120891574612,204.43701346306597,199.30439861565702,192.2367027601572
18,1989-05-27 23:10:28+00:00,234.2285151305761,236.50813492332534,268.42781900455054,267.00207165621384,238.30124132102634,232.5017553305673,232.64762080219245,221.58339553485231,220.75522661817928,224.88709593364183,218.61503430993426,218.01004981896452,222.86515503105448,227.42587342407157,215.96866888345176,202.40574941550707,191.62736216491575,183.37098129660797,173.9907301651957,173.6641309389838,167.8838595413702,166.17550588617607,154.08730208542667,151.95204397270598,152.6578117199924,162.8251027673829,171.84783860608047,171.2486480924375,171.3232733961768,187.5942912029578,187.96394175216037,188.21238239327468,188.8719312328259,184.08410936029625,175.59996992742848,171.3111756386698
