,dates,chi0370-0000,chi0370-0001,chi0370-0002,chi0370-0003,chi0370-0004,chi0370-0005,chi0370-0006,chi0370-0007,chi0370-0008,chi0370-0009,chi0370-0010,chi0370-0011,chi0370-0012,chi0370-0013,chi0370-0014,chi0370-0015,chi0370-0016,chi0370-0017,chi0370-0018,chi0370-0019,chi0370-0020,chi0370-0021,chi0370-0022,chi0370-0023,chi0370-0024,chi0370-0025,chi0370-0026,chi0370-0027,chi0370-0028,chi0370-0029,chi0370-0030,chi0370-0031,chi0370-0032,chi0370-0033,chi0370-0034,chi0370-0035,chi0370-0036,chi0370-0037,chi0370-0038,chi0370-0039,chi0370-0040,chi0370-0041,chi0370-0042,chi0370-0043,chi0370-0044,chi0370-0045,chi0370-0046,chi0370-0047,chi0370-0048,chi0370-0049,chi0370-0050,chi0370-0051,chi0370-0052,chi0370-0053,chi0370-0054,chi0370-0055,chi0370-0056,chi0370-0057,chi0370-0058,chi0370-0059,chi0370-0060,chi0370-0061,chi0370-0062,chi0370-0063,chi0370-0064,chi0370-0065,chi0370-0066,chi0370-0067,chi0370-0068,chi0370-0069,chi0370-0070,chi0370-0071,chi0370-0072,chi0370-0073,chi0370-0074,chi0370-0075,chi0370-0076,chi0370-0077,chi0370-0078,chi0370-0079,chi0370-0080,chi0370-0081,chi0370-0082,chi0370-0083,chi0370-0084,chi0370-0085,chi0370-0086,chi0370-0087,chi0370-0088,chi0370-0089,chi0370-0090,chi0370-0091,chi0370-0092,chi0370-0093,chi0370-0094,chi0370-0095,chi0370-0096,chi0370-0097,chi0370-0098,chi0370-0099,chi0370-0100,chi0370-0101,chi0370-0102,chi0370-0103,chi0370-0104,chi0370-0105,chi0370-0106
0,1985-01-25 14:04:27+00:00,,,,207.2329207244754,202.24316034766684,212.37689497014145,217.9228352820918,222.03182892949482,223.53736488818112,234.84212940110152,233.9813645969961,254.6149102637129,269.2559925827264,282.57360405186535,288.0870056426381,298.13682211380166,301.2708289986683,280.31775742235953,281.112070542067,282.8264530875621,280.0661398392006,280.8553459889153,282.5989019656476,288.23660471440144,288.6721437781755,286.42422083437833,289.62277513963505,295.1953334157975,304.1540387822361,306.4993147589665,309.2564088188622,311.07701239030325,315.81317611450385,308.8480289866227,306.8699301667799,312.45541932506796,305.48081767916483,299.0482283528423,304.3201139130611,298.7848015999276,301.68448457141557,307.1786668008537,328.0820637977629,344.80603472589087,357.74816189700687,366.53186670279234,371.8087678227968,375.2439839640911,383.6074581442832,388.238654939862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.7531811437875,387.3857595780215,374.703158973491,376.94663846109904,368.2999930352074,372.8144901257332,372.7971811394906,375.9329574084947,374.23717850753815,370.4969939884898,374.7158201769063,371.3906941085286,375.8278122361522,380.68822331823134,372.7844143860165,372.93511906484986,374.016153127921,379.27780882541816,366.7821875777391
1,1986-01-12 14:01:54+00:00,,,,,,,,,,,,,,,,,,262.83885342463475,269.3053290728675,275.08006950639424,291.65732354744847,284.43244787828905,302.9275588518005,312.16711594135063,310.0681622253108,311.230574390533,315.76180846670223,315.2580561870323,318.8836087939424,317.8088331905667,312.2012165669545,307.8138702165762,309.81649181746803,321.0589011790894,319.25970445995483,315.67012322835217,325.1578620839531,321.2726880661457,319.26412476351254,311.11032388021806,321.717068027157,328.02377082550805,336.1983751223101,338.03270318577125,339.20295849484705,347.955464077102,362.42377679100656,371.432515676638,378.8414760339382,383.5586533302873,390.1025083295963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.9912023528257,389.4456608676475,391.3446402444072,377.88157624927294,370.8728638628661,370.3957892289227,369.3957114830786,372.5359535968731,370.4116752787208
2,1986-01-28 14:01:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,303.67437501430186,306.71704969397786,306.2080194455689,312.12961037774113,305.51180439417703,300.2829814356849,296.25560363624624,301.4066057344625,299.35419112191533,293.36134665429216,297.73844206469863,311.5317269902836,307.8821645699671,300.7629646038872,304.32239490759827,318.63625549420374,329.6453169471212,342.7340366730568,336.94460603812297,354.28018417351774,359.7191452116889,370.863564278725,376.2650389079951,379.20440943082104,396.5526163619607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.8659945712297,379.1710628993939,383.78394070614695,379.20051846650705,385.40941787317786,383.5429047782858,387.21959795244476,391.6137881169532,392.64985819418456,385.64838861776366,388.660634651908,375.9295563509405,363.8468523475173,367.07703787869184,364.011868899646,365.59081391990475,361.5405773356103
3,1986-05-04 13:59:02+00:00,,,,188.22222101389832,171.22299553275693,,,,,,,,,,,,,255.64743212492903,257.8819805989667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.810404341229,345.21778179358273,330.2667036945025,,,,
4,1986-08-15 14:01:53+00:00,,187.14551398567272,199.7437898007145,215.5124338321978,198.52676962160092,205.03879828795667,205.96544542864655,211.91404138000027,241.06848179525875,238.16053168288107,233.1514591510836,244.58997698100046,253.47166144602414,259.4760105397895,266.1485853084991,264.42816959809585,269.7371269187067,277.41979634073255,275.54544220359116,277.6066704644058,296.7310748751462,299.3256095499191,300.23093866038965,298.39257784625835,289.4465518098219,280.3239947323386,283.0146717184433,285.7703675290698,292.4157836781918,298.38222987834206,291.7611489845922,305.22538612171445,305.5223042783628,314.8668982684708,311.13939529610894,305.0296992381684,310.79146940342656,311.300390012786,312.22641090156196,297.14887115862814,301.575747275243,308.7657670115386,314.3866836663425,333.341172305507,341.50089988658914,351.443356944221,343.5678777705277,347.90039117097024,358.6299788626473,363.9189448867668,370.36207958457885,395.9984186889085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.7039297005817,387.8029730703301,388.93538768733475,389.8934571049465,392.5557147978567,367.8251706783192,361.117865596903,359.79862123277286,365.5817837438176,368.595017951865,373.1960883576339,378.8002246378066,371.767034489197,366.47533217991537,365.95123561049115,372.204507939322,370.6616912573721,374.9736016140562,370.2580423352839
5,1986-09-16 14:00:46+00:00,106.46503609032523,179.54543639417713,195.01484187739763,195.23219178220896,201.1252430837262,200.2801566274132,200.81060261502958,210.98299819430764,226.00415040191817,240.83676516737995,242.04955816941143,238.68481781012855,248.61045833799002,255.9304875987558,263.53160401395695,260.38138065947373,260.53091771820317,267.92571203458795,276.38271510106523,277.72390575791826,283.03323495945773,288.30119751006254,292.5191608638278,298.12040919654686,288.3082726222634,281.5727996364317,281.28074986019686,279.2506394832392,283.8716779756533,293.0236760204993,291.349049071618,292.46866974833847,298.4815995987243,293.87672569247223,297.3659963697521,292.4687903256029,296.04453282947054,298.4057960296767,280.96269511536553,277.0432931500588,282.9641314010681,287.59259461836587,292.41004112205303,306.3455611507752,317.8769559352727,331.2670128174775,346.0741133044655,348.5169259180795,358.87791159833534,358.68795708527887,364.9449379868528,374.6709442828414,382.44368747102953,393.1027845221282,389.93801013155564,,398.27948129907827,400.26877969549315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.68280701842565,393.2019332065769,383.9472003258883,381.3008800505684,379.90217931481453,389.6447186265039,375.4728079232893,365.6155064316155,356.72602254587326,353.3943460477388,360.0986455955858,361.92609287234103,364.45145036211454,363.34594352960437,370.3583783044653,366.4500896294236,360.86541967916816,356.91792457010257,362.0301455504358,364.318582813821,352.99784836712274
6,1986-09-25 13:54:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.85780043054586,343.8862727158117,355.28680588287347,354.8307237978094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.1664824223765,386.6546091620011,389.88663652718805,380.6187795026175,375.02974829235416,356.52880033852966,351.5878581711283,350.0515523655417,351.1104446416571,,,,,358.12728319871263,356.1242780881343,360.5820437588897,365.82475460501246,369.1514479210718,362.3261741643795
7,1986-10-11 13:54:11+00:00,,,,,,,,,,,,,,,,,,,,,,,277.5996488044111,289.6955514639314,291.7090932962693,276.0741174487677,278.44103245467994,284.69938223670727,291.6345447558238,299.78622124590476,294.8157488763424,289.5256261832383,292.20799602752317,293.55930909948484,295.00738977221323,,,301.9611336124467,286.0130862638512,282.8694826241907,293.07009400940746,294.0852782052833,311.16946518367547,317.2580537274445,315.2076827528826,321.10582990269495,337.0180299155334,349.0345858594987,355.3508309889527,362.5743440617006,370.00909562482934,382.5903390135686,389.9312704466467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.09373587063885,377.7075070556444,364.98367744320205,342.28179835282464,355.52022814073564,350.0935334105857,350.7442436978963,353.8271069659088,358.57362919578424,367.5746976608835,363.282561295365,363.09429660912826,359.04312232221974,352.65398377083136,360.91271936265304,361.64065033825955
8,1986-11-03 13:59:10+00:00,,,210.43581424581117,212.6941752408947,219.9403660064299,218.14607123801775,218.46883683927206,226.11845192214602,235.7761251670689,240.44670313044566,243.66463942850356,254.69331829208957,267.9427062010881,270.9318590644572,271.6402843214485,278.4956648499868,283.0713704769351,286.93089633796495,290.36938098623807,300.9439340917884,301.7667053123017,309.34706201515064,303.01291267542183,298.777455887385,291.4227177747942,292.1066875019273,296.5193832134343,300.6910901726706,300.53819578582653,311.6741518017824,305.917286063545,308.429597724917,308.9368974983109,320.85243676463966,316.87985686907604,319.33632836553437,321.3246038685437,318.3385537777834,309.20596830439496,305.07422732811256,313.5892476893515,322.06945138364125,334.64267718368507,333.6779682879736,323.4282140038759,332.57536573880003,346.7336977243427,360.3349288178495,373.9621971573116,367.41761144956956,375.7815585184638,385.3027020631324,396.6410971471949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.2655216055463,389.2295888828252,387.949466987405,391.55579608020247,384.8770485143852,385.6379485231476,389.5959782990651,390.56966134045,399.9553054546716,400.6175235810004,396.11832331334017,393.3777645476174,380.50130936121553,375.8802005701249,378.8594574143294
9,1986-11-12 13:52:38+00:00,114.59030237348712,185.3853462948978,198.4684617877948,198.08097126106517,202.59325310512884,209.53204611206098,208.73388677662368,214.74746371927253,218.28777246837123,227.34578859573503,234.42254366610737,253.6048781952953,245.6123223896573,255.28381157259992,261.0997202138872,264.3654025409493,273.9593504688388,278.5092989273337,273.7515936494028,282.82800849104746,286.88913228858775,294.30785452081267,294.33814315460694,289.2820227710577,279.36446079991276,260.3646230783893,264.47236713351435,271.25248060512354,273.84109537775305,276.43838145870717,278.12886730433485,287.5536338188207,289.7517658988406,292.3355566633755,293.9505532168604,294.89124901639235,301.0560344435034,301.6721075577595,285.9458418194344,284.7187746722302,287.89547959173694,296.6546092876317,309.6139041564944,307.44751667793736,312.54188001528394,325.0895923286208,334.65283896266516,343.7876245216034,348.94863512259775,357.00618318126686,360.00928668459625,377.8661199306763,380.8002909236121,387.65306132344296,379.68837794672027,395.1495528881105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0847067056836,384.2272283081885,389.2692064655471,382.8513953578909,383.4388864972188,390.65255235863407,381.24027136638733,372.9891657905135,358.21571212841747,357.323976121337,356.30966667921626,353.328947759307,353.1280781191716,359.8296566093202,373.50881258985396,378.5350803709073,374.3258201750266,372.89084661586105,369.92157057109415,370.57086613542583,375.6030775916151
