,dates,per0084-0000,per0084-0001,per0084-0002,per0084-0003,per0084-0004,per0084-0005,per0084-0006,per0084-0007,per0084-0008,per0084-0009,per0084-0010,per0084-0011,per0084-0012,per0084-0013,per0084-0014,per0084-0015,per0084-0016,per0084-0017,per0084-0018
0,1985-01-24 14:52:53+00:00,202.31094133510416,,,,,269.4428416389759,,,,362.58421895617147,342.37021625179966,,389.4560612926754,,,,,254.49217867687724,240.43000405929504
1,1986-03-16 14:48:34+00:00,,,,276.2682890145501,271.8718022879502,274.093595717664,,,,354.49285735478315,344.318619143962,,,,,,,270.80098941835723,265.7580260797806
2,1986-04-01 14:48:15+00:00,243.17236812979604,,,265.6431066485632,277.16115259810897,277.48941043005135,276.13765593830897,336.4516161216206,,345.4928224133954,342.0989862622018,,,,340.6369149482647,324.45636405770955,264.45608761677533,246.5379643219094,253.61767182155225
3,1986-05-03 14:47:30+00:00,229.41716672707938,,,,262.7644173360224,260.77372651401,262.64687231021,300.0638929677965,,321.6857385123706,300.2765301464166,,,,299.79093741849454,300.9255205753945,271.56174129835836,221.20767430135788,239.2552288036681
4,1986-09-08 14:43:16+00:00,329.01738377843816,337.270962692099,,274.3392724134436,277.8747373867535,275.7198341500409,270.3490922791626,,,364.8113028586399,353.74174673513727,,365.9245448277413,379.4181224416015,392.23417628404735,389.3328119753862,364.78270120448593,,
5,1987-04-04 14:45:05+00:00,347.7114480031796,342.73009535067274,345.686284439025,,278.5548607040852,,,,331.80053663750834,369.44420799163794,364.4609406941325,392.69993312803115,383.0087739477662,368.54719160198306,358.8066307156399,363.29093909242994,380.7838362784958,,
6,1987-07-25 14:47:55+00:00,348.1835854338003,353.10611832181644,357.88647376950854,,,,,,330.7748125444296,372.34216826527523,380.57243562792155,396.4832556872865,,,,,,200.86391619913894,
7,1987-08-26 14:48:52+00:00,,,,,248.16019694375424,257.0039755992525,260.68777922877,279.90884096773215,295.841042898842,,,,,367.1285235859032,352.5020286576833,339.1275825061397,377.83914026857013,383.30864879593605,
8,1987-09-11 14:49:16+00:00,355.53979482156916,352.4396074927949,362.5527662083618,,,,377.8483728958284,368.5646556836509,356.45484091165036,366.7673767250528,364.01324326525844,380.60912439906457,390.19650796181793,391.1083201840988,394.67130884410943,392.40127641487044,401.39009830896885,,253.6609989166578
9,1987-09-27 14:49:38+00:00,370.6444168199133,367.9689133898969,370.82552180792277,,,,385.3450048509975,377.461644019443,371.621298237925,382.6937902832672,381.45370107095727,378.70240907608303,393.1003847606355,395.53108707471654,396.44522440516425,398.1405468884644,404.3562492766896,,248.84228156727136
10,1987-10-13 14:49:57+00:00,351.7847051808358,345.4295016044248,340.2815116836754,273.1246484170905,276.1437313574541,,,340.83459836368615,348.36556304422055,332.5020472685641,343.16467831172486,357.3592178930527,365.76667997778355,365.7912578311165,367.5663529562664,371.85143211515185,369.99397800437464,379.0926545051945,
11,1987-11-14 14:50:35+00:00,345.14018789651493,350.78496736665386,353.976148062132,,,,356.39514777461653,352.0216505781783,345.689167283288,341.0661675109862,338.7813495681405,357.5196210186278,357.16693979260714,354.18076984622184,357.69519779981283,361.06190738362744,365.6232313931813,382.52632000120457,
12,1988-01-01 14:51:21+00:00,358.55309767022976,363.9848980586957,368.9523546047342,,,,364.9304011714836,359.53074094780806,357.3227397556782,354.56067539274795,356.95203827441765,371.55734810663074,379.08702944501573,381.5081120366542,378.634788209494,378.22441350614696,369.74543888746524,369.78150637017086,
13,1988-04-06 14:52:35+00:00,306.83600275836034,332.75430306726525,340.76411161959294,321.30198119196933,271.4239381555088,281.240214102521,,311.76217037460697,314.03201405685365,309.7059308186386,322.5202759092435,358.48000355018564,344.6767439211343,349.36561024870934,358.829792949058,382.1833673519064,388.84063370654394,390.79728702607537,
14,1988-04-22 14:52:40+00:00,320.26734345113607,327.2496590176157,336.82456633154413,319.3862695912188,275.2909748099348,347.16316118290354,341.69169029069843,326.3664775536113,319.65755225731857,309.1151988213896,338.2428219858441,355.08239646521565,343.5780574823607,367.48953433809595,378.0310775944865,388.2295133247043,396.0513838645995,393.7613706246951,
15,1988-06-09 14:53:02+00:00,335.67121904013345,340.8619686237778,351.0792774995045,350.3791410192945,354.97266810763136,369.1838301876646,356.7983459015729,345.8579841503072,342.1883894236725,320.08827002458486,355.7265719453858,381.81832732815326,383.64130595300355,395.1203058573604,406.9543405651791,,,,
16,1989-01-19 14:52:30+00:00,344.7896958334821,342.36931528646977,351.44727137989315,353.4921390485163,359.8530582635018,366.7052810052204,358.8955598034529,359.2196559314221,361.00784693513407,359.81952466409757,352.3953906534039,376.02154975723465,381.0366488009557,381.706183147395,380.2356882603477,383.15647887246394,382.52770754744046,389.1291078699297,
17,1989-03-24 14:51:26+00:00,328.20548678984477,328.75691522007486,335.91224130285235,337.19743023569004,352.02344487478507,350.66171562996055,343.98110434588614,346.3848902001921,354.1998104239739,,,350.53262967320364,347.4294032012471,362.4814218971244,381.36148729796264,407.19851423437586,396.7049827094135,367.2259615450657,
18,1989-12-05 14:46:15+00:00,,,,,,,,,,,,,,,,,378.41996486776196,345.18326220943277,219.29235903654273
19,1989-12-21 14:45:46+00:00,,,,,391.2205332698552,396.9007831712087,390.51952973785075,395.9920778393967,,,,,,,,,355.7202515392416,333.8170369553712,
20,1990-01-22 14:44:47+00:00,317.0001393997763,359.3437697195243,380.4749153568838,386.7956273071997,380.5765319820037,387.1612195409569,386.64691664616606,,,,,,,,,,325.59812928493494,316.60831781476537,
21,1990-02-07 14:44:15+00:00,,,,,,,,,,,,,,,395.8715954898264,379.12671297652696,354.7298933583911,333.42527242416384,243.23685112534852
22,1990-04-12 14:42:42+00:00,359.48884352739526,372.19044613251657,379.7511326809438,374.7967437872409,380.31352461998335,380.30710392379444,373.97698075461795,374.97397159866705,382.14391064069986,,328.3069425134465,373.04247640033327,373.7410640994399,366.59573968801664,360.42542943513104,351.29216056130144,333.156539579865,322.2539687947622,161.40186723081422
23,1990-04-28 14:42:39+00:00,367.10791321312104,366.84126325555303,378.24347470895265,377.09711708892837,378.0754123684788,377.4069744832212,373.5828366191451,368.866309045145,378.8679713285056,,326.80237466865776,375.60392837111624,370.5474261375699,359.5301663937378,346.6375008930823,331.89973179975465,308.88031790073416,315.7708074063349,158.1368769579119
24,1990-05-30 14:42:41+00:00,,,,,,,,,,,,,367.9054015304046,354.0607012538456,345.92936615994057,337.61486921712174,321.9172237056641,320.65284098209236,150.3086244589122
25,1990-06-15 14:42:40+00:00,378.1110309813857,375.35338599502626,374.96895571072304,369.0198592896165,376.0563992531384,374.0531962823201,367.36858464904253,365.2782889304689,367.297415297268,356.9013123918216,330.90424437542606,366.66651648129357,361.8856185576204,354.2572418897364,342.7342386775513,331.2842940884023,326.42140788777425,324.823265364404,119.69771824002181
26,1991-03-14 14:43:52+00:00,345.46338139285365,336.35949486891536,337.14502345366304,334.38029304507046,337.6623895208297,346.4743243628207,342.95030778974603,329.9472653509956,330.56606605609755,335.9580026440398,342.3942528300682,345.31852465752473,337.4554761710677,330.3275838952539,319.18757185466484,308.9871368050324,311.95923250401063,317.8825926904596,
27,1991-03-30 14:44:06+00:00,325.3624709150398,313.9937337523452,316.63593267180886,320.9972782797962,322.9099891399576,328.63211831058743,326.6213024753583,314.49713583798615,321.3897704526454,324.2566518797553,328.5164945686296,339.4773941827369,329.6455739568286,324.42324233613294,310.93316577492254,309.51959176934804,305.1727434514514,294.90371281917,97.57960248355586
28,1991-04-15 14:44:27+00:00,338.767420604549,327.82409848497775,330.98520814590256,326.8556386164283,335.08651217710394,339.2081052526317,328.41942780115016,323.24051553535094,331.32046113436394,334.5900087680432,337.41176199165056,345.38651725299945,340.65835633495175,341.1418210772531,330.6950774266411,328.27419968628226,326.4189181690651,308.42370115279766,
29,1991-05-17 14:44:57+00:00,305.57304940612454,300.85272553227935,300.92052990155804,303.2772959418927,310.27585622436163,316.84104699933494,308.62362758383284,304.9176773099383,322.2536402773253,326.8305968828389,317.4380768784962,325.9504248373367,323.5102101717142,325.36655004265566,310.6451273632036,314.74943277202647,309.1040335922149,302.8782569355322,
30,1991-06-02 14:45:14+00:00,330.17053649901857,328.2347350740301,325.58218962648743,321.4900881588624,325.62283411767976,326.6798218584826,319.7950248698715,321.5665058629675,328.72854932078855,333.2851825813497,336.9956011106001,352.8751168674018,344.9893083091344,341.40522287103533,338.2302833996602,334.20670027839446,325.27530209348174,318.33518320703655,
31,1991-10-24 14:46:37+00:00,320.0779933723264,317.0936933870013,320.85914257293933,318.46865202465216,321.0858947585481,318.5654995031002,312.02735857800025,304.40832444727965,316.65596971078753,314.85350240343377,330.3166780252198,342.14538938093324,327.88509103299054,321.9252892126057,314.44790282080817,294.8507305871603,271.5909111822295,289.13405719669447,
32,1992-01-12 14:46:46+00:00,302.6661617572437,301.34792671193276,302.7592144332158,297.0973768973509,301.0914174219248,303.3643612481412,297.2280587317069,292.89499157052484,300.1823637564059,299.3890031989897,310.85462322950235,322.97921884798575,312.0344577102736,309.3568736400405,,216.62628677394366,214.29162248581304,224.83915203116115,73.30503732188573
33,1992-01-28 14:46:50+00:00,319.6014548634286,313.4605770851688,310.8397272730694,308.25390290817876,313.67340223374686,304.1460532772847,297.7150305048616,297.1858154909119,310.1945723455429,310.45474770563015,320.2639234142402,330.1278615228806,328.3284380055516,323.3211483436701,,230.81253518054243,240.55959365459182,248.60419873282842,
34,1992-02-13 14:46:37+00:00,305.60508884672464,299.4128764207832,300.14449460403716,288.2682044358675,292.5561327823671,294.2234692150974,289.9737110143726,285.14376562365015,296.6857698883984,308.0007615534052,315.7842865047572,325.9147990369726,318.0388412626519,318.9564638247589,,216.45207155382343,219.89418052417184,232.19062270476266,
35,1992-02-29 14:46:41+00:00,,,,,,,,,,,,,,,,,,,
