dates,satname,nzd0182-0000,nzd0182-0001,nzd0182-0002,nzd0182-0003,nzd0182-0004,nzd0182-0005,nzd0182-0006
1999-07-18 21:58:49+00:00,L7,505.67,341.52,,416.39,422.41,332.34,445.40
1999-08-26 22:04:44+00:00,L7,330.89,312.46,305.72,308.10,306.76,305.95,296.38
1999-09-27 22:04:48+00:00,L7,328.61,302.66,301.27,309.90,302.78,308.09,286.80
1999-11-14 22:05:06+00:00,L7,504.50,358.78,351.30,361.68,365.19,349.80,348.23
1999-12-25 21:58:52+00:00,L7,288.68,,,276.79,,280.74,253.82
2000-01-01 22:04:37+00:00,L7,495.50,344.60,341.14,343.88,343.71,342.82,346.37
2000-02-18 22:04:53+00:00,L7,337.60,294.73,294.46,293.78,287.88,293.24,290.40
2000-03-30 21:58:33+00:00,L7,507.05,343.13,329.47,319.43,341.64,331.09,339.95
2000-05-08 22:04:21+00:00,L7,502.71,336.30,319.70,326.04,330.07,320.85,339.68
2000-05-17 21:58:07+00:00,L7,474.89,297.30,301.50,305.14,299.02,299.80,284.20
2000-05-24 22:03:46+00:00,L7,509.94,350.55,340.21,342.91,341.55,308.41,278.65
2000-07-04 21:57:38+00:00,L7,501.88,316.03,303.04,310.71,,281.19,217.62
2000-08-12 22:02:54+00:00,L7,474.89,306.68,307.69,302.48,301.94,280.29,283.90
2000-08-21 21:57:02+00:00,L7,,,,,,,
2000-09-13 22:02:50+00:00,L7,341.66,289.19,297.27,301.43,292.69,295.94,282.58
2000-10-15 22:01:56+00:00,L7,329.60,309.02,302.16,305.62,301.38,312.93,301.69
2000-11-09 21:56:21+00:00,L7,474.86,304.50,302.71,303.03,306.20,315.52,310.10
2000-11-25 21:56:23+00:00,L7,327.77,299.94,298.57,301.61,285.72,313.18,287.44
2000-12-02 22:02:33+00:00,L7,488.34,343.26,331.99,327.76,328.94,328.23,347.86
2000-12-11 21:56:24+00:00,L7,,,,278.92,276.65,293.91,274.17
2001-01-03 22:02:12+00:00,L7,,,,,,356.29,354.33
2001-01-12 21:56:30+00:00,L7,307.19,275.13,282.47,280.56,274.93,295.63,270.36
2001-03-24 22:02:23+00:00,L7,323.41,301.40,301.47,309.36,306.57,315.19,299.56
2001-05-11 22:02:09+00:00,L7,479.98,,,,,,
2001-06-05 21:55:40+00:00,L7,497.93,295.14,281.74,295.49,,194.53,212.93
2001-06-12 22:01:48+00:00,L7,511.17,330.00,318.89,339.52,355.04,289.59,
2001-06-21 21:55:29+00:00,L7,498.62,275.38,,285.83,,268.21,
2001-08-08 21:55:01+00:00,L7,503.55,291.29,289.92,295.22,305.16,316.27,299.86
2001-08-15 22:00:38+00:00,L7,497.34,309.54,310.10,330.07,333.42,326.33,337.30
2001-08-24 21:54:48+00:00,L7,331.50,261.67,290.10,326.78,,380.93,336.00
2001-09-09 21:54:36+00:00,L7,507.90,335.15,329.73,347.46,355.45,364.43,363.66
2001-09-25 21:54:28+00:00,L7,502.44,,,,,,
2001-10-11 21:54:09+00:00,L7,506.19,330.84,327.34,346.94,352.47,363.52,360.73
2001-11-03 22:00:10+00:00,L7,321.86,293.07,299.93,310.53,303.25,315.86,310.14
2001-12-21 22:00:53+00:00,L7,497.10,335.90,340.57,371.56,386.47,391.92,374.66
2002-01-06 22:00:55+00:00,L7,503.53,354.64,344.98,370.48,398.55,415.16,400.80
2002-01-22 22:00:40+00:00,L7,513.09,340.95,336.35,353.22,367.73,373.68,365.85
2002-02-16 21:54:54+00:00,L7,506.35,322.11,315.26,318.16,285.87,341.23,350.62
2002-02-23 22:01:07+00:00,L7,497.66,298.99,308.19,305.35,318.79,319.09,198.54
2002-03-11 22:00:43+00:00,L7,495.68,304.43,300.55,311.66,319.62,316.58,323.24
2002-04-28 22:00:38+00:00,L7,292.88,278.06,287.40,295.15,287.97,301.53,285.51
2002-05-07 21:54:52+00:00,L7,513.38,328.66,335.38,323.09,328.68,332.70,325.31
2002-05-14 22:00:31+00:00,L7,,,,,,,
2002-05-30 22:00:49+00:00,L7,499.48,332.84,319.67,312.78,305.76,306.68,258.94
2002-06-15 22:00:19+00:00,L7,506.03,333.01,320.75,333.66,,291.94,205.37
2002-07-01 22:00:39+00:00,L7,636.77,,,,,635.87,625.96
2002-08-27 21:54:00+00:00,L7,498.99,335.57,336.18,333.69,325.25,300.69,321.85
2002-10-05 21:59:55+00:00,L7,294.57,270.36,273.20,279.65,273.51,288.94,281.54
2002-10-14 21:53:43+00:00,L7,510.87,352.33,337.42,338.50,337.55,332.91,352.84
2002-12-08 22:00:27+00:00,L7,474.71,310.89,313.89,317.15,311.96,318.92,293.06
2003-01-18 21:54:30+00:00,L7,313.50,284.49,281.73,286.19,285.34,299.81,289.98
2003-01-25 22:00:42+00:00,L7,504.21,344.86,332.41,336.36,349.12,356.47,354.39
2003-03-30 22:00:54+00:00,L7,343.08,283.15,281.01,283.90,278.40,466.19,504.20
2003-04-15 22:00:34+00:00,L7,444.09,290.53,288.01,297.95,301.13,334.02,337.09
2003-05-10 21:54:46+00:00,L7,513.44,340.85,330.42,340.49,346.76,363.11,361.60
2003-08-05 22:00:11+00:00,L7,500.71,339.81,330.60,333.98,338.16,,
2003-08-06 21:42:51+00:00,L5,500.99,341.24,329.77,326.88,341.09,356.00,275.63
2003-08-13 21:48:45+00:00,L5,487.23,295.43,292.84,301.19,302.22,301.51,295.68
2003-08-22 21:43:08+00:00,L5,490.78,331.98,330.54,332.56,336.02,322.91,347.85
2003-08-30 21:54:22+00:00,L7,,306.56,303.86,314.74,308.24,314.83,320.37
