,dates,chi0018-0000,chi0018-0001,chi0018-0002,chi0018-0003,chi0018-0004,chi0018-0005,chi0018-0006,chi0018-0007,chi0018-0008,chi0018-0009,chi0018-0010,chi0018-0011,chi0018-0012,chi0018-0013
0,1985-03-28 14:12:25+00:00,224.1676298045807,221.98020772133674,224.22210899522668,224.9517112147377,226.83652099624305,231.21537066290966,227.27324933952343,230.12090090786185,225.2191372065884,227.66583139477825,219.12367079569373,207.84517706544298,199.41375733912466,189.8966588356503
1,1985-11-07 14:10:41+00:00,207.39746249742848,219.75470551468746,217.54048744630796,222.97574013032684,224.2299325919251,228.2324055077301,235.8399986801784,230.65187320268487,215.80980146080898,222.50605590960652,217.51320798759897,210.8203484622126,200.64477515920407,188.88466570343274
2,1986-07-21 14:04:35+00:00,253.82060547639617,256.16865178588245,256.01045364483383,265.1017717271335,261.46078711593333,261.83206301477105,255.56428901575,244.8337744145647,237.69642608910857,233.0561554178888,217.3296801838292,204.22011565368948,186.33670569429043,183.42397345318355
3,1986-08-06 14:04:00+00:00,260.67568955805916,249.98177652984307,252.18956503823253,251.99878460332852,252.24470245718666,254.92183852289992,248.22353161332825,241.29160876099195,233.64717262263846,215.5356915336641,201.86788393372055,189.61415955279213,180.09041565511097,166.8269801544216
4,1986-09-23 14:02:20+00:00,218.87245768625837,216.6886523700587,215.85819393638707,215.1203928280386,219.44845002806608,222.30428818864755,220.05670606743075,211.7674533051681,201.18320227033328,194.27351764474042,187.50884763541444,173.4303688653696,,
5,1986-11-26 14:00:17+00:00,247.57914456119315,242.6281796980843,241.0795284494263,238.49798255335836,243.8401802600668,249.06403220929064,240.9371012113778,233.44410773533068,225.67513420254983,233.19696711815226,230.55473797419873,221.9363198336773,215.47347087823263,213.4855540876004
6,1986-12-28 14:01:13+00:00,231.54608518680885,236.17132237743243,234.7964876373328,245.95995480498036,248.28994388315311,242.30035119482895,239.5202730413424,234.082165168483,225.32201952384833,228.8354140616918,206.50051435858833,195.5462455205306,198.52365723380942,188.05158932852558
7,1987-03-18 14:04:01+00:00,261.4833915546046,262.19091263290824,256.7575202296975,262.6481377931827,254.46057384822157,252.24898523273984,240.75386025544293,241.6876937763661,232.5509760619415,224.19210985118156,210.83478369750785,197.90722766929022,182.31359467215023,169.28368671622025
8,1987-11-13 14:10:05+00:00,234.7535710562029,234.6566710198597,234.87076824172436,233.89848241339462,235.5418680131377,236.4020191372204,231.66204754823266,223.81375826760606,220.28898463641244,216.88638005978856,212.33427542106313,202.1374012413506,194.4422688235215,170.4510305031446
9,1987-11-29 14:10:21+00:00,214.38578258425304,214.50832487794543,212.66486700477117,207.70762951881068,208.89676476471823,225.5673626569942,229.56144442624688,223.38965575453648,211.08649576528683,209.6723574009019,206.76146070872386,206.8466071516019,201.81935852190927,187.15536181181022
10,1988-02-01 14:11:26+00:00,246.05486646489027,254.8639621725003,260.0566072513018,260.5462426261644,248.66153051673987,241.75422329120087,236.47205448892484,223.35141841468027,233.06881370131782,226.4041556176759,213.3097967986245,208.15275742418447,194.60640351376682,179.2823891468061
11,1988-02-17 14:11:41+00:00,237.184968230563,243.40559268572787,236.52422490540442,229.16166435551824,232.1649179288389,236.0894238935319,233.39509154449618,231.56668908829832,224.4139629064788,224.65107587052705,218.77250133198902,202.1158723434566,186.97736707933274,187.4448185304977
12,1988-03-04 14:11:51+00:00,243.92617523195972,247.70558671549028,251.37642017711462,254.50514243023525,257.1576510452878,252.19379385265736,239.6416272171666,240.7246402905665,228.37109108170498,223.36338445660326,217.12333325326097,209.51816585390705,207.08125890862382,193.6942591636081
13,1988-04-21 14:12:11+00:00,,,,,,212.42939484960226,208.60697881299515,206.38001465149594,200.8034397098429,196.81728035637056,182.75382265282317,176.43065294978155,165.6847967867538,
14,1988-06-08 14:12:34+00:00,248.41790502874466,250.02007203808748,248.3188112449509,249.1886416444707,246.1799706241362,242.47333428066327,241.7402843078726,227.9730258778051,219.4789110993336,221.19856331006488,218.64215092514885,205.5733444594257,195.77852038447492,186.5253566709197
15,1988-08-11 14:12:44+00:00,236.03881969020486,244.00371262238914,255.23137140922736,246.6972921240528,249.45468643738658,246.52957610599222,239.32999126251138,242.43959847731594,237.88795188786875,237.1097261172836,226.61166354229493,215.3186430437609,203.18113107968978,192.99458550891666
16,1988-10-14 14:12:36+00:00,238.10853625913975,240.68246410059854,245.21608970877134,241.92571088973347,245.04796204753,251.075783199416,251.75106756569195,239.42252663327906,226.09836588326002,227.43240522227057,229.06778016800197,220.1585955961447,211.182053440864,208.35594292895067
17,1988-12-01 14:12:36+00:00,233.68740616992156,236.63660428836153,240.34857368674437,242.36292925076498,238.7211894928713,233.50446638836456,235.46759399905974,236.61141286928347,226.96908976430652,224.6367385886031,222.55568727194986,215.5224108319425,210.22871348880503,201.387861574825
18,1988-12-17 14:12:23+00:00,,,,,231.65691759136527,234.22714164711755,237.1007166169033,232.30751393663178,231.47652529628945,227.1627883460226,222.1408200041612,215.4291624659485,208.13634541729206,201.1987350509217
19,1989-03-23 14:10:57+00:00,215.9833933694716,210.72170859914598,212.93599329364585,221.91885497014508,229.76656814042866,228.56467956066624,228.6028268755498,231.32065373141705,232.17135553718606,220.41273037681827,224.31416542835873,218.57075955151367,206.21998890159801,198.22494845259203
20,1989-04-24 14:10:54+00:00,230.72717577054027,227.18565660589513,235.59750296599626,239.58011327295486,244.1279725984661,248.3526352827937,244.03589537712446,239.95391688362776,232.1664082363381,216.6767428266569,214.47693211286048,205.08714829230584,197.7187007201088,175.25994209894154
21,1989-05-10 14:10:41+00:00,241.3472442857762,244.37603881340505,242.97043820134863,245.60449713997687,237.83719189912952,233.58603997849977,233.73733927915495,220.59437980722754,221.12461925998244,215.59372123585956,205.24815406461977,196.47111938628262,190.99460969142368,180.21164567572728
22,1989-09-15 14:07:51+00:00,240.09951375906238,243.05625140645915,247.5706973665875,239.30200728364903,247.6502599172166,247.75919576477102,240.8511461604375,231.90277812247024,231.42047700819572,228.6338609666549,222.66162567067107,213.17486639115444,201.7536931877361,198.79648530234158
23,1989-12-04 14:05:49+00:00,220.6343277543144,224.76134474218395,223.87340650469085,226.67591916440622,222.6029704207212,231.7736036404627,235.3138501163506,227.60372998269838,224.03444323880976,211.75699674149885,212.12039618808546,201.1246368575696,191.5251638069687,180.39785780998469
24,1989-12-20 14:05:21+00:00,235.28933039504466,244.00153187966134,244.3844928343767,236.05519789279427,241.2970009876348,243.59479585612934,244.21372662847008,239.40420262735498,224.54068671897093,223.88696436444795,219.63462476622095,200.6975145687036,200.58597877570654,196.29283053908244
25,1990-01-21 14:04:21+00:00,234.78880466245297,231.58761048684877,224.33448198534455,229.27376889941152,228.89227159711217,235.08946158450087,233.10957266326218,230.40502269983517,221.7253168553253,220.99913446949046,215.52447327011583,204.56844423164213,195.77221863320608,190.38509767948568
26,1990-02-22 14:03:18+00:00,250.5929723676422,248.59007726566057,243.63194125259386,249.68946011165264,249.74928415054768,252.8906688004984,256.98243089773933,251.98149771870243,248.38124199055625,240.67925188125156,231.22932334184677,218.69278358180185,212.2428082342353,199.57125912708216
27,1990-03-10 14:02:44+00:00,238.96004790748796,237.3658241756916,240.69940364898895,235.88482997845438,239.62087683206812,238.36738671311593,237.1900706409944,230.35175720413656,217.41452275074272,213.98343496204654,215.17753353277678,202.28844954906847,192.87458334914365,189.44723116514353
28,1990-04-11 14:02:13+00:00,215.77983636270903,207.58192201248335,210.60367447507684,215.5469866606823,219.87935266743602,227.19275594044024,225.56226100677335,226.1907244323806,230.15573459418897,214.89107615502135,207.80337892958812,213.31222945510896,203.13824560969047,192.8773317400243
29,1990-05-13 14:02:18+00:00,210.4078505454519,210.6835035137251,215.37795156652854,223.89675596556148,229.84333576606045,226.31059494799547,232.34612837106033,227.4663566690067,225.88568756001192,210.1967947095747,208.2637819616643,209.0244133749341,204.12977135624328,194.56213012992293
30,1990-06-30 14:02:11+00:00,175.8603888422015,,196.76297488190406,,,191.2961237700018,230.1793875891003,229.7750710700238,227.18571848843305,229.4130821874834,217.23558314011476,207.09762932845425,198.55848321354497,184.9370852971161
31,1990-09-02 14:01:53+00:00,219.3089907908518,221.51633197997828,219.01388941239188,214.5084675995024,219.80861169660025,229.56194236142522,232.8710455623032,233.13401415878397,216.25741316375488,205.79321867409845,200.53862283681835,193.6822926601276,182.40093734619776,186.69454329883513
32,1990-12-07 14:01:18+00:00,214.93129279887114,212.1557041625152,211.0691603076187,218.43199935704357,219.33757693485714,219.92461666005238,226.74938900273958,227.7250674371545,225.90233702378285,223.20876594662656,220.74577286100507,219.0165146774868,210.6759712491918,204.5312177813184
33,1990-12-23 14:01:39+00:00,212.83698269290505,213.96622188112292,206.49153268756993,212.1607974517063,222.82357648731477,226.16404831434346,229.28446149190037,221.66492347927678,223.84722402608716,225.3950498680601,226.12003751425792,223.85179284167737,210.60808906902665,203.86759604947332
34,1991-01-08 14:02:04+00:00,207.2599248460715,207.03672832625955,206.81126757884377,214.75376775142533,211.59458614611003,227.79209865729365,235.24546505056605,229.65695531409153,225.47160020027422,231.96700387711027,220.0169007239525,212.82275291464663,198.88178870546756,201.4659327291098
35,1991-02-09 14:02:42+00:00,224.91942488255745,226.72921607546579,229.49713594807866,232.832932118934,231.23330109712998,231.5301097816729,234.71389346409978,236.0209650174343,230.17719223412445,229.308477106583,219.7044026791403,216.90718066190635,209.2756434073149,191.03217518210278
36,1991-03-29 14:03:36+00:00,250.33847613755546,243.18578457678976,247.84584880866004,253.1724938549094,248.18501800682122,240.76131061426312,235.43190298856652,239.74546789912498,230.05022977865937,227.60977718919082,217.95567463551075,198.875580230915,199.5591521863875,189.95487339212437
37,1991-04-14 14:03:58+00:00,240.46976320995873,238.23017498077306,233.72978994675208,229.29061731108504,233.20174273475786,226.30864063999775,226.86260580834124,219.85720337626734,213.90661666764254,212.15810279491225,205.71858367739344,195.02205424488278,184.87841316379564,175.65192601227835
38,1991-04-30 14:04:13+00:00,230.0523982163567,230.46642599471485,234.23460820015399,236.06800798382406,235.4328457422594,234.24850344350406,231.15223596630187,218.84180738559817,221.92590237086344,212.47306745793364,205.55514027501926,195.60721670604724,183.5064580373628,178.65677918563537
39,1991-06-01 14:04:45+00:00,234.34302238237086,235.1018065868895,240.5609191863317,236.24936875717214,235.46280990322953,233.79972076753236,226.26734056207434,217.60027557863177,214.90963813494506,198.62654230791708,195.94541361320995,187.6526557395119,175.02207596493392,160.48946695126236
40,1991-06-17 14:04:55+00:00,246.50170546546818,247.2082263615247,244.94936491431673,247.43160271672585,242.52461658397507,232.12482498531134,241.43865790828238,230.53872822957953,233.52537425048178,225.22475039138865,216.23787875665752,203.05395519927086,193.14357888870802,182.92543819516487
41,1991-12-26 14:06:22+00:00,239.99490507623145,230.21178606428006,223.8926507198798,231.64468903864417,232.37317042735972,226.73474484846312,219.2530524501593,218.00194466062828,218.10326257803376,212.75889524028764,209.84681386903884,209.38052528460724,198.5429424739459,187.6410892432331
42,1992-02-28 14:06:12+00:00,247.89877867755405,241.6546642631291,239.62592965022955,231.37282139381676,228.9697281899268,223.8223764119382,220.10120959364818,211.01819232047197,203.91631269559312,200.76588235936737,190.99409208968828,182.99894377479268,177.78633870280805,165.08322102120792
