,dates,jap0118-0000,jap0118-0001,jap0118-0002,jap0118-0003,jap0118-0004,jap0118-0005,jap0118-0006,jap0118-0007,jap0118-0008,jap0118-0009,jap0118-0010,jap0118-0011,jap0118-0012,jap0118-0013,jap0118-0014,jap0118-0015,jap0118-0016,jap0118-0017,jap0118-0018,jap0118-0019,jap0118-0020,jap0118-0021,jap0118-0022,jap0118-0023,jap0118-0024,jap0118-0025,jap0118-0026,jap0118-0027,jap0118-0028,jap0118-0029,jap0118-0030,jap0118-0031,jap0118-0032
0,1984-08-09 00:38:25+00:00,182.01382817543498,183.32250920395714,194.31751903421014,199.5432510527603,199.66956416980983,,210.72122967750977,216.57667060416603,206.00416121046115,211.63928566762075,,,,,,,178.79600286478075,166.84937334078876,191.63906463315973,202.92513186040793,226.6606206393304,228.84102530109777,218.8189094386554,215.32954523205476,210.0880690621339,209.15564938950484,204.2827110951677,207.3967369254793,207.96520510936494,197.18948588071584,,181.60670165498948,200.89871195350028
1,1984-09-17 00:45:08+00:00,180.94808626948335,187.44451472657337,195.06033694756374,212.7870273095203,208.02794861689623,,,210.28488947675382,212.35421082483023,206.04614165547682,201.60474996332462,202.3202582461018,197.54071408424653,195.37588828116895,198.17515968329513,202.52773989112748,208.34184099660357,209.2372485672378,210.2071321723876,209.53394088173638,222.4612897289115,222.20521224896768,213.4185815703887,,199.34345869851825,,208.76677346532372,211.4581785840882,,,,,
2,1984-09-26 00:38:58+00:00,192.13376959348608,207.31560934265298,219.962518181266,228.89546097390357,225.77587575072698,220.6178047875936,223.95455789373352,231.08863426505394,222.0682752628738,222.1513937511965,218.21541001844463,216.9106883491993,222.34132403412852,230.0987976969375,221.34301067931224,228.37615264013294,236.8499018985278,230.75979043113585,226.08886676934645,220.07560230384917,231.89820366793157,231.6498033707763,220.56140889362038,215.7250916458448,211.5588370840584,216.0970031014418,225.14643457459525,230.58788231723196,227.8517621245323,223.6700421681547,,,
3,1985-01-07 00:45:19+00:00,237.04573659317654,236.8911323119577,235.96855052143084,239.27663572442438,242.286191370317,235.52453515979494,243.39139621344322,238.3559345409529,237.4462952516272,231.47572490848415,228.7964117306522,224.6120065855146,218.0385071594976,221.54613975681426,,223.19530510889768,228.97923562837371,230.72530998027082,226.6106311732452,238.19520049302267,,249.29968427289785,246.56157973612756,242.59859877557074,231.75883283000772,225.47018935451777,231.5238845117582,233.9804878029891,232.49672986951515,227.93528648503133,,,228.06611891277132
4,1985-05-31 00:45:09+00:00,208.62131378004682,227.26654057084176,219.71604953532767,212.2772640010169,249.60208808624006,248.17481291884715,236.08918583858872,,,,197.35772399607634,206.9303684850921,204.5158663052932,207.87812215717224,198.0941396851686,205.8441398064566,218.01441965139367,213.680900909031,218.2359771803195,217.81744259605745,219.6342107197508,232.4209843977754,226.77097866389025,215.16981194438037,222.82150903182807,220.6426841316266,231.01079713052576,225.63370693957395,220.41839212294795,221.06756494029298,,,239.76263916107476
5,1985-06-16 00:45:07+00:00,215.80934559418034,235.40472518317506,232.11254913075652,212.59052778211176,220.16978303084858,217.05548470952002,228.16935885420475,230.35002351200123,225.12813903330095,223.8607474842819,210.3666536733835,216.78277289509285,212.77069695099595,216.23435764020886,216.10727801433617,223.2585115250752,232.92409472167003,223.07490682362453,216.07720959352073,219.89662327435533,,234.47809475332159,234.97253425037965,228.09346267324202,226.1611888739581,222.56646517277304,228.45601553094144,227.3971545357408,228.54386146781812,226.25547310439669,223.2384325193928,,
6,1985-07-18 00:44:56+00:00,202.82291682145114,221.8835442267393,228.51493863659488,222.8317456126771,240.5006901227031,230.53502510897246,223.36844026051574,229.38922319983908,220.28485584871902,220.89698527793993,213.72574902863315,200.78475310289875,200.43506982425498,206.05827209920633,195.47764108341016,203.67797387372232,215.63400087049558,209.3159471835073,205.758993211657,214.3727292632411,222.7828426614703,230.21947647327863,220.79751579194487,208.52008667155334,208.9345839585337,205.5954205302567,213.98117360374692,211.0213103153959,213.77890469195626,205.83432325257718,,,218.5410350416789
7,1986-01-10 00:42:31+00:00,232.79630139763685,237.30339694863366,235.0381710413026,236.2138813493259,239.287793797027,238.60666289648626,240.39383689831183,232.12273884313868,235.15772345261146,231.2807253112573,228.0541411259882,227.83983206435605,217.64112749272917,214.76651545135232,218.97502433833046,225.9802835260906,232.9059151049162,222.18420900442516,224.31400047535945,228.047086605238,235.66414781412558,231.1526464821475,226.54738909270313,223.44878385580185,219.94366880584886,215.34222966774752,219.4496814189506,222.5479883265242,220.99378583068247,223.8592892524421,,,223.57854558388792
8,1986-04-09 00:34:25+00:00,253.81497367082437,261.6441647526793,,,240.98086283945383,247.15085121177842,243.67453871165995,,,,,,237.27469897696085,242.54116342543472,242.0031041974175,240.7728734733862,252.78247571512958,247.97889862321117,238.71461661034078,236.30193032522823,237.8809390776683,242.49743603496717,240.93292504807488,231.793187514156,,,,,,,,,
9,1986-04-16 00:40:26+00:00,228.75904591858094,244.11851298267223,235.64605661836728,230.25169353069737,224.6609303039792,223.28258855078124,231.5739778618853,230.5051526335532,228.22553988089265,219.24142456764466,217.50532416908197,221.1829514118454,219.23430988922556,213.45223995471284,211.83688621717025,220.48333766873574,222.58816867043484,216.55926125111793,210.27263775252788,209.60069501332623,217.89669705534342,221.04942373127548,215.43667419821307,211.31680938864963,211.73064545390994,217.53769646510892,221.16391139787294,219.2490940434537,221.19351166199874,222.13629380381147,,,
10,1986-05-27 00:33:11+00:00,223.2626380012079,233.63139175767284,229.17780352522675,224.24642565797683,220.17220324414745,222.41285238314168,225.63670067053263,221.90066836273172,212.33813292572816,217.06344224677923,207.01802563726815,205.9235341832735,202.82953197209906,204.8845498221476,205.03488880487544,209.8985154300405,215.01297748812402,203.6310831581494,195.57518131498392,209.1787184359471,214.33900538892166,222.49674957114314,,219.0461966250942,216.6283934369517,217.10945210179233,225.17416946350454,230.9631463411182,226.99620445069408,207.91889912531457,,,209.67782001493507
11,1986-06-12 00:32:42+00:00,229.55210187381508,246.50408413921437,244.81324874253596,241.00477014029485,243.97464611884735,235.63649276799944,232.70970759067202,227.50987390081676,223.1105320354191,218.63203639931757,210.9581328019005,209.7757760017175,210.39151000449718,213.13349589435063,215.01452196968037,215.57628241821786,223.25073533297174,222.50594344248813,219.76563873145386,227.3297212197646,219.92815334602352,226.42456612342934,,213.65572138227515,212.06859223067397,212.134303284597,227.67977862137354,235.68536754159857,231.71399080592823,227.14678515642763,,,
