,dates,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0008,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0043,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0048,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0094,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0142,nzd0281-0143,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168
0,1999-08-21 21:46:56+00:00,207.5066171202593,199.5227207047715,208.86967924769613,,200.41890251959617,208.36223424201052,199.8779461877191,205.0154166543139,215.2424497658897,217.65167274788067,226.01075522672207,236.0952894594414,243.5981849535457,242.77942207662556,244.89298834992692,249.06180975042855,243.48338955262278,251.35134693785199,255.16294549529064,262.5009503515863,,,286.9602297819803,284.8835930139724,295.8467864606567,293.37603802325754,278.80676715960425,295.23732055958664,290.1265416000366,278.65197661493346,282.65883678472323,275.0697989106901,276.1416771755975,272.1023999135348,264.29268436586415,268.3899576657207,259.91992873886704,249.2531359797824,246.3960675683247,237.35284006106812,222.82185996241228,218.6817224572607,220.86562960013813,221.806723167789,208.84710378227166,223.7593435117666,210.66150833571876,216.69369046753513,201.89254322532446,205.49696409555472,198.65290574711247,202.45067136055187,200.43025968402134,198.7785369352378,178.06625558075925,221.5253501649848,193.49757702244577,193.64759942052967,189.41500117028187,189.16586410206293,184.07202932715197,191.95480812296123,,,,,198.3148746875875,199.42206838362202,199.46628284648241,197.33708844645443,195.40376845204673,193.6062586105122,182.2832693061212,,,,192.0190440111098,195.0753164720108,193.55079352646442,194.7353420313334,,,,208.21625540749915,200.90085647220408,205.6971486814058,204.2633056060757,198.6852607624766,203.77422845402683,,,203.02426428231044,206.23496228844218,206.1482848563236,208.68052242712776,,,,201.2845916427876,201.83506154665884,199.22167979256034,201.3888538042668,197.63454447474976,204.55889136266964,203.37882773952677,204.25974609582937,202.9884750577624,209.09969247569245,,,212.04695438144478,216.14907706276406,218.14076337760673,209.82898631104183,219.73000440970515,,,229.42666334379928,221.66208706586747,219.11058353861074,213.6828254249056,,221.27398462839986,223.1031047989208,212.66175474369263,218.4969510981038,222.4413141503695,,,225.1351517508428,220.93529355217171,220.01100504831334,225.44414411448858,,216.8538314748555,207.55557215529225,214.84463597039903,203.23955566558806,206.63784231048786,,,205.43244593941753,198.084515484613,199.29461939002655,,,,199.1395429825609,205.34583868888998,202.30435729916962,,,210.61772118672044,207.3198252284643,203.21183849351502,,202.1578588824288,,206.05401852620946,207.9389637323739,208.46296815909196,211.08016743675248,212.70043161431414,209.00043708334806,211.57570344192152,216.58037063619815,,,
1,1999-09-22 21:47:00+00:00,222.9605461748824,203.33659166539084,208.24778442637756,,206.69559539902005,214.44191112046204,212.46122252779588,,,216.50160074181727,224.65601686045244,227.87052527811707,241.34206124340952,234.90405933320085,256.36022624492995,256.75843379010183,254.38268298637715,257.22702623290843,265.497029028297,270.21318331984384,274.52085582382006,275.140028890583,,285.05723147471053,298.85055437525966,295.0866037801311,296.6489208740712,294.3629406155789,298.1008886288535,291.65267906042175,297.11238393480517,293.9034709441405,289.60996979070546,272.06870408679663,275.4014071147818,269.38319869087707,254.44458568817473,256.87731386252057,251.07364495516393,242.8265405895699,235.9841388075067,228.06088311048265,224.60941816883002,226.30088148887245,224.03494152707884,217.96681368888372,208.10121396907152,210.20751772122543,211.03885172178894,213.20220455640262,220.98723415916797,216.44832254816612,213.6457829840733,,200.11420418293767,194.0127642592553,193.5148170320849,187.08031934143085,183.43580304575983,186.52212332783998,179.46958973580354,185.1396225786102,,195.52791624542593,,203.51995666633067,201.70292097684643,206.5953036466053,201.1079620115705,200.16596230596053,,201.57026966095916,,200.39100817357541,192.59167696424853,204.75663768357228,197.16915738822232,198.19256042154825,203.196374337175,207.39141554602114,207.0865644361648,,,208.47526940788697,202.47069922821126,204.84357987951057,207.79203523580364,,211.89642648645355,212.53217929510262,209.75354755447896,212.87168224311253,211.36975068000274,212.7437959036561,,,,211.71760544502595,217.44837150185185,213.40629149463476,209.26163728900903,,,210.10109005386522,212.88297900652708,214.97731736930476,214.01324552918928,214.28001124377536,,217.3420748994914,,222.41445737001789,220.71863524021245,223.53620189327444,,,,237.32941190471897,234.12125694891898,228.79316292309417,236.64283937712204,228.19361752350446,,230.07760791295442,234.89249199311033,225.41792169031666,222.30069241692382,,,228.2905299795258,227.637675854326,226.62307124856213,,,,218.48673746595895,214.5647406763292,208.20628929695033,209.99332147398874,,213.44265793545327,210.92936452641635,207.37476797338198,207.14167161576745,204.87440889137295,,211.16224968227058,206.2582789908029,210.29071265613717,223.52531143777685,,,205.26902714250738,206.20985508643324,214.22869504248573,212.94328063704225,215.46631153010696,219.39410543509658,222.83133278017982,222.05097313952172,218.96621878423875,,,218.24289094733746,229.52436412265428,230.03216920513705,,,244.85499245460005
2,1999-10-24 21:46:56+00:00,232.85529644635733,213.3244818585374,213.42318539406838,,,215.48664616437594,,219.48471911169335,223.14858791733286,229.75628553705127,234.39820682275516,244.55966060738774,245.7245541919796,257.08466357871214,258.8893109759964,265.45518837202616,261.0081030323059,268.5857574659435,275.0986163194992,,,,297.15035361295907,302.19319725815507,300.30930140884607,306.72190616193683,307.2079359032683,308.8867685164232,306.6378878527807,295.9128542031294,291.25319613693364,293.86703209074494,284.83913062707495,283.1541619921205,276.0515492667107,268.1161481830254,255.70579522078413,255.78195604938387,255.57662676619674,237.798976714908,226.38887800855213,238.1507286579665,242.17257424486587,231.31308691967794,221.55828514670236,218.73382592950136,210.79670807989123,217.35276625670164,210.4143790767679,217.1609988881895,239.07871260207955,205.8426967455931,210.6650903149935,,213.0330571842222,197.01087008962597,186.86650455117078,186.32836638233647,195.2508514646098,197.4198596520275,190.999416220643,,,193.79810091767666,197.78083253128423,192.05349845047624,201.72576696941215,198.5886495732776,207.045443169086,210.7828791654885,208.9433272310812,209.07968252579414,203.47721240081486,,205.1338962269726,211.25866849802193,214.8481697638483,211.25874264488843,212.46245184879024,,,199.19584479229314,,217.25389371269952,214.99824868723323,205.35930586904598,211.90306210350928,,217.55728224919585,209.60001143387916,214.30961724781338,213.16451459070728,215.3433089368386,213.43303041375074,,,,212.98668858239188,216.45097691665512,212.49167651276807,208.39959712737698,,209.18762663832877,216.8778919733593,214.88296800838532,214.6198718516024,216.37883440867873,219.88095745056634,224.6223891477677,,228.4801025570282,228.16877591918228,227.57678663232207,232.13125121225448,,,,240.66154040189411,245.44705585627202,244.9701130889488,243.8636737255268,,,237.4088788780995,236.99495363600496,232.42861740761074,232.58978888568438,228.16345358166063,,226.20014330191012,226.31830114218988,225.35101784016788,224.00635050285607,,,225.16112131869707,221.790874645953,219.92133199420923,,,,216.30903657215086,221.96501131906706,218.78415953158944,206.85700294490056,213.82540077587996,218.34623374872672,214.32925751525758,219.80309516870523,220.50998059633474,,,212.52380785834987,216.95524367839437,216.04563003191703,211.12044745277862,206.42974892250962,215.10423690614095,217.35849767121022,219.41635957628205,212.33969469412128,,,230.3451583578559,227.0990152904481,235.96593614791217,,,
3,2000-05-19 21:46:07+00:00,,,,51.90781496487889,,,,214.06726497218506,222.47891903514625,223.31482231204356,,,249.92127033738433,244.60799545231512,240.14470097262597,242.50844259328738,245.5334217326121,253.9625604561419,260.84812085375114,267.9495893846102,,,,,,287.8081661396237,287.4106004724512,,285.7777306315893,280.1646747722751,281.4115589872494,275.19500848845973,281.5849306005831,274.41962400667876,274.8726138192044,271.0298225694466,257.21385255878533,257.3799380920621,254.80667394727578,249.15112237581133,242.425546029948,238.55493463615258,230.36255122132897,225.64787036724766,229.72734958299927,222.0873874116084,224.34002159589954,213.55688511557082,208.49591744741355,224.20228993392647,207.60919845299387,201.09689915545852,198.40199895991475,,,182.6214335273748,,183.718680826545,188.31599072231006,186.77360190992889,188.304604964143,192.32880591157928,187.11976076417258,,186.64228418517703,188.28764443994055,188.38919544747583,190.89835631916088,190.09296319862574,186.9489386454763,189.52563021461748,188.81461870271147,192.84181676424558,189.0397226120977,,197.25998586809087,195.64147473280434,207.92547461341286,202.68939838015146,200.9373569018068,,207.81831832773375,,,202.7121982844814,201.86116984388235,206.19981429171747,203.31170780951314,,201.23589679204565,,208.15040702632209,197.06870407916176,208.66239655864663,208.01261684902013,,,207.42453445530077,211.7505405500455,201.92541277926935,197.93350615689528,203.11176505341393,207.0016570605703,204.15810776681872,211.83972444303518,217.2389362261855,219.26637740553116,221.8474585717036,,,,225.85279850716648,225.18472099970705,232.07342293267712,,,,238.70706603695996,227.59982689655172,229.99312497068567,229.610763600027,,,229.45991594606133,230.40552065975513,233.54771122875758,221.5727699863377,217.77233023917506,,219.89247585246932,218.71063708586507,228.1294242111788,230.43852507883753,,,,213.6854837202789,214.70080634283713,213.7858278930731,,,217.09778489152788,214.60268231789382,214.4501730298616,,,212.3398813915613,210.17234271019882,219.11682896871437,219.98130605795689,,,216.75591384900395,219.96067130719334,213.59734361078222,206.09291254591568,213.21868529133587,,218.82477480006605,206.80979424458445,209.18408439882626,217.28543133458243,220.7529494691385,222.3072452001205,221.92387083815206,225.0893522494561,,,
4,2000-08-07 21:45:08+00:00,,,,61.56787222230605,,,,202.91062768261514,,225.02462956714507,219.4363100347468,,239.85379793708648,239.8142337906217,237.58137839585925,,235.26186354627274,249.5985152260865,240.81931232616571,257.4613303106937,256.2795127149682,270.06748877766654,269.7833080636301,,279.64535425653474,283.23421487636597,,,276.42297825971906,281.5460640417208,280.9858945258839,277.8382556116447,271.3202313779182,267.69369877642157,263.72932175428394,258.8532952387863,262.1053586702856,251.0304517262678,241.5606192947529,238.98340491070923,233.3717675810977,233.18190616696688,227.5028150284553,223.48006770258982,218.843519334288,211.6747747520191,196.43304267918936,189.41286411216112,200.08929560464537,193.90737303855,,,,,193.5506102329031,,,,,,,,,187.03752224482403,,184.69405358860166,,,176.39251570983805,180.31965120497387,175.09357239047873,179.1582439530089,173.64180507315547,,,,181.6048183020291,190.76043975437128,183.66970724038163,192.9305552984416,195.2512831590757,,,,199.14024202296463,198.5920593561536,196.15179385326886,199.7419467838771,,,193.58429361470897,194.52048851413326,192.42688304663616,192.42801257882758,191.46957494004653,,,193.06189507606575,192.4908903483271,195.44552038190855,197.9641728064979,196.7763422643333,,202.86673390863388,191.54635190024268,194.56350099183032,200.1468052929213,200.65128127833495,199.04127541008728,,,209.43529732461877,202.3337449947739,208.82917109128795,209.9448031507719,217.18994923955407,,,213.16562225877055,210.7118912115893,205.41382574696348,,,,204.52205301218422,207.63194400073493,203.31580186503226,199.73453446683092,,,204.90166839898103,207.26525897541038,208.39438963986436,,,200.4350436688407,200.21551240114053,193.15023706606178,201.30898359152087,,,205.85585239959195,197.54714172197134,197.8985778114896,,,,195.4437823366844,195.15601459823804,197.94872314846347,198.71004629401185,,194.83829781004704,192.80865506148766,195.85857642239455,188.82009719684783,188.66463509461119,,204.94581059399624,204.6421468113988,208.5104053491169,,,205.7590201900122,208.3018115983631,212.02623587393842,,216.4631259193007,222.27758635678234
5,2000-10-26 21:44:22+00:00,,220.56324315660814,,,214.57452166097616,,218.18277582294724,218.9117159806394,227.9854807737886,230.07007630825487,234.4630523959553,243.88379802698952,249.10881989662994,260.7563705734429,260.75856935060136,261.1519174878064,263.91084859240607,265.98727675626066,262.6700274221416,267.6022450486653,273.03468523538265,,282.1674953253752,262.51387386482565,,301.21131087426255,296.94240082695484,303.4733042123857,296.2712608751695,291.8988633191963,286.57382832465225,291.96406690779185,282.0815199677064,288.9800477044209,272.81900555161684,277.26284407991164,264.83791276073777,266.13023696614755,257.41521309617667,245.3035128480404,246.7044366960409,235.8177871891823,232.17675703327907,235.55296086766373,230.05143540464707,223.2009983257709,217.56720767372022,215.71537258496977,223.56978641167822,215.1036938126704,208.32286728575355,204.44822155226055,195.11576351815697,190.7767303179497,,,189.2969588854621,194.08380807986046,190.58316071484725,181.2503368681382,172.3709913388709,184.59432713168837,182.31480336352521,176.40071508432146,172.2642279953275,,181.53915193784542,179.78671185205545,189.82508142369355,186.23047803067197,177.07650264471806,184.93944769112343,180.5920581035122,,195.03990577161193,199.46830823562607,199.76341800779437,208.1006794091777,210.20946754017706,,,,217.23587107688238,207.15280509587288,212.0225278063124,212.0767561567099,209.32412488298797,,219.36323716927652,215.2077169103433,207.05377243682568,216.7104322364788,222.8472994839343,212.28162126107688,221.84443258146638,213.75013204437843,,216.88457221589132,214.72066292023362,212.62325366372596,213.4111781167493,,211.15531522548937,214.22853729435445,213.75429550958174,216.79509270272274,220.45835519052986,223.91708693115513,,,225.89558882070043,222.90429311713183,222.76013305335064,230.65225314110285,,226.92037810411648,,231.38357795789463,232.0534615222166,220.84571321017253,219.06186314378863,,,229.5297391745437,222.46549690843074,222.3587349546018,221.2763808780961,,214.88018854420972,213.89478060993846,209.89468366589534,220.58601135690336,,,,211.84257152136183,209.15775874273746,199.50999393768117,206.93132426917379,,,206.05658610846046,206.2606972956767,204.833555234081,,,210.5820392099237,210.7190673944893,207.97603935341024,208.1786873662691,,,203.96169690586046,207.41005125280526,204.0280444459906,216.98958425692246,213.89176931031946,216.26638218805724,218.93018748900172,216.7866339701345,220.76832916500146,,,221.14798037217372,223.4615800799921,225.21093866908333,,,245.5606576053831
6,2000-11-27 21:44:26+00:00,234.78306247529898,,225.32721157009863,,213.04343937598952,220.4021398509047,,,238.54723137739734,244.51006200244132,248.72476240779832,244.56999640122712,247.21923691892349,247.19352377723402,255.61571768496677,256.67341026586155,273.22586685823694,,,279.17145480383346,,297.76544136362605,,289.19458594846725,290.8887341189934,298.33678889338063,296.11785710930786,294.4571912182849,289.48281812665226,298.98720751868404,288.570112433548,276.1828843180006,279.80284270218067,272.1632906211629,266.19976297844005,266.4572047630615,258.7598930356364,259.01341594687545,275.1462129884887,270.45102851646317,259.9137682562032,238.9001757101815,239.60115826042355,236.55568380289344,231.32568506226303,236.8341674089929,229.063984106204,219.66372199636083,212.99356637371477,221.05577424852908,,221.05280234995183,213.14819514357092,210.49685325262405,202.45892781667763,,195.6741932302333,201.5844912645914,212.12718327143793,202.69737507132328,197.4447660588922,198.20490796282826,196.0880181341546,196.432788541163,,,186.96712803458948,191.88038186324937,200.9130106976101,203.92285386179276,207.59333811532758,202.20434447845028,198.43406448048611,192.33136579629823,,207.37675797998136,212.63876338571734,216.1116790029433,209.66010853835337,216.1775919159182,218.5049189845759,,,210.35972650760885,210.62195803774298,214.43929863812627,220.46013479892872,211.47290393924843,,,,219.13771722455843,,,221.8386517905492,,217.0354119224612,,211.49379527590318,214.70188933488194,217.71715546905926,198.6688135027741,194.30830653394884,211.19313619576803,224.77702369442792,217.81445375662244,212.93128166694416,224.8298128648726,,,,224.89038150180855,227.56355126773104,233.3262205977045,,,,241.07842908316417,233.841621979742,227.0642779171725,218.86870610419535,,229.31613212110054,231.98730579664604,221.5059424251071,223.25994006635693,227.85560144945254,,,225.6956950885237,217.97396383440193,222.20824328106139,224.84855898923684,,,233.79578459964188,,,,,,,,,,,,,,,,,,209.70134793985335,191.25478141954056,,,,,,,,,,229.4653790532467,221.7675759556454,,237.98004679673622,
7,2000-12-13 21:44:28+00:00,246.42168640504934,242.18078416819384,239.1119762684836,,241.81643388158798,238.8024230084265,,254.05059799367191,255.25801610602358,260.7149854971377,263.19487888074445,271.9768401789851,273.3653639860176,282.86581541502335,280.62191516378374,288.63368012917766,,291.09976233482433,,,,319.57136252945935,319.9707720322217,323.04861278826183,324.0110643912852,318.2424861536905,317.70948890205005,316.0652790293267,313.1592064841755,315.42441540062913,309.6764533135382,309.66895879493006,305.1995596475407,301.2030649556744,296.16877302765835,299.140221821365,294.16484409293804,295.7160014175333,,288.6809164566095,280.00919688770574,264.3394205431572,,,246.6755359066552,255.51605972612697,,233.52975039238706,241.22747407553612,220.30358596137734,231.69635629983014,231.82401915816206,224.5170814889354,228.3249679025684,225.425479763677,225.90771815806139,223.66720440439215,226.72303328521454,222.49108110439968,,223.1509359653473,,,,225.644946555708,225.01776955617092,221.20170904062945,220.9580603750965,221.926067288994,227.337395071207,226.63794441291387,,222.25720552042446,229.13008518831182,227.39501331876883,224.4874853499204,224.55617998328765,227.83035916483584,229.48289258982146,,238.33656174622521,240.59112146656688,234.52746812088418,235.19358054449827,235.2244888660631,234.13247030844434,234.9217470057844,,233.55328854809997,,233.08761836737784,235.06660508432708,234.3456979057759,238.38412040975254,236.74384657388478,,,235.82506650065721,234.87865581835092,238.76339906874458,234.4316983667205,,,243.6664917317781,241.17149344214465,236.11248733207657,241.70058301335314,,240.36159542394688,,242.0069059800865,248.59957008413463,244.53492046991482,249.7425005499778,,,,251.43331635686002,256.6555756600382,254.2200080747474,250.47121729094172,247.23562833487352,,244.3724822282503,246.5836736979323,248.25674800371732,245.00194137582605,,,238.06997653801284,237.9851610940345,251.39378346625318,,,248.58779992796434,247.7335905789749,232.95305756752742,241.48832953402206,,,,233.8796176203026,234.878417725441,232.1720499716775,,228.5733813376057,226.2671565755746,228.77555822689746,230.87984906626292,233.4059733285734,,228.8554175453504,232.1426125145422,228.41209964069108,227.8410439456053,232.486923764196,236.95748883758148,238.5333638022595,242.71002898526424,244.86169394076248,244.84667414794416,,244.36956126352555,245.05556448499536,249.16791716783248,255.26092342826297,,261.8905598695793,267.19658501341604
8,2001-01-14 21:44:33+00:00,213.44760555545463,211.00511168314316,204.30316217901571,,195.22425686680452,196.5154199104325,195.2349601949939,218.71992894548873,213.68607563400505,218.14841536169982,,,,,234.84182857322284,235.0014470430945,,,,250.17427107718814,260.4261872230619,273.9259088713684,280.21843459567697,287.71878016354435,286.9336029371066,279.2966373461105,281.3954056809536,286.63170770556246,284.1303052370847,,272.52958469296277,273.86287757168327,,,,,250.5300447989061,242.975406427651,240.51392219309778,226.28826209329992,,,209.05448266907322,206.99771562290059,210.41105510990246,203.87945988475693,,,,190.26922647131502,,188.7712021893781,193.44104876200794,200.68516536805566,191.0602209498069,179.42070395793993,,,,173.3744420598789,168.94625354858752,169.62153056375786,174.76808707495792,178.10737686272913,,,,,179.8392291538115,180.95653095159497,184.14748299019524,186.30602250041738,185.5034457480342,,,,,190.2946117141021,,202.38572581734468,194.34729662059164,,192.98182008796948,,,191.41538998823378,203.152664064236,198.47632380426117,195.49695430908122,197.1387441837631,,199.25993781521572,190.77795120699903,194.7944604921326,196.48805221498566,197.64595637998153,,,,196.82826812527992,,190.2311343565876,197.1049029345018,198.08671383827226,201.324038977285,,,,196.70553408171705,,,,205.98421945767595,210.07956164063137,202.78767308707606,213.49673601348883,219.69928753333767,,219.25664476177283,220.34605212072364,217.60037752612652,205.4500503795633,,,,,,,221.23070670105,,215.2115642064119,,209.52121934822526,,,,,,,,,192.55099318595887,197.65199330855725,195.98242435298758,,,,,,191.25519661309997,,,199.59354082364533,197.48571448042688,193.8019527925067,199.70750623943738,,,204.12045311248144,,,,,,210.74398029088522,,216.14121086836113,,
9,2001-04-04 21:44:06+00:00,228.94458237215105,215.86442358639857,207.24014604989364,,,,219.66162654098846,216.1370200867267,220.58598306275002,209.91395636612128,229.65069172237187,227.84737484953672,239.84708569735864,233.33537904477768,250.95338823838193,251.40160523233817,248.0072309864348,257.68259212416217,261.64478486177865,266.0114784158787,271.6921935934461,,277.8710187601104,274.6734245351255,280.78319071713884,286.7510883715377,291.57987452516784,296.342338261389,293.69628182782816,288.58416654484415,283.23786810018464,273.86627099008234,273.0770099143685,275.18198974384194,269.6604016734337,264.64188150496545,260.8300136313576,257.5173494256813,248.40439040587557,237.23682605153624,239.25228281443123,235.51941408280197,225.09098893357603,230.40182555487786,228.00965174207303,213.8825806943028,212.88218384804952,219.15347030034474,224.22300631970774,197.33420016608264,216.35730918658757,202.00699437262838,196.07867284387478,190.99745996602246,208.29594795535206,195.18919018234345,198.75867520211858,195.61050543126572,192.28040187117705,188.1891651888567,,,,,,,183.61036926515587,189.08291689573718,191.9641380243487,183.70054036320045,,,,195.45073781580183,197.94767959120767,201.68004489399056,208.62321981859117,203.23254477894847,207.50224308569648,208.521769737243,206.27322982998453,202.81683481012365,,205.1464825543745,206.98507494478275,204.91036995361105,196.9927631384267,202.49912070014994,,,199.40764774127896,200.198626777356,210.60278303633964,206.6521308422704,206.95015057934648,208.57633556066168,,207.7248679278056,215.7829701620409,211.34280992288117,211.49169731464696,,,213.3347740579569,212.20381818055586,219.28982156608694,215.22925257301938,218.4106152387918,,211.99922645672368,,216.00970539274783,218.01126015296734,225.31229547286677,233.83891345038657,,233.9331404205583,235.7796200497752,229.19963539767662,223.49804950401625,218.8301334434933,,,225.6265386270465,224.5088545626413,225.8996893075013,222.2389599768775,,,221.80106687126508,219.22381590862346,215.83188293826052,,,,221.61359132477068,214.28328008992045,209.82628344228752,201.457799809286,,,204.31033671009266,203.23612918571246,204.92072536635507,203.0260219387497,,213.35808082461276,204.74283223598985,202.18733026185848,204.69438271421907,,,204.98784496920925,202.19803575153722,202.72774359791234,209.30693525572113,213.30262256719985,,213.3085643727718,221.19202760804453,220.0282098053998,,,224.61944699300108,222.0506439028117,231.62248475172015,,,
