,dates,usa_CA_0303-0000,usa_CA_0303-0001,usa_CA_0303-0002,usa_CA_0303-0003,usa_CA_0303-0004,usa_CA_0303-0005,usa_CA_0303-0006,usa_CA_0303-0007,usa_CA_0303-0008,usa_CA_0303-0009,usa_CA_0303-0010,usa_CA_0303-0011,usa_CA_0303-0012,usa_CA_0303-0013,usa_CA_0303-0014,usa_CA_0303-0015,usa_CA_0303-0016,usa_CA_0303-0017,usa_CA_0303-0018,usa_CA_0303-0019,usa_CA_0303-0020,usa_CA_0303-0021,usa_CA_0303-0022,usa_CA_0303-0023,usa_CA_0303-0024,usa_CA_0303-0025,usa_CA_0303-0026,usa_CA_0303-0027,usa_CA_0303-0028,usa_CA_0303-0029,usa_CA_0303-0030,usa_CA_0303-0031,usa_CA_0303-0032,usa_CA_0303-0033,usa_CA_0303-0034,usa_CA_0303-0035,usa_CA_0303-0036,usa_CA_0303-0037,usa_CA_0303-0038,usa_CA_0303-0039,usa_CA_0303-0040,usa_CA_0303-0041,usa_CA_0303-0042,usa_CA_0303-0043,usa_CA_0303-0044,usa_CA_0303-0045,usa_CA_0303-0046,usa_CA_0303-0047,usa_CA_0303-0048,usa_CA_0303-0049,usa_CA_0303-0050,usa_CA_0303-0051,usa_CA_0303-0052,usa_CA_0303-0053
0,1984-04-14 18:24:25+00:00,226.1962637481503,209.43522462264647,,,,,209.448087060602,224.50241803765093,233.80429404272567,238.30493861561342,236.0791415372959,238.00139542006505,239.73602176367183,238.69250489293782,237.5785129458058,232.89230610407384,227.83451471039032,234.11207996717275,243.02100346445903,231.96554994163847,236.82449650646367,224.65291294102974,222.5188447373921,215.8046767987072,230.84732606343167,240.91904096934897,234.6125401171277,246.1474966070367,236.80218915370978,229.18291749280937,232.42393222737755,225.9972320214816,224.3115004864273,221.4267655787115,220.29388853072103,231.3938949061841,238.13982084184497,230.73919976195305,235.61452490885682,232.9350750371453,234.89314160441174,251.2696415544204,248.16456077415666,235.4976828030654,236.19583509868224,242.38265649963606,233.62757800831181,233.07821482221388,238.0794717063011,232.73046722419485,236.14580142487472,225.4760522631137,225.71252660402672,221.4670330563348
1,1984-05-07 18:30:46+00:00,,206.12112231301597,207.04669618821094,203.10601244984707,221.10669355331765,220.78791245311896,206.29234284206967,195.48525230898417,211.83837046630435,203.12878351005583,200.46448902560547,206.23374345631328,229.476259201998,225.8214348131524,221.0416641652514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1984-05-16 18:24:53+00:00,228.04355950764963,199.37114326380268,204.13658338491203,203.428394026942,213.8550428971294,214.31054935267244,205.4484062243563,211.69754465930203,230.38314653966458,223.0785112727644,224.47029118393593,228.74988355159218,231.91259674088198,234.38924576279706,222.3071055610814,226.04231986780277,222.48259095151172,235.846054578532,238.07159716494675,229.87720191227763,222.7829733239718,220.40765050945927,219.90281018658246,220.76157823582685,225.917104874953,235.61957368956143,238.16833747095077,240.27096250475816,233.86231506507545,239.59827221930846,231.07467203889462,226.41507310961765,224.37976857198692,224.62010290289513,226.1871189474421,231.75961955872836,228.4114355166435,234.9462081783845,226.33166023718138,232.20901330305253,233.30594356735605,247.39307543785534,239.5408746544899,238.19742846980944,233.60470556286873,235.12706807145747,242.22301088256498,237.6665090934046,234.4804779318331,227.52469670427595,224.73088702388975,228.39635908504837,216.8746342463854,225.54355995239516
3,1984-06-17 18:25:35+00:00,248.97963135202804,205.3298777112911,214.60149482378225,200.25517452692034,208.09298780502291,216.4004620544448,203.64159563021707,201.2655894733755,211.4479023534647,209.211458039652,217.66776591978245,215.853337847336,223.4201689871024,237.06189483028805,213.50295557948962,205.48101325522097,222.1687896086857,228.8250642258565,207.13678588076965,205.62103538070903,210.0515145456533,217.28624815384484,212.72676022845096,208.70798887441765,214.52695739129953,227.6170969063641,239.40668806327724,227.61519091316754,220.14954568033315,219.5788357708907,218.0624287578157,218.16558700438094,227.46637031715272,223.50335607572475,217.92390884039102,219.61870568567238,222.17130144563836,225.4441419682726,232.80737894629272,237.15199175862236,233.9918547234044,229.96825392497755,233.93047616906694,239.70360738065207,236.23548962769806,238.69040589423065,228.53196559346452,219.38821505401236,218.2634201946615,216.3904767751565,223.90992476346696,221.01116650134472,225.37314507741738,225.32447458110232
4,1984-07-03 18:25:46+00:00,254.12372350877936,206.37257541803834,219.37719984000555,201.5971554019088,219.34214341104402,223.50496738158625,199.0488788232607,202.8644847553109,210.97405254230748,211.44774130603193,213.83517752469868,216.3781058269426,233.3818232650939,226.0914360372627,213.63869805026198,216.15895597344016,227.11455715233026,225.1845097032113,217.12745500580374,210.22565195882027,219.25403902575198,210.13601376316117,199.30474729846202,209.78637317236547,222.012136976131,235.08437224209464,244.90663928194147,232.66711715743259,219.2730452930014,215.15503243778596,216.65455764029775,220.80675029017456,216.729112298662,216.4933609717168,218.4957975294075,219.42005514385326,221.2965206547646,234.85480998171676,230.6200816154619,226.818242667932,226.6709628987989,231.40485830435708,235.61050704009685,243.33686593572898,244.02002421105925,237.57723552394216,234.60823658950005,217.08960859326402,217.81494751965167,210.86228052854534,213.99337945946974,225.2771891636698,234.96167153230542,231.37851835917252
5,1984-07-19 18:26:06+00:00,,,,205.86487967583815,212.74409786023242,204.70036255994538,201.78104043859148,216.34446943732056,226.9504906849476,218.38265278910393,215.61347684599428,226.48789279938393,233.07906835234357,225.89324785991937,218.31292661044372,218.44356905567278,224.6706185587821,229.29942454708507,233.356497369683,233.74319736464548,226.00071303750684,215.14225191180736,206.2872871854505,207.64565634855438,226.1818114498762,242.2725385611007,232.5672239732727,212.53439645028052,222.45248931568054,221.25334964778972,224.35852000214516,223.55710139631563,219.97850667928103,216.13492067667374,221.12054382082903,216.75776768730415,221.64833656782997,228.74007049639553,224.84048614500915,226.93060250676675,223.52629457137022,226.41238200994022,225.58121750502752,243.88426333840138,250.02168660756158,223.48629263885337,224.07284609648892,217.11744369000175,210.29600798293052,217.23898084811282,232.30423623309773,249.6515331156503,235.67883771075847,222.9822772222955
6,1984-08-04 18:26:40+00:00,234.2537798660826,201.33913624575942,208.71733512400198,204.8042775394757,219.27954903968578,219.57055556263876,227.9172456201053,228.29798486277173,232.35846245554174,241.51677469002524,226.69571188998614,223.27714711306555,238.61214173267558,233.65670522905148,224.93224778257652,227.57866581274183,228.50244841377787,248.55026241439472,256.3670629744334,234.53261620280804,228.8916616654483,214.81048383513868,211.54159289520177,224.1346658742874,244.10323070205453,247.6222921464583,239.13555525723288,234.10417605958474,234.65997801412598,231.65343852455902,228.58171752560895,225.93530790275358,222.86091664535033,221.0981521921001,221.43345178197146,228.15449921908353,228.3109310374474,237.13634698252642,232.91689036162276,226.64172411776744,225.46921384744138,241.95123850427467,251.37064730738618,256.3355352726613,244.71513537257746,237.9330830830756,230.2522516586403,224.91303484467048,229.13295473890514,230.0314290196451,245.08979990574863,248.57586366807294,239.39074346373295,233.83729271477515
7,1984-09-21 18:27:21+00:00,209.83904084106524,193.53455174623497,192.5479167280528,192.4220293962255,212.27729469634613,219.1785740997023,224.40652900069242,224.93201180711702,226.12974236379867,233.95412025912543,231.43053139458573,226.46093550484852,236.62406900149486,234.18784721461728,227.26004493203124,223.65816615882272,230.69703765658716,251.78057381272032,242.89329646320323,228.1744239315287,220.16020272792036,217.07281421402348,216.07752191906823,223.20562220406327,239.34299531633172,240.98858962255832,241.71469062418947,239.45877729966432,230.27455509081565,223.97754552621998,224.06365374172663,222.6921196141025,217.7529947924987,226.85850514066948,224.89255624293622,225.95733514217903,226.47716000018255,231.51211893880213,229.82704198921144,231.15075123846643,235.2329354136918,236.54621918740574,233.55700557697412,238.44881178941435,234.18166397383627,227.6045588205509,220.77069210688026,223.14386842284304,234.21902978491667,244.89238550079142,245.15302340518036,232.71655400482402,227.042100403998,219.11356660295198
8,1984-10-23 18:27:16+00:00,215.02848430159432,199.1029996749148,196.10984673993516,197.23879462934744,216.36912570337924,219.5381774142808,222.08661750021824,236.89779803716763,241.4241930835798,237.06767013770286,236.35833440922198,234.1475457708408,246.00307496024945,236.45698130004521,238.25108849847757,237.73872984314684,245.0792309966277,238.8628120090875,240.40543016506507,235.382034984505,228.76514293292846,223.1391292146632,221.86040093527905,218.52696271934428,229.3139236038769,246.73710740884613,245.92170274879442,236.14572464472698,232.58582407318858,232.67173402351457,227.96344551822924,225.1455331322002,223.16109737300022,224.44517362276994,226.1145770913808,233.6742063753292,226.2270722868348,221.88584984095752,225.33244655888663,217.29725751308894,216.5827571663726,221.96027371836888,228.32315028693134,232.8262369263678,230.98563496873055,238.86772111730056,237.11957927166029,240.16389060116254,243.61498723831843,238.88937267288836,239.13575175464854,231.58498570311443,222.35463658215042,223.73215252659972
9,1985-02-28 18:27:41+00:00,212.88699434629683,188.40987746891065,193.17060350850653,199.15440860355318,210.63727391683318,216.0237271556894,208.28878379978408,210.26952524167666,214.01106714240208,227.82274496938675,232.61496806077758,226.64373244649622,225.8486330508524,230.1127075877594,227.4871385676445,224.44283087566956,230.11957662017122,231.5582900712441,220.70525956589898,214.94608541877983,210.96018041762076,201.56005626332637,197.36235668700306,207.49846737315733,218.29415985195766,242.6982527496116,247.95429264676048,237.9162094794876,235.43782802783875,219.06133476829007,216.99549677080637,215.17869316333903,219.8983194091468,226.8343217028159,235.62855457879414,228.32836677734093,233.07840183288187,239.9432044829572,229.91298854813016,225.52918468121442,227.30833446951291,222.96385797625055,225.35946985277246,238.56490481066993,238.36218902799,232.79590696640818,226.77516898039423,221.43987090064297,217.71592367167642,215.8377257039684,219.776931396224,217.258921857734,221.28835231446004,233.82164314791729
