,dates,per0115-0000,per0115-0001,per0115-0002,per0115-0003,per0115-0004,per0115-0005,per0115-0006,per0115-0007,per0115-0008,per0115-0009,per0115-0010,per0115-0011,per0115-0012,per0115-0013,per0115-0014,per0115-0015,per0115-0016
0,1986-04-10 14:42:40+00:00,,,264.3548765792636,264.1299147718143,259.9056342248375,244.04392496803638,233.96400094714423,229.00523584781993,236.3469138986727,233.09732709922935,222.24020232833925,218.9462018508103,212.7221131183498,209.0390576056052,209.85685576006256,200.70574214727105,193.55111781576164
1,1987-07-02 14:42:03+00:00,,,,,,,,,,223.52602615877322,207.33536916482484,214.35848316460255,206.52283907165514,203.95919845736347,193.70237465077224,,
2,1988-03-30 14:47:10+00:00,228.18532051874598,226.19007056815295,233.24275467073073,238.92285988616402,235.03771974720556,231.36468915107503,227.74112703528365,212.69329137488916,209.61654327462247,212.3305797784376,209.4675775201324,214.12178928394135,203.96738845109294,200.38584802847197,206.64227487575545,195.9276527204549,187.38857200480209
3,1988-05-01 14:47:21+00:00,227.21953817547728,234.76130557275297,233.3990865738046,221.3769613014763,238.47072353141593,195.44083061554292,221.4523884377009,208.78616801688526,209.57681741548936,215.62015725576293,219.19861246522515,212.63416908262457,212.24527845735457,213.4628228067996,207.8380924197466,194.54460419826597,199.01260606097856
4,1988-10-08 14:47:44+00:00,,,,,,,,,,,,,,,,202.5658258207818,204.7677503053771
5,1988-11-25 14:47:44+00:00,206.64509655613577,211.47201872352372,222.25969005805266,226.41820474198764,224.13008657379777,226.5834365491897,224.57415760703483,223.30865023615533,228.37304625167673,227.04019835908923,222.10022248627448,224.7604040840386,217.439099340395,222.13489593165087,216.1622363615249,206.95749054530157,209.50887841372543
6,1989-03-01 14:46:53+00:00,,,,,,,,,,,,,,,,,
7,1989-03-17 14:46:13+00:00,,,,,,,,,,,,,,,,,
8,1989-05-20 14:45:33+00:00,231.26925305993933,219.9889702682291,219.15301543093315,221.03728651578513,214.0960068133255,206.4909655077812,202.68827975039568,182.69738812622268,202.1974096212644,201.36682851044526,200.83696924275307,198.4365030672069,202.20967192308035,199.49890789022248,197.9086497398758,189.31925709389282,
9,1990-02-16 14:38:35+00:00,209.08945741290262,206.95220757552778,213.93082269203873,214.70542718326726,210.67097500150567,216.522052367431,211.52372672723783,207.20887703759306,206.82358389919426,207.9394078550211,205.42405297169194,207.280796610484,207.0015453044569,210.83289520554814,204.374325803577,204.37354829682022,194.38495570605522
10,1990-04-21 14:37:22+00:00,211.90775081432085,214.995853858629,215.82944935638943,224.82371870184585,225.29789567074073,214.53921502972224,216.18155351433902,215.79436562022704,216.60322545404588,214.3818186459971,216.85858181638608,220.01464755462962,221.85921110869776,222.1148289007134,212.51983480810793,212.7972309927706,207.33145584433936
11,1991-05-26 14:39:45+00:00,181.33800837426307,167.87395063718384,196.00789342739296,196.09669252038833,194.04061601699513,180.8677107089121,191.71103966565187,188.63884897281739,192.04195624575172,181.30107087161605,201.1796882482874,198.05786610352305,207.691332632995,204.02678727767977,200.9749651642374,,
12,1991-11-18 14:41:20+00:00,193.13009130018077,180.60085515606386,192.61066219130035,197.26822411599508,200.5928321064331,196.06382713278407,200.18639060650636,195.4795179003047,203.9045790507716,212.50977643617836,214.89998987532695,211.61356637396418,212.79597302847498,213.25172597796956,215.64237494419896,211.46162555897212,212.87556184524914
13,1992-12-06 14:38:21+00:00,186.67333194509098,178.42146436008335,178.3374769178969,190.78891187241376,196.4583795377667,198.9414942292443,193.89313049230566,194.6318320993788,201.1907911923059,204.93146840171778,205.58556114296428,208.45037040802436,206.59125877766604,207.5420899336295,209.78161455549719,202.47371731723723,198.8348645847666
14,1993-02-08 14:39:02+00:00,,,,,,,,,,,,,,,,,
15,1993-03-12 14:39:18+00:00,190.68733325458376,183.9516007892089,181.41683162076805,188.50116858005114,191.10135633893674,185.78845605469374,187.6915094141508,196.8626448508017,201.65410680592367,203.49640154355413,203.08635584806908,201.20366462778384,208.58099646110372,208.1191559108686,205.86120209554343,205.08239083477415,200.49525545107358
16,1993-04-13 14:39:26+00:00,,,,,,,,,,,,165.86593284968038,,,,,
17,1993-04-29 14:39:33+00:00,215.76519483095143,204.43873862082626,193.6130633996022,194.18179605193504,187.86503674233688,187.698262610175,186.37961903008824,191.37534289380233,197.20464322677628,191.77081196193947,194.9298819845922,195.25767650747957,202.28393505592993,207.13281561355547,206.81580161568823,201.8991956186373,195.6757860341446
