,dates,per0115-0000,per0115-0001,per0115-0002,per0115-0003,per0115-0004,per0115-0005,per0115-0006,per0115-0007,per0115-0008,per0115-0009,per0115-0010,per0115-0011,per0115-0012,per0115-0013,per0115-0014,per0115-0015,per0115-0016
0,1986-04-10 14:42:40+00:00,,,264.49938219881165,264.2993351533534,260.031613482905,244.17671391572918,234.1004784767174,229.2391973270882,236.5925734519044,233.3020433935891,222.40962270987833,219.0997390715801,212.8858861538376,209.192594826375,210.03882579949342,200.91935915008122,193.747645458347
1,1987-07-02 14:42:03+00:00,,,,,,,,,,226.18582959061092,209.53658579806984,216.35333573848084,208.6506818171253,205.95405103124176,196.06664436796132,,
2,1988-03-30 14:47:10+00:00,226.40640033351292,224.20589036154686,231.72544039509077,237.14393970093096,233.71493294280148,229.9704003572437,226.30810799717926,210.23668730956732,207.03710900603454,210.181051221281,207.68865733489935,212.5096428660739,202.24776560536768,198.77370161060452,204.73158282494958,193.68466639994367,185.32502458993176
3,1988-05-01 14:47:21+00:00,226.56573776692105,234.03206665551718,232.84143328415368,220.72316089292008,237.98456425325872,194.92839245748533,220.92571588636395,207.8833007860219,208.6288068230828,214.83014842875747,218.54481205666892,212.04166246237048,211.61327139575022,212.87031618654552,207.1358623512973,193.72024716139072,198.2541975870533
4,1988-10-08 14:47:44+00:00,,,,,,,,,,,,,,,,200.2587326662743,202.6452246032302
5,1988-11-25 14:47:44+00:00,204.4102165744437,208.9792679747133,220.35346889719764,224.18332476029556,222.46825274125752,224.83177386083645,222.7738376217829,220.22238740429484,225.1324702782232,224.3397183812113,219.8653425045824,222.73504410063018,215.27871535809265,220.10953594824244,213.7618097145223,204.13959839447242,206.9164176349626
6,1989-03-01 14:46:53+00:00,,,,,,,,,,,,,,,,,
7,1989-03-17 14:46:13+00:00,,,,,,,,,,,,,,,,,
8,1989-05-20 14:45:33+00:00,231.113288986696,219.8150103403808,219.01998725081387,220.8813224425418,213.9800335280933,206.36872339632023,202.56264202472747,182.48200916793428,201.9712617150616,201.17837192194293,200.68100516950975,198.29516062583014,202.0589066522785,199.35756544884572,197.74113277231817,189.12260674067298,
9,1990-02-16 14:38:35+00:00,210.07735508837783,208.05409344432707,214.77344129759112,215.69332485874247,211.4055655807052,217.2963505455062,212.31953318803733,208.5731166846779,208.25603552863333,209.13311754622032,206.41195064716715,208.17607887888343,207.9565130574163,211.72817747394757,205.43540108464296,205.61915840937593,195.53091700960647
10,1990-04-21 14:37:22+00:00,211.06136400278416,214.05180703037655,215.10753119360814,223.97733189030916,224.66853111857242,213.87583077203132,215.49974191615667,214.62554573762876,215.3759645773177,213.3591012487236,216.0121950048494,219.24760950667448,221.04103719087897,221.34779085275827,211.61075267719815,211.7300476217026,206.3496471429568
11,1991-05-26 14:39:45+00:00,180.5550199733884,167.00061742082363,195.3400503795881,195.31370411951366,193.458393872755,180.25401709741575,191.08029900939172,187.55757927637143,190.90662306448345,180.35495988722585,200.39669984741272,197.3482828652304,206.93444384548283,203.31720403938712,200.1339776225572,,
12,1991-11-18 14:41:20+00:00,191.10032506938057,178.3368851294021,190.87939099444137,195.2384578851949,199.08351875532526,194.47292927621095,198.5513011428062,192.67650739110445,200.96141801611134,210.05714224062814,212.87022364452676,209.7740907273015,210.8338656720348,211.4122503313069,213.46225565926542,208.90235509405017,210.52103301752092
13,1992-12-06 14:38:21+00:00,184.48425780197704,175.97980473891778,176.47032544288794,188.59983772929982,194.83060645698964,197.2257334143712,192.12970965479718,191.6088249493643,198.01663368479066,202.2863371454551,203.39648699985034,206.46652196582733,204.4751537726559,205.55824149143248,207.43038677215256,199.7135803541805,196.29553857875442
14,1993-02-08 14:39:02+00:00,,,,,,,,,,,,,,,,,
15,1993-03-12 14:39:18+00:00,193.09134609838685,186.63299973037388,183.46731316401184,190.90518142385423,192.88895563304672,187.67268233767453,189.6280753161033,200.18247211129167,205.13992542943814,206.40125039648285,205.49036869187216,203.3823012674804,210.9048755434467,210.29779255056516,208.4432899648134,208.11353746391717,203.28391034988516
16,1993-04-13 14:39:26+00:00,,,,,,,,,,,,167.27331008541574,,,,,
17,1993-04-29 14:39:33+00:00,217.54286031628723,206.42151935447004,195.12930749003567,195.95946153727084,189.18689056476606,189.09156799057334,187.81162733771987,193.83021427831366,199.7822581805132,193.9188244233869,196.70754746992802,196.86868585356515,204.00234502508786,208.74382495964105,208.72514602586372,204.14059992623461,197.73787799713415
18,1993-05-15 14:39:36+00:00,207.18875109835867,202.49663286500248,193.5945595460585,191.53435217597573,198.1515015101135,183.88868663324496,183.75314463728247,184.60058063536857,194.83414795028798,197.5140633502464,197.36606607058275,199.44458446500676,200.21101096891374,204.43607936220997,205.9885659125563,204.43911295581518,193.30653199202015
19,1993-09-20 14:39:26+00:00,170.36360786872493,197.3737678323056,193.06370549482705,191.50028240416611,196.74430084583614,193.30354953823402,182.31767692029922,185.97560490372524,192.12750181621504,194.03966921249216,189.77380827806263,199.41102669670613,204.87311126910427,204.72963755549034,200.8626552424602,194.7670779975062,191.26384652151168
20,1993-10-22 14:39:16+00:00,181.10650202712475,184.1994430609991,186.22010215542463,187.36758766264958,196.0061338778008,192.26136973411732,181.1789361755512,176.94325083251726,187.02230675991044,189.60476389934055,192.0005421026797,192.88278977847082,191.37202958939284,191.12769586065608,194.80165877859304,192.02584110868025,178.76776251830887
21,1993-11-23 14:39:02+00:00,189.78644719622324,192.3565693131896,191.97838741880085,187.66293033028222,191.09411616997298,185.39273363457434,181.44314802034074,174.00047526586016,181.3945188648952,192.60044207031638,197.41609694736937,200.09317846968605,197.29845630121613,200.173187047434,201.0580316758785,199.2624751964304,191.75861024273928
22,1994-04-16 14:37:10+00:00,,242.92333289218965,221.68274705158268,216.75325396323063,197.31093524871014,185.6300430973317,182.5887606706184,190.72331615366684,200.561740183446,198.2006619222015,191.59564443529078,203.19665296798343,204.69215335024452,204.69970694231338,203.02193465248712,202.2454266690698,199.43720541951618
23,1995-02-14 14:28:30+00:00,186.92780461774674,214.84522566440475,215.5183103646675,218.12752462549753,210.55909719402575,205.69272456731318,204.05446031401524,200.05332107032808,202.4752277944553,200.72410723919958,195.95226957815328,198.22111134061458,202.42539016009422,204.94250081365664,202.9789263873325,199.27167425954056,194.06579705799527
24,1995-04-03 14:26:34+00:00,165.30030524014148,196.77822275535263,199.75273523165413,199.03125422470777,192.88303680431883,168.82853882331847,,176.18619253022794,173.84168522783864,175.75780097545666,167.32180602814657,183.42732944657277,182.04636982519256,177.53360306699793,177.8349089532112,,
25,1995-04-19 14:25:53+00:00,216.50881768130114,222.40603291771083,216.9421877050871,221.14615534660587,213.30075300832019,203.63877452334899,183.66829195835166,193.8954312215152,199.72348874193082,202.59775837617997,194.61208611882375,198.24136253749847,201.58617883619058,199.9441788448862,200.8422659376234,197.7345693873062,201.34808443867104
26,1995-05-05 14:25:11+00:00,200.43265490379892,208.68135895551416,212.25980525875315,210.61746645027023,208.59811324437644,198.3127518101831,185.4249580853972,190.8243372106188,198.3206642011243,196.3333691847384,191.09647244657197,191.84932043315803,201.6485565856523,199.23279403240127,199.38345678784455,,
27,1996-02-01 14:21:38+00:00,201.68087084018094,199.7709307817869,204.41622815210988,204.22618275154855,201.23301874280625,198.95814352462122,192.4396270493852,188.57063849660625,197.59441844274016,198.60983447207977,201.3722420417246,199.60014002199512,201.19825899851728,197.95957517034714,199.05365040974945,201.6929625660108,190.75771830916034
28,1996-02-17 14:22:43+00:00,193.96478587442803,190.60567289479525,194.56856827863535,189.89352979384847,195.8805886136871,189.3919881076908,183.88423441206302,183.05467648606768,191.99702658480382,188.66088985092014,177.39088952355857,191.80505179613627,186.84054926708126,192.98635575801137,195.69591258431495,192.93847880668724,185.66382169781127
29,1996-03-20 14:24:50+00:00,210.7213233768786,212.77531979663596,205.6823390342384,206.04631401046205,205.71176306615388,193.2594850147282,185.68835162314863,189.01596787415286,195.74971917287354,195.64156762835327,202.36153743150294,202.1729556272288,205.54775251343827,201.1548008288184,202.2019827760186,200.92569981936617,200.09903449790158
30,1996-04-05 14:25:50+00:00,,,,,,184.2009513587681,175.01688626588464,176.62471903416676,176.40632015573107,,,189.61754797073775,183.9346749603579,164.53956946484988,168.62771234896474,,
31,1996-04-21 14:26:49+00:00,208.87944477877798,206.03254519478998,202.0055380050415,198.772158364765,201.45099599696297,195.65139432308052,185.11318566930055,192.3416717983566,197.86852368078536,197.46190270844926,194.5837520403855,197.83254176149268,201.24405661967853,202.1182968147803,204.6584590953535,205.04066809300926,194.47461535466846
32,1996-05-07 14:27:46+00:00,,,,,,,,,,,,,,,,,
33,1997-01-18 14:40:58+00:00,179.3319394868403,194.6412158973521,197.67863563833444,198.3547234746196,195.79077069553682,194.22131108971624,188.35343914044665,189.99740558510703,196.09894010729187,199.8045409511942,196.92356619302106,199.68529592881845,200.5664210519485,198.61292548000154,197.45200332169208,193.5307976150244,194.840328713886
