dates,satname,nzd0328-0000,nzd0328-0001,nzd0328-0002,nzd0328-0003,nzd0328-0004,nzd0328-0005,nzd0328-0006,nzd0328-0007,nzd0328-0008,nzd0328-0009,nzd0328-0010,nzd0328-0011,nzd0328-0012,nzd0328-0013,nzd0328-0014,nzd0328-0015,nzd0328-0016,nzd0328-0017,nzd0328-0018,nzd0328-0019,nzd0328-0020,nzd0328-0021,nzd0328-0022,nzd0328-0023,nzd0328-0024,nzd0328-0025,nzd0328-0026,nzd0328-0027,nzd0328-0028,nzd0328-0029,nzd0328-0030,nzd0328-0031
2000-05-15 22:11:18+00:00,L7,382.46,371.70,366.24,364.65,359.63,373.30,371.11,369.04,365.51,368.29,367.83,366.57,363.63,381.32,384.27,376.64,376.39,376.73,398.27,431.74,425.01,392.47,381.69,388.75,385.98,398.68,394.58,393.73,380.76,359.91,345.45,356.32
2000-05-24 22:05:22+00:00,L7,,,,,,,,,,,,,,117.26,,,,,482.83,483.23,437.28,416.09,413.58,418.00,413.10,410.10,426.08,263.79,,,,
2000-06-25 22:04:44+00:00,L7,427.91,417.87,422.57,393.45,394.11,363.50,364.49,365.98,377.86,374.36,377.94,369.95,363.94,388.79,367.88,385.95,334.12,,551.14,539.75,442.54,417.16,416.74,408.90,411.59,407.76,406.35,391.72,381.02,,,
2000-07-11 22:04:53+00:00,L7,,,,,,,,,,,,,,137.81,,,,,564.26,563.56,417.61,399.16,402.62,403.39,402.15,366.01,381.03,379.54,,,308.91,329.35
2000-07-27 22:04:12+00:00,L7,,,,,,,,,,,,,,,,,,,,636.02,,,,,,,,,424.67,463.23,571.34,587.68
2000-08-12 22:04:05+00:00,L7,395.45,371.10,377.24,381.24,365.70,362.48,351.48,340.74,347.78,343.45,342.14,362.55,363.25,352.30,342.37,319.12,,,402.41,416.51,385.97,370.88,381.08,384.36,380.65,368.47,385.39,381.83,355.30,340.88,,
2000-08-19 22:10:13+00:00,L7,424.12,402.53,396.91,398.91,409.73,414.55,395.27,379.32,379.69,373.09,347.28,385.97,381.13,377.08,376.76,358.26,,,450.33,458.83,404.91,386.12,396.20,394.19,396.32,393.65,399.74,396.38,383.87,,,
2000-09-13 22:04:02+00:00,L7,384.75,372.06,367.22,365.71,353.26,348.63,349.21,341.34,334.35,324.90,332.05,319.28,304.33,310.07,321.55,314.14,332.26,350.01,382.25,404.69,380.24,364.45,374.00,366.55,357.62,336.93,347.59,339.18,317.95,299.41,,
2000-10-31 22:03:22+00:00,L7,404.60,408.81,410.77,398.43,389.21,391.86,384.31,377.23,373.94,359.56,370.55,372.40,362.66,367.20,363.42,362.73,364.99,380.20,432.55,443.44,399.28,385.46,385.49,392.72,389.80,378.89,384.62,387.05,381.16,356.35,352.53,352.24
2000-12-02 22:03:45+00:00,L7,433.22,388.70,381.39,394.16,404.91,421.35,408.56,394.60,387.18,387.72,398.39,426.56,405.87,398.06,394.00,396.80,384.41,426.01,471.12,458.62,381.61,377.91,389.21,408.27,400.54,392.70,403.55,411.80,405.75,390.75,376.33,382.81
2000-12-18 22:03:25+00:00,L7,415.27,405.46,400.45,399.20,408.80,423.05,411.90,406.22,398.57,394.29,404.44,413.75,416.27,411.53,400.42,410.15,408.53,421.58,493.93,473.50,413.26,381.79,401.69,406.88,409.23,405.32,425.52,426.29,415.16,401.58,388.87,390.92
2001-01-03 22:03:24+00:00,L7,407.89,402.55,407.72,396.82,394.33,396.53,411.21,427.35,421.36,396.59,390.18,399.89,412.57,422.43,402.38,396.26,401.43,421.83,557.97,480.16,409.53,391.78,407.54,407.41,400.85,406.67,422.84,423.98,402.83,399.01,389.62,400.43
2001-01-10 22:09:39+00:00,L7,387.64,384.52,382.03,374.48,380.20,380.23,389.37,398.70,394.10,381.09,379.46,381.39,383.17,387.92,381.20,386.11,382.49,396.27,422.41,428.74,373.73,367.03,389.25,384.64,383.70,394.91,395.23,401.42,385.31,368.41,359.87,374.73
2001-01-19 22:03:31+00:00,L7,393.28,381.30,380.94,378.62,375.97,383.48,397.77,405.17,400.53,384.56,377.84,385.98,396.47,402.20,393.18,391.00,390.23,405.88,463.40,448.26,380.48,368.88,381.14,381.94,384.42,390.88,403.32,401.28,393.05,385.50,378.82,387.73
2001-01-26 22:09:42+00:00,L7,383.90,375.79,374.49,381.11,375.90,372.37,380.39,393.90,394.28,388.32,379.77,377.29,388.46,403.06,392.35,386.06,387.04,410.02,447.55,445.56,380.47,362.29,383.68,385.16,377.06,387.00,396.19,403.41,393.13,378.85,377.72,384.56
2001-02-20 22:03:48+00:00,L7,364.15,355.04,358.57,369.78,373.01,375.77,373.74,369.16,384.49,389.28,394.02,392.04,389.05,387.10,399.23,402.78,406.20,411.46,429.99,443.08,371.69,351.44,361.10,370.84,375.86,386.28,392.48,399.74,397.50,397.10,389.94,392.35
2001-03-15 22:09:27+00:00,L7,394.29,365.65,367.04,369.72,379.01,387.35,394.56,391.46,384.18,397.86,407.04,404.53,402.62,403.30,397.43,395.54,407.65,414.01,478.16,475.60,411.79,380.62,371.15,370.19,388.47,398.74,414.07,414.10,411.61,405.89,390.91,392.24
2001-03-31 22:09:19+00:00,L7,428.95,391.50,399.15,398.91,393.86,393.01,406.04,405.74,398.19,407.79,414.94,420.24,415.60,408.10,399.92,401.99,401.72,411.42,508.59,495.61,429.61,403.19,404.62,394.66,390.21,405.13,415.98,418.75,416.48,412.90,396.14,390.41
2001-04-16 22:09:18+00:00,L7,389.79,374.74,,327.75,349.24,335.79,,368.05,385.95,373.55,364.05,362.25,378.44,385.19,388.79,383.91,370.64,345.82,417.48,434.69,398.34,377.87,376.60,365.18,356.49,360.47,376.39,391.96,396.15,384.73,,
2001-05-02 22:09:15+00:00,L7,431.45,392.76,393.14,384.80,359.04,,380.89,397.32,413.12,414.38,407.54,396.60,395.67,406.39,410.06,402.06,405.13,416.11,479.05,464.11,417.13,396.08,407.73,409.06,408.66,403.03,402.09,406.03,398.16,372.71,340.75,
2001-05-11 22:03:21+00:00,L7,391.15,373.65,375.00,359.99,356.37,360.85,368.05,368.32,377.35,383.56,372.24,368.80,376.77,370.96,368.56,369.39,363.57,389.28,563.89,536.01,409.33,406.45,416.84,404.54,398.32,637.59,574.37,635.65,383.51,366.72,351.90,350.00
2001-05-27 22:03:12+00:00,L7,,,,,,,,,,,,,,131.33,145.35,,,,570.30,558.34,442.90,413.73,429.21,417.97,411.11,422.02,396.18,263.53,,,,
2001-06-28 22:02:45+00:00,L7,,642.59,636.27,,,608.31,569.30,622.16,634.39,413.78,434.66,409.06,396.57,402.38,402.63,408.04,419.60,519.61,575.83,638.46,314.24,302.27,575.57,642.44,404.55,393.34,396.69,402.39,393.20,373.81,375.60,
2001-07-05 22:08:33+00:00,L7,,,,,,,,,,,,,,140.08,140.48,,,,419.17,436.19,410.32,407.33,406.80,403.12,393.39,193.27,230.19,246.82,,,,
2001-07-14 22:02:21+00:00,L7,,,,,,,,,,,,,,,,,,,571.10,548.87,443.51,418.42,420.23,434.28,415.49,142.62,215.18,247.31,,,,
2001-08-31 22:01:41+00:00,L7,400.46,405.55,398.09,386.85,374.59,373.30,356.74,366.67,364.92,363.34,363.60,356.34,352.36,362.79,354.94,354.23,369.44,366.70,433.03,441.82,387.16,382.89,386.43,388.88,398.84,393.92,382.56,379.91,374.22,365.35,155.87,167.19
2001-09-23 22:07:39+00:00,L7,420.27,413.68,406.82,402.00,392.92,393.84,402.26,394.51,382.44,375.01,375.77,377.18,390.18,394.98,373.86,387.49,390.01,402.19,462.71,478.31,413.29,399.69,391.86,381.12,384.81,403.96,404.42,395.90,388.41,399.49,397.16,382.95
2001-10-02 22:01:40+00:00,L7,394.89,393.08,391.56,377.28,379.87,380.84,381.08,379.03,376.02,374.53,365.69,367.40,371.33,376.00,368.45,376.44,380.40,388.64,432.43,419.71,382.76,372.06,379.57,379.07,383.72,393.65,398.59,398.28,385.53,380.42,373.53,371.70
2001-11-03 22:01:46+00:00,L7,395.11,392.71,381.00,362.09,365.01,373.41,380.67,372.08,367.61,363.00,353.99,355.28,356.00,352.07,361.12,348.17,360.31,364.77,417.84,412.48,387.92,389.53,384.67,374.12,371.01,361.87,376.81,384.42,359.23,345.75,353.60,350.90
2001-12-21 22:02:05+00:00,L7,426.36,419.89,413.22,405.88,409.20,413.13,408.08,404.31,401.13,394.46,402.60,400.61,397.96,408.92,399.02,399.77,400.35,412.12,574.33,548.80,419.09,407.62,407.65,407.24,408.59,407.96,414.26,423.84,417.62,406.87,396.88,406.35
2002-01-29 22:07:57+00:00,L7,424.74,411.05,410.85,405.94,400.61,402.06,395.46,388.41,385.68,387.48,382.27,383.57,385.86,384.30,383.65,380.02,372.07,384.41,447.64,441.65,410.44,407.38,404.14,404.31,401.56,402.11,402.87,403.14,398.80,394.71,382.58,373.50
2002-02-14 22:08:05+00:00,L7,421.04,412.41,408.96,407.28,402.80,399.95,400.80,399.31,393.29,393.90,393.13,389.74,388.73,387.07,382.17,382.48,374.65,396.58,454.20,451.44,411.95,403.62,401.44,402.00,400.40,401.10,404.79,405.71,400.31,396.00,391.50,389.73
2002-03-02 22:08:08+00:00,L7,,,,,,,,,,,,,,362.65,359.85,375.05,373.19,385.47,433.31,450.07,404.11,391.18,389.30,382.90,387.19,398.38,403.05,397.80,390.85,378.36,376.51,369.77
2002-04-03 22:07:57+00:00,L7,428.20,407.34,404.73,403.67,404.76,404.67,409.83,409.83,407.19,402.74,403.56,408.86,413.75,415.52,423.69,422.23,417.95,429.13,488.14,485.02,434.14,399.38,396.06,404.22,408.54,417.40,430.17,429.80,425.00,407.62,404.29,395.33
2002-05-14 22:01:43+00:00,L7,398.97,384.50,365.73,373.36,364.85,357.91,363.19,362.40,367.50,370.98,373.91,377.35,395.21,389.45,391.97,392.39,385.66,385.46,420.50,436.53,394.20,377.30,374.26,402.08,412.54,394.93,392.62,399.59,400.03,372.91,349.69,358.83
2002-05-30 22:02:01+00:00,L7,,,,,,,,,,,,,,,,,,,570.97,555.26,423.42,397.61,408.38,414.28,425.24,432.67,203.17,246.46,,,,
2002-07-24 22:07:26+00:00,L7,614.63,605.59,594.18,625.18,621.83,629.24,627.37,615.00,544.54,626.24,618.45,519.51,528.11,540.28,610.71,628.53,570.52,608.26,619.16,622.30,594.05,619.60,615.00,588.77,585.57,607.50,607.08,474.45,249.24,,,
2002-08-09 22:07:21+00:00,L7,399.54,384.42,373.25,373.25,369.59,365.15,356.24,358.77,353.83,348.26,365.90,367.06,362.32,351.13,341.02,341.72,336.31,350.09,394.40,410.29,384.79,382.28,393.97,394.14,391.29,382.27,397.50,408.79,380.94,357.18,324.68,354.78
2002-08-18 22:01:33+00:00,L7,422.81,409.61,401.54,399.67,391.86,364.08,356.95,340.95,344.31,350.95,365.81,360.98,364.41,362.57,360.05,346.71,333.93,358.27,403.77,425.59,395.80,383.63,390.00,390.36,373.31,366.40,383.94,385.79,381.50,342.60,,
2002-10-05 22:01:07+00:00,L7,408.45,397.72,384.77,373.04,370.48,367.63,374.27,364.69,363.14,357.56,354.67,358.94,354.02,359.14,362.56,354.87,355.25,368.56,403.26,416.40,381.14,378.10,384.89,389.65,385.48,370.29,369.54,370.33,371.22,364.76,352.17,359.25
2002-11-13 22:07:06+00:00,L7,429.69,418.00,412.01,395.89,392.76,397.92,399.39,399.05,394.72,385.76,390.47,393.84,395.74,398.60,396.44,394.31,393.17,410.18,462.87,461.36,415.65,399.84,404.89,409.40,409.74,401.67,395.93,399.79,396.55,389.10,389.91,390.17
2002-11-29 22:07:25+00:00,L7,408.97,404.75,400.63,388.24,384.44,388.50,398.46,402.97,400.72,390.76,390.18,397.36,400.67,404.13,401.85,405.65,400.23,402.79,477.74,458.45,411.38,392.47,398.04,400.18,404.04,402.09,401.51,401.15,402.52,399.72,385.33,384.10
2003-01-25 22:01:54+00:00,L7,392.19,388.82,391.89,380.73,375.16,372.21,372.01,377.24,395.80,399.83,398.06,377.98,383.94,394.47,,,,,,,,,,,,,290.79,,,,,
2003-02-26 22:02:04+00:00,L7,390.97,387.55,386.10,379.22,372.91,371.09,378.17,377.89,386.44,390.13,395.71,399.03,398.47,402.08,402.31,407.47,409.24,416.42,462.99,451.45,399.53,372.75,384.30,385.38,395.09,407.40,415.28,419.67,410.68,394.31,382.81,398.71
2003-03-05 22:07:55+00:00,L7,393.26,382.18,383.84,381.58,380.72,377.64,379.79,380.10,386.37,389.82,397.18,398.73,396.53,394.55,395.97,402.17,405.54,411.42,463.01,458.41,411.61,387.56,393.28,391.69,406.92,405.47,409.95,413.50,406.70,395.19,383.74,383.02
2003-03-21 22:07:51+00:00,L7,390.97,381.23,373.37,387.54,386.68,388.58,387.89,388.97,392.45,404.30,408.28,420.19,418.90,415.21,409.17,407.64,405.60,426.34,479.05,467.89,407.10,378.55,386.34,398.69,406.45,423.98,426.24,423.15,419.37,408.34,388.78,385.84
2003-04-06 22:07:56+00:00,L7,398.95,383.08,375.95,378.41,381.43,378.12,379.79,381.71,386.88,388.68,394.92,397.48,401.92,402.13,401.14,396.85,387.26,399.49,450.16,448.30,400.23,380.63,379.87,396.53,402.89,399.38,401.28,399.96,395.20,386.24,376.31,
2003-04-15 22:02:09+00:00,L7,370.15,359.58,377.27,376.94,372.21,368.76,368.25,371.79,374.52,384.11,383.70,397.41,396.57,397.77,392.75,392.80,390.59,404.37,426.10,419.97,388.77,384.12,410.32,414.24,409.75,405.95,409.74,407.14,396.13,379.49,369.09,369.88
2003-05-24 22:07:53+00:00,L7,,,,,,,,,,,,,,418.77,413.90,,,,569.28,579.51,433.48,428.10,425.09,417.01,420.08,417.30,423.94,253.68,,,,
2003-07-20 22:01:56+00:00,L7,,,,,,,,,,,,,,,,,,,,,178.57,417.80,419.02,441.07,440.97,435.19,426.19,250.06,,,,
2003-08-29 21:50:38+00:00,L5,375.37,335.86,384.43,390.99,391.46,334.96,,,,,,,382.00,381.20,372.26,370.93,365.93,,425.43,435.50,398.56,388.29,391.64,397.67,402.22,400.91,400.48,395.94,381.25,367.33,,
2003-09-05 21:56:31+00:00,L5,387.15,371.96,370.63,381.96,389.97,387.05,372.92,371.44,378.45,376.45,367.37,360.87,375.55,375.07,370.11,370.93,371.46,367.62,380.04,407.86,380.85,369.09,375.43,384.36,389.70,391.93,388.74,385.11,379.59,366.56,,
2003-10-31 22:07:36+00:00,L7,,,,408.12,415.59,413.26,401.87,401.72,414.31,414.18,409.19,,,,,,,400.31,477.96,473.37,435.77,410.05,420.99,426.20,428.37,,,,,197.99,286.82,395.79
2003-12-03 21:51:55+00:00,L5,394.72,380.17,374.20,364.89,360.29,360.43,373.90,385.03,388.97,383.91,387.26,387.79,385.23,390.98,386.99,378.50,377.05,382.90,434.74,436.19,374.85,364.09,374.01,385.61,389.34,390.98,393.49,406.76,389.63,378.30,378.93,368.97
2004-01-04 21:52:10+00:00,L5,383.58,380.04,376.30,373.48,366.18,373.35,383.13,376.66,371.61,374.99,379.26,381.82,372.64,367.83,375.60,379.02,373.77,379.45,427.09,419.48,374.86,348.90,363.20,373.19,376.82,376.01,387.38,403.38,398.65,379.54,378.20,372.48
2004-01-19 22:08:11+00:00,L7,,,,,210.11,362.52,375.21,373.61,376.46,377.03,382.63,386.57,376.53,,,,,,342.52,420.10,375.29,365.39,375.85,377.33,378.81,375.27,380.02,,,,,
2004-01-27 21:58:02+00:00,L5,403.08,387.67,384.26,395.50,392.05,392.41,400.09,404.62,407.63,409.11,404.96,405.36,404.38,405.98,390.16,389.87,398.12,419.38,,,,,,,,,,,,,,
2004-02-05 21:51:52+00:00,L5,376.80,365.16,359.66,364.97,362.99,366.40,376.06,375.54,380.45,380.85,371.00,374.73,376.87,371.03,361.13,354.71,352.27,373.15,406.48,414.14,373.92,373.21,382.24,378.71,373.54,368.70,372.17,378.12,375.05,369.90,368.99,373.53
2004-03-23 22:08:28+00:00,L7,366.99,,,,,,,363.94,362.69,367.58,377.90,393.00,386.69,378.99,373.51,,,,,,367.84,357.39,367.22,372.10,379.44,388.25,397.29,397.81,391.44,,,
2004-04-08 22:08:24+00:00,L7,403.75,374.31,365.76,368.00,373.40,373.58,,,,,,364.59,379.41,389.91,389.59,381.01,390.69,396.86,448.11,448.04,,,,,,385.23,394.68,394.79,393.97,393.91,366.91,
2004-04-16 21:58:55+00:00,L5,405.96,343.67,355.86,386.89,383.26,352.34,,374.65,381.47,375.37,370.88,383.29,390.66,393.80,393.97,385.17,380.02,393.31,447.79,447.07,409.34,391.15,381.82,396.91,389.43,392.16,381.24,390.09,385.02,370.75,,
2004-04-17 22:02:32+00:00,L7,395.07,,347.10,369.89,368.65,342.42,,,,,,371.58,381.54,379.93,385.04,384.01,385.65,387.59,433.15,441.48,389.99,,,,,396.62,392.32,396.87,390.87,373.93,152.55,171.16
2004-05-18 21:59:50+00:00,L5,,,,,,,,,,,,,,,,,,,452.37,463.62,427.31,422.70,413.41,403.11,414.44,423.47,408.12,256.60,226.06,,,
2004-05-26 22:08:21+00:00,L7,435.64,,,,,,,,,,,,,152.13,154.32,,,,568.04,,,,,,430.42,436.13,428.19,256.32,,,,
2004-06-12 21:54:23+00:00,L5,409.78,411.52,417.12,391.68,391.65,343.32,354.64,379.33,358.55,348.91,333.98,356.50,353.14,350.82,386.03,376.22,371.27,362.94,637.92,585.25,446.03,448.77,406.29,420.08,486.25,454.37,388.76,402.75,371.00,372.36,260.04,369.76
2004-06-28 21:55:16+00:00,L5,,,,,597.79,579.93,377.59,356.01,344.24,459.58,515.10,512.59,456.28,486.22,613.24,,,470.11,628.73,412.16,386.95,403.11,392.44,359.63,367.47,360.81,351.88,348.66,336.71,357.10,352.03,576.48
2004-07-14 21:55:18+00:00,L5,417.38,398.58,393.30,386.40,366.80,573.46,592.26,568.02,590.78,647.10,651.14,582.45,585.16,346.29,613.65,618.23,642.75,645.46,618.35,646.41,604.01,633.55,547.71,635.27,517.10,582.70,614.10,362.47,350.11,334.92,,
2004-07-22 22:02:20+00:00,L7,,,,,,,,,,,,,,,,,,,368.12,480.34,422.53,415.93,416.69,406.63,382.25,188.22,200.28,247.26,,,,
2004-08-15 21:56:01+00:00,L5,405.00,,,,,,,,,,,,,,,,,,364.68,415.59,395.13,399.91,390.46,381.93,386.25,377.32,369.04,347.09,288.66,,,
2004-08-23 22:01:47+00:00,L7,424.97,412.21,392.84,400.12,403.30,406.94,397.09,393.94,392.29,370.32,,,,379.03,375.16,359.55,,,433.24,455.19,410.36,392.57,380.03,376.81,,,,378.91,371.79,,,
2004-09-08 22:02:05+00:00,L7,429.56,418.16,410.00,410.31,418.20,,,,398.82,388.86,378.32,375.83,368.81,383.05,382.86,371.16,370.96,402.92,421.12,,,391.46,396.76,386.99,392.26,399.16,399.55,398.54,394.65,377.23,,
2004-09-24 22:01:37+00:00,L7,407.45,396.36,387.57,391.73,396.05,393.05,382.78,377.22,376.62,,,,363.69,367.86,362.64,352.62,340.02,361.20,432.76,434.80,388.17,373.99,374.81,,,,378.49,373.72,373.24,361.93,356.94,366.03
2005-02-14 22:05:45+00:00,L5,424.63,410.70,416.39,404.72,387.59,380.62,391.10,395.82,389.81,380.60,396.47,392.23,399.69,401.85,401.11,405.27,400.57,403.79,471.98,419.69,400.84,390.05,396.32,400.96,411.64,417.10,421.44,414.52,398.56,391.78,373.57,379.15
2005-02-23 22:00:07+00:00,L5,386.13,386.30,388.87,391.37,376.97,373.04,377.88,385.04,375.54,377.38,379.23,384.60,379.50,377.77,373.71,373.39,374.06,387.35,420.94,407.16,378.52,363.50,367.32,372.40,376.04,387.54,388.35,390.29,394.43,384.81,366.45,376.25
2005-03-11 22:00:19+00:00,L5,380.86,369.59,371.22,372.52,376.70,372.71,370.58,368.03,369.56,376.66,372.70,377.68,377.99,374.63,370.91,360.55,360.34,364.28,387.82,399.60,376.64,357.04,368.37,375.94,384.75,388.32,388.47,392.56,384.22,377.52,362.73,360.14
2005-04-04 22:03:03+00:00,L7,,389.64,381.74,384.26,388.39,386.50,379.69,383.76,386.87,389.70,387.86,389.48,,,,392.31,384.97,401.51,447.58,449.29,402.60,377.33,380.41,395.27,401.05,,,,263.81,392.23,368.55,
2005-04-11 22:08:47+00:00,L7,,,,,388.22,388.14,382.55,379.73,386.87,389.12,394.47,393.70,403.28,,,,,,451.99,453.80,410.48,380.29,395.18,407.69,410.53,418.03,,,,,,162.19
2005-05-05 22:06:25+00:00,L5,,,,,,,,,,,,373.08,387.71,391.51,395.07,361.18,,,110.70,392.51,383.26,364.41,373.58,381.80,400.41,402.73,400.93,402.52,386.40,,,
2005-05-30 22:00:51+00:00,L5,390.18,384.79,387.56,380.10,365.79,370.30,379.48,359.59,363.11,380.10,380.45,376.29,382.99,382.84,384.84,385.82,375.07,403.05,491.65,466.79,411.50,394.66,401.41,402.32,407.27,416.21,399.13,399.67,378.93,367.55,,
2005-06-07 22:02:55+00:00,L7,,,,626.27,579.75,507.88,455.73,521.47,520.85,440.50,,,,252.47,444.64,372.17,361.52,356.34,385.13,393.73,358.29,351.67,380.80,382.33,,,148.13,380.76,369.17,341.14,230.38,199.11
2005-06-15 22:00:58+00:00,L5,,,,,,,,,,,,,,,,,,,561.17,573.97,418.75,414.09,428.82,444.68,440.23,422.39,,,,,,
2005-06-23 22:02:25+00:00,L7,,,,,,,,,,,,,,,,,,,448.66,454.48,196.67,400.65,408.31,407.04,385.52,,,,,,,
2005-06-30 22:08:35+00:00,L7,609.55,626.32,,,,,,,,,613.75,592.40,354.06,374.66,,,,,,,436.97,454.26,457.23,471.64,592.58,613.60,564.69,392.61,,,,
2005-07-09 22:02:50+00:00,L7,392.50,369.26,357.01,,,,370.59,365.03,367.13,531.66,533.82,374.36,383.11,375.83,377.03,377.45,373.77,,,,404.37,414.50,415.96,411.51,402.21,382.93,387.88,381.83,380.28,355.99,,
2005-08-01 22:08:35+00:00,L7,,,,202.49,155.94,,,,,,,,,,,,,,417.96,442.69,408.67,388.61,404.27,,,,,,,,,
2005-08-17 22:08:30+00:00,L7,422.45,402.82,392.15,383.24,365.53,,347.25,,,,,,378.32,375.90,368.90,378.50,367.52,,403.98,417.85,395.13,,,,,,403.68,405.73,394.25,372.60,,
2005-08-26 22:02:39+00:00,L7,406.73,401.00,392.03,379.05,354.71,,,,,381.76,376.66,346.45,368.57,367.52,369.01,372.19,370.05,,418.58,444.96,,,,379.59,377.33,372.73,398.50,401.04,387.64,366.39,,
2005-09-11 22:02:05+00:00,L7,431.16,422.94,417.17,409.46,398.70,387.51,376.08,386.90,,,,390.75,389.09,400.61,399.26,392.40,390.83,410.06,492.75,475.16,421.33,422.41,,,198.87,399.85,414.14,414.45,392.23,379.09,385.99,390.20
2005-09-19 22:01:08+00:00,L5,393.69,382.32,376.84,369.45,354.48,351.93,360.25,365.76,368.31,362.31,352.79,345.89,335.79,339.94,339.02,340.08,342.52,357.79,397.38,414.28,391.49,388.50,386.72,381.15,374.69,368.53,382.26,374.46,355.15,343.48,185.20,186.42
2005-10-13 22:02:30+00:00,L7,412.81,399.05,389.16,370.46,363.52,364.18,,,,,372.44,362.44,367.64,369.70,374.77,369.90,363.40,387.12,433.29,419.94,,,,385.65,385.18,391.63,397.97,395.13,371.88,361.03,357.31,368.67
2005-11-21 22:08:43+00:00,L7,,,403.22,402.11,398.65,391.24,392.67,392.71,398.75,401.69,399.56,,,,,272.73,393.36,410.74,447.89,448.83,411.09,397.74,404.23,406.60,,,,,,299.75,389.44,398.19
2005-11-22 22:01:58+00:00,L5,403.14,398.99,399.31,392.04,390.26,397.66,399.37,398.48,401.43,406.18,411.40,409.78,394.19,392.20,392.90,391.67,388.25,404.08,474.34,438.24,414.04,399.90,403.11,408.06,407.29,400.33,406.00,402.09,385.90,388.81,387.76,391.60
2005-12-23 22:08:51+00:00,L7,414.87,402.22,396.21,,,,,,384.25,387.18,392.53,390.92,386.73,384.65,379.58,381.41,,,,,,,404.53,400.40,395.57,400.32,403.62,397.71,386.78,378.06,,
2006-02-02 22:03:25+00:00,L7,424.47,408.22,407.20,404.41,,,274.54,402.49,397.25,397.52,403.07,404.49,411.76,413.41,409.84,414.89,408.63,412.13,,,,388.89,384.65,395.93,410.36,428.02,425.99,429.07,416.78,400.88,391.57,
