,dates,jap0086-0000,jap0086-0001,jap0086-0002,jap0086-0003,jap0086-0004,jap0086-0005,jap0086-0006,jap0086-0007,jap0086-0008,jap0086-0009,jap0086-0010,jap0086-0011,jap0086-0012,jap0086-0013,jap0086-0014,jap0086-0015,jap0086-0016,jap0086-0017,jap0086-0018,jap0086-0019,jap0086-0020,jap0086-0021,jap0086-0022,jap0086-0023,jap0086-0024,jap0086-0025,jap0086-0026
0,1984-10-10 00:50:30+00:00,132.2925473298217,128.23952549635422,132.27362182364234,127.90505361513573,126.89889917247231,133.71859271078947,126.12787445533199,125.41886348382106,128.02935969679876,129.84998308566338,131.05210320384046,135.56071284965316,126.83544998801251,127.15282973462104,131.12253448538337,132.8880619197653,134.38189702663436,133.1629190341318,131.08835169204423,130.57532219585121,127.71055141089879,123.76822915156481,117.5768371700238,114.02356533403947,117.05505475661032,115.47186951951508,123.96232160588053
1,1985-01-07 00:44:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-06-16 00:44:19+00:00,133.23838873222408,134.7824575096232,136.40893525975625,134.5141423193828,125.95408799755363,130.88341948829148,142.913350494041,144.37194371066943,119.29509990456063,113.01315318174616,130.536718143753,123.85944967904369,124.34420981435903,127.42435507688714,118.77744727563429,126.98086082119617,126.16416937039783,119.08355149043797,118.19990387597501,129.09125195736354,124.97555829851083,128.68307584720156,118.38873302182989,111.31310499021232,117.22209559784109,115.67490439218446,122.69600416724478
3,1985-08-19 00:43:51+00:00,144.21254864911035,142.09035653415003,145.1827752009293,146.40520696801778,150.94997667791358,151.00947737420148,157.86602322482847,160.6248121403588,160.62350583252444,148.91635222699355,143.4989118936877,148.75160776849717,148.23815739370596,150.9501052321965,149.1392208151401,147.84985600182702,149.33009562859814,152.90506946370851,147.6894429294455,147.3875577530268,128.38819886140152,135.20401825441957,131.89690689100948,125.06503133911585,126.03396772389165,132.54507282734303,132.3842317719073
4,1985-10-29 00:49:11+00:00,143.47646407755974,138.67564714228925,138.57332555476333,142.78976831473176,145.9076337243617,147.56988380952714,152.70583674618655,168.56418074289655,166.24465655471857,160.07713062103417,155.44824739979487,154.60491827828784,151.04556146221552,152.5510916504542,150.9895718260147,154.04129258659174,151.00621546391514,150.26435834909697,148.17377746363047,150.06676298482137,144.126954790257,146.9057861995091,144.1730039370447,145.3288827424967,140.615656589792,139.24279349405944,135.82327982058237
5,1985-11-14 00:48:57+00:00,138.5756772404583,140.56514542914402,146.59371774031703,133.91032337708597,141.65374091225962,141.20592953620678,131.63516453963896,125.47884420058978,,,,,,,,,,,,,,,,,,,
6,1986-09-30 00:40:30+00:00,96.6732585816873,106.3269873466983,113.91889187263197,120.93407139521325,120.26954989258442,117.56429173360816,114.849991961769,123.56871089773992,131.78422945655254,116.03146064385952,118.7599436419573,115.52899596570578,118.35668472903302,119.18422699392534,118.93785421187211,122.63780621020058,,,,,,,,,,,
7,1986-10-09 00:34:02+00:00,124.53667146563384,127.4667278246647,122.54917399043295,118.41055209550004,119.44528346101607,,,133.3494308975507,135.7490058433175,126.3993087313495,128.68526511687378,127.80823634122466,127.79725110614899,129.2922730348209,129.59927458375267,131.24357788758098,133.81645205510787,123.95858696002934,124.26933267572299,122.83762970614109,120.34401569535365,119.74274131308444,118.99062140715561,114.72364824102675,127.65805124362616,120.85488281507477,127.84701566987935
8,1986-11-26 00:32:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-12-28 00:33:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
