,dates,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0032,nzd0541-0033,nzd0541-0034
0,1999-09-02 22:13:44+00:00,,,,,,,,,241.30995449550744,,,,,,,,204.43618419636712,,,,,200.45381343292897,192.24909964658988,,173.9158731280757,181.8785113895307,,,,,,,,,
1,1999-10-13 22:07:36+00:00,246.82254249308966,,249.23626856729038,,256.53838793337343,248.50061054493767,241.31029497138638,241.30936339768692,232.18826176192985,,,,213.87229337105236,,,,205.66637604654886,,,,208.16757434770102,201.28430956060845,195.1329923868034,,191.8563736488487,182.87783660348612,170.89087323706732,165.5950122538572,,,,,,,382.0406282406628
2,1999-12-07 22:13:41+00:00,,,278.3748581057638,,280.9766476847634,,268.36389442341806,271.3569674286176,269.14342112037417,,,262.8580429802922,,249.86123478218485,,266.8939805791292,,265.004482455432,,265.87379793362027,,,,224.02011587058442,,,,,,202.0646421486783,,,,,
3,1999-12-16 22:07:33+00:00,270.20683116735626,,264.75225073942755,261.458127654163,264.7277199046786,265.1026441929821,,265.3652694277704,,,,,237.85655304905933,,,,235.4194035216305,,240.12927127856443,,226.4712107395227,224.79796372802224,211.19783322588046,,203.29771567172088,212.8239914880541,199.7189885965011,190.76684699747327,,,176.9913351663936,,,,
4,2000-02-18 22:07:16+00:00,,,,263.47997306778257,280.64037797346293,,272.13855422611726,274.48265789585264,272.8843286692766,,,285.0964884883875,,248.65095131139682,269.37670406006276,304.9237750340936,,,,269.93666639314637,,227.92158801504672,,238.67938157261264,,,,,,,,,,,386.6268173333452
5,2000-05-08 22:06:44+00:00,,259.4409833959095,235.3405343461821,236.23860126626602,243.27153514472758,232.45655909035213,,,226.78061411377664,221.20157408484545,,,226.7965744666961,233.70775415081158,253.68040988261365,271.25579525556105,275.41357435877137,250.3412037829594,224.5392152890338,,,,182.76319840705634,,186.06401299658447,194.08755314002036,194.95045881373315,211.62886156785004,,,197.490328095502,203.81702703741948,,,
6,2000-05-15 22:12:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,174.216473977433,189.90144698247389,201.24508413025822,204.29088655320535,214.87613055952073,,,,,,
7,2000-06-16 22:12:38+00:00,215.1778988062133,237.59430553232352,170.70182696996525,,,,,,223.54084170755806,,234.7808341754516,,226.62823171038204,223.10270887892742,,251.37901526423704,235.71495331531733,,,,196.87606529322588,,181.27026798500853,,181.12263198614275,,,205.75561023614694,204.66531921329863,208.72727465874428,199.95644194947766,,,,
8,2000-08-12 22:05:41+00:00,210.30695770298897,224.77589497851727,214.0520916478127,224.84766944217938,219.4820632024507,220.91695971607737,,,214.18297549699008,,,,212.0433018775908,218.00465061133983,218.43830009230413,,210.11614711532326,,,,,,,,173.80233539798286,164.62761472505957,179.99785504366375,191.94538336158354,201.0361555581274,,,202.9267506547965,,213.483747164745,
9,2000-09-20 22:11:14+00:00,,239.11031912530706,224.10849875939707,238.86932982602013,239.1024864694359,235.18514467660924,,,224.73170264985785,,,229.25591928026287,,,,,,221.58959893694933,216.28606396781348,,209.49535791069425,,202.77540848818626,,191.87577735552335,188.83814056171587,184.09216615309705,,193.18451787320063,,,,,238.89546370686043,
10,2000-10-15 22:04:43+00:00,,,,,260.57407849417615,,,250.23766009553128,244.14325855603096,,260.6864854205073,,,,219.87738972646704,222.16758010827257,210.11009809375503,223.7713024389849,241.18420704286876,238.49987143873057,,232.87123936402583,215.00427714391856,194.09316026452822,203.35607319294976,,195.2163965792153,199.70098853535376,210.11640386393947,223.52008521940246,,,,,290.3134440968655
11,2001-01-03 22:05:00+00:00,266.61832265594586,274.79437457968515,253.6546096903207,250.95006865251867,252.0046114081315,,,,249.47411289787738,,247.96677262760988,,245.21479127142385,251.00739679094698,246.1461797005627,,,,240.3821947726127,226.07090675747517,213.07600039266484,,215.73524093460375,219.72295281571456,213.3936289633081,,221.28376206921388,218.4570431870713,,,201.59599983772608,220.89876969481176,,268.5860390514229,
12,2001-02-11 22:11:12+00:00,197.9255545473326,210.25354100971379,,190.4665098390464,195.06960966264057,,,,,186.82852519770006,,186.06173934654643,189.51035090405085,,201.43819529658285,229.54203960172055,208.8009355310519,194.47453373114263,195.04693129471215,,189.6415878511278,193.9651439941168,,,,,188.50679864999142,199.97952806218225,189.97110683289384,,172.24052774994522,190.58344336475758,,227.54549363723484,
13,2001-02-20 22:05:00+00:00,,,254.74136927800825,,261.57515133824626,,,255.01544355513354,252.70940364774413,,270.4941417348465,,262.5878542855919,259.6611411707544,277.21311689238377,279.225397707964,,,,229.210729333575,231.67922385321864,229.92013488048778,,,,,,234.87654121633068,,230.5496476971531,,,,,
14,2001-04-16 22:10:54+00:00,237.84119639553228,246.10349504192536,230.67710147754747,228.49216666508892,239.6611028327565,,,239.05089751248076,235.16429915723518,235.8102455514558,,,244.12855270797778,,250.64143524663058,253.32530996077833,,244.53526658785327,238.19448491311957,,215.262917986437,,208.79670123098177,,210.86245793614805,,209.71906956004094,207.65778378330518,211.56520383518637,213.9960113486437,,,,249.04021032875394,
15,2001-07-14 22:03:57+00:00,201.4378135331714,218.61673750260815,,,207.30889907587846,221.64642242658516,,,217.80067261820642,,,210.75399415474666,,,216.37071960653566,221.04159289057992,224.29137279318735,,,,,,,,,,163.11281524238717,177.02877448465415,176.165579474811,181.82358257847582,,201.65636174137492,,216.17934332722328,
16,2001-08-15 22:03:26+00:00,244.896470486822,242.6645486875552,238.22087992815062,,254.83813323814897,,270.0937866246211,,254.01179766880617,234.24463261618283,243.20127325694602,234.67656361591008,,,217.91101590779508,219.70054241044488,223.7693280217348,227.6061146978766,222.9115004452523,228.12398858179253,217.99356699421537,,202.26800515749053,194.17264166852058,190.25435272849614,187.10957402830732,188.93643359455314,,199.84330815682551,202.56629599933876,196.81419486204112,236.10868673249766,,,
17,2001-08-31 22:03:17+00:00,254.08446613590195,,247.50983173146193,,274.3046582711974,,269.72499524409596,264.95914769128507,251.57014251189648,,241.4967794959011,,224.76717332619893,,204.94329584373548,,222.98028238043176,229.28906178615586,,,,244.05941881850606,,,198.64033955547788,178.51465742835856,176.79639551262198,183.19142883200635,188.5833793798917,195.10508022945618,190.57209421481159,221.8570850636721,,,304.0788856263808
18,2001-12-21 22:03:17+00:00,268.74311631160515,,271.31765529697117,,279.3992968949399,,,280.07808379562914,275.68358204420707,,273.22754282766357,,271.32173434705277,276.32914466013074,,,,,,,,,236.80887860168286,,,,,,,244.71926505564184,224.98899058861227,,,222.57274193002533,
19,2002-03-11 22:03:31+00:00,,,273.4389476116233,,285.05851771440854,,271.07378256949306,275.726848233472,276.83560573320307,,280.01649527633606,,262.30142466757263,255.38757369936587,,,,,,,,,253.96233019173573,,237.60104230949725,,,,,255.7901032189883,,,,303.07753790230026,
20,2002-04-03 22:09:32+00:00,224.82132517191735,223.49487280066393,221.83710319506983,215.04978161851497,,216.14337673625255,,,,,,,,200.3401228641962,198.205749959838,195.28422241801638,197.56884492228303,,195.06879457031653,189.31298159424904,,,,176.52221499935695,,167.5585827929685,166.57163656202556,162.479741143046,,,,,,,
21,2002-05-14 22:03:19+00:00,233.19637075072143,,229.90976389920127,,247.93882538601088,,229.03866912023014,243.20711674795083,242.6750476963168,,238.5872350856603,,230.56696813421644,,,242.91621065150662,,238.7643388089368,242.34127325321376,,216.73801421321096,201.11396241698765,205.17517633347555,191.94965315283483,199.27980077891868,,,,207.33691482044534,217.4418628910462,214.5409639594734,,,293.9549916987363,
22,2002-06-15 22:03:07+00:00,188.44970363205275,,,182.53859445987558,175.77090630279747,,,,217.17572366867353,,241.2230075560508,,228.10340183196647,,,223.41055637479482,227.02661534675536,,,,,196.1391759363562,198.14531167840198,198.6348558669826,203.92742872232765,,,,,189.3038503145135,192.4336377828792,224.4489484116642,271.4566776837411,285.85670963513496,305.52834301800607
23,2002-06-22 22:09:15+00:00,216.4258435917729,229.72719953793737,,188.75576139111357,172.52580548253727,,,,,,,202.26814974499283,201.57365753732216,193.36503805078172,193.40221661289198,193.40372877190364,200.71583276884036,,,,,,168.18815451617925,172.8209334218573,,,,140.42394649525744,,155.52987602343148,160.87400536807226,,,,
24,2002-07-08 22:09:12+00:00,223.0092334433663,249.61709719725104,,157.08256298310172,187.6524818961097,214.0961936665471,,223.7907221705854,212.76182216130326,,,212.14977365048756,,206.768400514521,,210.52551439990822,228.63028345221426,231.43430384494366,223.05615359978003,214.1403902497975,208.66657134052903,199.5855043994586,197.90263134896625,199.6836865588818,196.62363453379672,185.74802106801508,168.61742831915828,,,186.2425262431429,,219.04261544735994,,286.9240589135932,303.59613209940426
25,2002-09-10 22:08:43+00:00,228.05026322097834,,219.17971578041,215.69928073138792,221.15922988173133,217.74719133772206,209.08595047366416,,211.24803413479324,,227.5906732602898,,214.41985034196372,210.77768049845974,220.85092286124066,,219.64938456402624,230.28972238386527,,,215.83986907666176,200.54724745852215,199.98513830166007,,208.79670176389536,200.03861770711038,199.08505161921246,,,218.39504004613622,222.8328214189916,,285.52560668950315,298.16939299245,
26,2002-11-22 22:02:45+00:00,,,251.17655045500535,242.42198284272953,244.6800543550631,234.91802316823782,,,226.02642180792404,,229.2965506080328,,220.69118789623627,,221.10281382976268,,237.3598501160788,244.1720846097868,,,209.64247460026615,204.21934636286286,,203.7464281659719,212.0087391195723,201.81341675050908,208.24514565323955,,217.32822355115644,216.57319611345775,212.0120834507367,,,,
27,2003-02-01 22:09:21+00:00,,,234.5396713893495,235.32826297797834,235.78022177334273,216.15885168611317,,,,,,,228.85313090465777,,,,,262.70284812415576,,,228.67434893504577,217.87600154031827,237.82197736142643,224.80168694706916,234.45412365140317,229.6975705490887,,,,,,,303.49451102773946,,
28,2003-02-26 22:03:16+00:00,261.23642233399573,266.4426493614081,247.8319525853467,240.6889144021738,,236.7930621308655,,,240.6951151015821,,243.81988409910005,252.86859195162086,249.1541050751387,,264.1376861891963,,,265.25345299554414,,,230.6552665353192,,219.8603307972526,236.78734109937358,234.76604975397422,243.76724129288658,241.07785415277516,,257.9961553503936,249.12085761018207,240.3283879428489,,,241.95523065740983,
29,2003-03-21 22:09:27+00:00,,,239.9041927107302,,,,,,257.44856521431694,247.82930365613984,,,,,,,,,,242.88679011340835,,231.71892533060094,240.44018358030738,,,,,,,,,,283.48828140912843,257.64612364934425,
30,2003-05-01 22:03:22+00:00,250.1887811736066,,230.31039599358394,,232.7859219056282,,,237.26084709216408,229.27107959287585,,228.72516860205042,,217.62532998006455,213.15324464501305,229.4721581022894,243.38269091651188,,251.45639110530038,248.22682455086843,,227.19074377431332,,204.21290590080855,187.89457277793838,,192.20492384589522,201.69140280287212,,213.22985948139333,,201.18073854879262,214.01505398573312,,237.6670824502887,
31,2003-08-05 22:02:59+00:00,,,214.09985765039056,207.78765542250812,,,216.44894666832704,,220.73702238420765,,225.5297013588626,237.9856337100253,230.3073838212204,231.06025369786124,,,,,,,,,,,,,,,,,,178.91219092475686,,,
32,2003-08-13 21:51:32+00:00,,,188.86361220405053,184.2282093978464,231.7436669565356,,,256.45809806175026,253.055267219676,,247.24842330291037,,245.05068949094772,238.6326265860606,261.420789995115,255.29712386336533,,,,217.97105306459534,231.08950366897727,228.1322536193039,,202.81256971514185,199.3719731436498,,161.88641905224497,,179.54150226072787,,,,,,
33,2003-10-07 21:58:35+00:00,255.32899485639558,264.84091705450095,241.0908813804583,248.05081100453458,254.15955561704038,244.79745812183057,,246.32130908075368,236.95215924765446,,241.0259506065937,237.00496839202282,230.36066285137952,,230.30720372807318,236.90185452854112,243.5641001920068,258.1165968291111,274.74986447924596,267.0192890892214,,242.9633106500523,228.91586120936086,,214.25405681755456,204.0452685090724,,,193.17878071117775,196.95672296645208,184.32840078966487,,,246.29202036803733,
34,2003-10-15 22:08:58+00:00,248.3475253799936,259.3540144659937,241.92861003986368,238.96083567792357,243.5073230850057,235.00577182608927,,,234.0481536374003,242.05143849161928,251.11480101675937,244.85287937129516,240.50511684854837,229.9406258913638,234.2354546747811,,,251.62433819707576,,,,,,,,,,,,194.00939489044848,199.6657419755411,,,248.03027856458627,
35,2003-10-24 22:02:58+00:00,196.04158913323366,196.9263938477617,200.64690072581305,208.61382673207237,236.03301213469905,,,275.1921786421739,,,266.6938565761059,,,239.51830123817928,,261.9666848671531,264.37102702427524,,289.16273145555255,,,,,,,,,,,,,,,,
36,2003-11-17 21:52:57+00:00,245.03163715841842,251.47596599178019,231.47528306248898,242.06350440111515,236.18303749294296,237.01294126447874,,,226.36457858164624,,,,226.57680436906887,,,,,,,,231.27641580227677,,221.92573236553525,,,,,164.4712843876591,175.49929417571536,184.55858219058507,178.21313196434795,197.3631996529059,,242.64569260322685,
