dates,nzd0397-0000,nzd0397-0001,nzd0397-0002,nzd0397-0003,nzd0397-0004,nzd0397-0005,nzd0397-0006,nzd0397-0007,satname
1999-07-18 22:00:01+00:00,335.80,336.78,331.96,333.44,323.70,327.86,341.40,350.35,L7
1999-09-04 22:00:33+00:00,355.08,343.46,336.26,339.95,340.46,339.34,347.40,354.16,L7
1999-10-22 22:00:28+00:00,361.24,357.70,347.43,337.31,339.78,336.69,338.56,368.68,L7
1999-12-09 22:00:09+00:00,349.81,343.88,334.79,329.45,329.99,336.43,346.29,350.65,L7
1999-12-25 22:00:28+00:00,345.31,343.20,332.55,302.22,308.40,318.24,318.71,345.75,L7
2000-01-26 22:00:02+00:00,338.92,337.29,331.21,338.95,348.65,354.58,356.75,360.55,L7
2000-02-11 22:00:21+00:00,346.00,346.07,340.92,337.11,343.21,344.55,349.92,356.67,L7
2000-02-27 21:59:52+00:00,339.04,343.36,337.67,338.31,344.52,349.17,350.79,358.16,L7
2000-03-30 21:59:45+00:00,333.57,332.42,338.38,342.09,348.12,347.58,355.66,365.04,L7
2000-04-15 21:59:55+00:00,328.18,335.27,344.36,341.10,344.25,341.57,346.65,357.16,L7
2000-05-01 21:59:54+00:00,344.85,340.52,344.68,346.35,344.44,346.36,350.44,368.63,L7
2000-06-18 21:59:03+00:00,344.40,341.71,339.88,341.02,345.65,353.12,355.69,361.81,L7
2000-08-05 21:58:20+00:00,345.05,341.45,334.48,332.48,336.34,362.05,364.22,366.63,L7
2000-09-06 21:57:58+00:00,337.78,345.51,332.61,335.23,339.79,344.56,350.94,352.51,L7
2000-10-08 21:57:36+00:00,339.75,342.48,331.36,330.59,332.45,340.19,346.93,355.96,L7
2000-11-25 21:57:34+00:00,353.28,344.37,341.58,342.75,337.64,337.38,338.45,356.65,L7
2000-12-11 21:58:00+00:00,337.91,338.27,336.88,334.24,333.38,336.90,340.97,353.72,L7
2001-02-13 21:57:39+00:00,325.04,328.62,334.43,336.25,345.91,345.55,342.16,359.18,L7
2001-05-20 21:57:28+00:00,330.10,330.46,335.04,339.20,344.77,351.32,359.07,360.83,L7
2001-06-05 21:57:16+00:00,353.92,340.21,344.09,334.72,338.98,343.49,350.63,366.30,L7
2001-07-07 21:56:36+00:00,355.21,349.49,347.28,340.10,344.33,349.19,353.78,360.70,L7
2001-09-25 21:55:40+00:00,330.32,335.14,331.25,343.86,346.39,338.58,343.29,359.06,L7
2001-12-14 21:55:53+00:00,322.52,323.45,324.83,334.03,341.95,342.49,348.49,352.77,L7
2001-12-30 21:56:13+00:00,332.81,327.75,324.70,335.48,340.03,342.44,348.95,351.77,L7
2002-02-16 21:56:06+00:00,337.23,328.74,333.17,338.56,330.92,341.69,338.36,354.81,L7
2002-03-04 21:56:09+00:00,320.93,321.46,327.79,334.39,329.13,332.98,343.75,357.13,L7
2002-03-20 21:56:24+00:00,338.65,343.75,333.27,337.01,339.78,333.81,340.77,354.29,L7
2002-05-07 21:56:03+00:00,366.84,350.56,342.45,331.44,324.24,325.94,331.67,355.57,L7
2002-08-11 21:55:24+00:00,,319.50,326.82,327.40,335.70,332.53,340.81,350.76,L7
2002-09-12 21:55:07+00:00,350.69,351.19,343.37,339.92,335.75,335.98,339.74,360.35,L7
2002-10-14 21:54:55+00:00,353.57,345.08,335.80,332.09,320.42,324.46,330.83,352.87,L7
2002-10-30 21:55:25+00:00,337.36,344.79,338.21,337.08,336.63,329.40,332.61,354.04,L7
2003-02-19 21:55:54+00:00,305.64,311.65,322.16,326.84,332.90,339.59,344.00,350.29,L7
2003-03-23 21:55:52+00:00,312.39,319.33,327.26,332.08,338.29,341.81,344.37,350.89,L7
2003-04-08 21:55:59+00:00,309.00,311.68,314.35,320.01,321.66,337.20,342.01,343.62,L7
