,dates,aus0229-0000,aus0229-0001,aus0229-0002
0,1987-05-22 23:08:08+00:00,199.04031789437315,196.4971634999327,184.14369029942196
1,1987-09-02 23:16:50+00:00,192.1521530128696,194.0572690675033,183.0380531930268
2,1987-09-18 23:17:14+00:00,213.1688342862916,205.02392584901136,191.16783061973047
3,1987-09-27 23:11:15+00:00,222.30507837534398,210.29759771914098,195.5144308774821
4,1987-10-04 23:17:34+00:00,198.22561965317817,199.51657534567963,192.00359890839823
5,1987-10-13 23:11:33+00:00,211.7952380571395,204.36414250074233,191.68422183583456
6,1987-11-14 23:12:11+00:00,203.09703116786542,201.89381685236341,198.04728420886937
7,1987-11-21 23:18:29+00:00,192.9218684268044,194.40925873564774,188.45015780379492
8,1988-01-08 23:19:14+00:00,212.421979965364,202.89980768588808,200.88523984136663
9,1988-01-17 23:13:14+00:00,188.93411848621867,184.21536014692896,182.55669172222358
10,1988-01-24 23:19:32+00:00,214.07682601467107,201.78772745978281,196.26474939135392
11,1988-02-18 23:13:47+00:00,200.44999920336707,200.4396397853237,186.78697524730526
12,1988-04-13 23:20:23+00:00,187.2268705978654,186.9163823132846,184.20313867053332
13,1988-04-22 23:14:16+00:00,199.36610038322442,196.20262311547913,199.7625478216449
14,1988-05-08 23:14:26+00:00,186.83594923571317,177.86054700570205,173.11445365126673
15,1988-06-09 23:14:39+00:00,190.52135697008478,179.3432935150395,177.30563233095677
16,1988-06-25 23:14:44+00:00,197.45381173162554,183.36231872856052,181.18090928044793
17,1988-07-27 23:14:50+00:00,181.11000050231831,180.99217854306565,185.63532715606314
18,1988-08-28 23:14:54+00:00,194.82636278193726,187.51511330780968,193.5737638818099
19,1988-09-20 23:21:01+00:00,185.99334675375658,183.19021520930315,178.88674634844986
20,1988-09-29 23:14:45+00:00,197.52624107658755,183.41698014395337,180.7597293808723
21,1988-10-06 23:20:56+00:00,,191.79656739855668,189.47921166448245
22,1988-10-22 23:20:50+00:00,207.90145577811623,185.55798775002813,181.85206142077328
23,1988-11-07 23:20:53+00:00,203.66124996235692,185.04918186032853,178.11581421894877
24,1988-12-02 23:14:39+00:00,204.50990712272772,190.53204804986214,186.37725054842605
25,1989-01-10 23:20:31+00:00,198.12990089354213,190.50543388114014,197.34740612805086
26,1989-01-19 23:14:06+00:00,192.22058437042827,181.3388221503996,190.75586427068353
27,1989-02-20 23:14:03+00:00,181.41074615356106,185.68158935786585,172.76899557764048
28,1989-03-08 23:13:39+00:00,199.6836600077815,195.9517640530064,186.47664983056666
29,1989-06-12 23:12:05+00:00,191.4408924212503,197.48714384095567,193.13467642661678
30,1989-07-05 23:17:51+00:00,192.15115235002003,188.04332799796964,196.27587389212192
31,1989-07-14 23:11:29+00:00,175.98125679765633,188.44481102925945,192.4430259877452
32,1989-07-30 23:11:11+00:00,199.72000602896227,187.7649529777613,193.50435269798422
33,1989-08-06 23:17:12+00:00,188.75077060900003,179.47048101728367,179.99150151355823
34,1989-08-15 23:10:47+00:00,197.67570306839565,180.3960297382244,190.06665907006507
35,1989-08-22 23:16:51+00:00,201.72185116137626,179.34337699434656,181.82956616448226
36,1989-08-31 23:10:29+00:00,191.15540145732803,187.06303077365357,
37,1989-09-16 23:09:56+00:00,191.76937613091948,190.38358293159425,185.30584215527793
38,1989-09-23 23:16:02+00:00,198.65460279972822,182.9528480844544,178.37706016142027
39,1989-10-02 23:09:47+00:00,188.08921378164723,179.97244735934927,181.12788625617156
40,1989-10-18 23:09:03+00:00,204.17786663709074,184.14449606886177,182.6789203062926
41,1990-03-02 23:11:15+00:00,196.33261234937902,185.53453823035977,181.82662279159376
42,1990-03-11 23:04:46+00:00,,175.1116258618437,174.7570235176122
43,1990-04-12 23:04:18+00:00,206.35613335984695,190.11862993590137,197.17919820210565
44,1990-05-05 23:10:27+00:00,,,
45,1990-06-15 23:04:16+00:00,206.15534733211436,186.0959390842742,191.89822294617875
46,1990-07-01 23:04:16+00:00,211.26948331052859,196.56573517708972,198.8125885503229
47,1990-08-09 23:10:16+00:00,,,
48,1990-08-18 23:04:04+00:00,180.0374874084092,173.1559275264926,171.1110986294002
49,1990-08-25 23:10:11+00:00,,,179.19650780134663
50,1990-09-03 23:03:57+00:00,188.56207332398512,181.4268208401945,178.51409222321283
