,dates,usa_CA_0202-0000,usa_CA_0202-0001,usa_CA_0202-0002,usa_CA_0202-0003,usa_CA_0202-0004,usa_CA_0202-0005,usa_CA_0202-0006,usa_CA_0202-0007,usa_CA_0202-0008,usa_CA_0202-0009,usa_CA_0202-0010,usa_CA_0202-0011,usa_CA_0202-0012,usa_CA_0202-0013,usa_CA_0202-0014,usa_CA_0202-0015,usa_CA_0202-0016,usa_CA_0202-0017,usa_CA_0202-0018,usa_CA_0202-0019,usa_CA_0202-0020,usa_CA_0202-0021,usa_CA_0202-0022,usa_CA_0202-0023,usa_CA_0202-0024,usa_CA_0202-0025
0,1984-05-02 18:13:15+00:00,226.24680338826798,211.6289903409607,200.1243701548004,200.26498198102138,209.96005308851124,211.18622554491375,205.5837788124564,,,202.43354670908175,227.13325166168173,228.16998254595723,218.54756974477002,205.21936443141539,,,210.18358579202464,203.34984167399298,,195.33146425741774,231.1060140768373,234.08182252950675,,184.18047921755328,204.79023099975043,236.11038713693517
1,1984-09-07 18:16:09+00:00,232.11642031080183,234.34031296295123,238.5580177834165,223.4373577007018,238.71164134799486,248.80073759950827,245.82282969416676,235.5639892116534,221.45862044061673,218.0735155375396,217.00929031613845,222.82520807709287,222.2771417103938,222.37322469515323,233.93409587051156,236.60133004635026,227.49168390537417,221.36827453192709,222.30638987939466,220.70173700546812,221.12069132286607,222.7264002304376,230.00034036687984,224.530726118748,229.20441261167895,225.70871604395202
2,1984-09-23 18:16:11+00:00,231.61776129681368,230.0281415130299,217.93807163522993,219.01995714015527,233.66181512498085,237.7430999168185,223.97471094551327,217.2255862283058,217.95407190147975,215.26244691775688,206.81081839103595,216.89710287119289,209.40263270361987,211.59088932123234,213.23117732517358,225.73493328851217,220.45662797534476,214.0960904572422,201.7991443973637,202.6652697407619,205.17372555252138,211.42930564484487,223.25273247483483,226.28104282678703,219.27699771979658,208.52165625283266
3,1984-10-25 18:16:05+00:00,236.61236054388465,239.46901168292274,235.47930612667815,229.8247207013324,235.00948488935347,247.2568116999619,229.9547107983329,223.00164782492703,199.6127225558872,197.94401863901228,208.5906027581265,231.60308833072781,231.00933393390366,226.470401061347,226.01657331464128,241.26389317402337,237.73597905607184,224.65944869301785,220.04878699233385,218.21808812134336,230.77552278662804,229.74951913055153,235.9838442736879,234.0410771047791,,225.66508438022842
4,1985-10-12 18:15:03+00:00,238.01431640570746,241.73461592053027,241.3804285412931,248.59917356168654,254.25972627339885,255.94724140919314,244.98932516713936,229.59505589547075,201.89548442058117,226.71729081283485,233.64233774969102,234.73537102732445,236.4111917306219,245.64993374654003,244.44271235767414,248.2204545265978,239.03163417775335,238.8468215217071,237.8932546316276,228.87270744351008,238.42013373009567,242.57691358036467,233.22166377034256,233.0300353563691,234.0597789289584,222.78054377048602
5,1985-10-28 18:14:51+00:00,245.9074729569252,239.83522391998923,244.78630711630393,247.60865804157245,248.03182985325952,253.49598379647543,243.59640733683676,232.17006920047783,219.63919357876935,207.07096104204723,214.09366721433116,223.16292291206375,219.88342529609935,233.07072486340746,237.0814996949138,238.85057283789385,235.0384516955086,233.06674132896603,235.84130646338875,233.52996261878016,242.29052518709085,235.85107034561986,233.89785381716976,233.65583068935894,,219.14570802751464
6,1986-03-21 18:12:01+00:00,241.71197362886934,241.4632858049538,237.1656636163948,247.07407060712444,248.85627366393254,244.62672457056564,235.2055980274467,220.13608204853116,212.0699520202776,217.32976418149386,221.2769317516118,230.8972357343496,229.76415103705497,229.07396143870346,224.96383956818437,228.00218910928885,222.52547860477563,203.8318171721612,189.85811009235343,199.2206577853908,219.82702197243722,227.38246940340414,230.57807396606276,225.03140166231674,211.87717430798483,187.69412099321235
7,1986-05-08 18:10:55+00:00,227.25354116047055,231.23941372431494,236.83158077618137,241.5149962160391,249.18677177403944,246.74102841091522,237.87855607776586,219.04245969562277,195.79634457335843,208.5543829538396,215.00717905189077,219.93205147261506,213.3251312948346,217.59484495980493,221.7138062232489,224.15265003510478,206.23126205555292,194.7229737027465,179.07173900703285,202.5977747105472,209.15159140186967,211.82862593863916,214.45172466811243,220.80378340936275,202.6616759011099,194.76425846329857
8,1986-06-09 18:10:00+00:00,218.39117890282873,221.80934020895506,231.35923678219933,233.98987784031917,239.75692979991166,234.14065227986472,225.1537870385862,204.18619271719552,187.24722484223648,203.36444039789276,199.3851017992874,205.8173864772821,210.5205605766553,204.10847812511054,210.01284366063248,209.39694392005325,200.68840544880584,185.91622763142263,193.05092999639433,196.51587886623747,192.4684690355874,197.71916477695282,204.8925372072606,182.39291238927632,169.17871342880318,177.0893646058556
9,1986-07-11 18:08:57+00:00,224.929550088621,231.82895179058903,235.6841314308894,240.46935674090528,244.24586503167848,244.72675940159996,228.1339461477987,210.1117679981486,197.76779240588712,202.43455100594153,202.96240831444356,203.88707716556112,205.96362495599317,212.06025057602997,217.20617787841277,214.80088558678386,211.5239675059703,207.41231640634558,217.25565707946242,209.26967678016607,207.74283725154086,216.5583408901668,217.59678435615703,189.51010860220882,180.27050743940225,186.55003509788986
