dates,sar1412-0000,satname
2014-09-07 10:00:05+00:00,257.85,L8
2014-10-01 09:57:49+00:00,197.67,L7
2014-10-08 10:04:04+00:00,183.87,L7
2014-10-17 09:57:58+00:00,188.65,L7
2014-10-24 10:04:13+00:00,173.27,L7
2014-11-02 09:58:08+00:00,182.96,L7
2015-01-21 09:58:30+00:00,170.31,L7
2015-02-14 09:59:45+00:00,178.53,L8
2015-04-11 09:59:09+00:00,249.18,L7
2015-06-30 09:59:36+00:00,257.63,L7
2015-08-17 09:59:48+00:00,261.9,L7
2015-09-02 09:59:47+00:00,257.09,L7
2015-09-10 09:59:50+00:00,249.16,L8
2015-10-04 09:59:55+00:00,192.93,L7
2015-10-11 10:06:15+00:00,191.11,L7
2015-12-07 10:00:59+00:00,181.23,L7
2016-02-25 10:01:50+00:00,260.82,L7
2016-05-15 10:02:21+00:00,258.55,L7
2016-07-25 10:08:44+00:00,255.47,L7
2016-08-03 10:02:34+00:00,265.32,L7
2016-09-04 10:02:39+00:00,258.25,L7
2016-09-12 10:00:11+00:00,251.57,L8
2016-09-20 10:02:41+00:00,250.64,L7
2017-03-31 10:02:12+00:00,261.97,L7
2017-05-01 10:05:25+00:00,243.85,L8
2017-05-02 10:02:24+00:00,253.17,L7
2017-06-03 10:02:31+00:00,253.54,L7
2017-07-05 10:02:36+00:00,263.94,L7
2017-07-21 10:02:36+00:00,253.03,L7
2017-08-06 10:02:35+00:00,253.48,L7
2017-08-22 10:02:34+00:00,247.6,L7
2017-09-07 10:02:33+00:00,257.47,L7
2017-09-15 10:00:04+00:00,259.03,L8
2017-10-09 10:02:34+00:00,204.93,L7
2017-10-25 10:02:35+00:00,176.26,L7
2018-01-29 10:01:41+00:00,201.0,L7
2018-03-02 10:01:19+00:00,198.96,L7
2018-03-18 10:01:07+00:00,258.08,L7
2018-04-19 10:00:37+00:00,255.62,L7
2018-06-22 09:59:31+00:00,268.56,L7
2018-07-24 09:58:55+00:00,258.18,L7
2018-08-09 09:58:38+00:00,246.13,L7
2018-08-25 09:58:19+00:00,258.18,L7
2018-10-20 09:59:49+00:00,220.17,L8
2018-11-29 09:56:06+00:00,170.0,L7
2018-12-31 09:55:12+00:00,181.96,L7
2019-01-16 09:54:42+00:00,166.67,L7
2019-02-17 09:53:43+00:00,184.74,L7
2019-03-29 09:59:30+00:00,244.92,L8
2019-05-08 09:50:57+00:00,253.37,L7
2019-07-11 09:48:34+00:00,252.26,L7
2019-07-27 09:47:56+00:00,256.06,L7
2019-08-12 09:47:17+00:00,257.88,L7
2019-09-05 10:00:10+00:00,255.42,L8
2020-03-31 09:59:39+00:00,257.99,L8
2020-04-08 09:35:39+00:00,255.99,L7
2020-04-24 09:34:43+00:00,263.65,L7
2020-05-26 09:32:46+00:00,259.54,L7
2020-06-27 09:30:54+00:00,251.17,L7
2020-07-29 09:28:57+00:00,264.49,L7
2020-08-14 09:27:56+00:00,255.8,L7
2020-09-07 10:00:09+00:00,257.43,L8
2020-09-15 09:25:51+00:00,254.14,L7
2020-10-17 09:23:47+00:00,260.65,L7
2021-03-10 09:13:23+00:00,242.5,L7
2021-03-26 09:12:06+00:00,250.89,L7
2021-04-27 09:09:25+00:00,260.67,L7
2021-05-29 09:06:44+00:00,253.61,L7
2021-06-30 09:04:05+00:00,254.67,L7
2021-08-17 08:59:55+00:00,259.03,L7
2021-09-26 10:00:16+00:00,219.2,L8
2021-10-20 08:54:17+00:00,217.39,L7
2021-12-07 08:49:44+00:00,180.23,L7
2021-12-23 08:48:11+00:00,176.85,L7
2022-01-08 08:46:36+00:00,179.85,L7
2022-01-24 10:00:13+00:00,168.67,L9
2022-02-09 08:43:28+00:00,193.2,L7
2022-02-25 08:41:53+00:00,241.05,L7
2022-03-29 08:38:46+00:00,251.04,L7
2022-06-06 08:28:00+00:00,253.36,L7
2022-06-11 08:33:32+00:00,263.61,L7
2022-07-15 08:31:18+00:00,263.3,L7
2022-07-27 08:24:33+00:00,270.1,L7
2022-08-01 08:29:56+00:00,255.01,L7
2022-08-13 08:23:07+00:00,264.71,L7
2022-09-13 10:00:34+00:00,251.02,L8
2023-04-06 07:59:39+00:00,263.07,L7
2023-04-11 08:03:49+00:00,247.11,L7
2023-04-28 07:57:55+00:00,265.1,L7
2023-06-11 07:52:29+00:00,263.79,L7
2023-06-16 07:56:13+00:00,255.8,L7
2023-07-08 07:52:33+00:00,250.1,L7
2023-07-30 07:48:23+00:00,263.83,L7
2023-08-04 07:51:50+00:00,258.03,L7
2023-08-26 07:46:57+00:00,261.45,L7
2023-08-31 09:59:57+00:00,255.48,L8
2023-09-08 09:59:59+00:00,256.6,L9
2023-09-24 09:59:59+00:00,214.18,L9
2023-10-09 07:35:27+00:00,253.05,L7
2023-10-14 07:38:26+00:00,245.27,L7
2024-09-10 09:59:45+00:00,251.66,L9
2025-03-29 09:59:36+00:00,246.21,L8
