,dates,per0219-0000,per0219-0001,per0219-0002,per0219-0003,per0219-0004,per0219-0005,per0219-0006,per0219-0007,per0219-0008,per0219-0009,per0219-0010,per0219-0011,per0219-0012,per0219-0013,per0219-0014,per0219-0015,per0219-0016,per0219-0017,per0219-0018,per0219-0019,per0219-0020,per0219-0021,per0219-0022,per0219-0023,per0219-0024,per0219-0025,per0219-0026
0,1986-07-19 14:16:13+00:00,,,,109.04070942888345,115.53305434994584,,,,,,,,,111.1632639827238,,,93.34798025065083,110.9796237447343,113.16507331683329,101.03160807239628,,,,91.98402824431388,,,130.98681470333756
1,1987-01-11 14:13:12+00:00,145.73124798383594,138.42644555787987,139.6930059344025,141.19986080562526,137.1393066450112,126.90969546292465,,,,113.50112494253145,109.4979507360237,126.67532050480023,136.22228802181587,131.9081364560941,129.6263201576462,126.71029571580834,128.3756831143138,129.8301448886132,123.69830560233805,126.157134097951,,133.6443523329554,115.46444510049314,131.43356276557552,138.00503375103946,142.66527612281845,148.5290271024981
2,1987-12-29 14:22:23+00:00,137.71521616292983,136.25144530433448,139.5254210011651,145.84213317327618,129.8099582669417,103.25779832098797,,,,100.72296717308501,124.61694656888253,124.36279252948958,126.30863716717263,118.71242274600797,113.73615692202728,128.831548562178,112.6180792219572,,,,,121.81194062213933,117.7990823834622,103.81115007832958,98.20347762336093,104.83329917695838,128.09093514968617
3,1988-03-02 14:23:24+00:00,159.16560889299714,165.11666021436724,157.20561761838854,158.6733617899137,142.43233858400407,122.26018573785935,,148.22607011466397,147.29919624806314,138.79250409970064,142.97658929090062,127.28821654460232,125.98815867009287,141.37218364236838,149.92100322986278,147.7950783148433,140.87053195789542,133.7593403281874,128.25112241126604,130.62300459627397,145.33191264573492,118.65016588091791,117.71208919224537,142.02298977861014,,141.72252747025183,143.92941969149086
4,1988-03-18 14:23:33+00:00,145.1942156659273,146.36588808009145,136.2306431502173,144.2438802499846,133.140122958389,115.3677568746038,106.05900570194666,,,116.22269433214564,124.68054916699414,119.23946973845256,126.30774692239602,122.96685695055193,117.84151919408964,123.02995712386569,104.18505220815285,122.81487640557513,111.1275378810086,102.29698752369583,113.49387024988098,109.42480530863395,114.28006354298458,128.857373406411,112.80533207692486,124.16195890869956,141.4882788765085
5,1988-04-19 14:23:44+00:00,133.50639208212317,135.17876707084093,128.9106246131478,138.14089101638433,130.97744223797224,104.60355315344502,102.62047713523756,119.0363707302841,130.54170757144806,130.27002508796429,116.60786500754807,115.83684109991253,107.08717779663647,118.52607621256091,131.26281575240193,126.51251445256983,108.12412695518384,101.937467314657,109.30478236157629,119.69680449834786,114.00766770624688,120.89002965149072,122.62507470401033,127.55122487821956,117.52601051796594,102.15528320010395,136.8918297972967
6,1988-05-05 14:23:53+00:00,,133.65184614681192,,130.6417364350844,127.9376018017923,96.25511921568227,63.1277763451291,102.89190844635738,119.86858992928104,114.81391879456791,116.57488838135892,73.78008167809698,,110.14610724202328,110.86262624934048,122.4896120185107,114.2813806781427,89.59031910592832,76.46811810278828,91.71894770367504,104.76005245454526,111.9120760739887,108.33980430774216,119.09453960152393,,85.39830293518432,140.09975145763804
7,1988-06-22 14:24:13+00:00,,,,121.65083888419252,124.32176896821468,71.20407046757771,46.71647465651003,,,131.34081650469827,125.81590280363966,107.33736429163002,132.76306505928733,137.4661770555176,129.91951507442522,113.7789482372034,104.14536397872695,112.59266690960389,112.85956522275924,119.8506413903977,127.16939988381648,123.66321091050007,126.30156148085614,128.0537240717705,,,139.63151226489407
8,1988-07-24 14:24:19+00:00,,,,118.31107636548413,122.92758615466282,72.0615290464487,41.7740994616367,,,,69.74778247338601,103.33154039886695,132.3273012426967,135.60390000853937,134.70096072825555,104.66034114199421,76.73865720250004,89.24863028214521,121.25611370266154,136.65859819846884,138.24442393282806,109.53765254030077,100.02358971533833,116.59509097938817,,,132.81907543855624
9,1988-11-13 14:24:11+00:00,157.9034149493795,139.47359116733332,146.06786460611852,139.8022253848096,136.2316074876082,112.13191584753918,,108.84437124571727,98.04823748230933,96.12226120712621,107.13525932569209,113.88422497013812,115.1756501243618,117.78310977636548,106.73600892437756,99.1018895134685,112.55253451747748,114.58397733592102,131.37090539281863,122.25658917328903,112.30271142721398,88.06927172564359,69.94371684880761,89.3470127846908,105.80185797765412,112.98215281584844,141.93051452145914
