dates,sar1401-0000,sar1401-0001,sar1401-0002,satname
1984-08-03 09:29:20+00:00,303.86,195.14,285.02,L5
1984-12-09 09:29:58+00:00,300.25,205.43,273.96,L5
1985-07-05 09:29:57+00:00,,209.55,,L5
1985-08-22 09:29:32+00:00,309.19,201.62,290.68,L5
1986-01-13 09:27:22+00:00,306.34,208.12,266.18,L5
1986-07-08 09:22:57+00:00,301.75,198.35,273.82,L5
1986-10-12 09:19:38+00:00,290.41,194.35,275.37,L5
1986-12-31 09:19:14+00:00,300.27,208.98,269.79,L5
1987-02-17 09:20:59+00:00,296.9,203.09,269.81,L5
1987-03-21 09:22:02+00:00,307.21,209.13,289.61,L5
1987-04-06 09:22:36+00:00,312.36,209.58,289.34,L5
1987-05-08 09:23:35+00:00,305.56,198.5,294.23,L5
1987-07-27 09:25:25+00:00,304.78,199.01,293.55,L5
1987-12-02 09:28:18+00:00,299.98,209.35,270.29,L5
1988-07-13 09:30:39+00:00,301.95,183.58,293.29,L5
1988-09-15 09:30:41+00:00,307.36,198.15,272.71,L5
1989-03-26 09:28:53+00:00,305.88,214.05,290.57,L5
1989-06-14 09:27:46+00:00,308.24,199.74,265.52,L5
1989-07-16 09:27:19+00:00,305.31,192.6,285.67,L5
1989-10-04 09:25:36+00:00,292.38,180.49,265.6,L5
1989-10-20 09:24:51+00:00,307.8,202.01,275.33,L5
1989-12-23 09:23:10+00:00,303.27,194.22,259.87,L5
1990-02-09 09:21:38+00:00,298.42,210.94,272.99,L5
1990-04-14 09:20:11+00:00,295.71,207.62,275.23,L5
1990-05-16 09:20:13+00:00,310.97,194.24,274.21,L5
1990-06-01 09:20:08+00:00,319.39,191.58,270.05,L5
1990-11-24 09:19:19+00:00,294.15,211.16,270.52,L5
1990-12-10 09:19:16+00:00,295.94,202.05,263.86,L5
1991-04-17 09:21:56+00:00,304.11,179.5,290.99,L5
1991-07-06 09:23:10+00:00,303.38,185.65,265.9,L5
1991-07-22 09:23:22+00:00,301.2,198.48,290.86,L5
1991-08-07 09:23:28+00:00,305.04,199.93,275.6,L5
1991-09-08 09:23:48+00:00,315.34,179.76,290.52,L5
1991-09-24 09:23:55+00:00,316.37,189.77,285.24,L5
1992-06-06 09:23:26+00:00,301.41,188.95,289.33,L5
1992-10-12 09:21:28+00:00,299.76,209.3,288.3,L5
1993-05-08 09:22:25+00:00,317.55,198.55,289.55,L5
1993-08-12 09:22:21+00:00,301.66,189.97,290.26,L5
1993-12-02 09:21:51+00:00,296.87,193.96,273.16,L5
1994-03-08 09:20:40+00:00,304.98,199.9,271.28,L5
1994-07-14 09:18:08+00:00,300.5,192.13,277.35,L5
1994-08-15 09:17:16+00:00,301.46,187.32,269.9,L5
1995-05-30 09:06:52+00:00,307.66,187.65,292.36,L5
1995-06-15 09:06:08+00:00,305.51,206.5,273.48,L5
1995-07-01 09:05:25+00:00,307.42,194.28,290.72,L5
1995-07-17 09:04:40+00:00,306.23,197.11,274.97,L5
1995-08-02 09:03:58+00:00,302.32,192.87,285.87,L5
1995-10-21 09:00:00+00:00,301.0,199.56,267.32,L5
1996-03-29 09:08:13+00:00,309.45,206.41,286.53,L5
1996-06-01 09:12:00+00:00,311.58,213.43,284.76,L5
1996-07-03 09:13:43+00:00,304.02,191.66,290.29,L5
1996-07-19 09:14:34+00:00,304.03,198.67,284.17,L5
1996-08-04 09:15:24+00:00,306.24,203.71,272.58,L5
1996-08-20 09:16:14+00:00,306.04,198.04,270.93,L5
1996-09-05 09:17:07+00:00,320.6,206.28,286.12,L5
1997-03-16 09:26:11+00:00,300.26,195.35,291.85,L5
1997-05-03 09:27:54+00:00,309.82,213.32,292.37,L5
1997-10-10 09:33:04+00:00,304.27,197.41,290.04,L5
1997-10-26 09:33:30+00:00,303.26,212.0,264.62,L5
1997-11-11 09:33:54+00:00,305.88,213.13,287.79,L5
1997-12-13 09:34:40+00:00,305.52,198.64,264.94,L5
1998-01-30 09:35:46+00:00,304.75,196.15,270.65,L5
1998-03-03 09:36:21+00:00,304.64,205.27,275.97,L5
1998-03-19 09:36:37+00:00,309.64,212.95,287.12,L5
1998-05-06 09:37:15+00:00,316.21,202.5,272.64,L5
1998-07-25 09:38:16+00:00,304.17,203.56,289.97,L5
1998-08-26 09:38:33+00:00,307.7,211.66,287.1,L5
1998-10-29 09:38:50+00:00,303.98,198.46,274.91,L5
1999-04-07 09:38:38+00:00,302.01,211.85,271.85,L5
1999-08-05 09:52:52+00:00,304.13,187.0,286.03,L7
1999-08-21 09:52:49+00:00,306.0,181.44,268.8,L7
1999-09-22 09:52:53+00:00,309.47,210.68,292.29,L7
1999-10-08 09:52:59+00:00,309.16,188.97,283.97,L7
1999-11-09 09:52:52+00:00,,172.35,259.38,L7
1999-11-25 09:52:43+00:00,305.48,198.09,262.89,L7
1999-12-11 09:52:53+00:00,305.33,195.43,261.76,L7
2000-01-12 09:52:47+00:00,301.04,194.5,262.6,L7
2000-02-13 09:52:41+00:00,310.47,203.77,283.69,L7
2000-02-29 09:52:35+00:00,309.3,189.61,286.46,L7
2000-03-16 09:52:31+00:00,,190.62,267.85,L7
2000-04-01 09:52:28+00:00,310.1,193.59,288.2,L7
2000-05-19 09:52:01+00:00,308.58,186.68,281.05,L7
2000-06-04 09:51:49+00:00,313.81,204.4,287.06,L7
2000-06-20 09:51:46+00:00,299.21,190.29,285.16,L7
2000-07-06 09:51:32+00:00,306.03,193.94,291.19,L7
2000-07-22 09:51:16+00:00,301.38,198.11,287.54,L7
2000-08-07 09:51:02+00:00,306.16,199.72,289.58,L7
2000-08-31 09:37:56+00:00,,191.07,288.1,L5
2000-09-08 09:50:41+00:00,,166.19,250.51,L7
2000-09-24 09:50:24+00:00,308.53,190.05,287.27,L7
2000-10-10 09:50:18+00:00,309.4,194.51,285.1,L7
2000-10-26 09:50:15+00:00,290.3,193.58,283.02,L7
2000-12-13 09:50:21+00:00,309.52,201.17,261.46,L7
2001-02-07 09:39:58+00:00,301.25,208.14,274.43,L5
2001-03-03 09:50:17+00:00,310.06,184.72,288.15,L7
2001-03-11 09:40:03+00:00,303.58,207.92,287.18,L5
2001-03-19 09:50:10+00:00,310.43,204.15,291.61,L7
2001-04-04 09:50:00+00:00,309.35,187.92,286.82,L7
2001-06-07 09:49:35+00:00,309.96,193.26,271.8,L7
2001-06-23 09:49:22+00:00,308.73,187.58,301.63,L7
2001-07-25 09:49:12+00:00,298.19,181.17,293.23,L7
2001-08-10 09:48:54+00:00,308.84,196.41,271.69,L7
2001-08-18 09:40:15+00:00,315.6,198.61,286.51,L5
2001-08-26 09:48:43+00:00,309.76,190.07,279.42,L7
2001-09-11 09:48:31+00:00,306.66,205.06,282.59,L7
2001-09-27 09:48:22+00:00,308.89,196.38,281.5,L7
2001-10-13 09:48:08+00:00,301.94,190.53,281.02,L7
2001-10-29 09:48:14+00:00,307.03,192.51,282.22,L7
2002-01-17 09:48:45+00:00,303.01,200.66,278.18,L7
2002-01-25 09:38:54+00:00,300.36,198.44,267.47,L5
2002-02-02 09:48:47+00:00,309.79,190.77,273.48,L7
2002-03-06 09:48:52+00:00,290.1,181.18,273.11,L7
2002-03-14 09:38:02+00:00,286.74,188.58,276.5,L5
2002-03-22 09:48:45+00:00,311.21,188.45,286.98,L7
2002-04-07 09:48:45+00:00,,185.13,283.39,L7
2002-04-23 09:48:42+00:00,309.45,204.26,290.83,L7
2002-05-09 09:48:46+00:00,,181.39,272.04,L7
2002-05-25 09:48:37+00:00,312.41,190.5,294.48,L7
2002-06-10 09:48:30+00:00,311.4,199.08,296.99,L7
2002-06-18 09:36:04+00:00,307.34,199.09,291.01,L5
2002-06-26 09:48:22+00:00,309.32,189.42,283.51,L7
2002-07-28 09:48:12+00:00,,167.7,286.51,L7
2002-08-13 09:48:07+00:00,313.17,202.88,289.9,L7
2002-10-16 09:47:41+00:00,308.76,194.96,289.18,L7
2003-01-20 09:48:26+00:00,300.85,192.7,260.89,L7
2003-02-05 09:48:34+00:00,,185.46,260.68,L7
2003-03-25 09:48:35+00:00,310.12,190.79,295.16,L7
2003-04-10 09:48:43+00:00,,166.41,284.1,L7
2003-04-26 09:48:42+00:00,308.17,190.03,289.49,L7
2003-05-12 09:48:41+00:00,309.97,188.77,281.69,L7
2003-05-28 09:48:39+00:00,309.98,210.41,281.41,L7
2003-07-07 09:36:14+00:00,309.78,204.4,289.64,L5
2003-12-06 09:48:39+00:00,303.28,,,L7
2003-12-22 09:48:48+00:00,,185.93,260.21,L7
2004-03-27 09:49:14+00:00,309.78,206.38,295.9,L7
2004-04-04 09:39:18+00:00,308.1,188.64,286.58,L5
2004-06-07 09:41:10+00:00,305.89,203.77,285.05,L5
2004-06-23 09:41:37+00:00,300.5,205.33,290.66,L5
2004-09-03 09:48:40+00:00,308.65,193.61,275.28,L7
2004-10-21 09:48:40+00:00,308.65,196.43,285.77,L7
2004-11-06 09:48:52+00:00,300.83,187.14,282.95,L7
2004-11-22 09:48:58+00:00,305.73,207.58,281.52,L7
2004-12-24 09:49:14+00:00,305.59,204.9,261.3,L7
2005-02-18 09:46:34+00:00,300.69,197.88,276.6,L5
2005-03-14 09:49:39+00:00,,196.27,257.08,L7
2005-05-01 09:49:32+00:00,311.33,204.76,294.59,L7
2005-05-09 09:47:12+00:00,307.79,206.12,299.23,L5
2005-06-26 09:47:33+00:00,308.21,201.53,291.17,L5
2005-10-24 09:49:12+00:00,,187.64,,L7
2005-11-09 09:49:23+00:00,309.29,196.23,282.8,L7
2006-01-12 09:49:48+00:00,301.49,181.6,,L7
2006-05-12 09:52:01+00:00,311.89,210.23,294.37,L5
2006-05-28 09:52:13+00:00,287.79,223.28,294.46,L5
2006-10-11 09:49:21+00:00,309.17,213.63,281.76,L7
2006-10-27 09:49:38+00:00,308.63,182.97,280.99,L7
2006-11-04 09:54:18+00:00,306.95,213.84,273.56,L5
2006-11-28 09:50:01+00:00,302.51,181.26,286.5,L7
2007-03-04 09:50:27+00:00,308.76,206.39,288.86,L7
2007-07-02 09:53:44+00:00,309.24,200.68,285.42,L5
2007-08-27 09:49:54+00:00,300.56,181.95,282.22,L7
2007-09-12 09:49:46+00:00,309.99,200.16,266.94,L7
2008-04-07 09:50:05+00:00,308.38,186.98,289.59,L7
