,dates,nzd0133-0000,nzd0133-0001,nzd0133-0002,nzd0133-0003,nzd0133-0004,nzd0133-0005,nzd0133-0006
0,1999-08-26 22:04:44+00:00,183.15568516822532,166.87836113492315,163.99300136657763,163.88471066544835,166.73114681653965,167.84645440084438,172.51583837656153
1,1999-09-27 22:04:48+00:00,173.5645322901876,155.82524943291833,145.67834942762087,155.4643132747192,147.91891104245857,150.72607510223236,169.62549246038822
2,1999-11-14 22:04:42+00:00,179.3524102334901,160.0840530350861,150.65392518248305,160.33458011862717,153.65274717697625,158.48820661888254,169.91687324850975
3,1999-12-25 21:58:28+00:00,161.19129303693128,149.29159242015152,139.776362611334,154.22658650318246,148.86329734548113,151.38820697938323,169.4437191668551
4,2000-03-30 21:58:09+00:00,,,167.26692329765913,170.91241389710677,163.05606198001098,164.82989331196345,
5,2000-05-17 21:57:43+00:00,178.0687632712706,156.79185361740988,151.32204269202407,155.4736644477917,158.6827789048017,161.4606216499147,172.18085058111453
6,2000-05-24 22:03:46+00:00,175.82707229677771,155.8275473096366,147.24035859934136,146.04597065987593,153.22767343398152,151.52008417808514,169.65703716021045
7,2000-08-12 22:02:54+00:00,,150.3190770282616,142.99828447793675,157.25840392882756,153.83859366493112,158.7727703881124,182.60750784547355
8,2000-09-06 21:56:22+00:00,,,,,,,
9,2000-10-15 22:01:56+00:00,,,,,,,
10,2001-01-03 22:02:12+00:00,,,149.29634797336033,,178.40594341448227,166.14659206939663,185.69458403445844
11,2001-01-28 21:56:08+00:00,159.62638427625842,153.65751789695815,144.92544519663596,160.451607305835,150.80527926922258,164.96603231108716,177.1477291917241
12,2001-02-13 21:56:03+00:00,156.81986133545027,146.38424676413734,143.24731782150653,146.2244940397354,150.36893708381342,149.2831589593123,169.9328912931521
13,2001-03-01 21:55:57+00:00,,,,152.68655372056799,153.7234240072038,157.65923338357214,173.1407005243554
14,2001-03-17 21:55:52+00:00,,,,167.2706977577862,160.10265652595342,160.81562012521502,183.07193530059607
15,2001-03-24 22:01:59+00:00,148.85731457506114,144.4917616612129,138.17961739456558,152.05271640841414,154.33057153580816,153.19976725588617,172.83207167558285
16,2001-06-05 21:55:16+00:00,143.52779775559992,149.55446849200115,144.9410353209197,156.309145634678,158.84829089248012,157.7686515125729,171.99377404546652
17,2001-06-28 22:01:09+00:00,,,,165.9021246165953,146.3152802703435,151.41204766843077,184.14722994772106
18,2001-08-08 21:54:37+00:00,130.99185281263536,140.1336585821029,141.74443280291186,144.31482923120404,145.95746344169328,145.87244830832782,169.49021085311443
19,2001-08-24 21:54:24+00:00,130.47199961714426,139.58352946044445,135.98078108636219,146.1782331591005,149.88479044848486,153.1817374563571,168.35613107949004
20,2001-09-09 21:54:12+00:00,132.83625726919647,149.05653435345425,144.2995270328029,155.47036631254957,152.12769532329781,154.6171886280731,169.94304367469988
21,2001-09-25 21:54:04+00:00,,,,,163.29630822156702,167.69244508477408,199.86275894018047
22,2001-10-02 22:00:04+00:00,134.684308857526,150.12209839603975,141.171910553641,162.41699210034687,157.146439112248,164.41567162446455,175.51230077876244
23,2001-10-11 21:53:46+00:00,,,,,171.9458804567481,177.05422566004722,
24,2001-12-05 22:00:18+00:00,112.62857855134591,131.83221106837942,135.99761587971904,141.03764065268743,143.46205962130182,142.48004756892948,160.55466562134635
25,2002-01-22 22:00:40+00:00,,,,,158.94768882405418,160.10721275491815,185.5869681784931
26,2002-01-31 21:54:26+00:00,113.16952180169024,138.42828297235167,140.1604709784022,146.32757566414162,146.93525476021662,149.84019030217564,171.57572603700572
27,2002-04-12 22:00:37+00:00,,,146.38974702157455,151.88406280618835,152.78158473387055,149.8179276613408,170.13340929780406
28,2002-04-28 22:00:38+00:00,113.14614067503415,132.57917009812547,133.62368459033388,144.17725025076874,147.47729876519176,143.39322391204428,167.44562055778118
29,2002-06-15 22:00:19+00:00,112.00306274260313,135.7692864961334,133.4939025607536,147.24836423713543,144.78077103023298,149.76369672741168,168.74772403204753
30,2002-06-24 21:54:28+00:00,360.9775659014335,,142.75123611291045,148.34175299604595,153.20580781129723,157.56086127482484,169.92965138089093
31,2002-07-01 22:00:15+00:00,360.28640010798955,,,147.4528240687645,149.6380779360377,149.77723201832598,168.49034087072414
32,2002-07-17 22:00:08+00:00,357.8843461691972,,,,153.72917261033518,152.15844702357572,196.99205332971383
33,2002-08-27 21:53:36+00:00,,147.88004124877963,141.6740027992909,157.45717432677856,149.9553538112376,156.30455378122574,174.88721987635822
34,2002-10-05 21:59:31+00:00,364.37116858568237,,,158.59706254801034,150.1968547638392,155.24930238811646,175.69733470232205
35,2002-10-14 21:53:19+00:00,,,,,172.60017553185895,170.81651890735273,
36,2002-10-21 21:59:36+00:00,349.9303280815139,,139.60406495427486,145.4419764680345,145.4769492149937,143.73908161598933,166.93803948654707
37,2002-11-06 21:59:41+00:00,,137.71419784047026,135.9978129167473,146.61234235111473,142.75182880225077,144.23460115800344,164.41975762464273
38,2002-12-24 22:00:09+00:00,,136.4305131297665,136.32136385006834,149.303932322949,145.04702068662277,141.9475650981314,162.81165779936774
39,2003-01-18 21:54:06+00:00,,,145.81755004245178,151.61873508103162,153.16153810176428,156.21292560127895,172.60898339382416
