,dates,chi0170-0000,chi0170-0001,chi0170-0002,chi0170-0003
0,1986-07-30 13:59:40+00:00,240.84186508766933,227.34261333823423,224.65928869380184,232.0462194306832
1,1986-08-15 13:59:05+00:00,244.8235976338925,228.3252112710437,233.47734779282317,224.53838833744283
2,1986-09-16 13:57:58+00:00,239.5610966792702,217.33348993799171,230.98766021379953,227.8116363572378
3,1988-03-29 14:07:29+00:00,237.88699140683974,202.0501490573622,208.21254172002244,207.5321129771865
4,1988-06-17 14:08:03+00:00,236.56981831452026,228.91543511801194,229.83128692598436,225.22985252332927
5,1988-08-20 14:08:12+00:00,242.39574699533878,226.12834552258423,227.90940232493006,222.36448466270528
6,1988-09-05 14:08:15+00:00,242.2049690980995,223.26805148526398,227.23122127535177,227.8427088152383
7,1988-09-21 14:08:10+00:00,238.20640075903992,233.47572104321267,228.35634135603718,228.8543254008951
8,1988-11-08 14:08:03+00:00,249.7755204960541,234.29287895882612,239.42326805005067,230.59517318214424
9,1989-02-28 14:07:14+00:00,222.14584810277887,202.49610598611892,210.8221345538766,203.3205628241895
10,1989-05-03 14:06:13+00:00,244.82862926866187,233.17955708496248,236.2367332500821,230.8110475133407
11,1989-09-24 14:03:11+00:00,253.07259652080538,237.44739950023666,237.81964496643067,234.33183728252683
12,1989-12-29 14:00:29+00:00,225.21820327617624,218.36998437541973,204.63828784529056,202.9359212394752
13,1990-09-27 13:57:10+00:00,244.70357307171116,232.82840500030784,248.43520358206956,239.877926272129
14,1991-02-02 13:58:00+00:00,236.82024607192076,229.9687788605443,233.58296120129876,223.49924351671856
15,1991-06-26 14:00:31+00:00,246.3908737776016,230.15693178776127,237.4599530956744,231.5092223573876
16,1991-09-30 14:01:25+00:00,251.20071309754564,236.55793940431215,235.21226684020684,234.068928754926
17,1991-12-03 14:01:54+00:00,248.72393381716057,238.18104347053514,239.24368761385693,238.3530713517206
18,1992-01-20 14:01:43+00:00,254.58366014893863,245.49238800574636,239.0226081867803,230.41376328054216
19,1992-02-05 14:01:40+00:00,252.45910118777985,253.96223068803116,245.24648617392916,231.78526195999152
20,1992-12-05 13:58:39+00:00,236.72893133392898,225.68590334268848,236.28756459692735,226.9694710843537
21,1993-01-22 13:59:11+00:00,246.81069731776807,228.21702348379756,238.52385586564014,235.34741235470275
22,1993-05-30 14:00:00+00:00,238.13897194328428,223.005453464629,232.75864276321363,221.66736586208162
23,1993-09-19 13:59:47+00:00,236.56845645358456,227.97978181591665,234.51271840602337,229.53488922914963
24,1993-10-05 13:59:43+00:00,241.0090430022091,233.35506946447907,236.9823494962103,231.02252891727727
25,1994-01-25 13:58:43+00:00,244.24157349379047,230.91195789220762,238.07811432835624,227.6982882112876
26,1995-05-04 13:45:34+00:00,239.76247565001538,237.54894109327074,237.02516182122793,227.27511474197308
27,1995-05-20 13:44:50+00:00,233.99839666468142,222.94369105825518,228.4871235936612,219.3725407014899
28,1995-10-11 13:38:02+00:00,239.47655140981254,229.86963759147264,232.55431677880003,230.23615139479352
29,1996-03-03 13:44:03+00:00,235.05162666684697,222.2137233925292,234.49157288953148,227.19195485917302
30,1996-03-19 13:45:05+00:00,240.0585525585154,227.41123275033885,235.70948727004534,229.02102396469087
31,1996-04-20 13:47:05+00:00,240.72122938275203,226.63850276101263,232.1006681516616,223.45793009076073
32,1996-10-13 13:56:40+00:00,234.66856480577113,225.11944184303132,238.09326084411796,230.05529221296345
33,1996-12-16 13:59:44+00:00,245.13941053973755,235.73170314226346,245.50045950492338,235.96338048140203
34,1997-01-01 14:00:30+00:00,249.9261795266541,243.3186101998179,237.11187618642467,231.5746708994953
35,1997-02-02 14:01:58+00:00,250.06122758066672,242.9351396973143,244.93915037203794,233.90924851316552
36,1997-06-10 14:06:44+00:00,240.1733009035955,236.2120901391814,231.9940494306435,225.28162774345313
37,1997-06-26 14:07:17+00:00,228.57320437358587,217.3535540268515,222.04786580473646,212.27259776768437
38,1997-07-12 14:07:50+00:00,235.80871358903386,218.81899862254159,227.18912680231557,215.65036940142028
39,1997-11-17 14:11:32+00:00,248.48956750461133,234.5365023357743,235.63161395502624,227.90603969780517
40,1998-02-21 14:13:42+00:00,206.91420806011084,188.633457381098,,179.38894478268324
