,dates,mex0117-0000,mex0117-0001,mex0117-0002,mex0117-0003,mex0117-0004,mex0117-0005,mex0117-0006,mex0117-0007,mex0117-0008,mex0117-0009,mex0117-0010,mex0117-0011,mex0117-0012,mex0117-0013,mex0117-0014,mex0117-0015,mex0117-0016,mex0117-0017,mex0117-0018,mex0117-0019,mex0117-0020,mex0117-0021,mex0117-0022,mex0117-0023,mex0117-0024,mex0117-0025,mex0117-0026,mex0117-0027,mex0117-0028,mex0117-0029,mex0117-0030,mex0117-0031,mex0117-0032,mex0117-0033,mex0117-0034,mex0117-0035,mex0117-0036,mex0117-0037,mex0117-0038,mex0117-0039,mex0117-0040,mex0117-0041,mex0117-0042,mex0117-0043,mex0117-0044,mex0117-0045,mex0117-0046,mex0117-0047,mex0117-0048,mex0117-0049,mex0117-0050,mex0117-0051,mex0117-0052,mex0117-0053,mex0117-0054,mex0117-0055,mex0117-0056,mex0117-0057,mex0117-0058,mex0117-0059,mex0117-0060,mex0117-0061,mex0117-0062,mex0117-0063,mex0117-0064,mex0117-0065,mex0117-0066,mex0117-0067,mex0117-0068,mex0117-0069,mex0117-0070,mex0117-0071,mex0117-0072,mex0117-0073,mex0117-0074,mex0117-0075,mex0117-0076,mex0117-0077,mex0117-0078,mex0117-0079,mex0117-0080,mex0117-0081,mex0117-0082
0,1986-01-13 16:09:40+00:00,290.27744803145777,281.6003386756007,276.5290664361505,278.61961629467044,274.3332138523959,266.9933856765822,266.72651295607136,263.81820339654513,258.20836371799913,253.38700150505457,251.78339921648006,,249.1185690953298,248.50578537887222,,,,261.78034038318793,,259.32434144033294,,,,,249.39584221822523,251.12500930355563,254.29329811791396,255.742089282854,253.55058965388335,250.14174617435924,252.62543636188184,258.12327629437505,255.5891877877472,252.3983312909317,244.645841681393,237.71569380563167,236.8446784773405,236.31632098727692,236.01674788262295,241.71121694240838,,264.3767300115936,,274.14742596382155,274.34943149266815,262.19885677698824,262.12812783535315,255.05606580230312,261.9658283685283,269.01319841751774,279.9840326954149,286.113008798702,295.15723461072497,297.7805556100719,302.1112796460399,306.8344771943778,306.2882562068045,305.2264682365228,299.745253497497,290.9472241646281,279.3426324503347,281.35584606403177,277.44470694792585,284.0298313378159,290.0622472040742,301.2107815165758,301.2542510041403,291.1795937159504,281.9996082975251,280.7954469794902,279.3763738672349,275.40709315721807,265.9445153847401,260.36604364025595,256.9647862885777,259.169015664762,262.0001696372445,269.5170060458127,282.4050268960095,288.0446652874542,295.05106961792467,296.2724857283391,305.437547472008
1,1986-03-18 16:08:16+00:00,,,,,,,,,,241.67659191668332,238.1337534256673,215.70860953292348,223.05971886802837,230.28381250662292,,,,250.5989254545023,,230.86206472279216,,,,,300.33996886514353,232.6198335345336,238.1333700976404,231.4010033555387,229.53085498573543,224.14327647993844,235.65200151635176,242.9157246673637,234.99694887004122,239.54968827825405,227.11153154765566,228.64677512800364,223.29041985896583,229.55702713624734,234.93220694310722,250.5692547671002,,260.4327276915714,,,,258.46192921735553,243.77868770857742,230.51377776504484,261.42663108481406,260.8682110005118,268.6964020474941,275.34417177375235,279.81708449965674,279.5557878017756,292.5351725756782,291.4594712375322,293.2923598055928,292.1590206463331,287.44612894186696,278.0943308326968,273.79765021179935,265.6321800608489,266.5874099225328,264.68751403604324,275.5595003438516,282.90711333658675,288.4228556747921,274.19422562061436,264.8757977625888,268.86665629004113,268.2130808591329,261.4458041328346,256.80817254550396,251.3502555544069,252.05131441915944,251.11781173541823,247.40366698418615,252.97122842333937,261.1920473143666,266.69379241658356,268.711757680419,274.0415434577098,278.1743992955947
2,1986-04-03 16:07:57+00:00,279.41573787517797,269.4332639866822,274.11212742688866,270.3512234972787,265.5047835792867,258.40695430337246,260.21879405172257,254.0197337471378,249.52960149487822,245.94626593435729,249.06788375737355,249.03691491669892,245.28742294792218,248.37549140969887,,,,,,,,,,,,245.45767973260067,246.9415941893581,250.0172250127709,246.8761983451001,245.67724394519377,237.78846211158262,247.2945445943456,250.14895292529067,237.53320595544164,234.44430989321842,238.28548561404847,240.99385217030954,240.07928546730173,243.82123589809663,,,,,271.70977303157747,267.5564087081648,268.9178692637478,261.6979324537497,260.7544908529945,257.812923848591,,,280.743831554306,290.22483458167653,294.97981754210826,297.1621733567987,296.63715190292515,300.78414251119784,299.50151815992905,293.414221787916,,,,,283.97205543096425,285.75421604169094,298.8113377886474,296.97254666345685,284.3714288047577,278.9663524458805,277.39611448928946,274.625750312108,274.7982962002276,270.8612445253126,,255.26234929021786,254.74438494492074,252.46601843851408,258.62368071272215,277.8626226354821,,,,
3,1986-05-05 16:07:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-09-10 16:02:57+00:00,,,,,228.0380371211017,224.24052652641288,,214.8898199223755,207.77484263732407,209.19390246841027,197.11598879524456,,202.70234345155217,202.22377057748113,208.0673850697658,202.36953598167833,215.06215504377428,216.09532515928416,219.79174544277612,214.3404969782042,218.57037672704246,211.76176566199447,213.72816587602722,207.7338932355538,209.20298745172042,208.29137071172482,209.49614934304893,212.2933704262155,,,210.67872053328327,216.1678695045224,211.61536467164186,209.84154951903685,209.04944204015783,199.66144895931714,,,,,218.1323760027887,224.2371453275531,213.24623834128448,,223.27196021610584,,,,,,,,232.58019276046667,236.08365869031493,244.3368645806123,245.17860211999184,238.51859519807533,244.037386228515,231.48776333366666,224.018365282453,223.6494959378872,219.42981305587182,219.66135423867962,234.5066111095051,,238.80051586335728,,,,218.94465638585575,,199.3337939900664,204.46622115089357,,196.2990983216597,195.09100059380714,206.17121960699012,212.99853461853226,227.64464321660796,214.96544664433762,242.66809131350163,245.9430280849967,242.27806180884647
5,1986-09-26 16:02:27+00:00,,,234.8017742999558,,228.42145713203183,222.74272284799147,220.57318135970846,221.67708949211098,213.64586110887845,212.06091361573638,209.0632013609043,,208.62199269339936,207.44138366825067,213.65124191214906,214.38176294912745,218.42338977244808,218.81074494292398,221.5669743541949,216.83024539591992,222.0997967929883,220.71551340183083,217.00307355764235,216.73389371457105,213.8793420481066,212.8511097351606,210.86023463530202,213.762460898453,,208.22494849654137,209.95263430260133,214.7365720554116,213.87004211427174,214.9575717785602,211.90809953910232,206.11877592627152,203.1605527355331,,,,221.03967528154917,227.54945344720466,234.79608600487015,233.8349383568753,231.73716412728302,,,,222.57808328388685,227.70748567593026,,,248.59115278246006,245.81355196552045,257.0010039572134,259.1428703791232,255.76771874491885,253.4245569718934,249.22536174447416,242.75553741300214,238.4877241012213,238.08705038514483,237.10420161731915,242.28639680323064,,250.27464971293995,,,,228.41149695094452,,219.37417119606584,215.51492567449935,213.05579191281436,212.00504609375008,217.57784734537768,219.5533925463447,227.2704467738333,237.88956674324342,236.2403539829203,257.5372640102023,253.38953794033873,252.5230146955503
6,1990-03-13 16:02:52+00:00,273.6004188981519,265.29713601720266,263.91509084225527,256.83814556937534,251.02228331109444,243.4593276084456,247.43182511847357,244.75486277541862,241.26274322200652,235.31477282121807,232.76996313613574,229.7578433794538,225.88684077254297,227.0961272932481,228.15799803270244,226.88674153732939,236.33273596676344,236.5172077116106,236.76134569271335,229.11897228981127,233.62321761569447,237.17813275188038,234.8327374312503,229.60785960416356,231.11534283983414,235.2278268319448,237.94303296376617,238.68158707918974,236.4510018841834,235.87716723792084,228.56525567478155,233.1475608881411,233.15147011128252,240.1659647342454,238.72562431095054,235.60621466886326,228.91098952644683,230.66855531268703,234.9914793572144,241.3810547689243,,252.24790443030452,254.2216130710392,257.8748938097771,250.20529428260602,248.39338116881027,249.02291405829823,249.85014948709562,256.25791416774445,256.2922482220286,266.525868368011,266.7479288970134,269.9084970233818,266.9547485258974,273.0249741890645,277.31609520767677,272.8595257902095,270.7853091102686,267.32035201681174,261.7074313206915,253.41693199152297,254.7059048968616,254.57330815080022,261.52036291149847,272.71438243014927,271.09237784383055,279.3194650426012,268.32467529672454,261.50658848183105,248.44900306065583,249.2139777350238,240.71452444542348,235.9971267569635,230.83820758879645,233.1503837486079,233.4441929463794,239.68821781282742,244.8904368870288,253.21140606577177,259.83523280835954,263.88830410508234,279.4785433222087,277.3146014898876
7,1990-03-29 16:02:21+00:00,259.6855626166027,259.54034232414705,249.68658846635958,253.42794720504378,,,,,,,,,217.96454805014022,,,,,,,,,,,221.0277649677497,226.5843656722782,220.84665236098294,227.38134636721597,228.44165389235295,229.9539182408214,229.45387321287262,228.61140826023052,234.73365694045197,234.9929345127545,230.57346191084412,225.2855819292081,227.47008326331994,223.52411794787074,230.9965792779353,230.14707339533672,,,262.9110335792723,,262.73929510833995,259.1980388422688,255.51540537966582,233.68337307610818,229.29688642570719,246.10860254157598,,,268.63018653113215,269.1536470460612,264.50100965717155,277.19055591614955,277.07909869605186,280.26580645232013,270.9127721820863,272.74640948517145,,,,,258.2717642122732,265.1576517114468,275.1395255478742,273.39295316647724,265.47531884746815,252.88702305370242,256.59401858989224,253.414638447144,248.3776850073412,240.28949811332737,,235.43609969251096,233.9437605357602,234.263457287438,239.58226067072164,246.64890375262007,,,,
8,1993-01-16 16:03:54+00:00,262.81618716218827,262.88755595750774,261.1715442095251,262.21744873565365,260.0923282484976,257.7268252998136,251.13838526260417,244.77964518220165,244.7947042191923,239.02415445209013,239.31287022101694,231.326983134295,236.08446304171937,233.77045389199955,241.54005692481124,238.81584234281013,246.13343999522095,247.66614402826212,247.85418512905366,248.9362711612624,251.1206892825457,248.08074787268643,245.18501822099716,240.16136232823948,237.9199999476026,232.08798786973236,234.7239122395477,238.09196048336185,239.9170739538672,241.9127755086078,242.9851686837532,244.56135664424704,240.3780900423198,239.37188967623993,231.29209772071195,234.22917398511115,232.9955832640936,232.8778683992064,239.40217219333607,241.89545039580128,246.2920857662464,253.06083036797438,262.45767421059276,258.4065326895757,258.71345372239375,253.46870943228876,251.57984672944127,252.64562552584724,255.83272317607899,255.79825322087572,263.14499995571117,271.6420803087246,271.4816169321718,273.19055289806937,277.20985878059736,284.42524536979715,293.68352629280935,300.0655567890439,302.1211259856232,298.49010140510865,280.686355036536,270.44900715428753,272.55127419624307,273.3495202570034,272.0390191127873,277.4406893910301,276.87078643784173,275.7691440406345,269.48480984007506,264.4291903692289,267.9397840536928,267.5758922355648,265.264228526227,258.1546147370143,255.18017653643156,249.90729657773977,248.47657195059816,242.72239775219785,240.96422045222772,248.44050111184086,257.2971262121268,259.56234551817397,268.2046679718381
9,1993-02-17 16:04:13+00:00,259.7568406028148,248.54905013684603,258.0022639025274,255.598404929959,,,,,,,,,,,,,,,,,,,,230.46401815286058,223.26686711452507,222.77437626378284,231.77494984594568,241.95925996235812,235.56028581924738,217.9779293210971,229.8069079917267,243.09217732451154,237.50608510521377,235.0779709749366,227.25451298177325,221.4620456576359,225.24479684949577,223.73483159046052,220.98087489517073,,,,,247.65786634683218,248.76104665843235,252.16112917538268,244.24570356242756,246.3178884694202,239.8271738723796,,,272.7975527459098,267.6155165474202,265.5684914767972,273.19202258364106,281.72860531245135,290.3115732648459,290.6935679989433,285.4732449565547,,,,,254.41533222604428,268.71262539433224,277.4115712493922,276.8871761167983,255.89590260415224,247.62187368752805,253.8912077766463,251.51001297189305,249.23421121816148,245.99044328713637,,239.22543052432982,233.86446840864122,232.09918204885213,232.72615772575477,245.64993500615643,,,,
