dates,sar1723-0000,sar1723-0001,sar1723-0002,sar1723-0003,sar1723-0004,sar1723-0005,sar1723-0006,sar1723-0007,satname
1984-04-13 09:27:07+00:00,239.46,248.59,232.25,231.01,213.76,779.92,236.75,220.08,L5
1984-05-06 09:33:03+00:00,238.22,248.02,233.0,232.87,217.07,773.89,247.09,226.04,L5
1984-07-18 09:28:46+00:00,240.61,250.66,225.14,229.37,216.01,776.14,244.9,215.6,L5
1984-08-03 09:29:20+00:00,243.81,255.79,231.92,233.57,216.81,778.18,239.04,220.74,L5
1984-08-19 09:29:51+00:00,240.25,248.43,231.91,226.25,214.97,774.94,243.66,222.65,L5
1984-08-26 09:35:45+00:00,235.61,241.37,231.94,218.2,213.99,778.65,243.18,216.43,L5
1984-09-11 09:35:50+00:00,239.74,252.14,231.92,224.41,214.07,779.53,243.06,225.48,L5
1984-10-13 09:35:49+00:00,230.28,240.63,223.65,215.51,213.31,770.86,254.85,,L5
1984-10-22 09:30:00+00:00,,,,,,,246.7,228.16,L5
1984-11-07 09:29:53+00:00,242.43,250.11,,,214.43,779.44,238.95,220.31,L5
1984-12-09 09:29:58+00:00,220.67,238.56,237.55,231.14,213.79,776.38,242.99,220.21,L5
1985-01-17 09:36:05+00:00,249.32,261.91,240.94,,,774.74,244.57,,L5
1985-02-02 09:36:09+00:00,241.04,252.19,236.17,234.44,216.9,774.44,242.05,226.08,L5
1985-05-02 09:30:07+00:00,239.92,250.04,234.58,225.78,205.18,778.43,245.48,225.03,L5
1985-06-03 09:30:04+00:00,242.79,248.98,234.8,222.4,211.53,782.59,234.1,214.51,L5
1985-06-26 09:35:47+00:00,234.39,242.63,220.19,226.28,210.3,764.88,244.86,217.1,L5
1985-07-05 09:29:57+00:00,240.9,247.04,223.01,237.03,219.99,776.32,243.83,223.27,L5
1985-07-12 09:35:41+00:00,235.8,246.67,231.91,234.22,216.41,776.72,249.1,231.59,L5
1985-08-13 09:35:25+00:00,237.96,245.53,231.94,231.93,212.39,778.62,240.49,216.87,L5
1985-08-22 09:29:32+00:00,248.38,253.68,246.92,227.91,214.42,779.36,251.53,235.59,L5
1985-11-10 09:28:33+00:00,240.79,246.82,234.92,227.8,210.31,779.61,244.14,224.8,L5
1985-12-03 09:33:55+00:00,241.03,250.33,237.98,231.91,211.92,776.54,244.94,224.96,L5
1986-01-04 09:33:20+00:00,234.17,242.92,231.92,224.03,206.87,776.96,237.08,211.99,L5
1986-01-13 09:27:22+00:00,237.78,248.85,235.39,227.77,205.9,779.31,231.15,210.15,L5
1986-03-25 09:31:37+00:00,241.07,243.01,231.92,230.9,213.23,776.28,245.33,222.1,L5
1986-04-19 09:25:17+00:00,242.73,245.52,232.05,222.84,209.02,774.05,,,L5
1986-05-12 09:30:29+00:00,243.12,246.91,231.93,232.82,215.47,780.11,246.17,228.79,L5
1986-05-21 09:24:27+00:00,244.53,245.92,237.24,221.78,208.18,775.18,241.71,,L5
1986-05-28 09:30:02+00:00,241.12,246.87,231.92,237.58,221.01,771.58,250.1,231.48,L5
1986-07-08 09:22:57+00:00,246.36,249.64,236.12,229.21,214.43,782.89,238.81,219.38,L5
1986-07-24 09:22:23+00:00,237.7,242.01,222.78,228.27,214.23,775.52,245.32,,L5
1986-07-31 09:27:55+00:00,246.4,246.15,231.93,228.84,214.45,777.15,,,L5
1986-08-16 09:27:20+00:00,248.68,251.71,,229.54,218.56,779.32,248.29,232.09,L5
1986-09-17 09:26:13+00:00,242.63,248.13,236.57,227.54,214.06,777.75,246.21,230.42,L5
