,dates,per0145-0000,per0145-0001,per0145-0002,per0145-0003,per0145-0004,per0145-0005
0,1985-08-06 14:40:41+00:00,,,,,,
1,1986-02-14 14:37:39+00:00,,,,,,
2,1986-04-03 14:36:38+00:00,,,,,,
3,1986-08-09 14:32:48+00:00,,,,,,
4,1986-08-25 14:32:12+00:00,,,,,,
5,1986-09-10 14:31:38+00:00,,,,,,
6,1986-09-26 14:31:09+00:00,,,,,,
7,1986-10-12 14:30:38+00:00,,,,,,
8,1987-02-01 14:31:12+00:00,,,,,,
9,1987-04-06 14:33:36+00:00,,,,,,
10,1987-06-09 14:35:23+00:00,,,,,,
11,1987-07-27 14:36:25+00:00,,,,,,
12,1988-05-01 14:47:21+00:00,,,,,-2.5102740467105233,4.9833866447729465
13,1988-05-10 14:41:17+00:00,,,,,,
14,1988-06-11 14:41:30+00:00,,,,,,
15,1988-06-27 14:41:35+00:00,,,,,,
16,1988-09-15 14:41:41+00:00,,,,,,
17,1988-12-04 14:41:28+00:00,,,,,,
18,1989-04-27 14:39:44+00:00,,,,,,
19,1989-06-14 14:38:51+00:00,,,,,,
20,1989-07-16 14:38:17+00:00,,,,,,
21,1989-09-02 14:37:16+00:00,,,,,,22.622221167885275
22,1990-05-16 14:31:13+00:00,,,,,,
23,1990-06-17 14:31:06+00:00,,,,,,
24,1990-07-03 14:31:05+00:00,,,,,,
25,1990-08-04 14:30:57+00:00,,,,,,
26,1990-08-20 14:30:53+00:00,,,,,,
27,1991-02-12 14:31:42+00:00,,,,,-1.7382870134497321,
28,1991-04-17 14:32:53+00:00,,,,,,
29,1991-05-03 14:33:12+00:00,,,,,,
30,1991-05-19 14:33:26+00:00,,,,,,
31,1991-07-06 14:34:09+00:00,,,,,,
32,1991-08-07 14:34:28+00:00,,,,,,
33,1991-12-29 14:35:16+00:00,,,,,,
34,1992-01-14 14:35:12+00:00,356.4383963641907,384.92677019325674,377.7210291431923,377.49328156801255,,
35,1992-01-30 14:35:17+00:00,367.5262619015948,376.2148978823713,398.0499818478417,350.0219057491009,,
36,1992-02-15 14:35:04+00:00,,,,,,
37,1992-03-02 14:35:06+00:00,,,,,0.3388206113381833,-0.32030024077187225
38,1992-05-21 14:34:33+00:00,389.77718819046663,,412.4453075147803,,,13.52541400369812
39,1992-06-06 14:34:26+00:00,406.63510293186465,,402.3332269115729,325.04341767561715,,
40,1992-06-22 14:34:13+00:00,,,,,,
41,1992-08-09 14:33:37+00:00,,,,,,
42,1992-08-25 14:33:20+00:00,,,,,,
43,1992-10-12 14:32:28+00:00,,,,,,
44,1992-10-28 14:32:19+00:00,,,,,,
45,1992-11-13 14:31:59+00:00,,,,4.815895443783509,14.482655644470867,15.150478540227859
46,1992-11-29 14:32:03+00:00,,,,,,
47,1992-12-15 14:32:14+00:00,,,,,,
48,1992-12-31 14:32:23+00:00,,,,32.704015724457975,35.27510270185983,41.55981688412241
49,1993-01-16 14:32:36+00:00,,,,,,
50,1993-03-05 14:33:03+00:00,,,,-3.1364669967450585,3.848269616638266,14.506408254962523
51,1993-04-22 14:33:20+00:00,,,,11.417072386732322,17.019955012304507,25.245352011113106
52,1993-05-08 14:33:24+00:00,,,,,,
53,1993-06-09 14:33:29+00:00,,343.699735225738,,,,
54,1993-06-25 14:33:24+00:00,,,,,,
55,1993-07-11 14:33:21+00:00,,,,,,
56,1993-08-12 14:33:20+00:00,,,,,,
57,1993-09-29 14:33:14+00:00,,,,,,
58,1993-10-15 14:33:08+00:00,,,,,,
59,1994-02-20 14:31:54+00:00,408.4508955898879,,,-1.9686340575184174,,
60,1994-04-25 14:30:50+00:00,,,,,-6.207307607784571,8.8581638246802
61,1994-08-15 14:28:15+00:00,,,,,,
62,1994-10-18 14:26:30+00:00,,,,,,
63,1994-12-05 14:24:54+00:00,,,,,,
64,1994-12-21 14:24:24+00:00,,,,,,
65,1995-03-27 14:20:40+00:00,,,,-7.395957460463789,-0.9231820914134836,-2.497856374130846
66,1995-04-28 14:19:19+00:00,,,,,,
67,1995-06-15 14:17:07+00:00,,345.11582824951824,,,,
68,1995-07-17 14:15:40+00:00,,,384.9052729412409,,,
69,1995-08-18 14:14:13+00:00,,,,,,
70,1995-09-03 14:13:28+00:00,,,,,,
71,1995-09-19 14:12:41+00:00,,,,,,
72,1995-10-05 14:11:51+00:00,,,,,,
73,1995-10-21 14:10:58+00:00,,,,,,
74,1995-12-31 14:19:22+00:00,,,,7.919332625427871,9.298698164501639,12.695387195285154
75,1996-05-16 14:22:06+00:00,,,,,,
76,1996-06-01 14:23:00+00:00,401.09300991212245,,,,,
77,1996-07-03 14:24:43+00:00,,,,,,
78,1996-07-19 14:25:34+00:00,394.6534502728332,,327.5743074939228,,,
79,1996-08-20 14:27:14+00:00,,,,,,
80,1996-11-08 14:31:26+00:00,,,,,,
81,1996-11-15 14:37:56+00:00,,,,,,
82,1997-06-04 14:40:02+00:00,,,,,,
83,1997-07-06 14:41:07+00:00,,351.24061664335267,336.55568340898026,,,
84,1997-07-22 14:41:40+00:00,325.9116044313854,279.67979044421645,,77.41934367049684,,
85,1997-08-23 14:42:42+00:00,,,,,,
86,1997-10-10 14:44:04+00:00,,,,,,
87,1997-11-11 14:44:54+00:00,,,,,,
88,1998-03-19 14:47:36+00:00,,,,,,
89,1998-03-26 14:53:52+00:00,27.747399117624028,27.095117242218887,,30.080092737585915,36.07178419345186,41.25555490609539
90,1998-04-27 14:54:16+00:00,8.30436429756087,-5.909731700513441,,,,
91,1998-05-06 14:48:15+00:00,28.692501789318026,14.37801703531894,,20.5744958834469,26.080855892475977,25.710326229952617
92,1998-06-23 14:48:54+00:00,,,,,,
93,1998-08-10 14:49:22+00:00,,,,,,
94,1998-11-21 14:56:10+00:00,,,,,,
95,1998-11-30 14:49:56+00:00,,,,51.67376788749342,13.129408734630854,
96,1998-12-16 14:49:54+00:00,15.804992828013742,6.215564690831435,,,3.2151703255278594,9.4466137225524
97,1999-01-01 14:50:02+00:00,,,204.5914564002515,,,
98,1999-02-18 14:50:12+00:00,28.328906914734873,10.762452160661569,14.898366359178716,12.753713047713859,13.101108972156196,17.414375396202793
99,1999-03-06 14:50:05+00:00,17.580184311473015,4.267305287421307,11.834795269557393,6.892239144710663,13.494768592935875,14.544570097911985
100,1999-04-07 14:49:38+00:00,24.3630370259271,8.034876561515793,15.540984376422085,11.668632003810126,10.503400052426228,17.78366979540984
101,1999-04-14 14:55:51+00:00,24.48459446190234,12.872822223724569,14.096662511110488,7.592170189178912,18.35287607975385,22.178922600639186
102,1999-04-23 14:49:40+00:00,,,,,,
103,1999-05-25 14:49:08+00:00,24.05315403238881,13.052925245483504,9.689917478804656,7.197984368546543,13.589944004116518,18.979389157741142
104,1999-07-28 14:48:39+00:00,,,,,,
105,1999-09-30 14:47:28+00:00,,,,,,
106,1999-10-08 15:03:59+00:00,,,,,,
107,1999-11-17 14:46:33+00:00,,,,,,
108,1999-11-25 15:03:43+00:00,,,,,,
109,1999-12-03 14:46:05+00:00,23.304255177346583,15.6185871296669,8.566062188602942,2.763135289894964,4.643843732760554,4.148275279541187
110,2000-01-04 14:46:01+00:00,31.127841830024845,19.88810002498076,14.020850193535775,17.073471726966392,,
111,2000-03-16 15:03:31+00:00,58.212198107912506,40.843683891557134,42.909435597438524,37.014118223738144,40.36133756113703,40.02767975084781
112,2000-04-01 15:03:27+00:00,39.4725389670171,29.284163482871048,34.501402766332575,31.850969393670436,36.28103862370237,44.06085905764219
113,2000-04-08 15:09:31+00:00,48.83106418979181,35.170528265800854,40.6346009096041,39.50981813338091,45.34622371879618,42.50239990075063
