,dates,aus0009-0000,aus0009-0001,aus0009-0002,aus0009-0003,aus0009-0004,aus0009-0005,aus0009-0006,aus0009-0007,aus0009-0008,aus0009-0009,aus0009-0010,aus0009-0011,aus0009-0012,aus0009-0013,aus0009-0014,aus0009-0015,aus0009-0016,aus0009-0017,aus0009-0018,aus0009-0019,aus0009-0020,aus0009-0021,aus0009-0022,aus0009-0023,aus0009-0024,aus0009-0025,aus0009-0026,aus0009-0027,aus0009-0028,aus0009-0029,aus0009-0030,aus0009-0031,aus0009-0032,aus0009-0033,aus0009-0034,aus0009-0035,aus0009-0036,aus0009-0037,aus0009-0038,aus0009-0039,aus0009-0040,aus0009-0041,aus0009-0042,aus0009-0043,aus0009-0044,aus0009-0045,aus0009-0046,aus0009-0047,aus0009-0048,aus0009-0049,aus0009-0050,aus0009-0051,aus0009-0052,aus0009-0053,aus0009-0054,aus0009-0055,aus0009-0056,aus0009-0057,aus0009-0058,aus0009-0059,aus0009-0060,aus0009-0061,aus0009-0062,aus0009-0063,aus0009-0064,aus0009-0065,aus0009-0066,aus0009-0067,aus0009-0068,aus0009-0069,aus0009-0070,aus0009-0071,aus0009-0072,aus0009-0073,aus0009-0074,aus0009-0075,aus0009-0076,aus0009-0077,aus0009-0078,aus0009-0079,aus0009-0080,aus0009-0081,aus0009-0082,aus0009-0083,aus0009-0084,aus0009-0085,aus0009-0086,aus0009-0087,aus0009-0088,aus0009-0089,aus0009-0090,aus0009-0091,aus0009-0092,aus0009-0093,aus0009-0094,aus0009-0095,aus0009-0096,aus0009-0097,aus0009-0098,aus0009-0099,aus0009-0100,aus0009-0101,aus0009-0102,aus0009-0103,aus0009-0104,aus0009-0105,aus0009-0106,aus0009-0107,aus0009-0108,aus0009-0109,aus0009-0110,aus0009-0111,aus0009-0112,aus0009-0113,aus0009-0114,aus0009-0115,aus0009-0116,aus0009-0117,aus0009-0118,aus0009-0119,aus0009-0120,aus0009-0121,aus0009-0122,aus0009-0123,aus0009-0124,aus0009-0125,aus0009-0126,aus0009-0127,aus0009-0128,aus0009-0129,aus0009-0130,aus0009-0131,aus0009-0132,aus0009-0133,aus0009-0134,aus0009-0135,aus0009-0136,aus0009-0137,aus0009-0138,aus0009-0139,aus0009-0140,aus0009-0141,aus0009-0142,aus0009-0143,aus0009-0144,aus0009-0145,aus0009-0146,aus0009-0147,aus0009-0148,aus0009-0149,aus0009-0150,aus0009-0151,aus0009-0152,aus0009-0153,aus0009-0154,aus0009-0155,aus0009-0156,aus0009-0157,aus0009-0158,aus0009-0159,aus0009-0160,aus0009-0161,aus0009-0162,aus0009-0163,aus0009-0164,aus0009-0165,aus0009-0166,aus0009-0167,aus0009-0168,aus0009-0169,aus0009-0170,aus0009-0171,aus0009-0172,aus0009-0173,aus0009-0174,aus0009-0175,aus0009-0176,aus0009-0177,aus0009-0178,aus0009-0179,aus0009-0180,aus0009-0181,aus0009-0182,aus0009-0183,aus0009-0184
0,1987-05-22 23:05:44+00:00,270.145671030718,263.38887866094257,252.2137298992044,232.5188331914478,259.3929289180281,258.6906209572344,256.31941205415893,251.37367704168048,256.50943974037654,257.23971356781834,256.0258146203796,260.972900055778,264.5239311707186,266.95832145603885,256.66807248929996,258.47400729926335,264.37448664978456,268.8111851140909,255.65336900784126,249.19107351438691,253.48239802524446,251.22296691198375,260.4898026244914,254.45394181356872,261.835638358849,258.32498333800385,244.34209774812783,252.35889107965525,247.05640452151619,257.8537966670629,269.1235044488314,262.6624040137547,257.20060662490556,268.3997295500069,268.39789341973113,260.607816953086,254.32091084177497,249.90628592015304,251.19715886227536,249.05975713758716,255.41676105137017,254.65690700039858,285.1045849564654,271.22323775662375,262.80421607625624,251.96682518217787,248.32353359003145,241.8515691222268,243.26115620621874,256.35487280325276,243.9089441843708,257.55142897768854,261.761312718099,257.78245515961595,252.04287139916133,247.3335023323011,243.56826164321149,247.07622156848686,249.5224651236177,248.2851661334535,252.58692346475945,236.78838481914,243.94046894282192,262.9833634230989,264.47442884930194,256.47836101799214,254.32883811366767,256.36192257878207,258.8826651960286,258.59374591804436,262.56811516746365,258.93037586198113,253.6792551191368,251.47975630602258,258.71841071796194,250.18250425740243,242.81381150661088,263.96926565025746,257.63687779484314,251.36586992490703,258.331822208795,259.962639287026,260.3964917619298,249.70030582367107,258.6684013930186,274.3513322622736,259.0247304419632,249.29744723786592,247.40693748568103,260.8174408985811,285.1941194978036,278.66758956872707,263.2955232889765,267.5280068635369,266.4405939607829,256.02754996628295,267.3478591208823,245.3141877727092,244.41817892677196,242.34988385796737,256.00216873820006,247.96135264897478,272.87904368849223,280.705672596557,251.9490863182614,254.5906349532492,,249.57867226052466,247.7829126097521,240.0002513829328,243.57918552788607,248.27813458666895,245.7284433923282,240.50190968084462,236.4666394373592,228.23548359281605,219.66746066143034,223.2867361506819,221.39563421895133,220.34601860564675,231.21966520973905,230.40911666186693,234.03389814529964,232.79087125388222,234.2651149876289,230.48136187149768,233.12804926422334,239.9186892533101,238.9402844943895,239.2337753252127,270.7750275310689,275.1333386480787,278.8625760722966,270.0215282819939,256.3234295953141,228.12840534026677,249.74055074119647,250.9463012515666,260.7702305472741,259.9864612896321,258.24078279965966,256.59529654228055,253.7320339131388,251.9134910703008,249.0914749283232,245.40708820646176,253.2791472614333,248.2653362753741,251.88441547088448,250.21670502359515,260.1681452705745,255.064194125643,255.45684197278658,252.7765912264329,255.6526368120529,247.23281086506012,246.56790749051083,244.68541617719183,237.96356259493518,237.49577603319878,239.29783133616445,251.45467492971142,249.18481206673434,254.9249589069179,251.31007320134856,248.07484395449475,242.53001339219418,244.15109805221786,257.36461851809946,253.23257138787017,233.91320626351327,247.548349803219,246.03050366899743,250.54158678393483,244.61988210025365,235.37376113770222,232.3403821947855,235.50263247342946,236.16108511469258,238.00469581502026,240.05205127705636,238.34502572042382,240.19722188116006,244.40516543240298,241.01969840318012
1,1987-07-16 23:13:05+00:00,245.48455054230217,256.79430528147645,264.63833954856887,252.5061703682925,258.2023315391787,251.45177517419492,261.9437691396004,256.2849910674683,252.18022688334665,257.9357526212527,274.80863285979603,266.821781152281,255.4520738565973,258.03497952939983,262.42060734812907,259.24914035187766,251.9387870463249,250.35050356035848,256.51900046874084,260.4146812100295,263.30617610385406,245.27450446374536,248.84214633613576,257.8413259912672,260.1434382148563,257.32546717038423,257.0420911779778,247.24265029532359,244.30021608672564,260.698154348769,261.84510441331366,260.662623383456,264.88383860081,261.29289823932197,258.1510112780746,253.9067337985605,251.41914070161297,261.20442424295413,269.60407815727905,247.0566149795094,253.44651417281156,250.41432934005573,275.06786713608284,270.74024894997416,264.6088825111632,252.27440665471815,250.8085889007834,246.85988788554667,250.5390421657948,252.68616420402427,238.57045888666204,254.8782768551848,257.3016848314241,247.2429383951879,247.1056173486514,249.88239316384457,244.16144745706498,250.66662474199876,247.32617214052655,246.00963336327482,251.18195207344152,243.2029020901359,249.47944527872454,245.41950967853506,250.55566099430243,259.32595756226686,266.71750472876795,269.0717521647512,254.44670925503775,247.70172276372253,239.9125507265075,261.87213700055554,256.55185289575735,251.45277381809956,258.1143041218633,241.62541822440926,254.2898768844558,269.22609609080206,266.5155208661576,256.2139843617103,258.32415637141725,262.8835191331144,255.72771778609322,250.59944184701666,245.79826427485168,266.5200889740638,253.48898829134933,255.67078801243343,256.42978906340954,248.69377526881468,278.7467575231359,268.99758061314066,263.11858692046235,259.1612566556113,252.3444297087659,251.83950364317477,275.82217755835285,248.10871900242444,245.69789222239777,256.5951585098175,258.53701981227545,246.5363261839046,268.92381863426556,271.60207511761274,250.52475216880228,252.5818539121466,248.9494460840751,237.83029128605864,249.91619646733946,252.18429345961485,252.0924236787626,248.46971723258088,243.99122203199175,238.7099482866529,238.64956959251563,239.41965186980403,224.89371274370782,223.24839542645216,225.98304886756839,236.48717920705468,234.22785325979078,235.3739321603817,230.15294311647014,228.68590887966903,233.2916793974439,228.91503447994006,230.5776359912196,234.16330358027508,243.26296955488723,254.05890265979977,263.1021495128005,262.0090526320574,269.58026427841753,254.9976224791036,248.24887200602168,216.48032667831444,246.22284939290094,251.92471355731206,250.7843726262055,255.48079856791387,261.17400734600176,260.95479425061677,250.7213932520705,256.7608640319463,258.73782348994354,252.51118813772933,259.4205892784701,263.10707259613946,254.34884347742715,248.8059899071494,247.74234965242144,241.66191692265906,239.00492462124484,252.08020365559332,262.8514896918152,250.4828561931571,245.537528574167,244.8631170891967,236.7322063449862,235.0950888471794,239.66047365844568,248.43079266328817,249.45588522222735,243.79018548291788,246.6990734473362,243.8566973956424,236.84908400994388,237.64784518698096,252.61701303264735,253.847274435588,244.2689828277604,251.05385945449066,240.30606843530356,236.0415139413399,230.48362517919483,234.03469019798604,243.66235205229626,246.02869060259235,241.84342811361915,243.32842975767412,245.60701480630323,241.23027513972497,233.94283277028796,236.94792378084213,247.34379436983724
2,1987-08-17 23:13:36+00:00,251.42454535337296,260.7503154587328,277.3856071026747,266.4751068173768,262.56925247904167,245.92837013313104,267.3650252306326,275.98941859201875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1987-09-02 23:14:27+00:00,247.42915911364398,257.7084594395691,268.26059119292006,,256.9650638460439,246.55732471762585,267.1062523130007,273.92254616640645,265.73263828293835,251.63361059383084,261.2624779197746,275.59440494963746,265.60341848236754,259.0354563009393,257.26686400785235,272.69317336259314,262.4760661502123,254.9318434983479,256.31839993575977,260.12657845235293,274.37063582929045,271.21165661104436,247.22631844205938,246.84835757819653,250.62108818162517,254.3848469510329,247.0541666301659,248.5336544524951,263.2316539488101,271.57391387843825,256.7756518049452,259.594507015459,266.75718749090987,263.78875357973425,245.8112852819318,245.57362092843786,243.7795433710852,263.5617036583749,281.8425846085704,269.7259586243481,248.15537362859644,244.797739424135,276.2885505546738,291.5543088274169,264.9115741924288,246.47858551396365,239.90521717912083,235.97393050625038,245.76654331538242,,223.78455489993024,245.4614232084715,242.76588516646777,246.07227458833492,251.5908913945857,260.0531704906793,269.3295888948504,249.3942028795277,243.60801343008515,256.9969932156317,250.7229823994279,234.8775409357492,246.53403486281607,252.647060059403,262.21226309849965,260.7732886528677,263.8872637613332,279.8710458613642,284.08466585479886,261.4353304624524,244.55800408366372,262.20366600284956,262.29862370999734,263.9915756735147,261.4925264090184,255.9370920117389,255.05746153646737,276.0994984861336,279.0794667931889,271.67861125248305,258.16433123682907,261.4817812599948,258.6533511042438,257.8021750892396,249.1275103703788,269.53207978085373,251.45302583259908,259.70084993845245,279.43736052083904,274.5176975573569,290.4495110442965,286.07219992817153,279.08797090444455,264.9363404085959,252.03274627984825,264.3368894983617,297.194222815221,288.58975746398454,295.51311859196727,268.93299839492585,261.29298243311297,256.57618004118086,272.38412251477564,277.0929130771574,250.34250600383675,267.844777604022,236.22155874718894,248.04743379707324,250.9657786903873,252.86639607529122,256.34225577074204,252.87539804486852,241.39707803086486,234.74444351159525,246.0414362362165,245.58294428343845,227.42735210278553,217.62348442535648,231.26582517139957,235.68819198586073,237.49770640223113,235.86368926692452,231.6837237187657,230.59308212886847,235.51518010693002,234.56874481064915,228.45758581093702,228.92716151786146,250.88083350321284,258.3630513038388,278.64700397337185,260.15828088625346,256.5916323557177,255.74981709828046,263.7002995692675,257.37798638583564,267.46272387499675,251.51746148306037,248.83550008835888,253.84558915184553,259.01206778318146,260.7406192166781,255.16040915573134,261.425217894874,256.8600420702075,253.73190752957976,255.62909949843316,262.6648393712919,264.0739426343975,252.48102894497035,241.21979718294568,241.31991117451906,239.65525007437802,256.62065358661357,280.10445676883427,278.75081729341264,248.19126710845052,238.45111642160566,237.16959619822902,232.7688752559376,239.6322113746646,260.3383905441633,263.6684816012958,251.3899115262114,256.13626378421935,249.12822227414364,240.66520096803745,243.2009869486101,259.4782953778505,259.4555150811036,238.40570049364308,258.71657235767157,246.3540935760315,240.90066538177416,244.5234524938015,250.50801870514192,247.51162012698538,249.37673476909254,257.7402642787101,255.28411240953406,240.54932284063173,233.14017856741955,232.01229492096058,238.57377454381287,255.1526214647181
4,1987-09-18 23:14:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-09-27 23:08:51+00:00,290.6068492250458,288.08493710454337,289.81563390300494,,271.6069131130785,267.9916436765588,277.876939759813,291.4402204946566,294.33998121419376,270.834893611156,281.7548828133787,291.67378307344813,289.0883450204384,277.7048473008968,264.7427948526358,272.2704954591805,269.1776415637658,261.2075680190943,263.22299357923936,261.7081223429124,282.2174029465913,291.38202133650105,274.12939237400457,271.41989949861863,260.97194928079796,262.7832048210431,252.7951587928851,253.37244784345611,267.5336768752124,275.49148371526644,275.6414128444138,279.9986570184027,291.2941226656596,277.3141856256571,268.43849482708976,262.04690280859904,252.87774754774898,267.15216524631285,296.2821759921649,281.5893207237356,260.11306576892196,257.20992588034915,305.3605401639042,296.14685451736574,283.08083328259653,253.0005274184825,270.7115869387384,280.7730685915942,278.0439599819615,280.75129336671483,243.74759976331367,256.9065517986137,260.4202522204754,247.36404291601872,252.9379431145779,266.1255668653973,271.6113401167855,251.05801061582198,246.64322262149548,248.10684946247295,284.6123986312518,274.1105133511925,259.3213669568014,256.230178333479,260.3287171390618,260.90435779427884,265.2167714130365,292.16201352298566,299.24205094561324,291.2552303969522,284.47795773110744,289.844731422234,285.5937991045593,267.55947539965814,271.6588289542179,252.17755916409672,254.19208058330946,282.69911422924645,280.52194556655115,268.7056695378837,269.3856483000548,267.14190218993616,272.3928204578553,252.81983120543453,252.73835922239516,271.03420644941133,255.55721393405358,261.344147571627,301.6325958935521,308.2937167808143,320.700231227014,304.98345748364767,288.3694150323852,268.0346906332109,265.72191611397125,268.9171122241142,292.9352093774445,288.5572823806552,291.12008339946277,265.1104787057272,282.0138434453059,268.6856745091859,289.09104074376614,289.14002905991737,269.90159564787706,270.4103939927748,,255.28788904390868,264.09574589442116,262.0979757283718,283.2995036414816,273.2321991006971,268.62492868132,267.1421338760727,258.58191542155424,254.17727965810946,235.3658346130661,230.1797982842348,234.77539732986202,244.60071797832939,269.8951749132525,270.5284551292472,254.6682635702246,242.05138424648644,237.9876767156579,242.1606484234755,234.47625872182718,245.21686021838087,252.8096782071935,272.3512379953251,289.812016093984,288.5709352612995,287.59108874695676,273.34121245790476,262.288047553288,,278.24371859927976,266.7907441166157,270.4630623730657,265.560582202057,275.66198315868303,272.6416270106546,273.35358880641417,272.8817537770834,266.6309911394898,261.08787862360924,265.308040648464,273.1710350397498,289.5020350077352,260.50525879246646,257.7217048662766,258.2056322041191,254.1047940305819,260.53443581855913,287.60156790975975,292.6774892413139,265.9531114325583,249.21658248534013,244.70808116726062,238.9968747954507,239.03433837344306,266.92258039334916,271.92890616617944,256.2993696969417,257.1120015909384,231.97237498253102,240.1067958398622,252.0916624338942,260.8312384264105,251.5508005419158,218.61081738285566,273.4360056054044,259.9312715748239,249.76211058495224,245.5854424816502,246.87407406610328,254.8618366646488,262.00453589344204,273.34423272855855,270.5914109348657,256.6548759324559,247.39096691267466,,,
6,1987-10-04 23:15:10+00:00,274.4373606944183,266.64911819883116,279.8551775187049,271.48877128193266,259.14948988955837,250.87951509797983,268.1213108642857,282.67712931792056,272.39618955269236,259.97901219692153,265.49542729190483,271.79821301726224,272.65648353028934,265.51088310834984,264.85145647902715,272.29412287367825,259.4688183907259,254.56853941506776,252.11247548246064,255.34970592289937,276.7880818545026,273.3270916193756,262.5239170415999,257.25366332368526,262.31836169345456,256.79662541412216,244.40361021736175,252.86241443907969,264.0573758631645,273.25238980210077,265.53530013937007,280.5233175470958,270.4185766858356,268.0273363048695,262.4616204816937,258.57702813462873,244.64972415442287,265.59164874424107,281.88752920661653,263.4820065766352,256.5578284545966,259.7267739974909,293.53375448926386,290.6450180883184,279.5158521299242,255.2010161780045,265.0667915178599,268.9163682455298,273.98010983513905,276.89670046192686,240.61852453037454,257.12257952782403,249.07370514645734,249.70666172274514,251.77910555735184,262.62273946466553,263.62210059286696,254.8298711500323,248.57500059714454,262.8591337530102,267.18826724922536,262.66642960577957,257.52363645358736,265.0568992952903,258.69839293460075,262.49676139653076,264.13680166134577,288.95289896932314,294.6121431310036,290.18270401446813,271.00686335161635,280.5065183475826,273.62030882211326,262.1033189087495,269.50707210138523,249.9197247924586,248.96950074536034,280.5407241126894,282.8224426832782,270.28128660058655,267.9817073993152,268.44666048227526,259.0195778301857,256.5708201494253,250.85691544533046,270.95845353678345,242.06955562418946,270.62981656594997,286.8410287483014,293.516257471468,314.56539954816355,301.67382483796496,285.5388991148654,274.0716699851101,264.2200990620601,261.0796844297567,296.5308391178931,289.93715812162765,279.665625292233,271.5067100589924,273.609655804746,253.70074484831375,280.5270789901707,284.74380980157434,265.07188202207425,261.65204294281244,240.0917638533445,249.5974013651172,254.8718273528551,260.96776326891023,271.47803141591453,260.3688030657559,262.5020576237019,262.4741769501103,258.22431128316833,243.3189213723379,226.65988540608456,223.025570651266,227.3569867643397,243.0489704136838,253.31246484408248,255.39603240059336,245.1723368299209,239.95166186520896,240.7200509552371,234.58767465873146,233.11588679082595,236.3726384415733,243.89260097744008,262.6857309826878,275.949920211099,274.0067405518087,274.1493042947069,262.33141804864033,264.6118404486427,258.37755676599227,267.24809002750214,261.99279102244554,254.71335159860263,259.8769071187973,269.18088770536696,268.23213058780624,263.8179722939515,269.4638435132855,265.0482345403693,258.33932122504984,264.9683560733609,281.0420346587486,275.0515480732047,257.8859432776237,252.85809616972446,244.72165735998422,239.722838430268,255.65848522558076,284.77455447300775,272.8273592737865,258.5776294497368,245.74101528796086,236.35324395885996,230.4797344860404,250.6939181564422,263.33351837156755,263.6561216491028,262.90943544856685,258.0391816395547,249.2230415814479,240.24420202415698,244.1495746135697,248.5180896775489,251.8056138703928,243.40598005610778,264.8791068646379,257.01936029710254,245.95855589399557,240.87694710332931,249.0657096611247,250.84119742204,250.8514456411088,264.017626299856,257.9303766416285,246.1003406481009,234.0109631708533,229.69707140303782,229.2284232745579,262.47560438799457
7,1987-10-20 23:15:27+00:00,283.7580209999936,288.5162549079993,280.22988303407493,,267.38851253777614,267.59354495323385,280.8368987881555,289.4622742647416,287.9657552003717,271.3860338473419,274.9020342557985,282.91175368659106,280.47765959445013,274.89924321877896,265.0223033816672,275.2288248464596,262.2051358430374,257.02697304182846,256.7227529836919,263.4968926804373,287.89258242324667,247.41193102205895,273.3339950436847,268.8811432479957,259.0604590818209,254.69992659298887,241.48708430910673,245.893985286358,234.92142653873992,261.66657297573977,258.5557765601911,287.43442844428057,284.5931682006326,270.5885863549505,261.8914200211585,260.79104879330873,245.97608136287852,262.77172512591767,286.1100353775482,258.3463864196287,255.192313811695,263.0527304159028,295.9871280210796,286.0506878501262,275.7913742106302,248.2448405590497,263.5240010887782,263.68150330532956,275.56625812818834,265.1308580794769,239.97403939995274,258.3722599868921,248.40706630335634,249.17708216465417,242.68200690887844,255.70973718311282,253.47704871738736,237.99892326601966,249.11578073411223,250.91632059251992,265.2005229362296,269.2168640400468,253.55063249425157,257.9556433687962,249.5131638118161,249.24466756575842,241.10308669256275,,295.33045881639976,282.81744757474956,276.3408976583588,282.39936815842117,274.42682382713787,257.8703574051598,269.5597012034211,248.87527779720523,247.44722688567845,272.55934655795664,279.3318385971985,268.5092128027512,263.28724095450167,266.13716614395037,267.1939818741063,256.6654736686848,245.7110603157083,265.9495758307758,237.54883619925,262.7944548068965,287.47853117443333,293.6708862620816,309.5587036208207,299.8189337985656,285.3323618967596,270.4843225624041,265.4573193903736,263.71848548231554,298.4331901376672,285.36760696838144,279.8777934254014,280.4112803470224,273.2785646296735,263.58819070158177,289.34533038285787,290.6004289532749,260.6396473549796,259.8314525133976,235.6030107722262,259.04141925976023,261.14380234812126,264.41627445500114,278.7531160227109,275.6321310712065,271.183156393577,273.2137022572318,261.03777934676236,245.03882047642972,237.72036724384856,234.58297424818383,242.47850834156492,260.737818817739,266.14069426069943,267.9342603499263,255.8827006084401,246.76400016660745,246.8611079891904,240.74932673029912,240.4705237563361,242.60508631642008,253.76980813207152,271.1152258345682,281.89673239928055,276.1095435650002,277.61859517220194,271.4172488125732,268.7676671019874,256.45191885973287,269.7029036810341,263.3242151682935,262.0719095784391,270.12359588590147,273.2534551672894,271.10772274596127,270.4904892060815,270.7385252677909,264.1865241307618,262.0012252875673,266.40957588528886,281.4874920601588,285.45690051479494,268.54620582242796,255.53287498415918,253.51472562792915,252.7412233954149,269.45890214759777,284.8077161168816,284.8169765219502,265.26217637861,250.30525459770382,246.0312176818896,244.99711082648764,251.93902521007627,262.8866150342029,272.4962001514477,262.5846578290469,258.18202382739236,254.89552302076208,251.69013890306493,250.62267363800373,264.56578747971145,263.9113010746221,247.5549518071307,266.18827587033064,260.68160455391137,251.887639396491,243.31246450539658,249.07768834638398,250.99569459984738,253.6173937204029,268.06334877692717,265.58770781477614,251.65868080720094,246.1327718697523,234.4266856231449,245.20302510649393,266.6410308392515
8,1987-11-21 23:16:06+00:00,294.27984707845866,294.8205830357795,280.60965452843834,,274.50502618380654,269.1783018369566,273.8080729377298,289.5956680288188,280.4849725779156,278.44098774579413,276.84894343813585,283.6618582095052,284.83768062735817,281.40739098366987,268.20582796804825,275.0678867694044,256.7499220592224,242.48447688753657,264.79489019211763,272.7682009403505,285.670230224191,284.05920029857936,278.327415366172,266.93002666309,269.8880208409347,254.80548467850022,235.29461135276912,249.09570653218688,240.5521631407951,274.9301065526329,276.57611773884713,284.07035095887414,282.57109521022926,277.45546700742284,272.63239929477635,252.0879306284329,246.08612829081792,257.64944784320835,269.9653840993933,252.38012719943617,245.6510188536811,248.31188195173496,270.8061132126049,266.78299294928354,254.1246171220207,244.89231896276473,256.05439235693535,259.0623486578464,249.72836105341244,257.75928426718986,251.14745653825435,258.66926072264783,257.0494728532538,258.1625154480462,257.46338218195797,254.01670413335918,246.75933158729515,242.90821803241607,263.55085455882875,268.5557619383023,269.4031706762656,265.4930976403473,247.03860735104288,252.24296745075955,258.12663984776276,270.91922442434844,276.7561397177188,275.321386252363,274.256476775486,271.9416943236649,282.42238366468956,288.5443164824436,277.422180953953,270.0107767229428,275.85588112766504,247.82085046381323,247.5038802129562,263.8093775757573,274.16252595605584,269.3303424168059,263.27064168780197,266.0379143545322,264.8232127417481,259.7415070142814,248.4142747525403,274.22310339305295,242.32514643382586,248.7313296104546,,,319.1505232135258,291.3867721344869,284.34956914059,279.6770837850262,276.7358268032628,273.81690135167787,299.1931693987462,281.99112805666965,272.28428520425916,276.28589835242906,270.7149810514315,271.103505590121,289.91519404239244,296.36304928303946,264.56099677236614,269.19349442164724,,258.50557295154937,267.4317336345821,265.73889633211326,279.4643178910279,285.7508479613413,280.39499112157716,273.3213898137254,265.4439001815636,252.46247698973988,235.89224429054735,238.54679781138793,240.1670927554809,238.07625901610456,243.81729409467593,261.1100121583015,256.1907189393716,248.26478029175598,247.96353157902743,246.26101951771008,241.84265968239154,242.84555523304883,248.90216893450943,259.65296958590596,275.88439370461407,276.6451930152898,276.6247212930152,274.3147442938108,274.05690733535755,,268.31329519228086,265.1353603649324,262.84936112449606,266.5414037005787,272.721356436846,267.4113959797072,262.43612098042564,264.9373148586086,266.6158866487832,260.8680453740689,264.34304648155825,263.8454739342207,260.22554033830744,255.10400039979197,257.5165487374129,254.2925451609708,256.3369117701356,262.2486963224102,276.0890058297006,256.8065440797014,257.5414876950396,245.04959850924624,244.71489009276848,242.08904256798664,247.71130903624535,257.30860565209184,266.1561272240859,261.0233271989961,258.3493542938722,249.69536774532875,245.47862047995108,249.49430391036393,261.45523449271957,262.39961578189946,,258.6681232882795,248.73416762864346,250.06467272214826,249.24316779510954,246.07940981634593,243.8287535554556,242.93322972327513,248.33194515245577,253.6827915648059,246.4103746890574,240.55567925387686,237.3002623850821,237.6556928220286,248.52055901160824
9,1987-12-07 23:16:19+00:00,292.9393943294309,,,,259.4772050875014,266.07587484497253,266.7845299070768,283.68487626328664,276.346009377168,273.4078678721085,277.46564667039604,280.57068935655525,289.0974684275109,275.62319093347134,275.2306183327615,274.52823248908004,271.866441620111,265.21719416354705,264.268228860623,273.65980508554884,289.9059852895644,285.1930556250001,284.78009158048326,267.40418438192523,272.8683494979425,270.95178930208584,,266.2296611460375,276.9949520072666,285.7984526817733,290.5459143427363,283.53920800343747,283.08264706874263,270.6854625665121,262.66317034505903,246.47722069434687,238.98344972112622,250.57294891439054,,270.4982628364734,287.63681376152334,,,302.91220823807726,279.5240498293864,250.75331171982043,266.2588210374967,,269.8337972321859,275.94365777078895,251.13623961083493,256.37627561710343,253.64732320497728,261.3530891946133,252.8388560387524,270.7097600772022,267.4283503554336,259.0940539941711,265.0005126958551,274.81600587316007,269.00499720746507,245.1486721132091,262.19867945022366,257.3465043988142,256.08693172463626,268.7190370057341,273.9012520528491,292.7256826028103,281.5867711039817,288.41908171515615,279.1269009950598,282.2735012534406,271.37973374380425,266.44211453085086,279.4381376346679,253.28223222335282,248.98184590445112,280.7829373157179,281.00886215057824,273.39280503633614,267.30859251472924,264.51950094443345,267.34641682510824,258.44699840710865,245.41792404075434,274.85929514950806,248.91540207740076,281.50879560904343,299.7115052842618,291.9574920301018,321.82553267719453,283.33492387989156,,271.66085997478893,275.1992945284567,274.6410498842237,310.54261132435704,278.6046904362895,286.2167900398569,276.1759796025789,275.40273712833556,263.37127339670843,295.937337132244,296.10367167089737,259.0968407638774,259.8788484672659,,262.70920871751116,271.44463443267006,278.07288052298725,281.81513982573586,282.16041495400725,274.72478829620576,273.1732481750625,258.6997677786015,249.4785181404034,237.7439828528136,241.06242180103868,250.842680687545,256.8681284905584,257.12093514310305,258.7366172188857,250.22473187675877,244.8681229080903,243.98153419156554,242.7270225261894,251.62109900428612,248.1447567110479,252.33439825016177,273.27155642273794,278.41039485358067,283.5737947767268,281.22011689528256,297.5826030941067,284.6090794864558,,278.0228367500988,280.1990119235195,276.1167057074964,281.72336689936276,279.7422573930592,270.96604843891885,265.0108239644134,267.09431919650655,262.2376518966571,263.54838306143586,282.15348050013523,272.5095078694035,280.065267454865,270.2298760327878,274.4164429545377,256.0223704883014,258.06092068340274,269.79814517901934,280.8269413647702,269.6122225481693,269.16108233324684,247.44935413188617,248.8946886006727,245.03928420157024,264.22103475403867,265.5312509700997,274.4219339517264,263.50202710129844,270.38589734582496,265.8922785898717,261.7574138806284,261.0508919226816,280.8578268719899,283.44238371267204,260.8990380873611,273.23490382679637,271.66581489606347,257.55001728431785,252.14079716568355,265.05891139526375,261.4568875792522,260.4398128331191,277.87271816019967,268.97640846777506,265.0190792790951,251.29111442203128,252.15686478046683,274.02536184975037,268.4060248528978
