,dates,nzd0516-0000,nzd0516-0001,nzd0516-0002,nzd0516-0003,nzd0516-0004,nzd0516-0005,nzd0516-0006,nzd0516-0007,nzd0516-0008,nzd0516-0009,nzd0516-0010,nzd0516-0011,nzd0516-0012,nzd0516-0013,nzd0516-0014,nzd0516-0015,nzd0516-0016,nzd0516-0017,nzd0516-0018,nzd0516-0019,nzd0516-0020,nzd0516-0021,nzd0516-0022,nzd0516-0023,nzd0516-0024
0,1999-08-17 22:13:37+00:00,,,221.04238350570367,195.3921413482484,161.4738250123461,153.1026127540755,141.32103349345454,129.62077331228062,122.75514111723794,114.95268659147953,111.24894497940468,98.35087830377711,95.33729622935942,113.00990833172357,126.60300834679268,135.41278411528546,143.03911125699298,149.56288478680352,154.31358821544478,144.89621331890098,135.17116569422143,132.61396015873274,143.4089391452452,166.2080329919276,190.1134504012182
1,1999-09-18 22:13:39+00:00,,203.05297618626528,196.06858119369133,177.0468276273354,151.9372559972148,139.63007315541938,138.10542294347536,125.00030032893962,116.81647333374202,116.30117219194224,97.66270911153374,84.49287893829563,52.477648166803526,79.98957114291935,104.61102050221622,124.88457045360812,135.04788815774924,145.27639087632855,150.78925997930227,148.6401780132713,136.5167588566514,129.3325071845722,140.10198976838876,146.92037365557312,157.87566873368178
2,1999-09-27 22:07:36+00:00,,,,210.1460222901476,178.47888902637536,174.31171737579783,150.629262265548,145.0638548055324,145.70753890516534,135.99245703473494,126.27012001225836,131.6715590130663,137.75158388438524,122.11615008350708,117.48853294553714,,197.7476449912623,227.2265579059044,229.0779586539632,,159.88367522052815,134.29087851783984,140.19275358317836,154.2677798328908,233.2055811122184
3,1999-10-13 22:07:36+00:00,,206.5734392214446,203.76489164277987,191.11288879305647,172.41065541943397,170.36487963640383,167.53940620327245,162.0099379303786,151.34711651681368,135.384892740944,122.10822294760001,101.70814311701173,95.96472728594702,119.10519611331011,149.43679255641595,178.60424610656375,193.70761596788697,196.626969627206,187.82816246739753,163.01423903164886,136.00859426676223,129.63699673259399,135.06968038453755,152.97315570067383,174.3897681181795
4,1999-12-23 22:13:39+00:00,,167.5352233837794,167.4401540879162,164.1118389564692,156.39659577032396,162.9240324525917,153.03354153898266,143.99995900440965,139.50631725601679,132.80735984404515,124.24428861303954,,,120.6110298311158,131.88524285034353,145.30006231854088,159.70709825418487,169.92396643103135,185.51134503547416,185.9826574324404,,127.56060789963249,116.78680558244707,125.24217041381331,144.76401504223773
5,2000-02-18 22:07:16+00:00,,,,,,215.6425939431802,,205.9686885622065,162.03990559480633,140.08299839278538,,194.28537214101522,190.7985790691454,172.53758683684376,160.45772223048894,164.4730778597894,171.99680099031724,187.33175936018978,187.44507516982156,174.8476365602438,143.65489070578784,127.54804233105567,117.7109578077459,127.81081411689706,233.00224815237453
6,2000-05-08 22:06:44+00:00,,175.5353559553446,194.62001243429108,192.56981253936883,178.72727144863254,180.63064009624884,172.62242782472975,169.53318707333693,171.9800817837669,173.91729714983097,156.75710442646695,144.2703549915749,132.0182375541963,123.70137152728,131.61397946559953,138.42645338200867,138.16836801349237,148.91727440153238,149.18803184583993,137.55040594504496,114.35649225272522,99.00220234412481,97.75503967532134,105.6045206869889,144.29907555733647
7,2000-05-15 22:12:54+00:00,154.55199022913743,184.66459062028383,198.7784344102572,198.47437778590793,181.61370990781188,183.21146016847663,176.13306283125465,175.17744209387698,177.07617174085084,,,,,128.35247514676075,128.8338565281346,138.5337749975322,141.6099966002016,147.3780773681292,153.39049892278982,145.75969886826024,120.49004040722835,97.74819330707692,92.05942543146813,106.14331838588487,143.26343074599063
8,2000-06-16 22:12:38+00:00,215.75280572297515,204.15888293703992,206.79135477369425,,,,,,,,,,,,,,,140.580792812155,151.67583337425611,139.3094636119691,128.76097738880196,117.1166324204911,114.33675609031506,119.99784486581135,148.51883463461692
9,2000-06-25 22:06:19+00:00,,182.21402697203627,191.43780426457934,175.36370055650778,159.50902904034692,,,,,,,,,,,,,,148.41374774467357,140.77189442722508,114.97140452879623,98.67428006408657,91.13904920508014,103.22096254405616,143.16638823856132
