,dates,mex0220-0000,mex0220-0001,mex0220-0002,mex0220-0003,mex0220-0004,mex0220-0005,mex0220-0006,mex0220-0007,mex0220-0008,mex0220-0009,mex0220-0010,mex0220-0011,mex0220-0012,mex0220-0013,mex0220-0014,mex0220-0015,mex0220-0016,mex0220-0017,mex0220-0018,mex0220-0019,mex0220-0020,mex0220-0021,mex0220-0022,mex0220-0023
0,1985-01-04 16:48:49+00:00,262.5996530473551,249.94930376204994,251.38946068984248,245.13329654730376,236.1254600500551,231.16208497606016,222.81891864049885,226.60926000666072,227.71256976872672,230.9187355822381,230.12748900848712,226.1023314597632,222.52814692373713,228.8501800119723,236.78784662612645,243.14643169264988,255.05093099986615,258.39413622013603,260.52024547236914,256.158287261506,256.8040492534567,254.3069457387367,245.9211301512688,247.65308473801213
1,1985-01-20 16:48:54+00:00,258.9642562556272,236.66666622794557,245.2218697823922,237.5676365205786,231.1180790620852,224.5505855191307,225.364162837462,229.58148997850583,229.8981566840153,226.25904784087942,226.81379930819918,217.3671761715398,211.46536611558034,230.66840288458943,237.2771205785982,241.8301830757703,249.40554475724247,253.50402584606812,248.7973922441138,250.42723450841808,254.58367415976758,248.29676189347379,246.89461322058926,236.43630513327585
2,1985-09-26 16:41:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-01-07 16:46:05+00:00,224.45677016865116,221.1772725086296,225.8465574024337,216.4052217022126,204.6977835297355,202.36141025145778,200.52426328227074,218.69827182883975,213.70769175898445,219.60697517963638,221.97434458140154,214.40814782323432,210.023692119598,217.30330093147833,222.47996843830913,238.3294282805118,242.2201098778913,246.96629633766472,237.79293265583402,246.3479000131962,243.65761783851048,245.67261438698608,237.30639189516648,230.35887747200695
4,1986-03-12 16:44:40+00:00,244.5146632074895,232.2248736898832,227.03246093845033,208.4764505350003,209.65940845784652,209.4393024736766,217.8514527647395,222.09824774564143,221.04953382711162,221.09958399399835,221.45053407810028,216.4257642474862,217.195222703835,235.46330285891037,250.70898300496683,247.392986393048,257.7414462749378,258.58715350461097,254.71007401996252,261.2841410062851,246.69211165453177,252.2247689114962,245.3145943020706,237.56839375089362
5,1986-03-28 16:44:21+00:00,230.31785129666065,219.13950308252845,214.96249935823195,207.03333157423882,195.97259158042414,193.41013867902444,192.15587372173513,208.72627469156393,211.30525161884154,215.85888223988377,202.81850688058108,206.1376668446492,199.24442555742758,211.98047516631547,225.24129979795754,236.07952341397362,238.30628873135535,249.74597685237526,247.38070486816466,247.25678091654507,240.6486843332962,230.027684974731,219.21261274863707,223.76868544444426
6,1986-04-06 16:38:23+00:00,249.7219882296501,238.85674077238488,229.62330379599746,221.58075925410546,217.458150926467,218.52834688402163,222.25852675194363,232.2817073910722,230.9302484417506,229.6988785352561,219.55181954558708,221.3813243500587,224.90116575336253,218.7139144306102,242.19383390933902,233.99776549160043,252.18175949111807,250.9811410684734,256.8220956631993,255.37026579073876,251.53441199426638,251.99351109626534,236.7683156653339,240.9824160633581
7,1986-04-13 16:44:01+00:00,236.0636456201486,220.67714946979362,218.51766990138339,203.70189031659677,205.59285552190948,206.13479264247496,205.78557543299473,201.16342027998004,210.56972784530245,217.65914273981443,218.70781600787646,209.55726723403626,210.99744881387613,222.11095063422937,224.09443983519338,237.52184381076938,247.5278446055605,243.6195230975576,248.91236306913447,248.91596739405824,243.59988522223313,244.41494316047607,238.1220311602889,229.7483608038953
8,1986-04-22 16:37:37+00:00,251.96907228841684,238.87161274036504,236.93252621717593,232.17013258754125,229.08431487610372,224.7867728054744,223.03168750033834,226.2150516173339,226.43573337493552,235.64735760135252,233.2057256539406,234.60287820025232,233.53595575295785,237.70770129383467,246.2904200931717,252.44253326036312,259.01409341398966,260.7910051075368,261.9379843827272,259.37141450663404,250.36175842809206,246.57778670151046,240.98216534798178,240.5168468802385
9,1990-01-27 16:34:51+00:00,231.9956604019496,228.0018186578785,223.90073975723567,228.95282639140854,231.50447516597532,240.09129856188758,238.73523677207925,235.51415271052673,240.9641025770651,228.58088060204068,229.4712658856129,211.57116694811432,209.82759936767607,211.80252125249606,220.0013535666021,224.3080509313899,227.45937216132242,231.75863677827223,238.50088407019814,252.07935139647162,243.4845571735632,244.79362932701176,237.3775890871489,236.85357154447235
10,1990-02-03 16:40:25+00:00,241.26154386197024,227.10707915429623,238.78184384307707,243.97866957936048,246.77232563167973,247.01621812437648,251.28915119347897,258.44389588894325,252.1535822549116,238.5809209929477,236.01725235938363,231.96223617576422,223.3814027638614,223.32432680926956,228.77829518429402,239.5955062165815,248.90804102068194,249.42031272571535,251.76920391830984,247.03931617511378,255.00593875364024,253.7144267515851,247.02989289115615,252.8448585498469
