,dates,chi0473-0000,chi0473-0001,chi0473-0002,chi0473-0003,chi0473-0004,chi0473-0005,chi0473-0006,chi0473-0007,chi0473-0008,chi0473-0009,chi0473-0010,chi0473-0011,chi0473-0012,chi0473-0013,chi0473-0014,chi0473-0015,chi0473-0016,chi0473-0017,chi0473-0018,chi0473-0019,chi0473-0020,chi0473-0021,chi0473-0022,chi0473-0023,chi0473-0024,chi0473-0025,chi0473-0026,chi0473-0027,chi0473-0028,chi0473-0029,chi0473-0030,chi0473-0031,chi0473-0032,chi0473-0033
0,1986-08-15 14:03:05+00:00,167.63995948817757,170.0508901546267,166.15857607242057,143.1664401897973,146.35136478991936,161.51827806444197,179.67736776072667,179.72025586099625,161.38907510539335,154.54102175918626,,143.18260914708642,144.33802716141955,163.66663434429785,189.25789057482672,200.15579411163912,198.86818535068184,177.4289248879534,185.01282382958533,194.4972151196043,189.58149946035905,177.1171817364236,171.81733519173542,165.06421664024214,162.94073849349314,169.04821160038784,175.43389098266962,196.62251842708613,191.0878468401823,171.53649279001064,169.2544282772998,164.86761857637188,173.0056914717411,179.44707495034572
1,1986-09-25 13:55:30+00:00,176.7057090534085,173.15811644911153,162.4830272044787,126.9235938147743,132.47440596963614,147.9208869613167,157.6574087817874,166.3902205606981,149.6538609798945,,,,,,,176.7410533930821,186.87038283266477,166.38726264848353,143.4164567939214,158.0854068038405,161.75857150067455,170.74212743365084,177.04290960068374,146.85890785024444,155.5123891203592,163.76524464697218,152.79609673168468,188.94875144327844,197.7241534038229,169.2689461095528,163.6461184771156,166.53439607093313,175.4721027113733,183.15795109838433
2,1986-10-02 14:01:27+00:00,151.60465249372695,149.31808804153223,130.0666491515397,108.76575958658195,114.51871735312648,134.41771463609226,142.40417722097578,150.9733245243845,,,,,,,,,,,,,,,,,,,,,,,,,,156.96461765072124
3,1986-10-11 13:54:59+00:00,183.8617465006531,182.13625003618682,181.3405272187887,,,,,,183.64010156342167,183.98958544519868,,160.28693944185972,171.81450142948776,189.80566477233455,197.904073763455,199.30160238132495,200.83314045192634,193.0431781546578,174.8409041742554,178.29441492217975,189.21511590152926,181.61022812669876,181.96878306656342,174.97213216249386,169.7878062275168,171.46035188518852,177.92025310219242,201.53718027511042,202.23879558136792,184.83912416355162,170.72111217166074,171.0358753050034,176.11725240352385,179.14164679183017
4,1986-10-18 14:00:56+00:00,160.83996778424478,156.49781065861958,154.65804748718196,131.63891667150435,135.55094106185075,150.56427357072263,144.72781715258205,154.96721930326848,139.98194502322178,135.7698872239766,,,,,,168.67739114783362,166.63310908775892,,125.62163134428435,146.88841913529464,154.26997964791647,150.99938597509694,,142.56718493428318,138.31193830087332,149.8531675454938,168.14095713564316,186.85002257094044,181.22706625699914,163.9480331878657,153.42853560972256,154.05691529518023,163.0993261756831,171.7103834303724
5,1986-11-03 14:00:21+00:00,165.0124425558036,165.54675822860875,162.2661608526277,150.70955622069113,165.14788532583574,175.94459891792386,161.05477496731544,165.36594078413287,157.73129608472652,160.91925950424687,161.06657491568734,152.8128126239444,170.42665134622789,188.97703092043577,196.23297776694397,200.01076157069767,190.69161922354905,177.09755558325537,160.3051478774693,175.31355420881536,191.82454382889725,188.76438787612517,185.31290983245503,172.14512930087892,170.00509285308797,179.65850411261084,182.6750069383914,197.63993406765505,200.05134505501937,182.1600057709118,164.670689958083,170.16102873939676,183.34204993736154,182.56782445649802
6,1986-11-12 13:53:50+00:00,182.5636252131732,169.8743846193027,168.75812922759727,152.5287529287435,155.71354502740942,163.27203339268453,163.12332238579606,167.71944255016015,159.07072075833904,165.74762142535607,169.3757551359001,164.7374809571002,158.61736889894624,179.0222573753692,189.118579913408,199.21464145029051,190.26352681988303,181.3474919146374,169.63938704925977,167.40571347168714,184.64516518327008,189.7231854043437,188.24225346635438,178.40677640870044,177.10084272825586,186.13763581501956,178.1701799756619,200.24984284314522,189.62998716529412,182.53665067796663,169.999576864448,164.57590551661184,182.8149286804439,193.88666860285974
7,1986-12-21 14:00:25+00:00,169.76230343077964,170.90680139800094,157.06753111702272,121.32998726034664,125.26208540883638,146.15170302169184,157.7158901668316,158.40435586807814,141.0200363080302,123.65262845169961,,,149.9914306107602,173.77723406405545,189.29307107367512,174.1906088502613,168.5954584112702,163.92756204979293,142.7749011455781,152.9884929228544,176.04109410333155,172.75676673505498,162.86999670174984,144.14675108839432,163.37355468999988,152.86844701547767,137.59417300498544,174.7848935467637,177.2686012884909,168.70086382067393,163.64523474080852,155.23235425281132,165.7698238435704,176.9652036346137
8,1986-12-30 13:54:30+00:00,190.1906862407652,188.51622540590242,179.80911365136672,158.59288937338053,166.18256621008277,177.40890006674925,177.86100730774803,181.7291419420287,,,181.62627601632286,178.45567353133842,184.39944694722402,196.87315854256,204.96174570051426,211.98266272855818,204.21321763461304,191.97025288489544,180.70507820063105,187.71744569809061,205.21038172383123,207.60698078941795,200.6062470325171,,193.40675007620297,,,210.4563469695109,204.84866408521322,198.59834867355636,201.56977298663767,189.9864454585993,194.3396785705114,193.7033584219824
9,1987-01-06 14:00:54+00:00,168.53699390753397,168.00206402422725,156.74307971508554,117.92046549638225,122.98443356333986,141.1054282484214,148.07048080445284,153.4581342737815,133.15347952363973,131.93855223324087,73.75036076546672,,,,,191.10892603117438,169.1481569643836,,,,,,110.32095240827802,,110.07354491256368,135.94653173589145,,170.1782031286865,174.23662711956686,167.26950444445393,156.4368963713505,156.30759010756267,166.49769406838848,174.95387618773725
