,dates,mex0581-0000,mex0581-0001,mex0581-0002,mex0581-0003,mex0581-0004,mex0581-0005,mex0581-0006,mex0581-0007,mex0581-0008,mex0581-0009,mex0581-0010,mex0581-0011,mex0581-0012,mex0581-0013,mex0581-0014,mex0581-0015,mex0581-0016,mex0581-0017,mex0581-0018,mex0581-0019,mex0581-0020,mex0581-0021,mex0581-0022,mex0581-0023,mex0581-0024,mex0581-0025,mex0581-0026,mex0581-0027,mex0581-0028,mex0581-0029,mex0581-0030,mex0581-0031,mex0581-0032,mex0581-0033,mex0581-0034,mex0581-0035,mex0581-0036,mex0581-0037,mex0581-0038,mex0581-0039,mex0581-0040,mex0581-0041,mex0581-0042,mex0581-0043,mex0581-0044,mex0581-0045,mex0581-0046,mex0581-0047,mex0581-0048,mex0581-0049,mex0581-0050,mex0581-0051,mex0581-0052,mex0581-0053,mex0581-0054,mex0581-0055,mex0581-0056,mex0581-0057,mex0581-0058,mex0581-0059,mex0581-0060,mex0581-0061,mex0581-0062,mex0581-0063,mex0581-0064,mex0581-0065,mex0581-0066,mex0581-0067,mex0581-0068,mex0581-0069,mex0581-0070,mex0581-0071,mex0581-0072,mex0581-0073,mex0581-0074,mex0581-0075,mex0581-0076,mex0581-0077,mex0581-0078,mex0581-0079,mex0581-0080,mex0581-0081,mex0581-0082,mex0581-0083,mex0581-0084,mex0581-0085,mex0581-0086,mex0581-0087
0,1984-06-16 17:45:05+00:00,,174.83490650924858,169.1547230589714,158.27336034181315,160.25462321177028,169.97877972256842,171.3266960323085,160.25579105976183,167.7439832239894,174.0624855530821,182.12960570867097,170.74910729864976,183.0323123498858,181.65021818575323,188.48553284436252,175.92196852886048,188.3432088551514,165.58930322718908,176.35815437651235,179.02651930867938,177.4592651340333,172.48620688772684,172.16059509163293,173.21042392589376,172.72091558517772,173.875548369088,176.9193334511089,165.2549987961292,149.1598034559783,162.25549437860724,166.32818934505272,174.32893211245738,177.81624130257885,187.2052800827896,181.86132133962622,172.72439006041495,162.1062384139925,170.82378753298488,183.70039402962155,182.6801051094351,177.97624116291965,188.0229490499676,185.79705515941538,191.438348859238,199.98578398332327,192.3969616586636,217.73600446355488,205.54399337820368,204.90455689139043,203.34899728194534,202.3206382069395,213.2348386285565,212.51578621517575,216.26756086298727,211.94759287134156,220.21663768563025,204.38072405903478,186.3674672841938,208.44309610743693,205.8866092248299,201.6225259402021,201.8458009478579,217.47779803560718,222.76167220075132,214.24825977783306,212.12588710309905,217.08509338754396,219.30607022547883,210.94330690654837,211.09494947826732,213.39099895030824,218.71547318869438,226.87270840350266,228.60612838643186,235.54536847994214,231.77256851487684,235.03935731554586,237.162946515195,237.6028578880801,235.22365468447106,241.5259356533687,240.71226474977718,228.138096144535,225.98075136994683,229.04512483522993,221.76386555270346,231.16526700302143,234.5771534216884
1,1984-10-22 17:46:48+00:00,189.05556106997327,168.22990496924655,162.45499910787953,148.68000217162572,150.2309711694586,157.51046435139273,159.07464708822994,157.43037796838232,167.41995287683054,169.8931693075097,186.0480722839399,163.2510575823929,171.263419327556,175.67977130175635,176.14269806721938,166.56765248065244,161.0062089529885,163.34735074953988,169.74816358544712,167.38882558349107,170.2697327849795,164.54386233386683,166.0516462700012,166.8947821065132,175.949505899519,169.27272035691968,164.262554012905,170.84879733095744,178.74604284226942,183.6898099764743,195.33613458786965,187.36929832444554,184.28131572971645,187.07547669999488,177.40849775253727,179.74141788280295,170.40807381168437,168.40826188071767,172.95391991950817,178.25704648753822,175.78320253048733,184.63446261280038,190.41370413629113,192.60121190725383,199.59453752609835,202.7616567426327,204.37703261813095,208.5380977532133,205.19363845160817,210.9416353948752,207.54353964003818,211.37286400540793,202.9808288043874,198.38293373007787,213.08203083039052,215.49503792661744,201.71978782444452,201.8406782654115,194.77194755179752,188.82080073405882,189.53648117682334,200.71447959063025,200.92350534158822,199.04565450034937,197.943913551598,206.71787577830068,206.1384925887969,199.4103607264959,209.74658924538056,208.23901076841454,202.87439034512053,213.98730676878685,204.03671230054368,213.06901770456477,218.5067440818356,224.9483877645478,220.84478057154215,223.2638847265116,227.5351511818263,223.76437383912935,217.55279509210212,212.22535895655773,208.27161349608943,205.19098190862442,208.73321265931557,209.0183113583896,222.95530061465433,228.61793713449745
2,1984-11-23 17:46:39+00:00,,166.96030135570354,153.27204795942743,140.32326245252014,147.09470868455335,148.87994071646534,144.78835099690838,141.86474239418808,160.9276698977668,158.91580547287154,178.79808408651476,153.04788781501455,150.17923555712628,136.59466155254702,149.9171107331537,152.94407740217568,140.33319556246965,139.99593016843625,160.80384214848792,147.2348978310685,160.3449255774446,157.74284801992957,134.30503761204287,149.8525422801523,138.888204017043,129.61008945760517,,126.82092955609632,148.13493170473578,150.04088920231146,163.8810517947218,177.84868073385604,166.0311927111323,157.9077532369649,156.80886070631473,151.61194196162967,140.29317168588193,154.35447779010792,158.54030632598162,157.6930084336124,,165.21239206837453,168.32791845221206,171.47994621349318,171.4326178590633,163.33152503247044,178.06664334514514,190.88967839062443,192.14730253326331,197.17142559667082,195.84124107229417,188.63164141954684,187.47559856984347,191.8187593554978,192.07351036624328,184.97815915507465,179.46235038589782,179.09446348029792,178.95451042083252,,175.008056942343,,166.76286047186963,181.61559420954325,,,,,,,,,191.53493315743023,,,,,189.94338187445382,208.18537461075613,209.88322267146765,198.61417642473515,197.24172986267274,188.28375884717406,191.41039274617245,197.75126936146756,188.15204743374255,,191.84858669680634
3,1984-12-09 17:46:47+00:00,,165.97499641726714,152.1851264326968,139.23790636794783,149.28486330953135,148.71319950308364,149.23559530226885,137.72382368932625,157.18779465146736,163.17276204169215,181.80806311321925,151.7879478386697,160.95030106777028,157.41520407059969,158.84644112275436,158.53153349143105,148.3974104794921,150.1547323917925,156.7956940210484,150.00377535505663,159.60305456858555,157.50377423733363,141.24908911362684,158.9498471122855,160.88712882990768,144.43931592167291,144.0562300546716,147.77429463104943,149.71073657805053,145.6308101479289,166.4176450651173,179.18719900725029,168.168831834056,160.10973643321864,169.75995977884241,165.53746992458798,159.01977971969603,166.41648216527557,167.97527429801812,167.06207317838056,166.57608512018464,167.38392212399816,179.82975866701406,186.08581794886663,186.51563395998187,182.6736002236228,195.71732322206248,201.42804658846836,197.38497669681078,200.7991452024226,193.90898244400182,192.53602641362886,193.76964144886597,196.55333198139408,189.21603602147698,188.82528554312313,188.0508081722528,181.08270659841955,192.4886775650245,,180.10532240202838,,178.1348586138582,188.6932298943017,,,184.89189090138046,177.65349928147384,,,,,191.7677072823103,204.36149231410394,199.61664072203178,213.73459847455297,198.10317590847723,203.4817310145711,204.99004618606364,226.0459494574146,208.9434205592638,199.69215736344432,198.71264859521466,193.28580461891406,210.6416776804989,206.40187049654355,,209.4114315355439
4,1985-01-26 17:47:09+00:00,,154.71459879017416,147.8871027139069,114.97384449127543,125.1062462903391,136.26735130463425,141.65627986370194,117.0771233109641,143.1414241676596,140.77048820523152,167.2704041016964,142.4931649973193,148.04941147838915,143.59010391481306,150.3647533146938,138.9886974751692,132.23274132652728,132.7506105421869,134.66563258758165,148.25279466301973,143.64689760702214,146.3473368024864,122.26135337810517,140.83073055863744,143.46562180296078,139.3400822672238,,,137.70797409039878,152.9561508993217,164.95711785592783,162.52984416734273,164.3690967064057,168.32622437762075,172.52872184677506,160.52421530369847,150.2622441064549,147.25303193112276,158.4744684103745,163.84845652211428,147.70960035250513,167.60182703492345,168.0427895102323,168.03051831444148,174.46469336279128,176.73154559603552,187.83700798599926,188.60787322331274,199.568307084779,194.43499640549584,186.2370191533391,181.3833347897837,162.3760634546348,,150.59034871348257,165.7916668460999,170.14970121743255,177.05468669791708,150.52112950173478,198.18630404239997,196.92752034596828,194.62481400482548,195.33260742187304,197.2118180886962,221.61483793684087,,,,,,,,192.92188129321679,237.77743465647967,,,,,,,201.66397084053742,195.52337909492266,,,,,,
5,1985-03-31 17:47:08+00:00,186.39565016217838,171.55157124600615,157.61218673909312,152.63117622728313,146.2201063195462,155.68674995836616,163.3918834133605,166.39182984785572,174.64420088557273,169.491715671515,175.42318431040704,157.5961063099888,157.15263635747093,161.02551448462745,183.3033958339591,185.8269281975189,162.14337719574755,155.6790092366671,168.80037327553865,185.23966172069706,184.81186002932762,187.02253431827842,,173.07297641492877,176.34332348597718,177.9350392585747,165.39338091277176,146.21499176872553,164.8956487832201,191.63709731533532,192.9714034902025,194.83201587829083,186.26207677883133,190.91150551996074,194.82093867350508,183.05331631835043,179.47077385823954,175.51544918368634,178.7912972979787,173.3704690673136,163.98666036555835,173.84144247039796,188.93464026211274,201.00636792435228,196.72482983525984,190.49270254064135,212.7310554456624,202.8069717860657,203.92310844118978,203.4021799972963,205.38792339003064,199.28650147175483,209.9246401360085,205.77214820828138,209.40164510917708,202.7710930877252,196.9449574247168,203.8064027798671,198.92705668475992,209.98307236857062,204.68659093009882,209.48517674930523,216.11626267458456,212.90075080099308,213.70614608295892,210.13334588700846,182.00673359546101,207.6344994784081,214.53551741146183,205.72375619765006,210.33255703624832,211.87603238483996,222.1311672732034,219.336258083902,222.83369237846858,221.27516590676194,215.53342076713076,212.2657719906971,214.4128853214091,220.2052841725797,212.40807628793837,219.7687277774895,214.33262650426684,213.74056753018505,204.82336966232648,210.10865449138092,214.21540648479277,217.4899547398993
6,1985-04-16 17:47:03+00:00,188.34394632370814,174.34159217670134,167.2839031555011,147.8097852946815,149.73640234292193,157.78537443075,163.8399820034888,166.56083284577022,173.87978832355665,174.7415585294591,180.13702495664072,168.49158328025777,163.18555505377014,162.25725761404345,186.86583676709512,188.7165050286384,179.23326212764994,154.31908492388038,164.46331941954458,193.26078249314983,183.9464771804506,181.18788584241474,,169.9151207803048,180.38419080699651,184.40377473569214,170.4366734399306,145.20193812243375,159.87557489298973,193.96804013603148,195.44538735402645,197.0192294537481,190.60341234451639,194.68835387607285,193.6950439168351,186.19018611560367,181.21317566102204,180.90878169537845,186.79215170207272,188.58978633604752,186.026286866477,182.25528981598552,183.45021567848067,206.5918853729631,210.12022899922576,189.64510419698507,212.34939592040928,214.42185179739494,199.8696350755038,209.14343703940293,213.20987748405594,214.30711441416057,221.60493587146846,217.66401882429525,207.0687575899702,215.5417113590628,205.77021591395123,206.3619974507828,211.61837311781227,207.80167718663276,214.69385604631677,218.94532390575648,212.6637023468074,223.88603362605474,219.6129015923901,219.3920943854836,199.0855499357062,192.75188154072646,221.23825184576637,218.1950088469103,205.54799729220494,218.85190517662977,226.4460868910072,225.99509264187898,232.88235711325478,229.4352479191407,224.7121368564629,230.06737424738043,227.22723409433615,232.40303624609894,232.76520576215546,219.83597251672452,234.08070446070056,219.75329721591658,210.67493517324579,215.45091176555775,226.11554020732135,229.36232115444025
7,1985-08-22 17:46:20+00:00,196.5709370462061,176.60130135552745,170.55539527499099,170.01622950783073,171.58775374757275,174.57618277683403,180.09846337322446,184.52339582323515,181.28266469230664,192.5089099166657,190.8037698825663,195.834319611053,199.58956351020808,204.64017471086098,201.65054517583462,197.99073929586535,194.02256677808003,190.9160816139476,197.06620511936484,196.29663653061112,196.54796103936525,194.10776612942382,,199.4583687055254,187.16087973414025,192.768000237029,201.24800237337504,,203.50996328060376,203.6235438425212,229.13525449070346,230.2117985759297,230.85722080511567,230.82341976233485,228.99323964658976,210.22884965375724,211.27707626180356,199.68882043300084,199.6175350100088,207.17441779668658,212.27452727703326,205.3699403771937,204.41410906203197,216.75214299334826,225.95668252831547,229.4195866375619,227.73837718025246,228.7827041019433,230.4476271870406,227.38326627353007,234.17883544830306,219.61769875761266,219.61216531580928,234.80258613253199,236.92955814513198,235.08747388468777,238.6690921808984,230.84419011805292,231.60996753119707,231.83958745737078,233.070654295559,233.7540687647801,239.86806662095174,238.08273593721657,235.19342981338553,241.7914389987086,,,245.34764817051632,242.53601696721168,239.2015841877311,234.6434023341197,231.5582136045745,237.24433934305577,232.9690944140529,245.63398185385824,243.42344665320604,252.50493561680824,248.18986364200623,252.5741141877441,245.93430931774358,245.55028916835107,244.32347024975581,236.720622083212,242.77361681453124,238.40338005147188,239.5081980005337,249.62109983158635
8,1986-03-18 17:42:46+00:00,167.54039304768264,142.96689357713063,141.2997876669835,125.27711587223558,126.22630867581266,132.1061056944115,130.40895427534127,138.40169590947806,138.87057348949395,136.19360583512315,150.1823113129794,129.53014210934697,125.8432651968482,133.46802115336973,141.4390021318785,136.7542720200675,131.18010927546362,137.52017996056014,138.47205771079388,128.359688039642,132.5697314053273,132.44451492148946,107.4179789551951,119.65753993121123,108.62739817482063,108.7403293270999,94.30281340653518,108.99787199487807,109.35914413693976,129.66794273628773,115.4295825581593,,,,148.9179725816423,,,139.46198674430724,134.11705568225355,139.72604297850518,121.04079406589108,133.90699521210198,150.96883262692603,147.63707794664558,152.88051586777078,156.10946311872976,157.73612765891,160.55972830215714,165.5502955334823,170.78057672833572,160.3622698642074,155.57811473804344,163.49220189879617,169.04631436368737,169.16054664028596,156.89958034698535,163.16714052104572,168.99560787591585,184.6507993152295,167.53843797253953,149.60131948132462,164.65354051891163,169.66947887704166,184.69125242749732,162.30806332557825,156.2926791845588,179.1122987373668,184.24810488606659,175.76330853941766,190.63440430418876,189.43743254199447,199.98412865279286,185.46235487882578,185.2914226780503,196.70515095862154,185.40917988845817,187.5698837037352,175.39076197435415,188.19509961658443,176.0229633281958,186.7599806934911,199.0547696559141,193.72049415656167,181.75746625982552,182.5542595300475,164.534965760137,162.03322973607894,178.5787084033985
9,1986-04-03 17:42:27+00:00,175.16221917681503,158.14739086028686,154.77970406081403,145.46853731919887,140.84040609930872,149.33478490354506,142.90983058954484,149.01368561277692,156.8979517757032,154.55284921667788,159.46939992891205,144.19826438815898,130.15593233341454,142.41398989130332,152.5031103317566,145.04934844523535,155.39400073360773,145.3005870059108,158.13232851491875,142.76751572135728,151.046820463844,141.02563410012343,135.09097852141105,130.35437904279433,136.1507119842125,135.2275053402041,123.62853517403988,127.79587531587117,135.74271321149547,134.95677905348367,141.6429292579747,145.1950846231491,157.01037714827984,169.0301262557431,159.98819246728905,169.38084698947148,170.35130023870764,153.24672503970507,150.20612515169145,140.98189991534696,134.48213770219033,145.2043946847115,173.13592788361163,167.8411552392628,163.8498978742716,168.27063318996954,175.55981006133493,173.8642063576029,175.38483897979833,180.85386277949974,179.611201263403,162.0781667448325,176.61867899802493,188.82874581190126,190.66320713087123,190.06096100137268,180.70696296781327,173.16095976949515,184.92246647244804,182.2787010579761,180.47829461327163,185.7183720947972,186.02638245206043,199.11038924589917,178.05802489442868,168.78347344041129,207.97940316358583,197.7739995218177,190.9916725447552,202.60938314046498,193.72218204904667,210.05150900248108,201.09222743209102,197.1079404439522,202.77498476628278,202.17763052237444,210.9400229505586,204.05471556882065,200.60356006311883,194.38200348114663,203.36723743451648,198.3185896790065,203.455669803473,198.14285196508524,189.19691057170056,187.1079654034557,184.1146207927994,201.7590800643533
