,dates,aus0034-0000,aus0034-0001,aus0034-0002,aus0034-0003,aus0034-0004,aus0034-0005,aus0034-0006,aus0034-0007,aus0034-0008,aus0034-0009,aus0034-0010,aus0034-0011,aus0034-0012,aus0034-0013,aus0034-0014,aus0034-0015,aus0034-0016,aus0034-0017,aus0034-0018,aus0034-0019,aus0034-0020,aus0034-0021,aus0034-0022,aus0034-0023,aus0034-0024,aus0034-0025,aus0034-0026,aus0034-0027,aus0034-0028,aus0034-0029,aus0034-0030,aus0034-0031,aus0034-0032,aus0034-0033,aus0034-0034,aus0034-0035,aus0034-0036,aus0034-0037,aus0034-0038,aus0034-0039,aus0034-0040,aus0034-0041,aus0034-0042,aus0034-0043,aus0034-0044,aus0034-0045,aus0034-0046,aus0034-0047,aus0034-0048,aus0034-0049,aus0034-0050,aus0034-0051,aus0034-0052,aus0034-0053,aus0034-0054,aus0034-0055,aus0034-0056,aus0034-0057,aus0034-0058,aus0034-0059,aus0034-0060,aus0034-0061,aus0034-0062,aus0034-0063,aus0034-0064,aus0034-0065,aus0034-0066,aus0034-0067,aus0034-0068,aus0034-0069,aus0034-0070,aus0034-0071,aus0034-0072,aus0034-0073,aus0034-0074,aus0034-0075,aus0034-0076,aus0034-0077,aus0034-0078,aus0034-0079,aus0034-0080,aus0034-0081,aus0034-0082,aus0034-0083,aus0034-0084,aus0034-0085,aus0034-0086,aus0034-0087,aus0034-0088,aus0034-0089
0,1987-05-22 23:06:08+00:00,191.71190333973158,198.45858468716716,214.07954522695988,234.79727646074122,255.6700668636711,270.70763225512087,300.9103200700047,326.36718205931226,,,,,,,,,,,,,304.1320800018938,269.9350608084618,226.30560310595743,172.5069987800442,135.07598680056054,121.31726299148454,114.56186242270974,127.7579857996003,146.43666265269619,170.2637006295607,191.85866592384048,214.91892730442416,222.67120393780104,219.83284478466032,218.38709979925673,223.5613709886224,226.51932615493575,228.3861598676691,234.4635258437315,234.99128263393823,236.13559495099415,239.35231311013112,240.9041959488682,247.89229753123797,248.6014399671673,247.34130861079728,241.03162550923648,246.59149487204857,253.57111046345827,239.62955000236462,237.54211576226402,247.91310073298916,244.42968028053238,251.9897840236771,258.0168216187258,256.29206140368774,263.459211368902,277.3606123755122,266.680236230929,269.58074487940274,282.90768511274797,301.1131663974543,302.7922344297027,303.98453521785336,311.2907491741884,326.18791694065357,,,,,,,,,,,,328.1619715615591,304.91332796991037,300.3484990833899,273.16942224172266,,,328.4043268829109,,305.71095410082296,308.580737090258,303.40844174965525,,225.0110543769117
1,1987-09-11 23:08:53+00:00,209.33011315370393,216.25368518668995,229.9388533936636,252.56459940057826,266.69621332356564,290.67780674457134,315.75949411192187,343.06922685564206,,,,,,,,,,,,342.0184386841604,301.63327745332714,268.6790943739862,231.0839462339642,193.69320450940972,170.19971854517638,166.89042975559448,159.27244336220357,158.5788861621326,164.59582294263043,177.8890003071019,193.47288146380455,204.18335553378125,221.67201928739283,239.25718819057545,245.85397971303652,241.50311860318453,237.2415643171776,241.5921798631518,244.03864714813895,243.67274791802757,249.67725746303364,249.49318062208613,254.0495212822743,252.8850338029157,254.0095323793321,258.37004601956494,253.7130594728585,273.5545887731232,284.8973784403738,285.54355273449823,275.7672363849585,275.50189187076467,264.0928824003177,271.3085657262245,266.4325037957103,259.2813543736618,276.81111418751334,299.6450005280605,311.0539721975165,317.51103368152104,319.15158816811095,334.78111959947415,339.9102833738196,,,,,,,,,,,,,,337.72994076393184,311.6325898673301,309.87480938540847,303.64808538888394,300.1596305339567,284.982993694127,284.2633019488585,313.9585933462772,302.67120015314936,311.1237075581789,316.1645995393972,293.4488913890061,277.6305647634427,257.8918741308534
2,1987-12-16 23:10:41+00:00,189.92985619167405,198.2132305933538,209.4964746362923,242.29171417909043,263.08630698059835,289.9095366686537,311.9176138110026,333.8854597145727,336.91831283612265,,,,,,,,,,,,327.32018532603445,288.0538805780042,236.3400790238279,185.75112861175566,160.02960842531252,153.00098240480688,151.27137615341982,154.01325191689872,163.6050055443632,184.0172732764294,202.98512867788125,210.77021070918352,215.40163608380996,220.0930616823619,226.246031695299,225.90280546334347,235.86923863956343,249.52407359873922,239.6246329878707,240.84286789933932,241.79799613515826,244.92202086533965,254.62607539690055,260.29545873641314,277.19966743064344,275.7761998294867,277.443602121961,281.68673141767283,289.7594972931119,292.1183687039228,285.69404899905214,286.4400426298397,285.71924710023654,287.5154601386404,289.56869465691415,,291.73253678343065,298.08987538287454,302.7802747689615,309.2521174710249,309.74738891456025,320.0232363286308,325.4561285302227,,,,,,,,,,,,,,327.92083812585645,300.0373678916028,297.30119908121617,295.8487212564176,304.04366440801385,307.6523550350625,308.62145155235055,289.86041701595025,286.3148032373348,292.5853214193414,302.66631036646106,302.4465045119073,279.29611634103173,236.52175351823834
3,1988-01-17 23:11:14+00:00,179.15458359885315,188.61765089750244,210.2198987553033,240.05324083417673,260.72776168011603,283.66054271442346,308.91840079113257,333.198934257305,338.7877084068553,,,,,,,,,,,329.9130229757988,284.5675761160546,242.7179291287,191.47903127947473,152.66087910769875,126.61257652284354,129.0463032382762,126.534039033729,133.14073930338176,141.04279957252595,153.31724705051175,163.18170350295318,166.50220809517015,166.55221888336385,182.48855273144179,201.6680748782779,210.64941113896683,209.45886912252564,211.09556794472272,214.65088347840836,215.7316612318621,224.29121858668344,229.683738715046,233.73501039862407,236.26274790952007,235.94725058906388,241.14674425913074,237.46583542307246,244.1995382056729,245.0744756787738,246.9480735871361,247.54491277440064,246.79421671393308,231.3009375712199,237.78599995748178,239.62274842448,245.28936539888429,240.66213347403252,243.07014240256115,247.86440655147612,265.62644818234503,265.32851096056453,273.7567446360437,285.0808131617777,296.71920191029665,304.4150714270516,311.3140176351914,324.23581318769743,324.06401290232435,331.40866667677733,331.9107356528965,329.56042468156255,325.84129696346474,338.5296583792082,327.7010520481657,319.9150965733338,301.3082850679835,298.5820880964156,288.4696916751727,292.31745279216636,296.8201080993434,292.1801851976164,288.45901835074517,279.061761892627,272.53136964420713,261.6619614837165,245.05740139558264,230.3683169688128,227.94003508563353,211.21211145503167,
4,1988-02-18 23:11:47+00:00,179.50166194686273,183.98947434326297,212.1181356278074,240.1084817810167,264.9131617614659,286.8838502140112,312.16899982572494,330.6918895264114,343.52156928587107,,,,,,,,,,,324.74569140546987,277.3573578018552,236.7154778541644,188.83034596751537,162.58916814138442,138.3193596444785,128.70941994968194,133.08308049968718,125.49889236113219,142.7510042552395,152.8249278271822,154.19312132350427,158.59358268176746,179.65122812627294,191.47979063359563,207.73316435853107,209.6510961193845,209.2787658086748,219.62880393525606,214.77884389418185,218.10524581627416,223.2390877482598,230.25522441291346,236.29313899850678,233.8031077047739,235.20752925011544,239.7436474120415,238.5242806122945,247.97488675431833,263.24292918223205,251.90094050597511,249.68013092901697,244.0192419069636,232.25471901741068,246.3135767005977,249.3755618547852,251.76415995992662,255.91471613805518,257.9170367228041,261.72706286982145,263.37856084485566,268.20244881501543,282.8057343654288,296.40258187935535,296.5040393253687,313.0833049488947,309.56769942416565,326.3868256934342,328.63396611612006,,,,295.7591555118718,338.1921282275265,310.73385294270895,304.8764063509087,300.0132966065656,305.9998414570059,310.1558247941733,297.18265310171034,,,,,,,,232.60703142171212,212.33950120748804,202.3868109763399,
5,1988-03-05 23:11:57+00:00,166.77778955363047,175.5658151098598,194.4316525713392,219.95290023440742,245.49502246824824,274.3474320381044,304.5908053142597,325.7157608560241,338.4509120715463,347.1977449527308,,,,,,,,,,310.9373685055434,273.0776630221352,237.15057461553425,183.1647993006734,157.71951767914095,131.74004936550895,122.63227589040928,125.13296333377562,126.96239566212222,146.44491459468924,154.16274026239455,151.46461548781923,161.20515246972064,174.20693817876816,183.50755400713103,196.05275352831535,200.47441820625718,202.53093623848838,209.97804952754132,206.82501087021282,207.88573761256214,214.34918781549257,223.28843839479305,233.57345962464,231.86928053258052,228.26922570256446,233.83258041936787,238.93332185465445,243.56547519721602,247.61587123608606,245.86009078679814,247.7429260439027,239.89773958845717,246.81642487346352,242.25267900036306,242.14531369793298,244.9272053765856,247.78395149678101,245.95039427613017,250.1243934146089,248.61868354633475,255.91728209690035,261.6051445216218,277.7645772039824,281.45447060745266,293.81393083962587,295.59595560876835,300.70916607262325,320.4743569333932,325.601996585623,341.9456472790004,,,337.964251333207,332.12367053297817,311.90933589151206,306.44782412351765,293.0428805707397,298.85271108741586,290.7940856186999,294.0628638242915,291.91745160979156,290.3150525875631,267.792718982199,254.91353521463617,230.32933186433496,205.99355540050382,208.94070501297105,205.34685418080318,228.7171718533379,212.63678039524945
6,1988-04-06 23:12:12+00:00,173.67414806568527,185.13579876585885,200.52212405666685,239.903820394853,257.934356955914,285.4119676763797,307.1419508287829,327.88015971721387,339.50829799645095,,,,,,,,,,,309.0929368766102,282.65730148159685,237.40829382909297,203.14836319370318,164.7776315565679,144.88755582382686,130.63126756726038,124.3619987872477,129.40080240190497,138.672855119724,151.0376615645953,164.15036589279194,166.82683308597083,174.06230296215116,190.02429875560884,199.75377729953166,,,,,,,,225.01089071716808,224.85041647464763,220.26015806469127,226.58983677229804,227.91168041060786,236.94846883484976,237.12252756848244,238.2445363700306,234.76207048302885,228.76118354112432,218.77851900738074,226.7436259007411,226.96774410152952,241.5343798610943,232.0810736102957,234.18402012207812,228.83275637117075,233.30258307718614,231.34722381429722,248.63903315294115,256.72803518705393,269.8661030941674,280.504352442905,300.2919906569149,295.4178275930433,307.9010784781135,335.5752014432033,,,,339.5103261426882,330.6934805001473,321.40395832927203,313.10854484168766,303.8564949800168,299.49441315202137,298.63901841524233,288.9806507189046,272.56792610307497,249.44825688116507,238.04584176813785,235.94643868133505,223.4187850854587,223.16308714387867,229.44928000933598,215.927097287451,243.0251094487188,211.1367067337849
7,1988-04-22 23:12:17+00:00,176.26094250132564,190.79288449037466,207.888479500877,240.66062004386865,267.25762445467797,278.7855080551137,304.0523590519917,326.71325184287326,,,,,,,,,,,,310.13663690611725,280.9066310362439,269.4046622493004,223.94449364998755,191.0048238137844,167.00357309870353,157.93038032599327,170.51436542721336,171.00119188091406,177.89248256887396,182.83756346411008,173.602192197783,184.15354584488514,195.8769211687473,203.4152073271249,210.56375976064373,216.31471783477605,212.37440903568668,213.5186822783348,206.65209938508033,209.16718049581527,214.43821920517914,223.14303888225282,229.6057337556412,228.29723813500866,232.88643741024362,246.0209687032616,243.94132223403668,248.89880029005283,252.0884300008754,250.2788802156887,240.2704887804201,234.2535835683174,216.416713530969,226.680980451032,231.24902977970297,234.0985369876237,237.02367984398845,239.63760985366113,244.3924206181261,254.54664198359055,259.43978291564287,264.39674727028194,270.81191847211414,276.4170147638116,296.68550801606943,296.17127780828,310.7731173614159,,,,,,,,,,339.3196963003751,317.9220333662137,308.3873253740062,298.170957002304,267.04360337742276,239.53022983298737,240.19013777910007,243.42545375913718,224.19698090425476,241.18989875805048,238.41056002458828,247.4704404239687,281.34069432102467,
8,1988-05-08 23:12:26+00:00,173.7325620208391,189.64210689200925,201.08625768209887,233.72048290404285,255.24836547743988,281.7794074279928,300.2725501096871,321.05330328420627,,,,,,,,,,,,300.02778700228595,291.1293194434406,262.3816939470954,219.7887452400219,,144.10304765707434,173.0316875194996,173.43022970118562,179.53292881354827,190.9026859385658,170.2850496029926,160.46718447560255,156.8737319266829,161.66884691466072,193.27713782506584,191.6688980520852,188.96920291264425,198.07840068121428,212.67638213871345,211.44729902707724,203.4036771301195,207.51547464303684,,,,,,,,,241.45115989352874,235.53298627257743,228.62261371441215,222.4391037597718,222.54111960189562,226.40568227284848,230.10167592001207,233.3418161020473,239.40957026259042,241.47565670504696,245.7117987891359,250.2221009309638,256.4412881780419,264.0804812684766,277.52017321123776,288.2082448267602,299.66740029905924,311.42955551881937,,,,,,,,,,,,,,,,,,,,,,,
9,1988-05-24 23:12:34+00:00,193.33216032435004,198.06326967626308,218.64986693073274,246.37560310889967,272.01170380270196,290.5000668553321,313.00828217493154,331.3786017360671,,,,,,,,,,,,316.19559376356244,290.00078284233916,269.1422943074943,243.16377185490808,205.39452367142522,212.38264184433177,189.16377029009377,186.43528401702883,184.3853846739792,192.6223664241287,177.82544034854152,167.72105379183967,177.49594516167332,199.07754185138032,201.50778421523623,213.47150564224572,215.44120413892767,213.51974568045216,215.01354586370837,216.35661677089576,216.10721203195874,219.60515431346408,234.35331284465627,233.01936105228958,236.27384673872717,272.3861507239741,262.7489220301611,266.13551595881995,275.73012774630274,270.5591027656629,261.2581736365088,253.91511674570404,254.7309655904129,252.74310162777743,249.83502586281452,253.89753477378747,260.134044025526,261.1402721260209,266.77569938032167,265.35158792822176,270.51534982316184,278.9044901920039,300.11295378090915,306.5617930079799,,,,,,,,,,,,,,,311.94552194160315,290.95802851269815,268.8489296949179,252.297250272033,239.2896168747493,238.60243835240263,244.78635052706625,260.93413669486995,273.5701797567368,,,,
