dates,nzd0530-0000,nzd0530-0001,nzd0530-0002,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0019,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0028,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0043,nzd0530-0044,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0064,nzd0530-0065,nzd0530-0066,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0078,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0092,nzd0530-0093,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0110,nzd0530-0111,nzd0530-0112,nzd0530-0113,nzd0530-0114,nzd0530-0115,nzd0530-0116,nzd0530-0117,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138,satname
2000-06-07 22:18:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.62,296.77,301.57,301.78,302.27,,301.89,,,249.79,,244.06,250.05,239.65,236.39,252.78,256.73,255.61,244.92,260.05,252.52,249.69,256.00,266.12,255.00,255.27,266.36,266.74,254.23,265.69,255.13,251.01,255.26,252.11,260.16,271.74,274.05,284.14,295.68,287.02,281.67,272.25,253.80,255.93,248.09,251.22,243.98,234.03,212.38,224.16,216.39,222.23,221.05,221.88,227.29,238.96,247.31,253.57,251.75,266.98,265.11,281.73,283.13,297.82,282.68,278.99,274.08,286.53,294.21,288.65,290.35,291.17,288.18,290.57,314.83,322.18,314.97,305.10,295.95,289.24,301.27,285.58,289.77,276.08,278.78,279.21,283.42,288.83,293.15,309.87,318.45,323.62,330.69,332.88,332.12,337.56,339.13,341.70,335.54,334.19,337.56,339.75,338.42,346.01,,,,,L7
2000-09-20 22:11:14+00:00,305.20,308.28,301.20,292.05,281.87,286.05,283.28,280.24,279.03,282.31,279.64,284.17,286.76,290.73,290.81,284.69,282.99,265.55,259.49,253.93,260.22,260.70,265.86,255.34,260.89,267.61,285.25,297.73,293.27,288.13,289.65,289.79,290.48,284.67,284.91,281.52,274.01,267.82,266.05,264.03,259.04,255.75,250.37,254.57,250.98,257.31,255.27,255.32,259.48,261.43,261.89,264.51,270.42,270.93,276.50,275.43,273.57,275.78,277.50,273.37,275.49,274.46,274.87,271.43,272.85,278.96,280.42,290.67,298.84,306.35,296.15,296.08,288.44,281.39,276.44,267.64,263.86,257.67,247.48,244.88,240.21,239.35,235.94,239.15,239.82,244.44,252.48,259.10,261.72,272.97,277.42,282.52,287.76,293.25,296.24,287.16,284.02,280.31,279.88,278.70,281.01,285.48,283.11,285.38,288.07,296.88,296.69,294.64,284.02,278.43,274.71,268.04,268.18,270.22,278.45,271.98,277.37,284.63,286.79,291.41,299.17,303.37,314.40,323.44,329.72,328.79,326.41,331.82,333.17,335.34,335.52,336.36,339.16,337.78,339.83,338.83,339.67,334.64,330.29,L7
2000-09-27 22:17:24+00:00,316.08,313.91,305.06,302.82,303.01,299.95,296.65,295.65,299.90,303.32,301.40,306.48,300.85,303.33,302.04,302.88,294.76,284.85,276.11,266.98,258.05,252.16,265.83,279.69,274.75,287.84,294.98,306.62,310.50,307.14,306.55,306.28,308.68,304.87,300.05,297.94,289.19,279.86,275.99,272.38,268.17,266.35,260.51,261.05,262.11,264.02,260.04,263.77,265.79,268.20,272.71,273.50,281.31,285.35,287.96,283.88,285.94,285.06,280.23,285.35,284.05,283.74,281.30,283.60,281.08,283.19,295.53,302.70,320.99,314.01,309.56,304.64,298.51,287.47,286.75,281.39,272.38,269.76,263.09,255.81,255.38,254.22,256.53,256.28,262.99,269.20,274.91,281.77,285.80,293.41,296.85,301.96,308.23,317.86,318.04,312.82,306.08,301.52,298.46,298.54,296.32,298.87,300.92,301.21,307.38,302.44,300.09,290.85,285.28,278.63,275.52,272.24,269.40,272.54,271.58,275.27,281.57,288.81,293.76,300.89,310.23,317.30,328.28,334.90,338.29,340.05,341.89,343.20,343.46,343.91,347.92,344.09,347.08,345.91,350.14,350.94,348.23,348.07,344.07,L7
2000-10-29 22:17:19+00:00,316.32,313.48,310.01,295.58,289.19,291.38,281.18,284.77,280.73,284.38,285.52,298.00,297.52,301.73,296.50,296.24,281.54,274.28,269.07,278.18,288.10,288.79,285.44,271.08,273.77,275.34,293.94,308.02,307.30,305.02,301.66,306.84,307.25,302.96,292.86,282.16,271.98,281.57,274.00,262.34,256.67,254.72,259.88,265.28,263.03,261.49,262.55,268.76,265.03,266.88,269.93,271.31,271.72,285.38,288.37,287.94,284.48,282.20,285.02,279.95,279.40,276.87,275.41,273.48,276.98,275.84,284.08,288.85,303.22,309.10,299.29,293.17,290.38,285.17,276.80,273.20,263.16,260.79,247.66,245.07,242.14,237.97,236.70,236.35,239.16,242.80,253.58,260.57,265.69,268.20,275.19,279.60,288.19,294.84,299.64,292.65,288.00,289.81,286.80,290.75,291.78,297.74,299.39,296.38,298.02,318.52,328.88,320.57,305.73,294.97,288.84,286.21,282.96,284.20,284.77,289.06,288.35,292.91,296.72,302.25,310.87,319.11,327.02,336.09,337.71,338.44,338.53,339.20,338.71,338.93,342.36,342.33,346.27,346.93,348.20,350.38,345.87,341.61,332.84,L7
2001-03-22 22:17:09+00:00,314.54,307.33,299.62,291.83,301.40,293.40,297.69,294.78,305.13,298.30,303.17,299.19,299.89,302.23,304.55,298.61,291.61,284.85,278.90,272.65,265.26,275.86,290.02,289.92,281.00,289.28,294.09,318.70,318.09,315.06,313.80,313.55,308.48,306.14,299.72,297.81,294.14,281.18,278.58,273.70,270.35,266.29,267.42,257.87,263.60,265.15,266.64,262.03,267.71,271.29,280.50,286.05,295.32,298.11,294.18,291.63,291.00,289.56,287.63,289.70,285.27,283.05,286.46,281.25,286.83,286.00,301.54,310.89,318.89,317.96,314.35,310.57,298.02,291.26,285.56,280.20,276.94,270.12,266.59,259.57,253.99,253.40,251.75,255.10,265.84,275.02,279.79,286.19,291.89,297.40,300.12,308.86,313.58,321.97,321.88,319.47,314.48,307.66,305.47,302.18,297.11,299.21,298.84,304.80,308.07,306.82,299.15,297.61,290.25,286.65,278.24,276.17,275.22,275.15,276.17,279.31,284.38,288.27,294.56,303.83,309.33,315.69,325.96,335.19,338.32,337.43,339.74,337.50,341.94,342.44,345.60,345.65,344.28,346.62,350.09,350.26,345.76,349.03,346.32,L7
2001-04-07 22:17:01+00:00,309.54,302.95,292.17,287.46,286.18,285.66,290.43,286.26,288.23,286.66,291.16,291.71,293.38,,,,,,,,,,,,,,,,305.00,300.10,295.20,293.59,290.61,289.22,286.61,280.12,278.18,268.43,266.59,261.24,257.05,259.17,254.91,257.24,259.02,261.87,259.93,260.76,265.17,266.40,271.50,271.71,281.37,286.12,288.75,287.46,286.63,288.01,284.79,286.91,281.56,281.28,281.29,282.27,286.34,289.76,295.24,305.83,316.24,312.97,302.90,296.29,291.78,282.99,277.17,273.11,265.74,262.46,257.16,247.74,248.27,243.79,247.72,249.87,259.49,263.45,268.10,275.83,281.12,284.93,292.64,294.28,303.53,311.98,315.02,308.46,302.11,299.45,297.39,291.17,291.11,293.21,288.68,294.46,303.96,301.47,301.34,289.88,279.26,273.51,270.79,267.28,267.51,263.39,262.57,271.89,276.70,283.19,290.31,297.58,306.94,311.98,319.02,328.26,332.67,336.54,337.81,335.19,339.08,339.90,342.68,343.26,345.67,344.16,343.55,343.67,342.49,341.68,341.18,L7
2001-04-16 22:10:54+00:00,299.07,297.63,288.02,291.56,290.55,288.72,291.87,292.78,292.46,291.99,292.46,292.21,286.53,283.34,281.39,277.83,275.06,270.46,262.87,260.02,253.40,256.63,253.73,270.52,275.33,282.00,294.82,304.71,303.73,299.79,298.81,296.71,294.19,295.83,286.50,287.61,277.54,275.98,271.46,262.92,262.05,251.49,255.62,257.18,258.61,259.51,258.80,262.74,265.70,263.26,271.82,271.19,281.10,281.74,287.45,285.95,285.10,284.62,283.35,280.16,277.85,276.36,277.66,278.11,278.60,285.38,294.06,295.28,305.68,308.80,299.62,295.05,287.60,280.40,275.93,270.16,266.25,261.04,257.32,249.47,247.28,246.13,246.72,251.24,254.14,265.71,267.58,271.31,280.70,283.18,291.99,295.59,302.64,313.12,312.91,309.05,304.00,301.16,295.70,293.69,293.43,295.28,298.33,299.05,308.69,306.79,291.98,289.76,284.29,278.96,274.36,274.73,274.00,269.02,271.49,276.27,279.81,284.87,292.01,301.00,306.69,312.49,321.24,329.51,335.47,334.60,333.66,334.48,336.57,333.56,334.98,335.27,338.18,341.81,342.99,342.55,341.78,340.34,341.03,L7
2001-07-05 22:10:09+00:00,315.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.63,271.14,277.14,272.19,279.71,277.14,282.12,288.72,289.31,292.68,290.98,291.29,287.78,289.16,285.79,281.07,274.72,274.04,284.62,284.43,289.00,305.47,311.38,316.99,312.99,302.40,310.59,304.29,307.98,301.57,283.39,280.62,261.27,248.25,241.85,239.95,241.41,245.91,251.70,266.65,271.39,275.71,276.30,289.38,284.53,292.99,303.28,308.23,316.96,303.97,308.46,296.00,296.16,298.33,295.96,301.49,297.37,296.56,303.07,307.90,309.18,296.84,289.11,279.95,279.88,278.87,273.29,282.95,283.71,278.07,281.33,287.77,291.04,301.37,312.76,308.09,321.70,327.21,341.54,341.18,339.56,345.50,341.54,351.46,343.64,353.71,352.59,349.90,356.31,351.20,353.08,351.36,345.17,L7
2001-08-13 22:15:49+00:00,308.46,304.48,297.51,290.17,288.31,286.98,288.91,291.31,295.48,296.86,290.02,292.52,289.19,287.56,288.31,285.48,281.82,270.97,262.40,253.65,247.33,241.10,224.97,255.90,269.45,277.04,289.98,299.89,305.90,302.62,301.22,300.85,297.21,299.10,289.01,292.37,278.52,279.71,271.68,270.76,266.10,263.95,266.20,259.50,262.15,262.79,266.49,267.49,267.87,272.40,277.58,280.99,283.11,285.92,286.85,290.50,290.04,289.80,287.52,286.22,278.73,279.63,278.51,276.83,279.97,282.05,288.66,300.66,311.16,308.20,304.30,297.31,288.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.20,243.59,246.03,247.19,246.64,252.75,261.49,273.91,287.02,292.59,301.71,303.47,311.01,316.15,315.13,321.49,320.56,319.06,323.81,319.29,325.36,,,329.70,324.75,323.79,329.71,337.84,336.24,L7
2001-11-01 22:15:17+00:00,289.45,278.31,272.79,271.04,274.49,274.30,273.49,269.30,,,,,,,,,,,,,,,,,,,274.19,290.63,292.84,290.88,284.99,280.62,278.50,283.05,280.08,275.08,270.35,265.76,265.71,256.64,256.25,254.23,254.45,253.27,256.15,254.40,258.05,264.01,264.18,269.99,268.24,279.17,278.15,282.81,281.97,280.45,283.55,279.18,280.17,279.87,279.85,277.27,273.76,273.28,279.26,283.59,286.38,294.37,301.98,309.09,301.00,290.68,284.94,277.74,274.53,268.75,262.39,254.35,255.66,247.24,241.86,243.05,241.95,243.92,244.61,253.74,261.28,266.91,273.27,279.29,282.27,286.46,295.50,304.18,303.96,297.74,291.08,289.01,283.69,282.96,281.86,283.34,286.76,290.43,292.16,291.52,289.38,285.64,279.49,275.09,267.24,264.98,262.36,262.15,261.03,263.83,268.33,275.54,281.40,290.01,297.05,301.50,308.49,319.08,327.17,329.44,331.76,331.63,333.50,332.92,333.71,335.99,334.92,335.27,338.00,336.18,333.62,333.71,330.85,L7
2001-11-26 22:09:21+00:00,,,,,,,,,,,,,,299.67,298.87,295.14,291.02,284.44,276.18,270.85,266.67,242.35,,273.47,284.24,300.54,299.54,317.97,322.12,317.98,310.00,315.91,313.24,310.57,307.46,301.61,300.01,286.99,283.70,278.10,271.47,270.47,271.15,262.70,262.11,272.86,272.57,277.21,277.94,274.69,284.33,283.95,294.80,295.91,295.03,294.04,292.60,291.74,282.31,289.18,288.12,280.90,280.29,280.31,286.68,283.81,296.64,304.82,315.84,318.88,314.12,306.87,298.14,294.12,290.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.67,275.18,272.36,268.01,268.09,267.50,261.24,260.07,271.51,270.01,281.70,284.08,288.75,296.61,305.21,316.06,326.71,322.66,326.88,326.71,324.30,326.10,331.12,326.51,326.71,328.49,321.78,322.90,322.34,340.41,344.10,L7
2001-12-19 22:15:37+00:00,,,,,353.03,,,,350.91,351.34,353.22,349.98,356.08,,,,,,,,,,,,,337.55,,355.54,357.97,351.47,354.80,356.54,355.27,358.80,352.52,348.12,341.33,,,,,,321.41,,,,,,,,,,,,,,,,,,,,316.43,296.25,294.99,303.70,316.90,313.65,346.05,343.72,323.12,331.50,324.67,304.31,296.21,308.44,299.84,271.13,280.75,270.14,263.57,270.68,270.96,255.84,307.26,,300.72,284.42,280.66,281.63,287.31,292.26,299.39,333.24,326.04,334.16,331.70,,,,,,,343.44,,,,,,,,,275.58,288.47,281.55,293.12,298.05,297.78,307.32,309.88,320.84,324.83,330.92,346.23,344.35,351.83,349.95,352.11,353.75,351.67,349.37,351.29,352.01,352.79,353.74,351.21,349.62,346.62,344.33,L7
