dates,nzd0530-0000,nzd0530-0001,nzd0530-0002,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0019,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0028,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0043,nzd0530-0044,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0064,nzd0530-0065,nzd0530-0066,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0078,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0092,nzd0530-0093,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0110,nzd0530-0111,nzd0530-0112,nzd0530-0113,nzd0530-0114,nzd0530-0115,nzd0530-0116,nzd0530-0117,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138,satname
2006-10-07 22:10:08+00:00,336.17,324.69,318.95,310.36,307.32,307.34,298.63,300.84,301.09,295.39,298.65,295.18,296.13,306.57,302.24,300.20,285.80,280.35,272.96,276.31,265.04,259.75,265.27,271.80,271.79,286.59,300.69,312.78,312.03,311.38,306.74,307.56,311.46,313.08,310.47,302.66,298.63,291.60,286.02,280.74,272.30,274.56,271.44,266.78,271.15,273.24,271.92,273.50,277.80,275.60,285.76,288.73,294.17,294.86,294.24,293.28,287.24,289.76,289.97,293.28,288.85,283.67,282.33,282.24,292.08,278.19,290.95,301.41,308.52,315.23,311.25,303.85,305.04,295.19,289.06,283.48,273.63,264.78,256.21,252.12,250.68,247.44,243.52,250.30,253.49,257.18,260.37,265.88,272.98,277.29,277.68,283.95,294.08,306.47,301.54,294.40,291.55,278.87,284.97,288.40,286.99,294.47,293.27,297.18,302.32,308.93,306.00,302.05,291.68,284.23,282.23,278.19,276.71,275.96,278.73,283.74,290.05,294.29,296.56,302.10,308.62,317.26,326.21,331.66,335.63,335.44,338.44,339.18,339.17,341.47,343.86,343.50,345.62,347.82,347.39,344.88,345.82,347.38,353.51,L7
2007-01-02 22:17:11+00:00,334.66,322.51,317.17,309.59,305.17,302.43,298.68,298.94,292.72,289.69,292.75,294.20,287.52,306.97,301.94,300.87,280.47,270.38,264.70,268.31,256.01,242.72,240.42,267.00,266.06,282.94,298.08,307.22,306.98,306.60,301.22,300.83,302.06,303.67,300.03,291.21,292.34,282.02,275.54,271.14,266.73,265.88,264.18,265.04,264.68,267.18,267.35,266.76,271.90,274.24,281.59,281.93,286.38,289.01,290.75,289.24,287.59,288.96,289.59,288.84,285.50,280.60,278.22,277.08,281.11,282.11,288.28,297.90,305.95,307.72,304.03,300.63,293.42,287.51,279.92,274.61,271.64,260.76,252.06,248.47,244.86,245.41,246.37,248.80,251.14,259.63,260.35,263.99,272.08,280.62,275.86,282.78,290.60,298.26,299.07,288.49,281.13,269.93,276.09,283.82,280.19,285.36,290.37,293.49,297.64,299.61,296.12,296.78,288.52,282.06,278.47,272.69,271.36,270.29,274.52,278.55,282.98,289.01,289.83,295.21,300.77,309.04,317.97,324.91,332.49,331.46,334.59,334.48,337.37,339.25,340.68,340.63,342.33,344.76,345.30,341.87,344.27,343.87,348.54,L7
2007-01-26 22:21:54+00:00,334.53,323.07,317.25,309.01,304.72,302.03,299.17,299.02,295.69,292.02,295.08,295.52,290.28,305.06,302.92,303.55,282.25,271.21,264.11,266.71,256.41,245.67,248.60,266.98,267.75,282.84,297.96,305.91,305.68,305.33,301.81,302.41,303.46,300.45,298.78,291.44,289.50,279.81,275.79,270.23,266.74,264.32,263.13,267.05,265.82,265.70,264.00,265.73,271.51,275.47,280.54,280.01,286.20,289.42,292.86,289.35,288.90,289.07,289.48,289.34,285.58,283.57,278.71,278.67,282.10,283.87,289.02,299.62,307.42,309.57,305.48,301.70,295.74,288.34,280.36,274.71,271.70,262.32,252.98,250.22,245.28,246.14,246.02,248.83,251.72,257.46,260.79,265.61,271.05,275.72,272.27,280.81,287.07,294.99,298.00,287.79,278.22,275.95,281.24,288.71,285.81,288.06,292.13,293.23,298.82,299.33,296.38,295.85,286.71,281.41,277.99,272.31,270.48,268.54,273.35,278.27,284.99,289.50,290.21,296.53,303.63,312.49,320.97,329.26,334.00,333.76,333.72,334.44,337.03,338.78,339.86,339.78,341.09,342.13,342.16,344.77,345.11,340.65,344.08,L5
2007-02-03 22:17:19+00:00,336.40,323.56,319.87,312.66,306.53,305.41,303.21,302.28,300.15,295.81,300.16,299.51,296.12,309.21,309.05,307.76,288.82,276.37,269.87,272.64,263.95,253.56,263.05,271.53,271.68,284.62,300.03,308.18,308.18,300.85,298.52,299.58,301.04,296.82,294.88,287.04,285.91,277.65,273.33,268.08,264.29,262.61,260.98,265.58,264.46,267.95,265.91,266.95,271.85,275.87,280.64,280.03,286.98,289.38,292.40,289.19,288.52,288.78,290.00,289.16,285.75,284.60,279.14,278.76,282.79,284.19,289.89,300.81,309.06,311.29,307.40,303.43,297.01,289.90,281.94,276.36,272.86,263.00,253.91,250.66,246.08,246.83,245.71,248.33,250.84,255.33,258.60,265.61,271.05,275.72,272.00,280.61,287.11,295.65,299.17,290.23,282.76,281.79,286.20,292.91,291.46,293.86,296.47,296.18,300.21,302.89,300.01,298.07,289.64,283.96,280.05,273.99,272.33,267.85,273.93,278.20,284.99,291.91,292.28,299.45,306.68,315.68,322.98,331.50,336.80,335.92,335.90,336.73,339.31,339.96,341.99,341.66,341.74,341.26,342.16,344.77,345.11,343.10,346.55,L7
2007-02-04 22:15:45+00:00,338.21,324.49,321.03,313.70,306.56,306.93,305.11,303.89,301.96,298.04,301.03,302.14,299.73,312.15,312.12,311.14,294.03,280.11,274.85,277.96,270.03,261.31,269.02,274.42,274.85,286.55,301.89,311.01,310.47,304.32,303.28,303.56,304.78,303.26,299.92,291.71,288.90,282.69,277.67,273.72,269.38,266.78,263.98,268.12,268.21,270.23,268.81,268.88,272.70,276.64,281.18,281.50,287.73,290.36,292.43,289.43,289.15,288.95,290.05,288.65,285.52,284.53,279.40,279.39,283.26,284.87,290.35,300.47,309.31,311.83,307.41,303.62,297.13,290.28,283.10,277.19,272.76,263.43,253.91,250.66,246.08,246.83,245.71,248.33,250.84,255.33,258.60,265.61,271.05,275.72,272.00,280.61,287.11,295.65,299.17,290.23,282.76,286.27,290.98,296.15,294.14,296.19,297.94,297.77,301.09,305.08,303.07,298.07,289.64,285.65,281.51,276.34,273.90,269.26,274.00,278.67,285.15,292.06,293.09,300.24,307.34,316.30,322.98,331.50,336.80,335.92,335.90,336.73,339.31,339.96,341.99,341.66,341.74,341.26,342.16,344.77,345.11,343.10,346.55,L5
2007-02-11 22:21:56+00:00,339.30,326.75,322.26,315.41,308.12,308.32,306.91,306.11,304.00,300.40,303.03,303.83,301.54,312.87,312.63,312.09,296.87,283.03,277.32,279.38,272.24,263.59,272.41,276.11,276.59,287.90,302.66,312.79,312.63,308.06,305.51,306.23,306.62,305.19,301.41,294.11,290.42,284.20,278.88,275.01,271.73,268.68,266.70,269.31,269.74,271.19,269.73,269.64,273.71,278.38,282.72,283.73,289.98,293.11,294.30,292.72,291.66,291.01,291.27,289.73,286.59,284.94,280.70,280.09,284.11,285.83,291.51,302.00,311.07,314.03,309.43,305.78,298.50,292.09,285.03,279.05,273.52,264.27,255.89,251.66,248.18,248.69,247.78,249.44,252.63,256.72,260.68,267.95,272.96,277.70,272.00,280.61,287.11,295.65,299.17,290.23,282.76,286.27,290.98,296.15,294.14,296.19,297.94,297.77,301.09,305.08,303.07,298.07,289.64,285.65,281.51,277.08,274.17,269.53,273.10,277.19,282.54,290.42,294.07,301.82,309.15,317.87,323.24,331.96,337.33,336.83,336.79,336.88,339.89,340.24,342.47,342.53,341.88,342.20,342.96,346.32,347.02,344.54,347.74,L5
2007-03-23 22:17:30+00:00,342.63,331.03,327.51,318.75,310.94,313.75,312.58,310.10,308.69,307.21,306.80,310.08,309.36,317.28,317.06,316.78,300.96,290.97,285.38,283.22,276.55,267.68,272.41,279.12,282.26,290.09,300.70,313.86,313.87,309.76,307.40,310.70,311.03,310.18,305.11,297.49,293.25,288.41,282.91,277.60,275.92,271.15,269.36,271.74,271.53,271.82,269.24,271.05,272.75,280.54,281.80,286.15,293.62,297.51,296.49,294.39,292.58,290.40,290.59,287.79,285.77,284.61,282.75,282.17,283.43,287.87,294.01,303.25,313.52,318.83,312.59,307.23,300.00,294.72,288.19,281.82,274.51,266.86,259.27,253.30,252.81,252.09,251.39,250.99,253.55,256.91,260.80,266.43,270.68,275.72,272.41,279.50,290.40,299.94,302.71,298.18,290.77,296.80,299.70,299.24,300.32,302.26,301.83,303.15,306.35,313.20,309.04,301.46,293.76,287.91,282.79,280.01,277.02,273.29,271.66,277.00,281.65,289.37,296.53,307.62,314.40,322.68,329.13,340.67,344.86,342.38,342.12,341.91,344.63,344.73,346.42,345.56,342.17,342.52,343.98,348.38,348.65,345.51,350.56,L7
2007-05-03 22:11:13+00:00,344.39,332.16,327.94,319.26,311.52,313.86,312.13,309.35,309.24,307.51,307.82,311.32,309.50,316.92,317.41,317.59,308.38,295.84,292.63,286.34,283.34,277.81,282.70,284.48,286.95,293.12,304.88,318.87,318.03,314.26,313.22,316.11,316.48,316.45,311.44,303.05,298.61,293.82,288.18,281.63,280.27,274.88,273.02,275.36,275.29,274.75,271.60,273.41,274.87,283.10,283.69,288.41,296.33,300.55,298.61,297.49,295.26,293.35,292.93,290.66,288.30,287.37,285.99,285.69,287.32,291.80,298.77,307.19,317.34,322.76,316.06,310.70,303.49,298.05,291.32,284.98,277.12,269.20,262.95,257.22,255.76,254.97,254.35,253.81,256.50,258.27,262.68,268.24,271.87,277.36,275.24,283.05,295.97,306.52,303.85,301.88,295.68,302.27,303.55,300.72,301.30,304.91,303.57,305.79,308.22,317.09,310.03,304.90,297.24,291.34,286.41,282.99,279.48,274.88,273.03,278.29,283.22,291.50,298.74,309.08,315.47,323.06,328.28,341.39,344.99,341.59,342.25,345.83,348.92,348.65,350.83,349.89,343.91,343.81,345.95,349.82,351.10,349.06,350.87,L7
2007-05-19 22:11:07+00:00,341.76,326.29,327.94,319.26,311.52,311.13,312.13,302.44,309.24,307.51,307.82,308.38,309.50,316.92,317.41,317.59,308.38,295.84,292.63,286.34,283.34,277.81,282.70,284.48,286.95,293.12,304.88,318.87,318.03,314.26,313.22,316.11,316.48,309.00,311.44,295.00,289.68,283.76,280.35,274.99,272.35,267.28,266.27,269.58,269.72,269.99,268.02,268.45,270.53,278.04,278.89,283.05,291.58,297.71,295.50,291.85,289.77,288.38,288.80,285.30,283.56,283.44,281.38,281.64,283.37,286.64,293.71,302.33,312.91,317.73,316.06,306.09,299.49,294.33,286.08,280.60,271.73,264.92,255.73,250.60,247.39,246.75,246.14,245.75,246.90,258.27,262.68,268.24,271.87,277.36,275.24,283.05,295.97,306.52,303.85,301.88,295.68,302.27,303.55,300.72,294.68,308.29,303.57,305.79,308.22,319.51,310.21,304.90,297.24,291.34,280.93,280.16,275.59,272.15,273.03,278.29,283.22,291.50,298.74,309.08,315.47,323.06,324.12,338.17,341.06,339.00,339.06,342.98,346.80,347.23,348.84,346.67,340.46,343.81,345.95,349.82,351.10,349.06,350.87,L7
2007-05-26 22:17:14+00:00,341.76,326.29,327.94,319.26,311.52,311.13,312.13,302.44,309.24,307.51,307.82,308.38,309.50,316.92,317.41,317.59,308.38,295.84,292.63,286.34,283.34,277.81,282.70,284.48,286.95,293.12,304.88,318.87,318.03,314.26,313.22,316.11,316.48,302.18,303.62,290.66,285.71,279.64,276.52,272.28,269.56,264.81,263.93,265.94,266.13,266.91,265.95,266.21,268.55,275.30,276.47,280.79,289.21,294.16,295.50,291.85,289.77,288.38,285.54,283.34,280.57,280.08,277.52,279.01,280.74,283.95,290.25,299.17,311.08,314.84,316.06,306.09,299.49,291.12,282.81,277.48,269.01,262.56,253.02,248.09,245.06,244.55,244.52,245.25,246.91,257.32,261.89,267.94,272.50,277.68,276.62,284.40,296.63,306.91,303.30,300.84,294.88,297.57,300.02,300.72,294.68,308.29,303.57,305.79,308.22,315.85,305.64,300.97,293.19,288.29,279.28,278.10,273.52,270.22,270.87,276.35,280.57,289.08,295.98,305.51,312.56,320.44,324.12,338.17,341.06,339.00,339.06,342.98,346.80,347.23,348.84,346.67,340.46,343.81,345.95,349.82,351.10,349.06,350.87,L7
2007-07-06 22:11:01+00:00,339.07,323.47,326.57,318.70,310.25,310.51,305.34,297.52,302.03,307.27,308.95,308.84,309.50,316.92,317.41,317.59,308.38,295.84,292.63,286.34,284.50,281.27,287.71,285.27,288.50,292.37,306.68,319.16,317.65,313.51,313.53,317.38,317.28,298.69,297.61,287.16,281.53,277.27,273.65,269.74,267.06,262.72,261.95,264.86,264.62,265.34,265.15,265.22,267.11,272.13,273.51,276.69,286.36,292.12,291.20,287.14,286.24,284.72,283.23,279.87,277.45,277.53,275.89,276.03,278.77,281.23,286.81,296.05,308.22,313.25,313.03,303.86,297.72,289.72,280.88,274.56,267.41,259.88,249.01,243.68,240.17,241.81,239.50,239.35,242.20,253.70,257.99,264.09,268.87,273.34,271.21,279.24,292.14,301.82,299.96,296.82,294.88,297.57,300.02,300.72,291.64,305.96,302.83,305.80,305.30,316.99,304.51,302.28,290.71,287.12,280.09,277.85,274.85,268.68,269.23,275.42,279.19,289.07,295.88,305.59,313.25,320.44,322.90,337.49,341.44,339.73,340.05,343.08,347.94,348.64,349.70,346.72,339.78,343.60,346.81,350.80,352.50,349.26,351.32,L7
2007-08-14 22:17:00+00:00,329.85,312.78,323.67,317.28,309.48,309.69,298.94,282.13,296.69,301.43,311.42,307.48,307.23,322.38,327.33,316.52,304.66,289.76,289.97,276.69,280.16,281.06,293.90,276.28,280.24,284.81,,,310.61,320.18,320.00,323.52,323.40,294.41,291.71,281.02,275.35,270.88,268.90,264.65,262.48,259.25,258.68,261.65,261.96,261.19,263.58,257.19,259.58,261.53,265.95,268.51,279.65,287.04,283.55,274.43,273.47,273.20,274.84,271.15,268.58,270.10,267.62,268.43,271.41,271.95,277.30,287.23,300.38,305.60,310.65,297.12,292.60,282.91,270.41,264.89,261.86,254.30,240.47,242.61,237.21,238.87,237.19,237.71,237.49,251.58,254.42,259.24,264.36,269.68,274.55,280.89,298.33,307.84,300.49,298.24,294.57,294.60,295.46,297.64,284.95,304.85,298.39,304.24,303.73,317.46,290.55,305.14,285.73,280.98,273.94,270.45,274.51,272.17,274.53,282.93,285.26,291.01,292.95,303.06,310.61,319.67,323.78,340.13,341.14,339.41,342.36,348.32,352.72,354.23,352.45,348.09,344.04,355.49,354.56,352.96,355.11,351.14,353.86,L7
2007-10-02 22:13:42+00:00,318.68,305.88,311.54,306.67,303.62,303.38,291.85,276.53,290.72,294.98,302.91,300.83,301.44,310.34,317.12,300.35,290.72,274.81,269.88,258.91,280.16,265.79,293.90,262.04,269.12,274.25,287.34,293.89,296.76,309.46,307.06,304.60,306.06,287.80,284.31,276.12,270.43,263.66,261.99,261.32,257.90,257.01,255.81,259.19,260.94,260.93,263.63,254.21,258.30,259.36,264.25,265.80,275.12,279.10,278.26,269.18,271.05,270.22,272.62,267.86,265.22,265.90,263.13,264.21,268.94,268.11,272.41,282.04,297.51,300.40,300.45,291.44,288.72,279.11,265.12,259.26,257.57,250.27,236.31,238.93,231.83,234.12,232.30,235.60,235.52,249.91,254.54,260.93,268.00,272.43,279.43,283.54,292.35,300.98,299.00,294.75,290.73,290.06,289.25,290.51,281.29,300.77,295.38,303.50,301.72,312.38,293.49,306.08,284.78,279.52,272.09,269.13,272.66,270.58,272.27,278.84,282.32,289.74,291.94,300.46,306.57,314.95,318.33,332.49,333.88,335.31,336.56,337.77,338.48,339.70,340.52,340.45,336.40,343.97,346.82,344.93,346.89,346.98,346.21,L5
2007-10-17 22:16:47+00:00,325.24,311.62,316.37,310.12,304.49,305.00,295.24,283.20,294.10,297.89,303.55,301.71,302.12,310.68,317.19,304.83,295.88,276.98,272.12,260.22,286.43,276.97,294.41,263.09,269.12,274.25,287.34,293.89,296.76,309.46,307.06,304.60,306.06,287.80,284.31,276.12,270.43,263.66,261.99,263.49,260.82,259.52,258.98,262.17,263.47,263.07,266.00,259.53,262.44,264.22,269.14,272.21,279.93,282.97,282.44,274.69,275.44,275.15,276.97,271.69,269.49,269.55,267.24,267.60,271.88,271.51,276.64,285.92,300.74,304.26,305.42,296.76,292.13,282.61,265.12,259.26,257.57,250.27,236.31,238.93,231.83,234.12,232.30,235.60,235.52,249.91,254.54,260.93,268.00,272.43,279.43,283.54,290.91,298.95,298.56,294.75,290.73,285.17,289.25,290.51,281.29,300.77,295.38,303.50,301.72,312.38,293.49,306.08,284.78,279.52,272.09,269.13,272.66,270.58,272.27,278.84,282.32,289.74,291.94,300.46,306.57,314.95,318.33,332.49,333.88,335.31,336.56,337.77,338.48,339.70,340.52,340.45,336.40,343.97,346.82,344.93,346.89,346.98,346.21,L7
2007-11-18 22:17:07+00:00,324.45,316.13,315.19,309.42,304.43,307.83,294.70,289.55,294.03,299.71,303.18,303.36,302.32,309.71,314.45,300.77,292.28,274.58,266.19,256.87,271.13,273.82,284.13,262.44,268.91,274.56,292.54,300.75,304.27,308.81,307.13,305.98,306.53,294.41,287.35,283.51,279.45,273.34,269.21,269.14,267.70,266.93,265.54,268.10,269.11,269.39,271.32,267.47,269.78,273.28,277.74,280.69,286.44,286.54,288.07,284.06,285.57,284.45,283.08,280.13,276.97,275.33,273.73,274.06,277.90,279.33,284.19,293.07,307.26,310.91,307.70,303.63,298.79,287.63,273.46,266.12,265.25,256.54,245.25,245.15,239.28,241.90,240.18,244.20,248.07,252.54,257.03,263.99,271.26,275.88,281.21,285.34,291.71,299.59,301.04,295.20,290.51,281.38,286.84,289.89,284.39,292.37,293.67,302.84,300.61,305.19,284.69,306.08,284.78,279.52,278.28,271.11,277.76,274.61,272.27,278.84,282.32,289.74,291.94,300.46,306.57,313.72,322.78,334.71,338.16,336.38,341.50,340.80,339.62,338.00,339.42,342.12,341.27,342.83,343.53,342.84,344.76,345.32,343.19,L7
2007-12-04 22:17:13+00:00,326.72,319.14,315.63,310.42,306.57,307.68,296.95,294.16,297.58,302.61,303.76,304.76,303.56,309.74,313.02,300.70,292.19,277.51,266.19,256.87,271.13,273.82,284.13,262.44,268.91,274.56,292.54,300.75,304.27,309.50,307.96,307.50,307.72,304.48,296.01,290.23,286.42,278.75,275.28,272.56,272.43,271.80,270.78,274.20,275.37,275.74,275.93,273.61,276.33,279.45,283.23,286.61,291.34,293.03,291.06,287.24,288.54,287.16,289.49,285.38,284.25,282.38,282.15,280.30,284.21,284.81,291.47,300.21,311.74,316.87,309.74,305.16,299.39,293.41,281.02,273.95,271.53,261.34,250.96,249.26,242.93,247.28,244.85,248.44,254.52,258.43,262.70,269.10,270.01,274.85,280.89,283.85,289.99,297.47,301.01,294.45,294.15,287.29,292.61,294.78,288.87,296.01,296.85,304.29,304.65,310.76,301.39,312.15,290.95,284.76,281.64,276.45,282.76,281.58,279.29,285.42,289.82,297.33,298.21,306.86,309.67,315.71,322.20,333.32,337.65,336.48,340.90,339.38,340.53,339.08,340.84,342.55,342.17,342.42,343.15,342.84,344.76,345.32,343.19,L7
2007-12-20 22:17:17+00:00,330.80,323.31,315.63,310.42,306.57,307.68,296.95,294.16,297.58,302.61,306.41,306.85,306.23,311.30,313.02,300.70,292.19,277.51,266.19,256.87,268.49,273.12,286.27,267.39,276.89,282.19,297.87,308.61,313.20,312.84,311.03,310.94,310.86,306.73,299.06,294.38,289.95,281.09,277.26,275.04,274.37,274.09,272.51,270.17,271.48,276.00,277.73,275.17,278.12,281.75,285.76,288.20,291.72,293.87,292.20,288.95,288.35,288.81,290.80,287.74,286.07,282.38,282.15,280.30,284.21,286.92,295.27,303.94,311.74,316.87,309.74,305.16,300.36,294.59,283.72,276.79,273.62,263.29,254.41,250.88,245.71,249.20,248.41,251.91,259.18,263.38,267.80,274.17,277.47,282.73,286.99,292.08,296.75,303.87,306.67,305.01,299.89,291.28,296.82,297.47,292.61,299.51,299.93,306.31,304.65,310.76,301.39,312.15,290.95,285.27,281.76,277.03,281.73,280.51,279.27,284.53,287.98,294.39,298.93,307.22,309.94,316.22,322.53,333.30,338.12,336.48,340.90,339.38,340.53,338.85,341.14,342.12,342.26,341.77,341.75,341.26,342.89,345.44,344.57,L7
2008-01-05 22:17:19+00:00,333.85,326.63,317.60,310.80,308.41,308.42,306.78,303.36,307.74,303.76,306.22,306.13,306.16,310.26,311.92,300.71,292.79,279.34,268.31,260.00,267.16,271.68,283.88,266.36,278.32,284.63,298.64,310.76,314.53,313.01,310.35,310.78,310.71,310.71,304.66,300.30,294.16,283.83,277.50,277.91,276.89,276.47,275.23,271.12,273.07,278.39,279.28,278.01,280.76,286.94,289.62,293.37,295.01,296.40,296.51,293.20,291.45,292.74,294.07,291.96,290.05,285.76,284.53,284.36,286.68,289.93,299.40,307.57,315.09,319.13,312.76,307.62,302.05,296.05,285.92,280.73,275.09,266.83,257.68,254.15,249.08,250.02,253.50,257.09,260.92,264.76,268.72,275.28,279.75,284.42,288.02,292.08,296.75,303.87,306.67,305.01,299.89,291.28,296.82,297.47,297.42,301.38,301.84,305.18,305.87,305.54,301.39,311.10,291.31,284.41,278.42,276.46,279.75,280.25,278.98,283.42,286.02,291.97,297.29,304.63,309.94,316.22,324.27,333.26,336.96,334.47,337.84,338.03,335.69,336.04,338.87,341.25,342.00,341.34,341.42,341.21,342.89,344.77,344.80,L7
2008-01-30 22:11:07+00:00,333.85,326.63,317.60,310.80,308.41,308.42,306.78,303.36,305.67,301.66,303.60,303.64,303.67,307.32,308.13,297.85,289.61,277.44,267.32,260.17,266.18,270.54,278.81,265.53,276.33,282.71,295.81,307.57,312.10,310.99,308.51,308.60,309.88,309.63,303.63,298.85,292.56,282.45,277.90,276.87,276.89,276.47,275.23,271.12,273.07,278.39,279.28,278.01,280.76,286.94,289.62,293.37,295.01,296.40,296.51,293.20,291.45,292.74,294.07,291.96,290.05,285.76,284.53,284.36,286.68,289.93,299.40,307.57,315.09,319.13,312.76,307.62,302.05,296.05,285.92,280.73,275.09,265.70,257.15,253.49,248.61,249.09,251.99,255.72,258.98,263.46,267.17,274.64,278.84,283.32,287.46,290.96,295.60,302.25,305.17,301.62,297.49,290.33,293.99,294.99,295.87,299.19,301.84,305.18,305.87,305.54,301.39,311.10,291.31,284.41,278.42,276.46,279.65,279.51,278.69,282.99,285.28,290.89,295.12,302.45,308.09,314.75,323.20,333.26,336.96,334.47,337.84,338.03,335.69,336.04,337.26,340.22,341.27,340.17,340.20,339.87,340.47,341.81,341.53,L7
2008-04-10 22:17:06+00:00,338.69,331.89,321.69,304.47,300.33,298.02,307.91,292.69,306.49,304.37,303.44,303.23,304.68,300.69,303.44,299.16,291.29,280.20,271.70,264.93,266.18,274.54,278.81,269.07,280.91,287.46,297.93,302.07,315.94,311.61,309.09,310.20,311.41,301.58,305.35,300.78,294.66,274.55,272.07,271.09,279.17,278.20,269.69,270.00,270.53,278.53,280.98,280.85,283.68,289.22,291.81,295.47,296.40,299.20,298.81,296.04,293.46,295.21,295.27,294.44,292.57,288.25,287.48,287.55,289.11,292.47,302.84,311.43,317.73,321.64,315.94,309.96,302.88,297.93,290.89,283.20,281.44,267.67,259.88,257.79,251.02,250.06,250.93,253.66,257.80,263.39,265.55,272.79,278.12,283.53,285.59,292.99,294.73,299.76,301.53,305.32,302.80,290.20,294.96,298.48,297.51,302.76,311.17,313.40,322.70,322.61,331.47,321.36,295.49,287.79,280.83,279.23,283.13,282.03,283.27,286.93,289.10,294.68,298.71,304.85,311.81,318.62,326.22,338.88,343.33,339.08,343.64,342.44,338.94,338.42,338.44,342.15,343.55,341.65,341.04,340.27,340.68,342.44,342.38,L7
2008-05-05 22:10:50+00:00,336.62,331.00,317.10,299.12,297.79,293.00,307.46,286.97,306.10,303.61,302.44,302.78,304.15,300.17,301.19,297.97,288.68,280.86,272.57,268.01,263.15,270.13,278.07,271.67,283.26,288.60,298.74,302.07,316.15,311.71,309.57,310.87,312.19,301.58,304.74,301.18,293.94,274.55,272.07,270.43,280.07,278.79,269.93,266.81,267.94,280.10,282.03,280.86,285.22,291.07,292.84,294.68,295.48,299.45,300.09,297.65,295.09,296.97,295.56,296.91,294.58,290.28,289.39,290.76,291.84,294.91,305.94,314.76,319.76,322.61,316.23,308.58,303.05,298.37,290.89,283.20,281.44,267.67,259.88,257.79,251.02,250.06,250.93,253.66,257.80,263.39,265.55,272.79,278.12,283.53,285.59,292.99,297.62,301.48,303.09,305.32,302.80,298.41,294.96,298.48,297.51,302.76,311.17,313.40,322.70,322.61,331.47,321.36,295.49,287.79,280.83,279.23,283.13,282.03,283.27,286.93,289.10,294.68,298.71,304.85,311.81,318.62,326.22,338.88,343.33,339.08,343.64,342.44,338.94,338.42,338.44,342.15,343.55,341.65,341.04,340.27,340.68,342.44,342.38,L7
2008-05-28 22:16:51+00:00,343.49,337.66,317.10,299.12,294.18,289.15,299.30,286.35,301.74,300.24,300.07,300.80,301.31,298.08,298.51,295.25,286.33,278.40,270.73,264.67,264.33,265.65,279.25,271.01,284.12,289.39,298.99,300.69,317.25,312.55,310.04,311.29,313.14,300.94,305.78,303.07,294.70,273.08,269.69,268.14,277.66,276.37,267.77,262.97,264.19,276.31,274.96,275.48,281.29,283.53,287.44,288.28,290.11,293.73,294.29,293.15,288.84,289.24,288.31,288.97,286.50,277.91,277.62,280.27,279.67,285.46,297.90,308.63,308.85,310.16,304.30,299.22,297.15,289.95,283.12,278.12,277.15,262.17,254.36,253.50,244.85,245.75,247.15,253.09,257.61,263.98,252.70,256.19,277.38,282.86,285.34,293.74,298.29,293.55,297.96,299.43,297.21,298.41,293.63,294.94,297.25,299.71,308.25,311.34,318.15,318.32,322.47,313.77,292.86,285.12,281.23,277.69,280.75,279.94,283.27,286.93,289.10,294.68,294.27,301.79,308.59,315.00,324.23,333.68,339.94,339.37,340.55,338.74,336.46,337.31,337.85,339.60,341.98,339.10,341.81,341.34,341.41,340.02,339.05,L7
