dates,nzd0241-0000,nzd0241-0001,nzd0241-0002,nzd0241-0003,nzd0241-0004,nzd0241-0005,nzd0241-0006,nzd0241-0007,nzd0241-0008,nzd0241-0009,nzd0241-0010,nzd0241-0011,nzd0241-0012,nzd0241-0013,nzd0241-0014,nzd0241-0015,nzd0241-0016,nzd0241-0017,nzd0241-0018,nzd0241-0019,nzd0241-0020,nzd0241-0021,nzd0241-0022,nzd0241-0023,nzd0241-0024,nzd0241-0025,nzd0241-0026,nzd0241-0027,nzd0241-0028,nzd0241-0029,nzd0241-0030,nzd0241-0031,nzd0241-0032,nzd0241-0033,nzd0241-0034,nzd0241-0035,nzd0241-0036,nzd0241-0037,nzd0241-0038,nzd0241-0039,nzd0241-0040,nzd0241-0041,nzd0241-0042,nzd0241-0043,nzd0241-0044,satname
2010-12-07 21:59:00+00:00,,,289.46,,176.83,,295.16,315.61,369.10,362.45,371.41,362.19,355.94,357.17,359.67,376.60,397.24,420.44,440.23,448.03,447.65,446.97,448.75,442.18,439.87,445.46,446.87,442.42,436.72,428.16,429.57,422.14,406.01,397.43,399.54,404.55,405.83,398.12,404.85,405.14,398.85,391.19,391.40,396.77,401.36,L7
2010-12-31 21:55:56+00:00,,,289.46,,198.65,259.89,290.54,310.94,362.84,360.12,369.86,360.51,352.01,356.52,361.18,376.37,397.15,417.71,435.69,446.19,448.64,448.71,449.20,440.27,437.60,443.11,443.79,437.26,432.13,427.78,427.87,419.07,403.81,397.94,399.13,403.45,404.79,399.91,406.37,405.34,399.46,393.24,393.58,395.92,395.10,L5
2011-01-16 21:55:58+00:00,,,289.46,,208.97,263.41,288.91,312.65,337.83,359.31,371.25,360.99,350.79,357.69,366.64,379.41,399.94,419.77,436.47,448.23,452.13,451.71,452.04,444.85,438.38,442.08,445.31,436.06,433.09,428.30,422.85,413.84,402.05,397.96,397.36,402.00,405.05,403.12,408.05,406.56,406.27,401.96,399.17,399.27,392.78,L5
2011-02-09 21:59:27+00:00,,,294.60,,208.97,266.73,292.26,314.44,339.19,357.43,366.55,356.97,350.79,357.69,366.57,378.68,398.45,416.27,433.00,446.67,452.55,452.79,452.80,446.31,440.24,442.08,445.31,436.06,430.39,425.91,422.01,414.73,402.77,396.70,397.60,401.99,405.29,404.14,408.05,406.56,406.27,401.27,399.61,398.06,389.10,L7
2011-02-17 21:56:00+00:00,,,294.60,,208.97,274.39,295.77,317.03,342.54,357.43,370.27,356.97,355.77,362.05,369.76,382.53,401.01,418.18,436.09,449.76,455.12,455.15,457.07,449.79,444.47,445.66,447.86,439.02,430.39,428.91,425.36,419.18,407.81,398.89,399.40,404.48,408.45,407.24,412.12,408.78,408.10,403.06,402.19,402.19,393.03,L5
2011-02-25 21:59:32+00:00,,227.96,297.65,,208.97,274.39,295.77,317.03,342.54,357.43,370.27,353.21,355.63,361.91,370.13,381.26,398.74,416.00,433.82,448.42,454.48,454.29,456.09,449.79,444.47,445.42,445.00,435.12,426.95,426.86,424.99,418.82,408.11,398.36,399.68,404.90,408.45,407.24,413.94,410.62,409.77,404.34,403.44,403.34,393.31,L7
2011-03-21 21:55:52+00:00,,227.96,297.65,,215.17,274.80,294.82,316.96,344.35,359.79,369.23,354.66,358.75,363.93,371.17,383.19,400.02,416.81,434.00,447.70,454.40,454.27,456.65,449.99,444.80,445.72,444.32,434.49,426.10,425.93,424.38,419.73,408.30,397.90,399.64,404.65,407.75,406.64,413.51,410.61,408.76,403.62,402.58,402.91,394.53,L5
2011-09-05 21:59:22+00:00,,227.38,,,233.76,276.45,289.12,316.43,370.96,376.29,361.92,364.82,392.99,369.35,378.38,391.37,404.83,423.84,422.63,442.63,453.78,454.08,452.48,463.63,456.41,434.34,433.41,432.98,434.88,437.16,414.73,416.48,410.11,394.21,399.29,399.89,398.66,406.50,405.94,404.29,395.84,396.30,399.39,392.53,391.50,L7
2012-03-15 22:00:09+00:00,204.82,,,383.56,,,,,403.26,372.77,362.25,372.67,,,401.51,394.97,406.62,461.99,426.33,434.00,454.54,460.23,459.77,447.85,439.34,,,420.59,425.04,414.18,402.58,395.11,384.77,381.65,,,395.50,395.15,,,416.66,415.26,427.62,427.77,,L7
2012-04-16 22:00:05+00:00,204.82,199.02,275.95,348.74,,,,,390.35,371.10,362.49,380.91,396.37,386.72,401.51,394.97,406.56,442.19,432.74,439.72,454.38,460.77,458.07,450.12,442.58,435.69,418.81,420.59,425.04,414.18,397.99,395.85,388.87,385.44,395.48,401.88,397.77,396.42,399.18,401.69,416.66,415.26,427.62,417.19,389.57,L7
2012-06-03 22:00:23+00:00,204.82,199.02,260.95,330.50,,,,,390.38,382.90,375.79,386.89,396.37,386.72,415.43,413.30,414.61,441.34,437.36,445.05,456.98,461.93,461.99,453.76,442.58,435.69,418.81,420.59,425.04,414.18,397.99,395.85,388.87,386.54,391.18,401.56,399.09,396.27,399.18,401.69,412.19,411.17,414.94,408.87,384.75,L7
2012-06-19 22:00:29+00:00,204.82,199.02,247.74,312.90,,,,,382.06,381.69,375.63,386.89,386.06,391.75,410.90,408.09,414.46,434.19,430.90,445.05,456.98,461.93,461.99,453.76,442.58,435.69,418.81,420.59,425.04,414.18,397.99,396.47,388.87,386.54,391.18,395.71,395.85,393.90,397.94,394.52,402.42,398.57,399.23,399.26,378.61,L7
2012-08-22 22:01:14+00:00,204.82,199.02,247.74,294.65,246.65,272.77,299.98,,382.06,381.69,375.63,386.89,392.93,400.27,415.78,418.37,422.99,436.68,432.76,441.88,451.53,461.93,461.99,456.26,447.16,437.39,419.03,417.57,418.36,410.81,401.59,395.90,388.77,386.37,391.18,395.71,398.18,397.29,395.89,395.80,402.31,398.11,401.76,401.64,384.38,L7
2012-10-25 22:01:51+00:00,,,233.64,242.80,242.12,264.00,294.25,321.37,373.78,392.27,393.67,399.04,391.85,401.08,415.90,423.77,431.47,431.30,430.69,437.35,441.59,464.23,469.82,462.40,440.06,426.35,416.38,413.50,405.97,405.75,407.06,395.34,382.50,383.10,383.02,392.63,398.45,390.57,385.73,385.68,393.44,392.59,393.18,389.37,379.05,L7
2013-04-11 22:08:15+00:00,,,313.02,315.44,371.74,255.24,288.51,413.61,498.18,497.36,439.73,432.58,425.48,389.16,424.44,433.90,436.47,433.36,427.56,430.21,436.02,448.79,458.59,449.79,437.31,428.03,426.15,421.62,412.52,412.77,412.77,405.89,390.26,385.43,390.63,383.07,382.48,384.98,390.13,390.27,395.24,392.45,390.58,386.36,378.04,L8
2013-09-02 22:08:04+00:00,,384.10,375.64,451.64,500.47,,478.67,492.91,488.10,486.71,465.41,449.28,438.25,411.42,427.94,428.67,427.74,423.25,423.87,425.97,427.50,432.45,438.50,432.08,429.92,423.17,421.48,418.60,417.90,417.51,411.32,404.23,389.21,381.71,392.71,389.11,395.32,406.44,409.61,403.94,399.03,397.75,397.46,399.00,398.43,L8
2013-10-28 22:02:06+00:00,,384.10,438.26,467.82,495.05,449.76,472.57,475.83,470.79,464.37,451.86,434.78,412.23,400.65,399.04,406.12,406.61,389.14,395.06,398.90,403.19,411.66,410.54,408.89,396.24,388.76,387.84,391.84,398.71,413.53,402.42,378.02,363.86,356.15,371.85,384.65,392.86,395.32,390.82,388.53,387.22,403.77,407.05,408.93,409.02,L7
2013-11-05 22:08:10+00:00,,384.10,438.26,467.82,495.05,449.76,472.57,475.83,468.69,467.20,452.73,433.11,412.53,400.40,396.38,397.56,395.19,389.29,394.71,398.90,403.19,411.66,410.54,408.89,396.24,388.76,387.84,391.84,398.71,413.53,402.42,382.36,367.94,358.01,370.90,381.97,392.86,395.32,390.82,388.53,387.22,403.77,407.05,408.93,409.02,L8
2013-11-13 22:02:12+00:00,,384.10,438.26,467.82,495.05,449.76,472.57,475.83,468.69,467.20,455.81,436.36,416.28,402.06,398.18,397.91,395.19,389.29,391.25,394.21,404.48,416.80,420.76,413.90,400.24,390.40,387.19,389.53,395.70,413.53,402.42,384.55,370.33,360.46,372.78,381.92,389.91,393.83,390.85,389.99,389.71,397.91,407.05,408.93,408.09,L7
2013-11-21 22:07:37+00:00,326.92,391.79,435.71,453.13,494.44,472.12,482.00,489.28,477.50,472.65,460.92,441.53,420.48,406.21,401.54,400.62,398.33,390.25,389.95,395.02,408.22,416.80,423.57,416.52,404.51,392.56,387.51,390.00,395.93,407.41,402.39,386.01,371.96,362.41,374.02,382.18,391.67,393.75,392.34,391.84,390.28,397.76,405.14,403.79,401.69,L8
2013-12-07 22:07:38+00:00,320.72,385.81,430.47,452.53,481.62,468.02,482.55,487.90,477.81,470.69,458.61,441.38,418.01,403.13,398.07,393.88,393.55,385.02,385.36,390.38,405.10,416.80,423.57,416.52,404.51,392.56,387.51,390.00,395.93,407.41,402.39,386.01,371.96,362.41,374.02,380.06,387.15,389.56,389.60,389.34,387.26,393.33,397.98,394.11,391.77,L8
2013-12-15 22:02:21+00:00,322.77,378.50,428.92,452.26,482.76,468.02,482.55,487.76,477.01,469.82,457.86,441.07,416.28,400.93,394.92,389.30,386.87,380.78,385.36,390.38,403.99,415.57,422.19,414.86,403.43,392.29,386.42,388.09,393.55,399.60,394.87,386.01,371.96,361.07,372.11,377.88,383.83,385.78,387.70,387.68,385.01,388.93,393.30,392.98,391.77,L7
2014-02-01 22:02:54+00:00,324.62,374.45,429.41,451.44,484.58,471.27,479.45,484.72,477.33,470.09,456.89,438.87,415.59,400.93,394.92,389.30,386.92,381.13,385.46,391.79,405.71,417.81,424.49,418.14,408.37,397.30,390.21,388.09,393.55,399.49,397.69,388.92,374.55,363.11,372.11,378.04,383.50,386.57,391.29,391.53,385.01,388.93,393.55,393.67,394.55,L7
2014-02-09 22:06:57+00:00,339.06,386.17,439.06,460.02,484.50,470.03,476.14,482.56,475.68,466.87,453.94,435.92,412.85,398.90,393.01,388.81,387.58,382.05,383.93,389.08,403.67,416.53,423.72,419.63,411.78,400.09,391.95,387.97,390.06,396.52,398.51,390.21,375.89,364.68,372.54,377.39,382.51,387.06,394.20,395.68,389.07,389.87,392.70,390.98,393.29,L8
2014-02-17 22:02:44+00:00,348.24,391.89,445.74,465.73,487.84,472.21,473.68,482.56,475.68,466.28,452.67,434.37,412.86,399.41,394.26,390.67,389.85,384.41,384.49,389.06,403.67,416.53,425.69,421.85,415.59,405.00,394.22,389.75,391.17,397.30,400.29,392.64,377.27,364.68,372.54,378.19,382.56,388.37,397.17,399.13,392.77,390.95,392.20,391.89,394.86,L7
2014-03-05 22:02:49+00:00,356.39,400.45,451.20,466.44,486.63,472.21,467.42,476.69,471.17,461.32,449.43,431.33,409.67,396.09,391.76,387.80,386.52,381.72,380.42,383.93,401.25,415.52,425.65,422.55,416.37,406.37,392.79,386.18,387.36,393.42,399.01,392.91,377.69,365.21,370.92,375.67,379.50,387.58,398.40,401.19,394.65,389.36,390.46,389.06,392.51,L7
2014-03-29 22:06:39+00:00,356.39,404.32,454.83,466.87,487.81,470.90,463.63,471.52,468.54,460.41,449.13,430.81,410.39,397.01,391.71,388.08,386.86,382.65,380.90,385.11,401.92,415.42,425.17,421.62,416.60,407.96,393.78,386.83,387.78,394.14,399.02,394.14,378.81,365.72,370.80,375.53,380.03,387.58,398.40,401.19,394.65,390.19,390.82,389.69,392.51,L8
2014-04-22 22:03:12+00:00,356.39,404.32,457.23,468.93,483.82,464.88,460.75,467.61,464.73,460.41,449.13,427.86,406.68,393.38,391.71,387.61,386.28,381.81,379.74,381.75,397.32,411.01,425.17,421.62,413.88,406.36,391.19,383.94,384.50,393.55,399.02,394.38,377.67,364.48,370.29,375.53,380.03,387.58,400.21,401.86,395.21,389.81,390.88,388.89,390.58,L7
2014-08-20 22:06:06+00:00,391.60,431.08,460.34,455.09,443.35,425.16,426.43,427.26,427.29,424.26,421.88,403.06,387.10,379.09,386.89,386.58,382.20,376.89,371.50,370.96,380.47,396.26,413.70,409.39,403.35,400.31,381.06,373.57,375.91,390.75,393.29,391.77,373.92,366.28,370.67,379.04,385.61,395.79,407.12,400.66,395.35,387.35,387.23,378.62,368.28,L8
2014-08-28 22:03:39+00:00,399.05,430.25,457.90,445.12,437.28,425.45,426.43,427.26,427.29,424.81,423.73,406.39,393.22,385.29,390.13,389.96,386.22,380.22,375.04,370.96,380.47,396.97,410.91,405.84,402.29,398.15,379.49,374.57,375.91,390.75,393.29,389.68,373.92,366.28,370.67,385.03,396.23,395.79,407.12,400.66,394.64,387.55,385.46,378.62,368.28,L7
2014-09-29 22:03:52+00:00,392.26,414.67,430.28,427.64,418.08,412.93,403.63,405.31,402.71,406.96,412.01,403.39,392.05,388.65,400.26,396.21,387.18,376.93,371.82,363.89,368.50,388.84,406.18,405.63,399.77,388.09,371.76,370.06,375.63,394.35,389.68,385.33,371.13,368.32,380.56,400.74,411.32,398.81,399.05,390.82,392.23,387.49,385.30,371.16,368.28,L7
2014-11-08 22:06:16+00:00,392.26,399.90,414.60,394.49,399.63,397.51,377.71,381.24,387.22,406.99,412.84,407.03,404.73,404.84,405.18,404.98,395.68,386.67,380.56,374.88,381.53,395.59,408.21,407.66,406.85,392.69,379.37,377.35,387.41,396.92,391.04,386.50,377.00,378.81,387.79,399.44,407.55,394.97,391.11,386.94,392.44,390.56,385.45,374.82,368.79,L8
2014-12-02 22:04:24+00:00,392.26,399.90,414.60,386.61,386.40,382.44,370.38,376.58,383.67,402.21,407.43,403.05,400.72,402.17,405.18,404.98,395.68,394.36,389.35,380.77,380.23,392.51,406.01,408.80,409.72,396.48,381.61,378.58,387.41,396.92,391.93,385.77,377.97,381.14,389.00,399.05,404.79,391.35,387.07,385.43,393.84,390.56,385.45,371.47,364.80,L7
2015-01-03 22:04:34+00:00,382.32,392.83,407.32,381.18,386.40,382.44,364.64,372.14,382.11,401.36,407.10,402.44,401.94,403.96,405.44,406.46,400.99,394.36,389.35,387.87,385.93,392.05,405.60,410.35,412.27,399.23,383.89,381.73,391.71,398.72,392.46,385.77,377.97,381.32,388.13,398.12,402.70,389.02,386.72,386.10,394.64,391.52,384.45,371.43,364.80,L7
2015-02-12 22:05:51+00:00,382.32,382.23,407.32,370.93,366.63,363.78,355.66,372.14,382.11,401.36,407.10,402.44,403.52,400.08,402.07,404.59,401.65,397.71,393.55,390.52,390.72,394.48,403.26,408.96,410.80,401.16,385.79,382.82,391.32,397.59,392.45,385.16,378.42,380.42,387.83,396.91,400.24,387.94,385.68,387.28,396.03,390.13,380.79,367.36,361.97,L8
2015-02-28 22:05:48+00:00,368.73,353.96,393.42,349.18,334.21,324.57,341.09,362.07,376.54,398.15,413.76,404.22,402.93,399.62,403.95,408.75,411.03,411.65,406.37,398.86,398.92,399.71,404.13,414.03,417.11,409.70,395.17,390.20,397.67,401.53,397.82,390.39,383.05,382.18,388.95,396.81,396.82,389.22,386.33,391.65,400.50,394.64,382.68,370.82,365.73,L8
2015-04-01 22:05:25+00:00,352.50,342.83,395.94,335.67,324.50,316.62,329.53,355.40,373.36,395.16,415.51,405.35,402.57,396.54,399.83,405.64,408.61,410.38,408.63,406.80,407.12,403.93,404.92,412.02,415.98,410.69,397.33,391.93,396.30,398.41,397.81,390.08,383.59,380.28,384.97,393.57,392.77,385.89,385.07,391.29,399.68,392.04,377.73,370.57,366.32,L8
2015-04-25 22:05:18+00:00,352.50,342.83,395.94,322.64,324.50,316.62,329.53,355.40,373.36,395.16,421.67,405.35,402.57,404.87,400.04,407.04,414.08,410.38,415.71,411.34,410.72,408.96,413.14,412.02,415.98,410.69,398.66,392.82,396.23,399.77,402.51,394.96,385.38,379.80,386.14,394.51,395.14,385.89,385.07,393.30,399.35,391.25,378.50,372.93,366.32,L7
2015-06-12 22:05:38+00:00,352.50,338.58,378.20,286.66,291.75,289.79,313.03,348.68,369.94,395.23,422.91,403.59,403.53,406.97,396.06,404.75,415.58,403.89,420.74,419.28,420.75,415.97,416.10,406.14,410.65,403.89,400.37,395.26,396.76,400.30,404.42,396.58,381.18,372.91,384.59,393.72,395.20,386.89,385.69,395.19,399.10,389.70,375.81,371.02,364.91,L7
2015-08-07 22:05:40+00:00,,325.61,,272.10,291.75,289.79,305.86,346.79,366.98,393.36,427.28,404.99,402.02,405.77,393.47,402.83,415.24,403.89,420.74,420.04,423.76,422.53,419.25,403.14,407.07,401.61,401.63,394.71,394.79,399.35,407.01,396.58,381.18,371.09,384.58,393.78,381.21,374.08,385.81,396.80,386.93,381.54,373.34,368.95,364.78,L8
2015-09-24 22:06:01+00:00,,,,229.57,254.18,265.38,296.41,341.55,375.22,397.64,415.38,398.02,402.60,418.79,404.09,413.82,427.38,411.77,441.57,445.09,441.16,436.14,440.13,404.95,405.54,404.06,411.88,401.27,397.76,401.02,414.25,398.19,375.85,368.13,381.17,384.54,370.11,359.79,379.98,388.57,375.05,375.99,375.50,371.96,367.69,L8
2015-10-26 22:06:07+00:00,,,,195.41,240.34,262.27,290.33,334.91,388.55,420.80,408.43,400.43,413.12,420.70,429.56,439.00,441.82,427.12,450.51,463.56,456.93,450.75,446.25,411.41,415.26,414.17,430.98,418.57,412.22,409.48,412.02,395.46,372.80,365.90,376.08,370.93,350.46,353.54,377.64,381.30,366.60,366.15,372.50,373.67,377.29,L8
2015-12-05 22:07:02+00:00,,,,188.28,234.78,265.08,298.11,334.91,388.55,420.80,406.63,400.43,441.09,435.05,435.47,446.35,441.82,427.12,453.19,461.45,454.79,453.38,463.26,434.29,437.13,432.39,445.78,434.29,423.77,421.36,412.02,395.46,382.38,374.09,377.90,371.09,356.21,360.24,381.44,381.74,366.60,366.15,372.50,373.67,377.29,L7
2015-12-21 22:07:18+00:00,,,,180.92,234.78,265.08,298.72,330.12,392.22,417.34,413.93,408.31,449.20,451.64,444.98,452.77,454.03,454.90,458.37,461.45,454.79,463.73,477.56,467.19,466.22,463.38,458.65,448.82,436.48,434.34,412.02,395.46,400.38,381.53,377.90,377.64,363.25,367.73,381.44,381.74,366.60,366.15,372.50,373.67,377.29,L7
2015-12-29 22:06:33+00:00,,,,174.20,231.97,265.08,298.72,345.36,392.27,413.87,414.91,417.69,448.33,450.62,445.01,450.35,452.17,452.61,455.77,459.71,453.12,466.20,480.11,470.91,468.91,464.75,459.43,451.40,440.09,437.76,422.67,401.76,402.59,385.88,382.97,377.64,363.25,367.73,381.44,381.74,366.60,366.15,372.50,373.67,377.29,L8
2016-01-22 22:07:45+00:00,,,,174.20,230.53,265.08,307.75,352.69,394.29,415.19,418.35,423.14,448.33,450.62,445.92,449.20,450.40,451.86,454.74,458.82,454.49,466.63,479.72,470.62,467.31,464.75,459.43,450.79,441.70,437.33,421.16,404.14,402.32,387.89,384.67,378.52,365.81,369.39,381.44,381.74,372.76,372.61,378.68,379.99,382.02,L7
2016-02-23 22:07:54+00:00,,,,174.20,231.24,265.08,307.75,352.69,394.29,415.19,418.35,431.23,449.80,451.81,447.14,450.10,450.40,451.86,456.14,460.47,458.69,469.93,484.67,475.41,471.14,467.99,461.04,451.86,443.96,437.33,421.16,412.16,405.78,392.15,387.88,380.62,375.90,378.13,385.55,384.70,386.43,383.39,382.20,386.34,394.01,L7
2016-03-18 22:05:49+00:00,,,,243.59,231.24,265.08,307.75,352.69,394.29,415.19,418.35,437.73,451.10,452.51,447.03,449.57,449.20,450.97,456.24,460.06,460.49,472.32,485.59,478.05,473.23,469.21,462.70,453.76,446.53,438.66,425.19,417.85,410.21,398.40,391.63,385.47,380.69,380.64,387.58,388.95,391.03,390.79,393.81,394.68,396.99,L8
2016-05-21 22:06:02+00:00,,,,280.69,226.69,270.68,328.15,375.26,398.11,411.45,417.62,452.45,466.29,450.61,440.45,445.67,444.02,444.75,451.74,453.15,459.33,472.52,491.97,496.51,487.68,483.87,462.16,456.10,457.97,450.33,429.59,429.04,420.67,408.57,397.85,391.28,387.15,386.46,394.21,394.04,397.73,403.36,412.94,409.32,405.83,L8
2016-08-01 22:08:38+00:00,504.82,,,525.88,234.79,,461.97,446.12,440.41,447.48,440.21,453.07,440.20,421.99,413.21,422.50,425.86,430.61,444.92,439.92,451.74,459.50,473.43,484.37,472.48,463.16,438.41,433.49,447.92,433.56,437.30,445.26,421.49,424.67,403.30,400.33,397.54,389.83,397.67,394.67,390.69,396.41,428.66,419.70,410.63,L7
2016-08-17 22:08:39+00:00,511.92,,,531.44,234.79,,463.29,446.44,440.41,447.48,440.21,450.69,434.13,418.80,409.79,417.18,418.37,421.15,434.66,432.64,444.47,459.50,473.43,484.37,465.15,452.92,435.23,431.58,442.22,431.69,429.93,437.85,416.56,415.08,402.45,400.33,397.54,393.41,397.62,393.57,390.14,394.79,410.49,407.90,402.06,L7
2016-09-10 22:06:15+00:00,506.75,,,527.67,,,459.77,443.20,434.74,436.20,441.44,445.79,423.35,406.26,397.45,406.68,413.73,415.55,420.03,422.22,433.59,447.12,459.84,470.85,451.76,434.57,425.73,427.54,438.62,431.59,432.84,439.88,420.26,415.91,409.76,419.85,404.88,409.62,401.25,394.81,390.63,393.77,408.46,402.00,391.11,L8
2016-10-04 22:08:47+00:00,506.75,,,529.84,,,459.77,443.20,434.74,436.20,436.10,432.19,406.93,389.82,384.69,394.75,397.85,400.81,407.26,411.67,424.15,433.15,449.11,450.87,436.85,417.24,413.50,417.55,425.88,422.41,425.24,430.86,411.24,395.87,408.31,422.49,406.61,414.26,403.10,391.11,384.36,384.90,398.36,393.14,382.23,L7
2016-10-12 22:06:21+00:00,490.11,,,507.91,,,449.53,433.83,424.79,426.98,430.24,428.36,402.80,388.40,383.36,390.55,391.77,396.95,403.57,408.20,420.30,428.44,442.25,443.54,432.50,415.07,413.01,415.45,422.34,421.55,423.43,423.80,407.01,392.73,407.36,418.92,409.60,413.12,399.08,386.64,381.39,382.69,391.31,383.57,374.01,L8
2016-10-28 22:06:23+00:00,477.30,,,489.07,,,443.76,429.84,422.69,426.54,431.00,427.34,405.21,391.28,384.89,390.62,391.75,397.99,403.76,408.76,421.33,427.64,439.61,439.45,431.38,416.85,414.29,416.23,423.36,423.21,423.50,420.42,404.37,391.37,406.81,417.99,412.39,412.05,397.82,384.86,380.85,383.34,390.94,384.13,375.26,L8
2016-11-21 22:08:33+00:00,477.30,342.14,340.79,468.42,355.01,371.88,443.76,429.84,432.06,432.58,435.55,430.27,402.99,393.35,389.95,390.05,387.80,393.79,402.19,405.95,416.33,421.68,430.92,426.92,426.39,417.92,417.34,418.98,423.36,423.21,423.50,420.42,404.37,391.37,406.81,417.99,417.30,413.99,398.89,383.08,379.44,384.61,393.75,383.88,369.76,L7
2017-02-09 22:07:55+00:00,470.42,342.14,340.79,455.99,350.25,371.88,433.36,427.19,433.55,434.01,438.25,432.06,407.55,399.00,397.18,397.36,387.80,393.79,405.23,407.93,418.65,421.53,430.60,427.21,427.98,420.74,423.23,425.75,427.84,423.75,423.50,420.42,405.46,392.53,409.29,421.24,419.37,417.08,399.66,384.82,383.37,388.24,393.75,383.88,369.76,L7
2017-02-25 22:08:05+00:00,454.22,342.14,340.79,434.34,350.25,371.88,425.55,422.26,434.76,436.12,437.74,429.55,406.90,400.69,399.48,402.41,392.76,392.10,405.45,408.81,419.46,422.43,432.18,427.75,428.24,423.86,428.19,430.29,431.33,425.40,424.77,420.64,406.19,391.68,409.67,419.30,417.91,417.38,400.82,386.32,383.94,389.19,394.91,385.01,365.97,L7
2017-03-05 22:06:14+00:00,454.22,342.14,340.79,408.72,341.37,363.83,418.60,422.24,433.97,433.93,434.78,426.63,405.76,399.63,398.79,401.92,394.57,397.62,407.48,405.84,412.88,420.30,431.56,428.44,426.14,422.99,429.68,433.60,436.40,425.40,421.57,418.07,402.79,388.76,409.01,420.62,418.71,417.38,400.82,386.32,383.94,389.19,394.91,385.01,365.97,L8
2017-04-30 22:08:28+00:00,,342.14,340.79,335.73,341.37,363.83,400.40,425.72,446.87,444.71,440.86,429.48,408.83,409.40,411.10,416.39,407.79,407.37,415.66,412.77,409.59,414.28,425.42,426.81,431.08,435.42,446.71,446.12,448.26,428.91,417.25,414.68,392.54,393.53,405.30,412.71,414.55,410.41,405.37,391.99,386.12,388.11,391.65,392.33,347.75,L7
2017-07-27 22:05:58+00:00,,,,295.75,340.46,370.79,409.00,429.00,440.30,437.54,427.49,412.91,404.73,406.38,413.21,416.60,407.01,404.51,419.66,417.75,417.17,419.92,431.24,430.78,430.14,436.52,442.99,441.75,443.14,427.23,417.69,418.61,398.46,396.27,404.48,406.48,405.68,405.28,409.20,401.64,394.07,388.99,388.65,395.57,395.45,L8
2017-08-20 22:08:38+00:00,,,,295.75,330.53,370.79,408.51,426.92,440.87,433.80,416.98,399.99,388.85,396.79,405.39,409.23,402.44,404.38,418.37,420.59,419.84,422.52,435.02,431.89,430.18,435.55,438.70,438.13,441.78,427.23,416.28,418.10,398.25,391.41,401.89,402.73,401.12,400.97,407.44,399.73,392.38,387.66,388.65,392.08,386.83,L7
2017-11-16 22:06:16+00:00,,,,265.34,338.53,384.11,418.74,425.47,428.22,422.03,406.50,390.52,383.69,393.82,408.14,406.59,398.11,407.61,424.09,436.06,440.42,444.55,457.63,458.06,450.65,441.45,432.49,433.67,438.18,431.37,418.86,420.47,406.71,396.85,402.70,396.75,395.10,396.91,406.08,399.89,399.13,403.70,401.82,392.50,389.85,L8
2017-12-02 22:06:10+00:00,,,,275.12,342.75,387.40,422.10,424.57,424.06,421.88,412.05,398.92,393.51,403.49,413.91,415.51,406.93,416.30,432.42,444.87,447.68,453.57,466.30,465.74,457.80,448.26,439.17,440.57,444.84,436.09,424.49,423.46,411.82,400.65,407.97,403.77,399.55,400.60,408.57,403.11,402.37,408.30,406.98,396.19,393.80,L8
2018-01-19 22:06:02+00:00,,,271.80,276.17,338.95,371.75,422.10,425.06,420.91,414.95,412.05,392.39,394.22,402.10,411.57,415.30,408.79,413.19,434.60,447.61,449.37,453.45,466.44,466.48,459.92,451.58,442.56,442.20,444.82,437.28,424.77,422.47,410.88,402.20,408.64,406.05,400.26,398.38,407.24,403.96,402.99,406.43,405.84,398.17,394.92,L8
2018-01-27 22:07:47+00:00,,,255.03,267.94,323.18,349.43,390.10,421.61,415.31,411.67,407.56,392.10,394.12,401.04,407.72,416.70,414.05,417.53,435.74,448.81,450.98,459.58,473.74,472.00,466.20,458.25,447.86,446.75,449.78,443.35,427.62,419.12,408.56,404.35,410.50,412.17,400.76,395.11,402.01,403.78,404.66,411.19,408.38,400.66,395.50,L7
2018-03-08 22:05:39+00:00,,,250.16,271.79,321.54,344.43,378.47,420.61,403.71,391.52,393.96,388.45,391.36,395.90,404.34,411.10,415.19,418.57,439.76,453.62,452.59,463.10,481.15,482.69,475.80,465.19,455.17,453.53,451.17,443.68,431.41,419.93,412.69,412.57,416.07,416.44,402.12,395.62,403.45,407.23,408.53,409.73,407.30,404.12,399.89,L8
2018-03-24 22:05:56+00:00,,,250.16,275.82,313.88,333.87,366.25,420.16,411.36,388.75,388.10,386.20,389.93,396.76,403.91,407.90,410.00,418.57,439.76,453.62,452.59,463.10,481.15,482.69,478.87,470.95,455.17,453.53,451.17,443.68,431.41,419.93,412.69,412.57,416.07,416.44,402.12,395.62,403.45,407.23,408.53,409.73,407.30,404.12,399.89,L8
2018-08-15 22:05:28+00:00,,,232.38,280.64,287.16,291.06,307.57,339.71,344.04,337.97,340.57,350.21,357.18,377.86,393.03,392.37,396.74,417.50,434.81,444.33,431.37,450.52,468.96,466.53,477.22,474.36,456.32,454.51,448.71,434.91,424.26,409.28,410.03,401.38,403.87,403.66,398.48,396.38,398.59,397.40,389.63,386.37,389.90,394.80,396.44,L8
