dates,satname,nzd0241-0000,nzd0241-0001,nzd0241-0002,nzd0241-0003,nzd0241-0004,nzd0241-0005,nzd0241-0006,nzd0241-0007,nzd0241-0008,nzd0241-0009,nzd0241-0010,nzd0241-0011,nzd0241-0012,nzd0241-0013,nzd0241-0014,nzd0241-0015,nzd0241-0016,nzd0241-0017,nzd0241-0018,nzd0241-0019,nzd0241-0020,nzd0241-0021,nzd0241-0022,nzd0241-0023,nzd0241-0024,nzd0241-0025,nzd0241-0026,nzd0241-0027,nzd0241-0028,nzd0241-0029,nzd0241-0030,nzd0241-0031,nzd0241-0032,nzd0241-0033,nzd0241-0034,nzd0241-0035,nzd0241-0036,nzd0241-0037,nzd0241-0038,nzd0241-0039,nzd0241-0040,nzd0241-0041,nzd0241-0042,nzd0241-0043,nzd0241-0044
2001-09-25 21:54:28+00:00,L7,431.11,443.45,542.86,546.36,449.34,,,500.48,477.91,430.70,481.94,480.92,158.47,261.21,,334.51,365.77,,469.94,467.72,493.60,513.17,527.72,533.27,553.74,556.62,544.70,514.13,488.46,468.25,475.66,479.23,470.67,466.45,449.07,457.39,455.14,445.83,437.83,432.04,427.89,423.42,429.77,440.51,444.27
2002-02-16 21:54:54+00:00,L7,275.56,268.81,,,,,,,,,,118.97,168.32,208.54,230.84,251.82,277.37,,,444.12,457.85,470.45,492.54,496.33,507.09,511.28,502.13,501.65,492.08,481.12,475.61,464.80,446.31,442.93,435.43,431.60,430.18,426.56,428.61,436.33,433.99,432.87,432.61,418.35,416.96
2002-08-27 21:54:00+00:00,L7,410.85,183.35,110.41,,,,,,,,,,134.56,159.17,188.36,230.69,,352.56,384.01,404.08,434.76,465.97,488.32,497.83,497.42,483.31,470.59,453.02,448.91,456.86,451.21,444.13,421.39,404.46,406.57,413.96,423.63,417.39,415.55,413.27,415.44,411.27,407.04,388.17,398.14
2002-10-14 21:53:43+00:00,L7,511.67,641.43,634.58,306.07,345.86,,,148.61,471.53,474.44,459.69,449.76,440.93,215.82,259.94,336.71,390.22,437.69,489.28,507.28,527.37,539.84,526.70,524.74,550.54,560.11,561.32,548.03,553.09,541.30,493.30,462.05,452.94,451.53,447.96,451.11,427.38,440.94,463.86,463.89,447.22,433.48,429.67,423.82,420.37
2002-12-01 21:54:16+00:00,L7,,,,,,,,,,,,,74.13,141.30,195.96,237.21,291.56,337.56,385.46,412.80,438.29,449.43,465.64,471.76,464.33,464.96,459.82,462.63,470.60,465.87,438.72,430.73,420.44,401.22,396.67,401.57,390.60,394.05,406.38,398.50,393.90,388.16,380.26,368.90,366.49
2003-01-18 21:54:30+00:00,L7,,,,,,,,,,,,,70.01,100.32,147.81,,265.50,308.23,360.09,395.58,426.91,444.06,461.34,455.77,442.27,445.23,453.07,456.38,452.07,447.43,435.88,420.53,398.25,381.66,391.25,390.14,388.80,392.58,393.73,388.56,385.05,374.60,368.02,359.62,358.33
2003-04-08 21:54:47+00:00,L7,583.51,512.58,184.65,,,,,,,,217.59,198.31,129.28,136.59,141.18,159.50,,383.61,421.42,424.88,468.44,505.97,512.13,490.08,478.49,481.05,481.68,480.30,479.82,477.63,477.31,480.79,463.16,442.79,418.99,419.21,430.18,438.72,439.76,432.95,416.44,398.71,405.09,413.32,421.18
2003-04-24 21:54:46+00:00,L7,554.25,163.86,330.94,,,,,,,,78.14,101.92,116.41,123.03,133.84,153.98,,381.80,404.71,420.11,465.78,503.15,496.65,487.39,502.23,504.50,485.68,485.22,482.88,476.47,480.18,475.20,461.88,450.82,425.21,423.91,433.72,438.82,430.26,418.75,408.29,399.00,411.97,420.38,431.99
2003-10-17 21:54:15+00:00,L7,389.35,450.88,,,,,,223.32,268.28,,189.79,202.23,412.87,432.62,415.44,,,,466.44,479.70,496.42,507.44,506.28,490.56,480.65,468.27,474.26,490.99,497.93,471.63,,,470.78,,,,,,,,,,,,
2003-10-25 21:44:04+00:00,L5,,,,,,,,,,,,,,,,,,333.42,362.41,392.93,418.50,433.22,446.04,445.17,435.23,426.87,430.69,424.33,421.63,410.10,396.95,392.10,386.38,383.91,384.69,388.81,389.27,386.06,385.38,371.24,362.41,361.60,355.19,343.80,338.78
2003-11-18 21:54:39+00:00,L7,405.31,233.10,308.12,426.64,,,,177.23,,,,274.14,422.97,432.84,,,,435.19,448.66,468.74,483.90,492.56,490.59,483.03,480.29,482.43,483.95,484.53,474.77,,,470.87,455.16,437.31,439.29,436.45,433.43,430.86,435.44,431.04,427.14,417.76,,,419.49
2003-11-26 21:44:30+00:00,L5,,,,,,,,,,,,,,117.32,,,327.88,355.51,381.14,403.16,426.84,433.17,425.16,424.21,434.72,440.48,439.53,431.63,424.55,417.44,420.26,408.22,390.46,380.11,384.48,381.56,368.29,387.37,386.25,385.70,379.76,375.30,374.43,360.28,355.94
2003-12-04 21:54:43+00:00,L7,,,,,,,,,,,,,80.50,184.94,,,358.18,,,439.33,464.68,465.49,462.03,454.06,455.98,467.03,467.49,463.56,447.78,445.83,447.87,,,420.00,420.25,415.53,412.90,411.83,415.47,408.21,403.65,399.01,399.08,,
2004-02-22 21:55:07+00:00,L7,,,,,,,,,,,,,,114.72,,,287.00,335.57,371.61,397.96,420.73,429.81,,,,432.07,423.76,427.45,414.10,406.01,413.96,400.50,381.67,383.55,384.38,386.38,,,384.98,377.99,377.17,371.44,369.74,356.70,343.20
2004-03-09 21:55:15+00:00,L7,,,,,,,,,,,,,,169.95,,,353.72,381.76,405.75,429.38,439.57,449.86,453.22,454.70,449.27,,,434.30,431.37,429.99,431.29,420.74,405.23,400.47,403.20,406.46,405.44,399.31,,,,381.03,384.03,381.65,381.84
2004-03-17 21:45:08+00:00,L5,,,,,,,,,,,,,,162.89,,,345.84,377.75,403.93,423.56,436.51,449.25,449.98,441.44,438.44,431.24,422.13,420.41,423.14,424.84,420.92,418.33,404.66,396.19,399.15,401.50,399.60,392.92,390.64,382.66,382.84,381.94,379.71,378.23,371.92
2004-03-25 21:55:18+00:00,L7,202.48,262.81,,,,,,,,,,166.98,187.34,219.60,285.85,331.56,358.08,382.29,411.04,431.85,447.69,451.59,,,,439.24,425.02,423.89,434.77,435.99,422.83,417.80,412.15,396.66,394.87,399.46,,,391.34,383.60,377.97,384.27,389.40,388.35,385.55
2004-04-18 21:45:49+00:00,L5,,,,,,,,,,,,,,163.20,,291.52,333.73,368.00,390.68,411.36,431.06,433.76,447.84,443.59,427.60,420.78,416.16,421.12,428.33,428.07,419.95,398.11,389.64,385.87,385.28,379.35,388.73,389.69,388.45,380.81,380.61,383.37,384.36,379.11,368.97
2004-05-04 21:46:16+00:00,L5,,,,,,,,,,,,,,91.69,,,287.27,331.61,364.34,383.98,409.57,417.70,424.29,423.85,409.61,398.22,397.40,401.99,404.87,397.05,388.78,381.66,374.30,366.71,360.74,373.47,374.60,359.51,338.77,340.17,323.24,,,,161.87
2004-05-12 21:55:13+00:00,L7,,,,,,,,,,,,351.09,373.05,381.47,,381.66,,,469.14,462.15,467.80,476.29,475.90,464.25,457.60,451.16,452.89,460.53,446.86,,,,428.86,408.66,415.24,431.59,425.02,419.55,407.61,400.00,395.86,410.83,,,394.61
2004-08-24 21:49:18+00:00,L5,229.60,262.35,320.96,,,,,,99.47,246.51,282.36,310.37,434.34,468.99,,369.64,403.09,431.98,451.16,452.99,465.04,457.21,468.26,485.28,488.25,482.80,477.21,444.44,439.29,440.20,439.62,414.26,386.04,429.48,426.20,418.92,413.84,410.44,409.24,412.40,409.41,400.32,399.63,387.08,399.01
2004-09-09 21:49:43+00:00,L5,,,,,,,,,,,,103.49,187.40,255.85,339.36,381.59,415.26,438.64,450.47,458.59,464.05,462.07,475.06,484.66,468.74,480.85,481.95,456.54,438.82,438.05,425.50,418.83,410.63,426.87,429.97,419.62,409.70,402.45,414.96,413.86,410.79,405.39,398.70,383.48,398.87
2004-09-25 21:50:07+00:00,L5,,,,,,,,,,,,74.59,141.66,226.23,278.02,341.76,379.02,400.79,420.53,428.25,433.15,438.60,440.72,440.16,447.44,452.35,448.11,426.77,408.80,407.53,402.10,392.15,387.40,394.30,402.45,392.82,382.68,381.07,387.02,384.82,391.42,382.23,375.34,367.00,369.38
2004-10-27 21:50:47+00:00,L5,,,,,,,,,,,,,,,,,327.41,359.88,378.50,397.52,403.87,413.04,420.75,423.17,422.22,426.77,417.80,409.24,395.80,385.63,380.36,371.92,366.40,363.63,377.00,368.20,360.92,363.76,366.60,368.35,355.29,353.62,351.91,339.81,334.74
2005-01-23 21:55:25+00:00,L7,,,,,,,,,,,,,149.19,232.16,,,,395.97,416.65,417.93,430.48,442.35,458.77,460.62,448.42,433.29,426.32,429.86,,,,399.38,381.85,385.48,386.17,390.22,387.78,388.10,384.23,382.69,378.44,,,,372.66
2005-02-08 21:55:35+00:00,L7,,,,,,,,,,,,,79.57,169.90,208.59,,320.56,354.64,,,,423.45,435.89,435.02,428.05,419.46,412.13,411.66,411.74,402.97,392.56,386.74,,,371.98,370.30,366.97,369.44,369.53,363.06,362.27,359.68,362.46,350.31,349.05
2005-02-16 21:52:37+00:00,L5,,,,,,,,,,183.72,234.70,297.77,349.88,387.47,399.95,398.88,439.13,440.67,440.03,467.74,490.69,495.26,504.26,494.75,484.55,465.05,454.62,461.40,453.85,450.44,450.45,441.97,417.31,419.47,430.81,422.96,397.56,411.17,413.38,406.08,398.64,412.33,430.18,421.27,422.34
2005-02-24 21:55:41+00:00,L7,,,,,,,,,,,,,118.39,216.25,274.42,333.07,,,,419.64,428.70,437.66,443.68,440.59,444.22,436.01,419.99,421.55,421.46,414.43,,,,380.49,386.80,380.60,373.23,377.13,379.38,376.49,372.40,383.44,375.11,,
2005-03-04 21:52:52+00:00,L5,,,,,,,,,,168.03,215.33,312.96,328.35,327.96,360.11,384.33,400.24,415.22,443.72,469.49,477.07,486.79,487.33,478.55,470.24,469.93,460.37,463.20,454.68,446.62,433.47,429.03,419.98,410.94,426.14,415.82,395.02,395.66,410.24,404.35,402.07,419.66,420.49,409.34,405.37
2005-03-12 21:55:44+00:00,L7,,,,,,,,,,,,73.93,194.76,265.38,312.35,336.71,358.75,383.26,405.91,421.51,437.09,,,440.86,436.64,430.24,427.00,427.24,412.78,414.92,409.43,397.48,383.23,374.82,,,371.50,369.61,374.60,371.15,374.63,383.77,381.73,,188.39
2005-04-05 21:53:07+00:00,L5,,,,,,,,,,,,127.04,249.11,286.02,311.73,325.49,344.81,384.21,401.11,418.12,432.24,445.34,446.12,441.88,429.30,430.42,432.42,419.61,414.80,412.75,413.50,394.34,380.71,380.86,398.18,393.58,376.86,375.74,378.59,376.34,381.68,390.19,387.16,377.50,371.55
2005-04-13 21:55:36+00:00,L7,,,,,,,,,,,154.94,235.07,267.68,306.29,328.51,335.92,,422.89,435.31,447.06,462.40,,,,448.10,448.47,447.56,432.03,434.12,427.04,421.59,416.26,400.69,398.22,,,,384.93,388.13,385.54,402.33,405.35,396.40,380.94,383.47
2005-08-19 21:55:20+00:00,L7,,,,,,,,,,,,228.07,262.11,283.61,296.38,312.85,340.57,363.10,382.36,398.61,415.57,426.90,448.78,,,,418.99,416.00,402.40,394.41,387.12,383.84,374.83,367.44,372.05,372.28,,,,367.69,362.54,362.59,360.77,360.51,357.72
2005-08-27 21:54:08+00:00,L5,,,,,,,,214.36,235.06,253.94,278.17,306.15,310.13,307.14,320.57,336.63,377.82,405.79,423.63,436.19,457.70,480.01,503.21,505.63,485.39,461.46,466.25,452.73,448.07,439.02,443.57,440.10,421.51,412.53,403.40,411.71,413.67,417.29,415.02,400.56,389.13,393.10,400.20,407.97,403.04
2005-10-30 21:54:03+00:00,L5,,,,,,,,,110.98,161.86,216.49,246.30,241.33,252.68,278.03,298.02,325.72,354.04,375.68,406.49,445.44,462.34,474.51,472.92,468.61,457.27,454.31,438.42,422.59,406.60,402.02,389.67,378.43,389.70,396.25,399.02,397.66,387.87,383.90,369.37,364.10,371.90,381.97,370.25,353.23
2006-01-10 21:55:52+00:00,L7,,,,,,,,,,,,,248.05,279.51,308.11,338.19,359.38,377.86,399.10,422.81,450.18,463.53,481.11,480.60,,,459.05,457.66,446.06,439.99,426.74,405.39,394.43,396.02,407.82,406.32,402.77,,,392.38,400.88,403.50,404.88,393.39,389.03
2006-02-03 21:56:19+00:00,L5,,,,,,,,277.83,295.87,314.39,325.87,327.93,274.09,338.13,362.96,386.38,397.95,437.76,444.32,453.83,466.77,487.09,512.66,512.62,501.34,489.33,490.44,483.31,478.46,468.97,463.71,443.53,426.43,418.16,422.10,423.66,416.46,418.77,414.76,424.63,440.24,428.50,431.19,426.01,417.22
2006-02-19 21:56:39+00:00,L5,,,,,,,,228.47,251.82,278.89,308.90,306.37,310.01,333.04,354.07,367.90,404.53,426.12,437.39,445.57,463.73,486.08,501.05,507.76,494.52,480.43,485.22,488.02,468.58,467.80,468.69,434.66,407.64,407.25,425.12,415.64,415.03,421.70,424.14,424.10,437.70,431.57,425.57,410.49,404.17
2006-03-15 21:56:08+00:00,L7,,,,,,,,,,144.61,176.41,200.39,227.06,258.01,286.24,,,372.56,385.28,403.41,419.48,433.20,448.65,446.17,442.06,438.01,431.82,427.62,416.46,,,399.14,378.16,370.68,380.84,383.73,373.12,377.70,379.08,381.82,383.55,382.27,,,360.77
2006-03-31 21:56:06+00:00,L7,,,,,,,,,78.05,134.44,176.06,199.08,219.21,,,,349.96,363.22,392.10,408.25,423.93,436.34,451.10,454.27,445.98,438.37,433.99,426.35,,,419.56,407.66,395.38,384.55,383.59,375.76,375.45,382.24,384.85,389.70,387.73,,,364.43,360.05
2006-04-16 21:56:02+00:00,L7,,,,,,,,,79.90,133.68,182.56,217.38,246.50,294.75,322.94,,,,396.03,405.58,427.27,439.39,451.72,458.07,458.61,447.25,443.77,439.42,431.52,,,,395.88,391.10,389.06,384.98,385.98,385.11,391.90,391.61,386.51,386.80,,,374.42
2006-05-18 21:56:06+00:00,L7,,,,,,,,,,162.59,346.77,322.50,346.13,357.15,394.38,393.68,415.89,425.91,436.99,442.77,448.14,457.96,,,,483.72,469.96,464.70,457.88,449.18,429.08,426.93,421.77,410.40,421.27,416.02,,,413.86,412.06,415.56,414.92,405.78,406.10,416.80
2006-11-02 22:00:20+00:00,L5,,,,,,,,147.33,224.50,278.04,292.66,306.11,315.11,321.19,333.66,342.81,356.40,369.90,395.41,419.68,432.15,454.10,465.91,461.04,455.73,449.13,438.88,428.27,419.38,420.12,411.79,402.79,398.34,405.91,410.02,406.68,406.22,412.84,416.59,409.54,401.75,393.51,400.11,397.99,393.95
2007-01-13 21:56:14+00:00,L7,,,106.22,206.99,238.97,249.49,276.17,318.36,332.55,332.09,349.15,359.93,385.43,,,368.30,378.67,395.99,,475.27,475.65,471.80,484.00,489.93,484.44,491.49,480.64,,,438.54,450.59,462.79,459.87,437.83,419.78,422.32,435.27,451.61,441.61,,,,427.60,415.59,413.96
2007-02-14 21:56:27+00:00,L7,,,,,,,,,,,278.03,,,,340.17,328.77,328.84,348.95,373.25,409.87,434.44,443.27,449.19,450.11,444.74,445.95,,,410.95,407.09,415.68,422.13,407.16,391.99,384.58,397.61,409.95,417.37,412.56,,,396.87,392.99,372.34,371.19
2007-03-02 21:56:31+00:00,L7,,,,,,,,186.14,246.77,258.02,255.04,261.67,279.48,317.19,332.91,332.07,332.03,344.25,359.75,,,,443.60,440.68,436.19,435.91,430.15,417.84,404.62,404.91,406.68,410.00,393.78,,,386.49,394.86,406.36,394.74,388.94,387.54,385.06,381.38,364.56,363.08
2007-04-19 21:56:31+00:00,L7,,,,,103.56,131.26,157.44,184.44,202.21,208.29,,,296.64,319.15,329.31,348.71,355.43,359.90,366.73,383.49,400.25,413.51,428.55,430.97,,,439.23,426.48,419.15,414.03,402.52,404.59,393.60,380.51,386.37,391.57,401.52,,,390.82,392.24,388.37,387.93,386.01,385.17
2007-09-10 21:55:51+00:00,L7,,,,,,,,,,182.40,196.73,204.54,143.57,217.19,,,,343.44,367.41,,,396.40,407.37,409.89,419.76,413.74,404.37,402.87,397.10,387.60,372.18,374.87,370.89,,,376.92,379.73,382.82,377.42,372.42,373.52,370.08,371.63,366.84,360.74
2007-09-26 21:55:47+00:00,L7,,,,,,,,,,203.17,226.58,235.45,250.78,278.95,301.91,327.10,341.51,361.32,384.33,400.89,409.73,,,,421.57,414.50,410.59,406.62,396.33,389.50,391.41,385.33,376.12,377.73,381.94,,,383.09,377.65,368.09,371.31,363.46,366.46,362.67,354.64
2007-10-12 21:55:47+00:00,L7,,,,,,,,103.63,145.05,190.30,214.28,240.20,258.15,282.84,302.67,323.94,338.72,,,,408.62,419.12,423.34,424.83,416.05,414.53,409.58,401.34,396.72,388.92,380.82,,,376.41,377.91,382.35,379.46,379.66,376.68,373.16,371.54,366.32,368.88,361.04,
2007-12-31 21:56:23+00:00,L7,,,,,,82.88,,299.81,328.56,364.06,409.33,436.52,431.86,434.75,,422.11,431.35,427.30,420.87,458.02,483.10,489.91,498.23,499.49,504.52,499.39,471.43,,,452.67,469.43,460.75,441.03,418.59,440.77,444.43,429.38,425.55,428.37,,,,465.58,423.82,430.46
2008-02-01 21:56:21+00:00,L7,,,,,,,,,,,,,,,378.47,368.29,372.34,375.72,378.42,,,443.91,456.51,459.81,460.45,447.62,436.94,419.07,412.10,414.12,430.20,429.07,,,415.17,415.53,417.82,412.28,411.87,411.47,412.75,418.02,415.82,407.65,400.15
2008-08-27 21:55:06+00:00,L7,,,,,,,,,,,252.15,243.80,261.32,278.82,314.75,342.29,371.42,420.58,408.06,400.61,396.69,407.60,,,432.35,434.37,429.42,429.50,415.91,402.87,397.33,391.13,384.78,375.07,371.90,,,396.14,398.28,388.83,377.26,373.09,372.43,376.89,382.74
2008-10-30 21:54:58+00:00,L7,,,,,,,,,,206.75,236.89,247.82,250.09,261.26,289.38,318.25,341.52,353.42,364.16,364.54,373.48,,,423.14,424.73,420.39,409.74,399.33,387.61,383.58,381.26,381.99,366.24,351.56,347.39,,,364.43,362.76,359.05,366.43,372.94,374.62,371.60,363.63
2009-03-23 21:56:15+00:00,L7,,,,,,,,,,,,249.49,281.54,302.69,332.40,368.21,393.05,402.79,400.38,395.52,415.45,437.03,442.62,,,433.78,423.58,418.84,413.34,412.96,414.94,416.15,403.02,377.39,378.15,381.80,,,408.44,392.94,381.58,383.06,391.25,389.27,385.88
2009-11-26 21:56:28+00:00,L5,,,,,80.69,112.93,,206.58,233.04,297.63,389.11,354.33,359.29,366.17,372.61,386.25,407.40,420.86,436.69,442.43,446.74,449.80,470.41,473.28,480.24,463.29,444.51,434.88,436.07,430.12,422.43,417.46,416.61,421.81,423.98,413.51,409.29,414.38,419.05,403.24,400.21,397.93,392.96,379.43,376.66
2009-12-12 21:56:37+00:00,L5,,,,,,87.15,123.46,165.97,188.97,254.67,,,,,,,,,,,,,,,,440.61,424.02,419.34,415.72,413.09,396.85,392.68,391.33,393.17,403.26,400.00,394.11,392.21,391.63,386.64,381.19,376.10,375.35,363.68,363.80
2009-12-20 21:57:07+00:00,L7,,,,,73.52,102.49,,174.41,203.15,276.19,308.93,335.83,342.61,358.57,369.38,379.73,394.00,,,,438.51,437.77,446.89,460.15,464.03,452.60,419.30,412.36,410.39,420.61,,,,396.35,394.71,385.61,383.24,387.03,385.70,378.53,381.44,387.13,374.98,,
2010-01-05 21:57:24+00:00,L7,,,,,,,,279.88,387.60,367.71,354.34,354.70,352.93,354.67,372.12,385.67,398.86,414.65,442.23,450.87,,,466.35,488.08,475.17,465.43,449.39,442.32,451.45,446.19,431.45,428.14,417.89,,,426.67,414.18,416.89,409.15,401.41,404.35,396.33,388.92,382.14,393.18
2010-01-13 21:56:49+00:00,L5,,,,,,,93.72,132.91,199.01,235.50,278.92,307.87,321.21,324.82,335.16,345.52,361.23,374.35,403.18,415.17,411.82,412.35,427.35,449.24,442.80,435.67,417.07,402.21,403.76,402.51,389.52,385.87,381.38,389.99,399.46,393.05,387.25,387.18,375.06,368.87,369.92,366.67,358.83,345.57,356.22
2010-01-29 21:56:53+00:00,L5,,,,,,,,89.61,173.73,208.21,247.51,273.08,273.09,286.37,313.13,332.12,347.27,366.22,385.57,393.29,392.88,398.54,417.24,428.18,429.33,423.21,416.69,402.11,401.46,399.09,388.36,375.80,367.33,372.76,378.26,371.32,367.80,375.74,370.53,369.21,364.51,360.65,355.92,346.26,345.77
2010-05-13 21:58:09+00:00,L7,,,,,,,84.73,158.08,213.71,262.29,,,,329.63,332.59,337.47,355.15,371.17,390.21,398.72,395.25,392.94,405.35,413.69,,,407.98,396.56,399.19,407.74,399.80,395.38,381.19,370.40,377.13,385.92,383.48,,,358.54,359.93,359.87,365.02,355.99,356.49
2010-07-16 21:58:15+00:00,L7,,,,304.44,445.32,,,538.03,503.47,480.02,,,369.54,369.70,355.56,377.34,398.22,418.45,443.85,457.56,459.12,457.89,458.04,445.58,,,445.22,444.73,434.19,441.36,461.11,458.87,428.43,415.42,421.81,429.57,423.48,,,,383.87,379.55,395.06,,425.00
2010-10-28 21:55:51+00:00,L5,,169.48,298.03,397.11,435.63,,310.64,345.01,361.98,382.48,390.42,372.93,364.03,363.32,369.77,388.29,415.07,444.28,466.40,462.48,457.04,453.17,450.24,455.90,442.27,447.80,465.29,462.35,454.26,,333.01,408.96,405.12,405.75,402.52,410.28,416.56,404.56,408.84,410.56,411.98,,,,
2010-11-05 21:58:37+00:00,L7,,,,,,,,276.54,300.78,307.95,315.02,316.49,314.36,314.07,319.91,336.66,355.40,,,,406.02,402.06,410.35,406.74,405.91,413.10,415.51,405.39,401.90,391.90,385.02,,,357.71,363.32,371.47,369.68,367.86,373.04,373.62,377.53,369.66,364.64,,
2010-11-21 21:58:50+00:00,L7,,,,,124.83,,257.46,286.12,297.81,312.53,,,312.34,313.35,322.36,337.83,356.40,380.78,396.45,410.06,412.70,415.10,417.77,,,,412.41,406.58,403.16,395.14,390.51,383.39,373.59,371.85,377.46,376.91,382.21,,,380.57,377.82,370.96,367.53,357.94,355.15
2010-12-07 21:59:00+00:00,L7,,,,,,,,281.56,302.70,324.83,330.13,329.73,314.43,320.43,340.77,352.90,371.09,389.96,,,,427.86,428.59,419.37,412.44,416.49,417.17,414.29,411.35,407.57,404.99,395.11,,,375.28,377.23,379.95,382.60,380.23,382.63,385.74,381.84,375.63,373.10,
2010-12-31 21:55:56+00:00,L5,,,,74.13,218.86,258.56,280.41,291.46,330.54,349.49,363.88,354.32,331.03,351.90,367.57,374.07,395.61,405.64,420.94,439.52,451.45,456.46,450.45,431.76,429.77,435.04,427.40,410.47,408.15,425.36,420.16,405.78,396.31,399.19,396.37,397.22,398.85,404.61,410.02,405.34,401.78,400.70,401.59,393.21,381.43
2011-01-16 21:55:58+00:00,L5,,,,,218.81,257.93,278.03,315.81,333.92,346.22,367.82,355.22,336.20,350.76,366.02,373.31,392.67,406.49,424.66,443.44,454.32,456.37,455.59,451.13,434.76,431.20,434.85,418.00,420.50,426.62,418.67,413.20,404.06,399.89,396.99,406.68,410.84,411.49,408.80,407.21,410.55,408.99,408.82,402.58,395.77
2011-02-09 21:59:27+00:00,L7,,,308.87,351.47,340.06,284.04,312.76,331.55,355.35,356.88,353.70,346.00,,,375.29,383.41,398.65,407.92,428.27,449.58,463.77,467.28,465.36,460.72,457.54,,,,422.17,421.11,424.95,427.17,412.78,396.79,404.89,407.74,412.54,414.53,,,,403.66,407.60,401.21,387.19
2011-02-17 21:56:00+00:00,L5,,,,74.37,220.32,241.69,276.18,301.76,324.21,335.69,336.91,331.06,329.97,332.49,344.43,361.77,371.19,381.94,403.81,417.46,422.83,429.92,445.23,433.60,428.10,421.85,421.38,415.04,413.30,409.78,408.32,404.14,395.90,378.66,381.64,391.57,400.25,398.05,395.32,388.74,388.72,383.40,387.32,381.08,361.06
