,dates,chi0314-0000,chi0314-0001,chi0314-0002,chi0314-0003,chi0314-0004,chi0314-0005,chi0314-0006,chi0314-0007,chi0314-0008,chi0314-0009,chi0314-0010,chi0314-0011,chi0314-0012,chi0314-0013,chi0314-0014,chi0314-0015,chi0314-0016,chi0314-0017,chi0314-0018,chi0314-0019,chi0314-0020,chi0314-0021,chi0314-0022,chi0314-0023,chi0314-0024,chi0314-0025
0,1985-01-25 14:04:03+00:00,202.05069994463827,202.94368858097494,214.52835056650568,213.61344048724695,212.12822794872727,220.64518237219355,231.29270579974082,221.72498900555257,217.15067640860698,210.84525768323047,202.03460720827022,196.27693965729003,203.81679961750092,201.65622975800378,192.16938799032752,195.78928351650364,192.10715017162076,213.77499450470054,214.04987243508967,210.87865882518304,217.17882754434208,216.2478164511164,214.40390153755908,219.84738825131038,215.32070907708277,213.97891125576524
1,1986-01-28 14:00:46+00:00,199.9994387873956,201.3118116720082,208.26374215517342,201.21845461822045,197.9974874625042,206.02088371583832,219.4557848079387,212.8063837091296,207.388874089583,205.34640173156708,197.30243893313147,192.67001009067593,197.0303562878108,194.42515155692695,187.87698847597005,182.83288144451123,179.36016200263498,196.51343676509163,195.34604953881285,208.21771066536382,219.4068918634061,218.69170677643731,213.64299528972134,219.462064895825,212.52430366756298,201.86729434236491
2,1986-02-04 14:06:47+00:00,203.79700191689116,208.1708059942083,218.18090862855595,216.00040427736687,211.72578878116676,221.37239498114005,232.28442555176665,229.3030027375255,222.62120623260077,215.73911786178655,208.9003809971849,204.35630493889704,212.55768280745323,210.64684253490674,199.11616023121877,206.41129387717515,206.19002487578072,221.19188114765907,210.3604320733115,224.66272952820012,221.523723121705,219.53755886986096,213.58088998448991,218.65846988232647,215.95071502785646,212.52018823688482
3,1986-03-01 14:00:01+00:00,202.9866132532811,206.20369069818668,218.55421446752376,212.7403189402467,209.98978505262002,217.41362117456447,228.61378075941545,224.33559457968036,219.97116882354686,211.87829611999646,201.82659366964376,198.83263893812736,202.786784657274,188.41004465551492,180.67752338521575,184.13453368324065,182.1509730666026,206.0591126248518,210.0102879138552,220.33925061516527,222.4382110223457,219.38420431419635,218.52456746520895,221.96701209997212,201.5783142747441,200.77970891901813
4,1986-04-02 13:59:23+00:00,205.22126401129418,208.7950744013879,223.0449457728492,213.42969595570722,212.06690772561538,218.14983095916236,227.15390342894173,224.28373310611502,219.52261955724654,206.73758561149128,199.7792344698274,194.63712085763257,205.4938280321828,199.1995791824249,193.50025982493884,199.48998048112284,201.53205527053473,216.62228945725843,210.7781519689184,218.62408503448387,213.84946688294744,210.49189335093737,210.4891525593084,213.1028974201493,206.52181891289104,206.2707823218139
5,1986-05-04 13:58:38+00:00,192.36099251673875,191.24177652832782,187.92829685956008,185.69812022459985,183.88508983703974,189.91870638943445,204.5847368717489,188.92455888015033,179.10670546283458,182.0449835496177,177.42427417940317,173.56951153387885,186.6308566861022,180.23335899019335,170.94394752551537,181.96638993024806,185.3186271475925,203.5645822359464,189.7951340287088,197.5267346251089,201.71833758749824,200.58237726274973,195.97352645392502,193.11289825455444,,
6,1986-05-20 13:58:12+00:00,192.02624017544477,179.22434736719097,184.400667926987,182.05637547670082,176.91099996699762,183.0775489690243,200.5694874349311,192.74092104865437,181.6442824911709,183.22778446761853,172.34502744770302,176.6259316240965,188.90280943885398,180.67722341628505,170.91022971206462,184.02923186814792,184.5629214106044,213.2858533739944,199.8139518420592,198.06292867014082,205.2748213997034,208.32702846615788,208.36913554820464,195.9168964693617,182.4763157308656,187.61654084107948
7,1986-06-05 13:57:43+00:00,204.50752364321718,196.51101924363644,197.4394531440514,195.19513968158117,197.16292368930993,206.79510167859237,221.3871915276643,218.41002729239332,211.47240942810947,203.7854261464091,191.88129282451573,188.54446735109488,209.4675285296306,192.4710117525974,181.85299442215788,197.40843277468863,201.81529008232087,222.4512956700685,205.5301178210367,213.29893225173166,215.70795800433746,205.77233386321882,204.25565160371485,194.78170362644502,,184.49292680332948
8,1986-08-31 14:00:53+00:00,182.2068151809404,186.05865530247632,186.6753606458544,185.12980785687566,184.0601931106147,195.2483943113508,207.5140077391277,191.77552298270516,188.2353060540417,186.71924823428134,175.70200691019207,174.9766264158399,182.43639616596465,178.0302320883122,157.64559762393947,173.76672079660625,175.01194166147175,191.5333104649182,189.00618242373523,192.72672382488815,196.5712981062955,198.67401216778052,193.76069926507478,192.91247984098624,174.9087556417882,177.80262188715523
9,1986-09-16 14:00:22+00:00,197.18386174485917,188.29997389277088,194.4262501540051,191.71526756283555,193.53411717151266,202.26935856461228,216.09421245955227,207.0047870596038,199.02432890107207,197.55444524597183,190.10198244959093,196.22432360117824,200.0379185637119,191.17093298173683,182.22081365092833,186.01697015570502,191.84306033965436,207.52512508024455,206.47737797065273,211.39852866406952,209.16943807889828,207.59161271991547,206.13994472363834,199.67802858847332,181.57065096454798,197.62079410868355
