,dates,aus0094-0000,aus0094-0001,aus0094-0002,aus0094-0003,aus0094-0004,aus0094-0005,aus0094-0006,aus0094-0007,aus0094-0008,aus0094-0009,aus0094-0010,aus0094-0011,aus0094-0012,aus0094-0013,aus0094-0014,aus0094-0015,aus0094-0016,aus0094-0017,aus0094-0018,aus0094-0019,aus0094-0020,aus0094-0021,aus0094-0022,aus0094-0023,aus0094-0024,aus0094-0025,aus0094-0026,aus0094-0027,aus0094-0028,aus0094-0029,aus0094-0030,aus0094-0031,aus0094-0032,aus0094-0033,aus0094-0034,aus0094-0035,aus0094-0036,aus0094-0037,aus0094-0038,aus0094-0039,aus0094-0040,aus0094-0041,aus0094-0042,aus0094-0043,aus0094-0044,aus0094-0045,aus0094-0046,aus0094-0047,aus0094-0048,aus0094-0049,aus0094-0050,aus0094-0051,aus0094-0052,aus0094-0053,aus0094-0054,aus0094-0055,aus0094-0056,aus0094-0057,aus0094-0058,aus0094-0059,aus0094-0060,aus0094-0061,aus0094-0062,aus0094-0063,aus0094-0064,aus0094-0065,aus0094-0066,aus0094-0067,aus0094-0068,aus0094-0069,aus0094-0070,aus0094-0071,aus0094-0072,aus0094-0073,aus0094-0074,aus0094-0075,aus0094-0076,aus0094-0077,aus0094-0078,aus0094-0079,aus0094-0080,aus0094-0081,aus0094-0082,aus0094-0083,aus0094-0084,aus0094-0085,aus0094-0086,aus0094-0087,aus0094-0088,aus0094-0089,aus0094-0090,aus0094-0091,aus0094-0092,aus0094-0093,aus0094-0094,aus0094-0095,aus0094-0096,aus0094-0097,aus0094-0098,aus0094-0099,aus0094-0100,aus0094-0101
0,1987-05-22 23:06:56+00:00,218.88110976755223,217.27055420040736,218.2807912671209,227.81244549477265,233.12535563073197,221.93384667285628,225.56262038247658,233.4072035091551,233.88031715801154,222.51464560742903,227.63502555627247,229.19392604474893,228.85699243821352,230.29584029427684,236.6458668312349,238.4601126703824,240.47634270638335,242.2747703378829,240.94413984354787,242.61606733804632,241.99035476008285,238.79926481702782,236.45396858670884,232.53430541819307,235.85598188669576,232.7110594886974,229.50553534177035,236.08174712367392,241.5069576872884,233.10108970810313,239.8219232136388,246.9174739252695,241.57637187186654,245.61122541071813,243.25067758921458,240.25939168570397,241.5310751614739,243.1398963219565,251.6812087441827,251.22231206839933,255.6213949296154,249.70071670296113,253.13861124772416,242.98249747534578,245.4184186912625,245.53547808018376,234.6594041578439,237.38533336608938,234.94683155623707,230.1021989406786,229.66322811198785,237.66059343253113,223.24808496293073,222.43417573693768,221.10391209321293,213.31783573382154,220.16470773040226,212.98909332381544,221.96619536094764,221.21582707796406,215.93685573295795,225.93518989730555,223.80457259727157,234.91337239579082,244.51670592847032,238.2765642569066,229.19463511200837,245.00296243506972,238.1758419164071,236.45345464756778,246.23574446509198,239.57087720129016,239.2829308409304,240.55603014353008,226.51344146033205,237.4329691723216,233.4041148216027,231.44411010640528,220.27063141434,229.88119330909842,236.3428210211302,237.9215803306473,236.97037286691494,239.40214754824552,234.62155528339457,233.815128351403,238.9650538409077,233.999915037463,239.2668643515177,251.35172403429425,244.74895944926772,246.28303225643774,249.99447887485954,253.7745404874655,256.06106603023306,270.3338379758076,264.08011081474217,226.85010793477065,228.36663553992574,240.59149886351594,226.53044031494713,35.68549947711277
1,1987-09-11 23:09:41+00:00,238.9957535762559,237.1754067204252,241.90319237388078,245.07682395816366,235.04948787057833,234.1366082698392,239.0765333342036,234.36711380822516,228.02545120591412,233.6646611734426,236.29330503687711,229.60191905509566,225.36047613850047,239.0261396328301,241.0899777414673,235.26338912525074,240.69364367349442,249.06233493589482,247.28570140198926,245.79726443929428,247.10803467305442,241.7235932534217,244.77040169196317,239.74212307900248,240.13450761462903,237.77024320913645,235.3513504241148,234.54773869112412,250.09854431503487,242.87362446085194,247.06865456731273,250.52451426028907,249.94653526122013,247.5217095791877,247.34713722909783,241.85032527832144,237.98763861214576,239.557121711896,249.78363789216993,256.02459255862686,259.3315479237909,252.5991164100223,247.77750960193106,254.12863273746316,248.67798157429493,247.9421539965503,233.51757479944814,235.04461974405507,232.41909035837367,234.95874098628173,229.47190863502277,229.80501673606588,227.70165541187117,213.0071208345374,224.64224414441023,227.08830432349947,226.75064355480973,211.9941861594651,228.10648224322736,224.27398379738995,226.72390889805592,233.96783726822022,236.53989120368618,249.8950325611855,248.55398754031037,247.46514135140515,249.60191749954575,246.21851091156609,238.00456028469492,239.94122044038988,245.90388193599205,246.01667970959102,245.90596044987814,239.09917963937156,237.95263683396323,235.8480574490826,240.6848166615153,228.89401099425078,223.43628820989528,236.14680031136382,241.22557907023625,240.63294634558156,247.2936978754206,250.459136718774,253.04345631379607,243.2520656150436,250.18380321501903,252.75325965637936,254.90021678855845,249.46350255117784,252.88623029533247,249.35280149068365,255.50605170752803,262.17597962636546,268.44421208230233,271.7134853943923,272.95728693943835,227.20606168124698,221.3941503428345,233.12831220334573,222.53280257394604,76.31601075282207
2,1987-10-06 23:04:03+00:00,261.04064886419957,261.8202405427518,268.13259759533264,270.73123448258724,264.4866040855634,257.18213156559943,259.7834745668276,257.14912625604586,249.41235642568495,245.95212405031066,249.27491838561028,243.92172664085084,236.99483264320142,249.22909714252322,251.01715569017225,250.83059355623928,254.9199932646192,259.82641026349745,258.85434806965304,253.2374825013496,254.01030593994042,258.7879706764289,253.4880445255532,252.1921206499228,252.86460888099742,253.69078757114534,253.78506821004962,247.25563231561358,253.9445296904815,256.7465425803869,257.3451581873332,270.80301380694476,265.4695198364748,265.25167247790085,263.427569751734,255.4341435583234,251.40338479797225,256.965253244308,260.67764834921525,271.0833776188896,265.29919750991803,264.404775617684,268.680075953636,262.9220812955126,262.6678590192595,261.53879308177187,245.50520866581113,248.8223813173539,250.59155327260592,245.88076661831815,237.65705329846384,241.72473472072855,233.607576719867,221.40290188950505,236.21051158064137,235.5123227021853,232.35639162684902,223.81821610567647,241.47320315834415,221.91666281911037,236.8253034454475,242.64962225391395,247.87928894708773,256.9332002720086,257.90914175574017,256.2447904119797,250.56344976482674,247.20006405147402,245.6793229623926,247.75434439097435,248.29929884739752,250.5630818983535,249.73103435444062,245.69525901952508,243.64863585328007,245.50556945352847,243.3826597093124,232.58205221007967,232.61700364128797,241.7459544536615,245.38054549722577,244.0921075818703,250.27742879570016,247.5544225644254,250.8540769821744,249.72163570120807,255.57284660047353,253.1344180876298,257.5003020229492,255.38552106285962,257.50224801308485,252.30100884891237,256.90740609678863,263.95875292680347,278.3362562667072,,275.83910771894386,232.8647554656544,224.66108858507187,232.8443576794307,218.03589245629485,90.491784844175
3,1987-10-29 23:10:37+00:00,257.0511722194595,253.78543768000662,253.57343286232023,250.57237794113573,247.23405868721272,239.61829061203147,233.75837153580562,226.7386789736159,226.19985161590233,214.83589055163185,221.92171495759425,223.97943055049188,226.21173539544907,227.41491861488896,235.4285419799756,235.87752367281234,238.13301520814133,240.89664990350224,245.83232189356005,245.13009930095907,242.6296818030685,246.4841040279391,240.09138524216982,242.68051506910848,233.3440907265096,235.66223236954005,234.35682650741688,239.1419078977902,239.76738963494049,245.78259498218256,243.51029429957032,248.66073961224038,251.7714719555814,247.1151254908267,243.4305877088503,239.43341365329425,242.6238590263107,242.4357674277192,250.99658265200043,258.5001223393518,253.90984736338652,245.39360876218217,250.1670681963301,250.62858729030816,254.36740624976932,249.9931629266626,244.74805251982602,236.26794572786224,242.8784645474634,230.24592170160884,228.15125276008246,226.12004619437616,224.70158690396661,224.2713246360309,240.7163878811698,233.25815207401712,226.6394884152913,213.51262398181441,230.2057428374188,228.12260930997687,232.72421392254196,241.3974154520176,244.32833833952964,256.2474887580409,252.46100579820612,249.38099919750638,248.3547312981548,245.98932302475734,241.34576913167425,238.53304810415233,247.84342872795355,244.05864634883463,244.0593864607931,237.49665298489217,232.3527804773743,236.5521700906844,243.09507066758457,238.03228335528337,226.899684190887,239.53341988700205,245.88807080722452,247.74472362559914,243.68647582306312,248.5671777267089,246.61993649674483,245.67060240737442,257.67679750372776,257.4910669123174,251.9384525891003,254.12020680161893,255.63825875903038,253.8853365857997,255.4881911203349,271.7979949243721,,,,234.28663638327228,226.71733425466127,239.4893678009829,,
4,1987-12-16 23:11:29+00:00,265.8614246759574,267.04821975831993,263.5271617759087,261.87601028514916,259.4065474649958,256.7221530991627,251.65546824039555,248.22613743250574,244.00901927041738,241.1493668813867,235.91372557023556,232.58622293703021,236.7576897631663,236.68016694483984,241.8284847219311,245.5837917785558,247.00307053105544,249.36767650915618,253.65315539659028,257.31666088908366,255.56069577037815,247.52522821470978,249.70064566137214,241.0694729438434,243.31443150126157,240.36973471313138,239.86250318695102,243.8966919571745,243.11379573261343,249.84891618717145,250.71193980477253,254.97082977125066,250.31829055481634,254.2108416767186,249.42883840634767,248.2747064557312,249.92768888498009,248.81307181437916,250.6052850679744,255.22710297995462,268.3276964199444,254.06010600955648,254.74118054203387,254.1215786445531,259.31651880660286,253.82364559504703,256.76921574418003,250.2581627568339,237.43749290270117,237.38493741833264,233.51469916775807,245.37739940666975,228.9032643242793,225.64029097990024,238.02381884650234,243.66384810667032,226.90400664182053,233.0986968517933,241.84893652996348,222.18846070433628,244.33983821506772,255.6986882857628,253.9071873756884,259.6618908810553,260.44049881888117,251.44560346343593,250.37646496872017,247.8402710477856,245.55935262030826,244.46016898877517,244.2417256245279,252.31603154975053,249.73529374256125,240.2175050655614,239.84045791617575,236.7218021322963,241.15286599307626,240.72997542299606,233.57610825177358,235.29352155587102,243.8529553586289,244.75046956312278,246.3299404851119,248.7645796666803,255.01959288518842,252.21486952636118,252.276630289454,259.5101537235301,260.9842999654715,260.3048832502711,254.50065370496313,253.30901518654534,258.5626205947333,267.68380514082196,,,,232.61882354094308,224.57215225426617,235.95642859926903,,43.630294271970854
5,1988-01-17 23:12:02+00:00,,225.3919344775013,233.26391273822944,240.10457137902344,234.08574330130108,223.53923429364218,224.7674622098213,221.00712427615886,219.559161492272,220.2157035306651,226.5968415998898,225.95886027280594,227.48052332359373,234.78244563914404,236.6008991032469,224.92952765984822,220.95089326573063,220.44741626486592,225.57384056759534,227.93855209848132,232.6082845386484,233.47097801395304,226.75574246201407,232.8742557703566,233.8959305560901,233.40233064398393,231.33359511584874,226.5198321412785,231.28947578718706,228.85125009736086,229.12680127596903,241.06662794013002,241.34228161122093,238.12964931577434,239.7636710863981,236.43678948955593,229.48082130145957,231.32738635135613,236.5541874041608,239.2916780804863,246.03400336406352,239.5011558089974,243.1006724914895,241.93022792099563,238.10153242959615,235.16083250561354,217.64174276922722,212.63672067952953,218.38750283209717,210.51053825712188,217.04014062428274,227.04616872732458,218.20230556166513,203.64397077658882,218.82983003056108,219.00184246014214,211.47826572825522,211.9411834044282,217.3619451148965,210.0840142376599,220.90571801751074,233.5931638204135,229.71302434156382,235.9801533658379,233.795941375101,233.11061584234056,229.7878817678183,227.48500770189014,222.82292365564507,222.28947168439225,229.05258175415412,225.04489970191116,227.65488401644717,219.82120753873266,217.39580479372864,215.50576251975343,215.55572793641727,213.96810204596522,210.58301094463172,222.4051597132313,223.26948667982174,217.40871646961276,223.53189030906142,230.51090641714447,227.19036278054475,232.44019810724134,234.31860435190026,234.2673636270961,233.14582039405178,235.84571558425208,239.101063595944,233.8322475208332,237.4217294956713,243.9735397011835,261.4958513539234,,254.34935150294194,221.0503524141539,214.4397714302696,218.18048331314944,212.61012348937825,96.30820180264196
6,1988-02-18 23:12:35+00:00,,235.8951222466197,244.33815067796027,252.29609547807473,249.83548999219374,244.64295822351096,242.91274992098857,237.53354698849483,234.8097519178047,234.27449639441778,227.58096346690502,232.4328688093118,234.99411205118122,239.75218967987476,237.29634065424642,236.9240507890566,238.71195455688132,241.24969145450595,246.74756792280334,252.72793517486906,243.50868933410095,250.23130211111487,242.97707052307248,244.4113285606407,233.30760587731675,237.53181408440543,234.29607640810593,241.10909328819565,234.34142320973046,241.6024911052792,241.18816625605643,252.21015340447053,243.6477666831109,243.961790362914,248.25531942707414,243.12596579328383,242.7056656278187,231.60132276170137,244.4397138885995,253.7156876430232,254.18464982118854,243.66220688101149,246.35319138859808,254.15376715984456,248.77098091348358,241.33821087129826,237.62024995184714,232.62843329092593,228.3144381548297,226.65392302454677,234.21390531848604,237.6620734718938,229.60777912032734,212.5839411178498,236.79422929770368,225.45227925147498,227.28045311612436,222.77447068766998,225.9901390182303,214.53269704202913,230.26991368077933,243.157971795149,228.74777628322838,236.8491487215826,242.29192852340384,240.02436944270212,231.5069824059405,236.27955211161964,236.5362987834365,231.11924804037255,228.31324984539498,230.0713959379678,233.39361537324203,219.35868252546254,221.6236789018984,221.93009891126056,220.07109772305827,222.29195784879565,219.74698301486436,222.20013394182627,224.12040472245192,220.00723800806068,229.2522867025662,224.82238172598207,229.04844487435315,224.43105390629077,234.20168922914462,235.00673908298586,231.80310893326538,232.8766201435281,241.66495219786785,239.42643206256264,238.18188296782228,,,,264.56182634538385,232.43327367819734,226.05354751275894,234.2165578391453,235.95292020133334,90.76165507173233
7,1988-04-22 23:13:04+00:00,225.33466949104312,217.67616237905912,220.2769171189621,230.91153290555906,229.58225621440073,224.83794965859573,226.45271399394932,232.57741284277046,233.8032580281892,243.10947544055557,242.16253343198147,236.69164240288166,240.2942276410597,245.14194370746253,237.1896730338705,241.1355538063786,236.8549681298989,238.23932860544528,237.21020089879295,241.14390877714914,243.15583118039297,240.3332273057311,235.87951314081923,239.47183420786627,240.1154847513825,239.4262035721564,235.87796860917524,233.8730940873222,236.65664396683485,237.66532762753434,244.4618382255162,254.39865864752323,251.583228753902,250.66727726134096,250.5607715607147,239.79143377075934,244.059990296401,251.6161602983175,260.6395607985278,253.7065580530428,258.42218761325745,251.8359203758634,258.8064744205469,244.7418059570443,244.25498631402002,245.22293682020802,248.00042042649338,248.14855925014393,229.26878963128294,244.23916152364603,241.99485532703477,247.43305671293695,234.48935560033442,225.49225382063497,228.87172130212306,220.65484680182976,228.25376360360494,223.42233208250533,227.06444916998052,225.71197023340315,218.5538010213198,235.87223441801183,223.39475643726047,229.67356542053653,225.61019364674257,230.98720852159107,229.5694717047156,227.85612005252622,225.72853203725896,225.581301598419,234.03411275312405,235.58727673714824,241.66564948614527,229.39441077024844,224.87386182381326,223.2311064135555,214.21391266264803,226.8217472335032,210.96232446421328,220.4178040412917,228.22352875645032,220.09979882285862,228.00786429551152,233.95850807985187,220.78213706677522,226.83232844360683,229.11146292941498,236.40173795223006,228.31013417761105,234.0686686428634,242.68180310997286,235.55656801790795,238.78215317683097,240.976894167464,261.5788044897062,277.73492910313644,261.1479610777881,228.4972709569983,228.55328376868542,233.6806784209716,,32.9403852189656
8,1988-05-08 23:13:14+00:00,211.65199659606435,206.17271556555818,212.4057442981151,218.18119710050678,225.44266812631906,216.22559442755937,212.63977352954748,213.30418255799788,220.34953380919856,231.3914434334567,235.98181891111813,235.61302549030145,244.35366217681556,250.28805027706667,253.00218895527289,249.6302269810021,244.70918774032708,238.4489435805136,237.57873916027552,237.84386651855084,245.7834303196563,240.56769749007086,233.21732644178883,235.12055902867874,242.26334166116231,244.72763975372365,241.34077269630512,236.772706100978,235.4774883685182,236.52306048013577,243.22745591178352,246.79070511824426,248.2513568217658,252.23315149124295,251.147428849304,252.0139372939982,245.15239231101276,254.17391467836,254.43090600021114,255.2113272701331,257.2434839756484,255.03353708268858,255.82550786287547,253.73282254379103,246.45401964480263,250.66753640703527,247.69176668637587,238.15141561938358,253.1843239757372,232.94811198781645,238.20796250053846,239.2833235895647,240.83065148107696,221.8328361544949,242.71299812798594,228.07047273727483,222.5651480432343,220.4368473007346,233.0509663384186,228.2386789670643,222.5381386176256,244.98145387096073,216.83659663566326,231.71519562191125,216.8715000791652,229.42500821642423,240.04570982609482,242.78506191931206,233.09649731267285,225.2430260247061,237.15231285661807,239.85911548025143,233.8338089971167,237.14375524189225,230.9119200352923,225.7659063741609,222.2002306309519,224.97537208672622,209.9497279576403,231.01748500013034,219.4709205423517,222.02056089715478,229.54636869676307,232.13037464007294,230.51586228845213,226.097195663608,229.27775421761967,237.18478718719774,227.39807133271935,238.20288657466398,237.4201238696363,236.32167245360517,247.4883095837885,245.99205744406575,297.72058082250777,315.1863965476456,286.9806794360772,227.70710264103764,234.24944512778433,237.76425632712838,,31.860643006742652
9,1988-05-24 23:13:21+00:00,220.56483407230257,221.22857366001898,221.6014011653253,226.62093489778863,230.46864648090607,225.06532616780646,225.84821394150288,223.35134577172255,228.91329596281997,229.0805143504486,233.87176499296933,235.3853884632955,239.10995607119708,239.47511656876867,246.90812278724135,244.8426402607758,246.06876074022802,239.35101456058064,242.48819108172438,240.71654951292598,246.0033031629418,242.77209821232393,240.2018813141028,234.62793708174343,238.99056354515997,238.48564023133443,240.14218168596625,239.57470876132808,243.62875157384002,244.82156485444048,248.02719526055196,242.84632404217936,244.18433324133645,249.28077596338255,248.96708311525555,243.65182545732497,252.64836891162642,254.92329468359205,254.97565040065604,259.0136269224986,264.70587904036597,246.79315749051565,244.84807304783692,242.91977599595342,241.7304625277479,244.6014798158418,253.78635566569255,246.272843894029,234.9433879312202,230.0025044901523,235.0413581770252,243.40595161477157,228.965264515211,230.3869108934734,246.22060240832334,227.02535694480818,226.3358584902986,228.67686830777944,237.86992387145386,222.1889887560408,228.010521943552,250.27293931569068,227.52459586262975,232.9990999598481,230.40267922954015,225.4526735866311,233.77190485671946,247.32170557824747,237.09263025432358,230.41333756928742,242.96113745909827,241.0301343851242,247.5615530807887,236.68844783231884,234.77046230699133,231.35608241198628,234.7614997507479,225.5729569091061,223.89128549991244,220.4944551846009,232.04113648645807,236.30467793712867,237.1843066480176,235.67651887990664,238.25639264948694,239.08928437118004,241.31563031181815,244.31170449419463,242.04051447511367,246.07294032731951,243.66695373007843,240.3598682493028,259.33446485291864,249.51505742356136,283.4136220620664,300.66268909226574,268.6136592982767,236.28554489223802,240.43218905700013,243.51846379373902,,33.020606211210804
