dates,sar1361-0000,sar1361-0001,sar1361-0002,satname
1984-09-20 09:30:28+00:00,,,245.90,L5
1989-04-27 09:29:09+00:00,208.46,,209.24,L5
1989-10-04 09:26:00+00:00,204.06,,217.63,L5
1989-10-20 09:25:15+00:00,204.06,,222.24,L5
1990-10-23 09:19:53+00:00,,346.91,257.71,L5
1990-11-24 09:19:43+00:00,194.23,345.47,254.27,L5
1992-06-06 09:23:50+00:00,177.88,,218.23,L5
1997-11-27 09:34:40+00:00,,344.07,,L5
1999-08-21 09:53:13+00:00,188.89,235.30,216.62,L7
1999-09-22 09:53:17+00:00,194.42,237.47,221.42,L7
1999-10-08 09:53:23+00:00,194.50,239.00,218.87,L7
1999-11-09 09:53:16+00:00,194.06,238.55,218.29,L7
1999-11-25 09:53:07+00:00,194.47,238.62,217.26,L7
1999-12-11 09:53:17+00:00,193.10,238.50,213.79,L7
2000-02-13 09:53:05+00:00,194.08,240.57,214.94,L7
2000-02-29 09:52:59+00:00,195.24,241.43,214.67,L7
2000-03-16 09:52:55+00:00,196.39,241.27,215.46,L7
2000-04-01 09:52:52+00:00,196.79,241.12,214.24,L7
2000-05-03 09:52:36+00:00,195.97,240.89,213.58,L7
2000-05-19 09:52:25+00:00,196.39,241.04,212.39,L7
2000-06-04 09:52:13+00:00,196.56,241.32,213.63,L7
2000-06-20 09:52:10+00:00,197.62,241.69,217.00,L7
2000-07-06 09:51:56+00:00,196.77,240.83,215.17,L7
2000-07-22 09:51:40+00:00,196.87,240.64,214.77,L7
2000-08-07 09:51:26+00:00,196.49,240.35,214.43,L7
2000-08-23 09:51:20+00:00,195.27,238.90,212.67,L7
2000-10-10 09:50:42+00:00,193.85,238.82,212.38,L7
2000-11-11 09:50:41+00:00,193.85,238.56,214.21,L7
2000-12-13 09:50:44+00:00,192.50,238.52,213.63,L7
2001-01-30 09:50:51+00:00,192.28,239.11,212.47,L7
2001-03-19 09:50:34+00:00,193.61,240.14,214.51,L7
2001-04-04 09:50:23+00:00,192.78,239.76,213.23,L7
2001-05-22 09:50:12+00:00,192.10,239.65,206.54,L7
2001-06-07 09:49:59+00:00,193.56,239.65,206.54,L7
2001-06-23 09:49:46+00:00,193.23,239.20,206.93,L7
2001-07-25 09:49:36+00:00,192.47,238.84,207.62,L7
2001-08-10 09:49:18+00:00,191.05,238.34,208.63,L7
2001-08-26 09:49:07+00:00,191.83,238.10,210.77,L7
2001-09-11 09:48:55+00:00,192.09,236.77,209.78,L7
2001-09-27 09:48:46+00:00,192.80,236.34,211.69,L7
2001-10-13 09:48:31+00:00,194.02,236.64,214.42,L7
2001-10-29 09:48:38+00:00,195.02,236.92,215.81,L7
2001-11-14 09:48:50+00:00,194.46,237.25,214.50,L7
2001-12-16 09:49:01+00:00,193.54,237.46,215.81,L7
2002-01-17 09:49:08+00:00,194.01,237.81,216.88,L7
2002-02-02 09:49:11+00:00,194.59,238.12,215.80,L7
2002-03-06 09:49:16+00:00,194.52,237.22,213.96,L7
2002-03-22 09:49:08+00:00,194.13,238.35,213.66,L7
2002-04-07 09:49:09+00:00,192.54,239.34,211.44,L7
2002-05-09 09:49:10+00:00,189.48,235.62,204.49,L7
2002-05-25 09:49:00+00:00,189.03,234.58,203.08,L7
2002-06-10 09:48:54+00:00,188.70,231.89,201.16,L7
2002-06-26 09:48:46+00:00,188.41,231.35,198.95,L7
2002-07-28 09:48:36+00:00,189.15,230.69,197.47,L7
2002-08-13 09:48:31+00:00,188.92,230.14,197.68,L7
2002-09-30 09:48:05+00:00,189.21,229.99,199.06,L7
2002-12-19 09:48:38+00:00,191.82,236.43,206.94,L7
2003-01-04 09:48:41+00:00,195.27,241.97,208.63,L7
2003-02-05 09:48:58+00:00,192.65,239.78,205.09,L7
2003-03-25 09:48:59+00:00,194.07,241.61,210.27,L7
2003-04-26 09:49:06+00:00,193.73,241.86,209.47,L7
2003-09-01 09:48:41+00:00,193.32,239.43,214.65,L7
2003-11-04 09:48:44+00:00,189.50,239.64,211.03,L7
2004-02-08 09:49:27+00:00,178.54,237.48,212.86,L7
2004-03-27 09:49:38+00:00,172.50,239.41,215.20,L7
2004-05-14 09:49:32+00:00,178.41,238.10,215.94,L7
2004-07-17 09:49:19+00:00,184.28,238.52,219.45,L7
2004-08-02 09:49:10+00:00,185.66,239.29,216.50,L7
2004-10-05 09:48:54+00:00,196.49,239.50,217.19,L7
2004-10-21 09:49:04+00:00,196.49,237.86,217.19,L7
2005-03-14 09:50:03+00:00,197.13,238.20,220.87,L7
2005-05-01 09:49:56+00:00,199.47,242.42,224.89,L7
2005-10-08 09:49:22+00:00,197.73,241.74,223.41,L7
2005-11-01 09:48:26+00:00,190.79,238.56,219.25,L5
2006-07-07 09:50:12+00:00,185.95,236.86,209.47,L7
2006-07-23 09:50:04+00:00,187.66,240.32,208.19,L7
2006-08-08 09:50:02+00:00,187.66,238.39,208.19,L7
2006-10-03 09:54:21+00:00,185.63,238.79,208.19,L5
2006-10-27 09:50:02+00:00,185.63,238.28,212.49,L7
2006-11-12 09:50:15+00:00,188.98,238.90,214.68,L7
2006-11-28 09:50:25+00:00,188.35,239.35,214.13,L7
2006-12-30 09:50:34+00:00,190.20,240.78,214.29,L7
2007-01-15 09:50:34+00:00,190.50,241.34,214.15,L7
2007-03-04 09:50:51+00:00,191.88,241.75,215.67,L7
2007-08-27 09:50:18+00:00,197.66,255.27,216.05,L7
2007-09-12 09:50:10+00:00,182.62,271.14,196.37,L7
2008-04-07 09:50:29+00:00,187.19,,200.25,L7
2008-04-23 09:50:27+00:00,185.20,241.69,199.32,L7
2008-08-13 09:49:31+00:00,185.77,241.39,205.08,L7
2008-08-29 09:49:24+00:00,189.30,241.85,209.34,L7
2008-11-01 09:49:18+00:00,194.77,245.66,221.14,L7
2008-12-03 09:49:43+00:00,195.03,245.73,221.24,L7
2008-12-19 09:49:53+00:00,193.77,243.12,218.69,L7
2009-01-20 09:50:04+00:00,193.77,246.64,218.69,L7
2009-03-25 09:50:35+00:00,193.81,246.77,218.38,L7
2009-04-10 09:50:40+00:00,193.12,245.03,217.14,L7
2009-05-12 09:50:47+00:00,192.24,242.82,217.14,L7
2009-05-28 09:50:48+00:00,191.55,243.02,216.85,L7
2009-06-13 09:50:47+00:00,190.21,242.90,214.31,L7
2009-10-03 09:50:28+00:00,191.93,240.68,217.30,L7
2009-10-19 09:50:33+00:00,191.49,240.83,218.55,L7
2009-11-04 09:50:49+00:00,191.49,239.45,218.55,L7
2009-11-28 09:50:48+00:00,199.68,238.14,217.52,L5
2009-12-06 09:51:12+00:00,198.04,238.24,211.76,L7
2010-04-29 09:52:32+00:00,204.53,237.41,211.69,L7
2010-06-16 09:52:29+00:00,194.93,241.32,219.14,L7
2010-10-06 09:52:38+00:00,197.11,240.93,221.74,L7
2010-10-22 09:52:48+00:00,196.02,240.93,222.09,L7
2010-11-23 09:53:11+00:00,195.71,240.52,215.78,L7
2011-05-18 09:53:54+00:00,192.86,239.26,206.99,L7
2011-09-23 09:53:36+00:00,193.80,240.74,217.38,L7
2011-10-09 09:53:34+00:00,194.38,239.89,215.49,L7
2011-11-26 09:54:03+00:00,199.60,242.25,218.08,L7
2011-12-12 09:54:07+00:00,199.60,242.09,218.08,L7
2012-02-14 09:54:29+00:00,197.34,241.89,218.95,L7
2012-03-17 09:54:28+00:00,196.29,242.42,216.90,L7
2012-04-18 09:54:26+00:00,193.56,242.61,208.53,L7
2012-05-04 09:54:53+00:00,193.42,241.96,212.61,L7
2012-08-24 09:55:34+00:00,190.68,240.06,209.65,L7
2012-09-09 09:55:45+00:00,192.10,240.97,214.37,L7
2012-12-30 09:56:31+00:00,192.19,240.69,221.58,L7
2013-01-15 09:56:29+00:00,191.07,240.89,222.13,L7
2013-01-31 09:56:34+00:00,191.99,240.92,223.62,L7
2013-04-21 09:56:17+00:00,191.83,242.35,221.82,L7
2013-06-24 09:55:57+00:00,191.02,240.54,215.99,L7
2013-07-02 10:02:19+00:00,198.49,240.65,213.22,L8
2013-07-26 09:55:39+00:00,200.40,240.23,212.26,L7
2013-08-11 09:55:34+00:00,200.04,240.04,207.42,L7
2014-01-18 09:56:59+00:00,194.70,241.56,214.63,L7
2014-03-07 09:57:09+00:00,192.95,240.50,219.54,L7
2014-03-23 09:57:16+00:00,190.17,237.11,210.72,L7
2014-04-08 09:57:19+00:00,190.17,236.62,210.72,L7
2014-04-24 09:57:32+00:00,188.78,236.99,209.78,L7
2014-05-26 09:57:43+00:00,188.65,236.29,207.98,L7
2014-06-27 09:57:49+00:00,188.27,237.49,207.65,L7
2014-07-13 09:57:52+00:00,189.24,237.67,209.48,L7
2014-07-29 09:57:58+00:00,188.39,236.33,207.43,L7
2014-09-15 09:58:01+00:00,188.39,236.09,207.43,L7
2014-10-17 09:58:21+00:00,188.97,237.86,209.13,L7
2014-11-02 09:58:32+00:00,189.93,238.47,211.60,L7
2014-11-18 09:58:35+00:00,192.72,238.97,213.98,L7
2014-12-20 09:58:53+00:00,193.94,240.34,215.21,L7
2015-01-13 10:00:23+00:00,191.42,239.41,222.74,L8
2015-02-06 09:59:03+00:00,192.13,240.49,227.79,L7
2015-03-10 09:59:14+00:00,193.83,240.57,226.87,L7
2015-06-14 09:59:57+00:00,189.72,238.17,224.35,L7
2015-06-30 10:00:00+00:00,188.94,237.42,225.58,L7
2015-08-17 10:00:12+00:00,193.19,238.34,210.41,L7
2015-09-02 10:00:11+00:00,192.61,238.23,209.23,L7
2015-10-04 10:00:19+00:00,189.33,238.46,206.45,L7
2015-10-28 10:00:27+00:00,190.39,238.61,206.45,L8
2015-11-05 10:00:52+00:00,191.55,237.87,206.90,L7
2016-02-25 10:02:14+00:00,191.57,238.69,207.18,L7
2016-04-13 10:02:36+00:00,192.98,237.16,206.31,L7
2016-05-15 10:02:45+00:00,189.28,236.65,199.71,L7
2016-08-03 10:02:58+00:00,191.41,238.01,206.05,L7
2016-08-19 10:02:59+00:00,190.79,237.42,205.01,L7
2016-09-04 10:03:03+00:00,191.09,237.41,206.64,L7
2016-10-06 10:03:06+00:00,191.24,237.82,208.45,L7
2016-11-23 10:02:53+00:00,191.75,244.74,214.82,L7
2016-12-09 10:02:49+00:00,191.75,244.12,218.40,L7
2016-12-25 10:02:43+00:00,191.17,244.12,214.68,L7
2017-01-26 10:02:22+00:00,192.28,244.14,215.60,L7
2017-02-27 10:02:25+00:00,194.06,245.09,217.79,L7
2017-03-15 10:02:31+00:00,195.32,245.80,217.67,L7
2017-03-31 10:02:36+00:00,196.30,245.68,218.52,L7
2017-04-08 09:59:52+00:00,197.16,246.54,218.68,L8
2017-05-18 10:02:51+00:00,196.61,245.50,216.02,L7
2017-06-03 10:02:55+00:00,195.67,242.25,217.72,L7
2017-06-19 10:02:59+00:00,195.67,241.57,215.57,L7
2017-07-05 10:03:00+00:00,195.91,241.30,216.16,L7
2017-08-22 10:02:58+00:00,195.07,240.17,214.87,L7
2017-10-09 10:02:58+00:00,191.46,237.94,211.95,L7
2017-11-10 10:02:58+00:00,191.44,237.94,211.37,L7
2017-11-26 10:02:53+00:00,193.84,241.25,212.20,L7
2017-12-28 10:02:34+00:00,194.79,248.16,208.73,L7
2018-01-13 10:02:20+00:00,195.79,250.42,219.62,L7
2018-01-29 10:02:05+00:00,194.63,250.42,219.17,L7
2018-04-19 10:01:01+00:00,194.96,256.44,218.21,L7
2018-06-22 09:59:55+00:00,189.14,250.75,221.98,L7
2018-07-24 09:59:19+00:00,188.72,241.61,208.20,L7
2018-08-09 09:59:02+00:00,189.32,241.08,208.74,L7
2018-08-25 09:58:43+00:00,188.93,239.72,207.83,L7
2018-11-29 09:56:30+00:00,188.45,241.78,212.30,L7
2018-12-15 09:56:04+00:00,191.14,245.55,214.96,L7
2019-02-17 09:54:07+00:00,194.26,247.92,219.36,L7
2019-05-08 09:51:21+00:00,195.58,247.81,215.56,L7
2019-05-24 09:50:44+00:00,195.26,245.73,214.84,L7
2019-06-25 09:49:35+00:00,193.06,237.31,205.89,L7
2019-07-11 09:48:58+00:00,195.62,238.84,216.12,L7
2019-07-27 09:48:20+00:00,195.16,238.90,213.22,L7
2019-08-12 09:47:41+00:00,193.95,238.27,216.05,L7
2019-09-13 09:46:18+00:00,193.31,237.44,214.72,L7
2019-09-29 09:45:36+00:00,193.54,239.03,215.42,L7
2020-01-03 09:41:07+00:00,199.43,241.63,221.39,L7
2020-02-04 09:39:31+00:00,207.85,241.39,228.31,L7
2020-02-20 09:38:42+00:00,212.83,243.00,231.73,L7
2020-03-07 09:37:50+00:00,208.34,242.46,225.42,L7
2020-03-23 09:36:58+00:00,211.69,243.45,230.74,L7
2020-04-08 09:36:03+00:00,212.69,241.22,234.27,L7
2020-05-26 09:33:09+00:00,209.45,241.09,230.13,L7
2020-06-27 09:31:18+00:00,206.86,242.24,230.13,L7
2020-07-13 09:30:20+00:00,201.34,241.85,223.75,L7
2020-07-29 09:29:20+00:00,201.67,241.97,224.23,L7
2020-08-14 09:28:20+00:00,195.36,241.89,218.60,L7
2020-09-15 09:26:14+00:00,195.59,242.19,218.00,L7
2020-10-01 09:25:12+00:00,194.04,241.89,221.40,L7
2020-10-17 09:24:11+00:00,193.05,242.24,219.64,L7
2020-11-02 09:23:07+00:00,193.37,242.82,219.60,L7
2020-12-04 09:20:52+00:00,193.01,247.34,221.05,L7
2021-02-06 09:16:14+00:00,190.92,248.34,223.52,L7
2021-03-10 09:13:47+00:00,195.41,248.30,225.20,L7
2021-03-26 09:12:30+00:00,197.80,248.55,225.86,L7
2021-04-27 09:09:49+00:00,196.79,254.67,216.01,L7
2021-05-13 09:08:30+00:00,195.57,254.04,212.49,L7
2021-05-29 09:07:07+00:00,194.59,256.39,211.85,L7
2021-07-16 09:03:08+00:00,194.01,250.28,209.74,L7
2021-08-01 09:01:44+00:00,193.28,248.53,208.80,L7
2021-08-17 09:00:18+00:00,195.38,249.36,210.74,L7
