dates,sar1361-0000,sar1361-0001,sar1361-0002,satname
1984-09-20 09:30:28+00:00,,,245.9,L5
1989-04-27 09:29:09+00:00,208.46,,209.24,L5
1989-10-04 09:26:00+00:00,204.06,,217.63,L5
1989-10-20 09:25:15+00:00,204.06,,222.23666666666668,L5
1990-10-23 09:19:53+00:00,,346.91,257.71,L5
1990-11-24 09:19:43+00:00,194.23,345.47,254.26999999999998,L5
1992-06-06 09:23:50+00:00,177.88,,218.23,L5
1997-11-27 09:34:40+00:00,,344.07,,L5
1999-08-21 09:53:13+00:00,188.89,235.3,216.62,L7
1999-09-22 09:53:17+00:00,194.42,237.465,221.42000000000002,L7
1999-10-08 09:53:23+00:00,194.50333333333333,238.99666666666667,218.87333333333333,L7
1999-11-09 09:53:16+00:00,194.0625,238.5475,218.29,L7
1999-11-25 09:53:07+00:00,194.474,238.62199999999999,217.26,L7
1999-12-11 09:53:17+00:00,193.10333333333332,238.49666666666667,213.79166666666666,L7
2000-02-13 09:53:05+00:00,194.07571428571427,240.57285714285715,214.93571428571428,L7
2000-02-29 09:52:59+00:00,195.2442857142857,241.43142857142857,214.66714285714284,L7
2000-03-16 09:52:55+00:00,196.39,241.26875,215.46499999999997,L7
2000-04-01 09:52:52+00:00,196.78875,241.11749999999998,214.24,L7
2000-05-03 09:52:36+00:00,195.96625,240.89499999999998,213.5775,L7
2000-05-19 09:52:25+00:00,196.38875,241.03625,212.39249999999998,L7
2000-06-04 09:52:13+00:00,196.5625,241.31625000000003,213.63375,L7
2000-06-20 09:52:10+00:00,197.615,241.695,216.99875,L7
2000-07-06 09:51:56+00:00,196.7688888888889,240.83222222222219,215.17333333333332,L7
2000-07-22 09:51:40+00:00,196.865,240.64299999999997,214.76999999999998,L7
2000-08-07 09:51:26+00:00,196.48545454545456,240.3481818181818,214.42636363636365,L7
2000-08-23 09:51:20+00:00,195.26545454545456,238.9018181818182,212.66909090909087,L7
2000-10-10 09:50:42+00:00,193.85222222222222,238.82333333333338,212.38111111111112,L7
2000-11-11 09:50:41+00:00,193.84888888888887,238.5622222222222,214.21444444444444,L7
2000-12-13 09:50:44+00:00,192.4975,238.51625,213.62625,L7
2001-01-30 09:50:51+00:00,192.27666666666664,239.11166666666665,212.465,L7
2001-03-19 09:50:34+00:00,193.614,240.142,214.51,L7
2001-04-04 09:50:23+00:00,192.775,239.76166666666666,213.23166666666668,L7
2001-05-22 09:50:12+00:00,192.10399999999998,239.654,206.544,L7
2001-06-07 09:49:59+00:00,193.55999999999997,239.654,206.544,L7
2001-06-23 09:49:46+00:00,193.22500000000002,239.202,206.92600000000002,L7
2001-07-25 09:49:36+00:00,192.46714285714285,238.83833333333334,207.61666666666667,L7
2001-08-10 09:49:18+00:00,191.05428571428573,238.34000000000003,208.63166666666666,L7
2001-08-26 09:49:07+00:00,191.83,238.0957142857143,210.7671428571429,L7
2001-09-11 09:48:55+00:00,192.09222222222223,236.77125,209.775,L7
2001-09-27 09:48:46+00:00,192.8,236.34,211.69,L7
2001-10-13 09:48:31+00:00,194.02333333333334,236.63625000000002,214.42499999999998,L7
2001-10-29 09:48:38+00:00,195.019,236.9188888888889,215.80888888888887,L7
2001-11-14 09:48:50+00:00,194.45636363636365,237.252,214.498,L7
2001-12-16 09:49:01+00:00,193.544,237.458,215.80700000000002,L7
2002-01-17 09:49:08+00:00,194.011,237.81099999999998,216.875,L7
2002-02-02 09:49:11+00:00,194.595,238.12399999999997,215.8,L7
2002-03-06 09:49:16+00:00,194.51555555555558,237.21555555555557,213.9622222222222,L7
2002-03-22 09:49:08+00:00,194.12666666666667,238.35000000000002,213.66222222222223,L7
2002-04-07 09:49:09+00:00,192.53666666666666,239.34444444444443,211.44222222222223,L7
2002-05-09 09:49:10+00:00,189.47875,235.6175,204.48624999999998,L7
2002-05-25 09:49:00+00:00,189.02875,234.58125,203.08125,L7
2002-06-10 09:48:54+00:00,188.69666666666666,231.89000000000001,201.15666666666667,L7
2002-06-26 09:48:46+00:00,188.4133333333333,231.35333333333335,198.95444444444445,L7
2002-07-28 09:48:36+00:00,189.14888888888888,230.6911111111111,197.4733333333333,L7
2002-08-13 09:48:31+00:00,188.92111111111112,230.14111111111112,197.67777777777778,L7
2002-09-30 09:48:05+00:00,189.2075,229.99,199.0575,L7
2002-12-19 09:48:38+00:00,191.816,236.43400000000003,206.93800000000002,L7
2003-01-04 09:48:41+00:00,195.266,241.974,208.62800000000001,L7
2003-02-05 09:48:58+00:00,192.64799999999997,239.77799999999996,205.08800000000002,L7
2003-03-25 09:48:59+00:00,194.07,241.608,210.26800000000003,L7
2003-04-26 09:49:06+00:00,193.73399999999998,241.86000000000004,209.474,L7
2003-09-01 09:48:41+00:00,193.32000000000002,239.42666666666665,214.65333333333334,L7
2003-11-04 09:48:44+00:00,189.495,239.64,211.035,L7
2004-02-08 09:49:27+00:00,178.54333333333332,237.48333333333335,212.86333333333334,L7
2004-03-27 09:49:38+00:00,172.505,239.41333333333333,215.20000000000002,L7
2004-05-14 09:49:32+00:00,178.41,238.09666666666666,215.945,L7
2004-07-17 09:49:19+00:00,184.28,238.5225,219.4466666666667,L7
2004-08-02 09:49:10+00:00,185.655,239.286,216.505,L7
2004-10-05 09:48:54+00:00,196.4925,239.505,217.185,L7
2004-10-21 09:49:04+00:00,196.4925,237.858,217.185,L7
2005-03-14 09:50:03+00:00,197.13,238.1966666666667,220.87,L7
2005-05-01 09:49:56+00:00,199.47,242.41500000000002,224.89499999999998,L7
2005-10-08 09:49:22+00:00,197.73,241.735,223.41,L7
2005-11-01 09:48:26+00:00,190.79,238.56,219.255,L5
2006-07-07 09:50:12+00:00,185.95,236.86,209.47,L7
2006-07-23 09:50:04+00:00,187.66,240.325,208.195,L7
2006-08-08 09:50:02+00:00,187.66,238.39333333333335,208.195,L7
2006-10-03 09:54:21+00:00,185.63,238.79,208.195,L5
2006-10-27 09:50:02+00:00,185.63,238.282,212.49333333333334,L7
2006-11-12 09:50:15+00:00,188.9775,238.9,214.6775,L7
2006-11-28 09:50:25+00:00,188.346,239.34714285714287,214.13000000000002,L7
2006-12-30 09:50:34+00:00,190.19833333333335,240.78125,214.28666666666666,L7
