,dates,jap0013-0000,jap0013-0001,jap0013-0002,jap0013-0003,jap0013-0004,jap0013-0005,jap0013-0006,jap0013-0007,jap0013-0008,jap0013-0009,jap0013-0010,jap0013-0011,jap0013-0012,jap0013-0013,jap0013-0014,jap0013-0015,jap0013-0016,jap0013-0017,jap0013-0018,jap0013-0019,jap0013-0020,jap0013-0021,jap0013-0022,jap0013-0023,jap0013-0024,jap0013-0025,jap0013-0026,jap0013-0027,jap0013-0028,jap0013-0029,jap0013-0030,jap0013-0031,jap0013-0032,jap0013-0033,jap0013-0034,jap0013-0035,jap0013-0036,jap0013-0037,jap0013-0038,jap0013-0039,jap0013-0040,jap0013-0041,jap0013-0042,jap0013-0043,jap0013-0044,jap0013-0045,jap0013-0046,jap0013-0047,jap0013-0048,jap0013-0049,jap0013-0050,jap0013-0051,jap0013-0052,jap0013-0053,jap0013-0054,jap0013-0055
0,1986-05-13 00:19:38+00:00,133.69016873157221,124.90334798742302,114.8612161304547,113.47450995694146,109.41864138414839,129.34158606034552,128.5737021582197,133.6527501240622,130.34164137004058,125.49006959344891,112.7278692076168,104.60788417392638,103.57908835476435,109.94887292149193,109.9600065823473,108.250822483514,104.03048262377474,104.42978717820063,104.80154729480844,111.4003006536647,112.26930673585645,110.6481686798607,97.24582828784446,104.76117569938492,116.44673628679561,123.1535866777763,128.50913308360717,95.02136237424567,103.85219166635036,114.9865050996439,114.42151220691444,114.69634163617485,121.11048220525919,115.4141500336743,111.61435570011122,108.46861707091145,101.44393065085646,95.06020626660236,99.69230747256394,100.64383848734047,98.17976613004379,90.11306909069818,90.56911071857698,74.8642908444303,92.25147031827328,94.81480157119061,99.0925205562491,104.10978259930103,103.6845870687728,103.74219387043703,102.91745069934062,90.73500554203572,77.2255912629822,79.95246235094841,89.70449026353357,94.74952265896775
1,1986-10-20 00:14:19+00:00,135.42970023150838,129.65303583155202,117.04361935508648,120.25212698376917,118.79764536956921,128.34459872971715,125.75656916173659,132.8128531066197,127.6359393229582,121.36220844711875,113.66077556675654,104.59898924158878,106.92549730940289,108.1504321462627,116.46366771630042,118.43420831887349,114.4225797672732,118.05048264707163,116.2170105612289,118.90927338339458,118.84016426627778,117.54344412028647,105.3804705121681,103.64003051990042,123.22984784830385,137.6128245669709,141.72933139222195,127.18122701734517,118.60714874557243,131.54267924679337,128.2511494332494,124.24021571893716,130.36894809106676,128.72322015678705,126.70336153803242,125.73846592074236,120.26749715420662,114.20306411199466,112.42862033167056,112.13324769591213,107.25067155402974,109.67250407537371,107.58542817188655,,101.1272551514423,107.74657200813115,109.23294952030182,124.5107136374684,121.87584846749928,128.30578471765412,127.22904023459691,107.69633806748283,107.11445881452173,102.50758074942404,107.93970042153427,129.35207667792824
2,1987-06-01 00:19:08+00:00,138.63760502060885,136.24970821198693,122.43162387222742,124.67473323915064,115.13881539235051,127.62275977881407,125.93024895561928,131.2274054059541,133.22334864348957,123.56450488009307,114.65280487865914,110.82357211793072,102.54983960872147,108.09143547524602,112.0013845311754,110.87543212125259,107.4185208813277,108.64930043319305,114.27300127369338,119.98249916674813,117.44653546793813,119.20650699880218,98.2601814774911,96.20350583608575,120.6125809115031,127.94204159221678,133.03635934079105,120.91079864116242,116.04174959849257,121.89122748711344,121.7365620952711,124.34069870126686,132.60145483961443,127.80823549799837,118.58734166752956,120.57309824544095,118.86466146051227,113.90178566490815,113.35481162469317,117.15566025717136,111.51069548800706,109.74373528445568,100.87122466567578,76.11010212033659,111.66200239664386,114.69381733704893,116.36982084713415,111.24477604395736,110.17153941685066,103.48581070316442,102.65789806089677,98.14492630545422,87.4409929435217,105.03129721437591,99.88438145364617,110.47954221590248
3,1987-06-17 00:19:29+00:00,148.13312181438283,133.83496540419094,118.56113648285628,128.8769376563559,121.58174403554004,137.60680121332504,138.1739701276977,140.46763063776874,138.50243821047215,132.98252828599792,128.5502157401157,120.74727908057777,116.77100892229639,117.2093055670999,118.11960398009984,117.89557759230611,113.2862343094205,114.65500683702292,118.36359411488944,121.5451065735728,119.32798459851956,121.68786294301032,122.82555642770772,102.12770967266741,127.20701825441178,131.3131156392368,136.8385002972939,126.6252546740122,134.1278619701133,134.2764668360775,134.18720151028342,138.9157830450702,140.36705909437163,130.8771186777233,124.74125631359179,126.7262572451895,125.50276292984985,119.90538514077515,120.07438587085196,126.34112500536985,124.26569192798395,119.45723572123045,109.33415715226958,77.24392895450964,125.77804950150774,126.37143363975942,135.0966868089184,135.79549120467465,124.14850009432236,123.4659165747215,124.92924066783492,129.2346261064247,114.3432448499786,138.2300107066587,108.15940584027777,117.65010634373444
4,1987-07-03 00:19:49+00:00,130.34065376952694,130.33690690714025,116.64723902663442,124.42466371711126,122.55363587211463,132.1547786593994,132.92486500839763,137.741094553388,136.14237958101947,131.82236009072287,122.29977445792312,118.48920251245372,113.56517501358086,115.78048093062331,118.66538934300405,113.13470212335717,110.53619872530972,114.53548581279672,113.48424537507405,116.53390078357752,117.02204454389283,115.40242099619073,98.2853434267657,99.83046296614167,120.30367754551995,125.61176852672432,132.22121316077397,103.76704494260491,115.76293166238143,131.93524810346597,131.40618626292905,135.2079140981471,135.62720401495966,125.39821806398436,124.37968376466219,117.23106235808137,117.67098322993627,117.92519773070978,111.6798084187317,114.5073683190216,116.66209087415095,110.92096601433377,99.41782959104987,78.12256717775557,115.45371055577402,117.86195917808332,121.01391028289645,125.25563500631773,119.75591066224933,114.73269855007504,108.89093874147743,109.92259111979826,90.30357185456165,,114.49135538056848,110.89577354367157
5,1987-11-24 00:23:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-12-10 00:23:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1988-09-07 00:25:41+00:00,137.3138038185783,131.7717563237738,116.24463558570892,124.4202265495565,120.63392185207883,129.97086741014797,124.96133885782025,138.2384514666462,144.174512500692,136.17082044763868,133.07034154760893,120.03536345916251,112.79285614344566,116.13719851951288,118.68844321527482,111.24140778632724,115.72036884871947,116.821239392232,123.37286339661443,121.81338730886334,124.37377034131994,125.33966102307201,115.9755929213211,111.83141769874211,127.53621728480636,130.00330905625074,139.88337569497034,121.9205111002795,123.28059869527051,136.72433256594192,130.2397231117202,131.33726803255752,138.91784415925292,148.2121405353609,131.40600562808015,124.64129139663348,121.55572168489547,117.4421078798018,113.72511952076371,112.64274465989712,114.58716534567051,111.44477402654789,99.82460427249313,79.89876264112172,110.52110832161614,115.1379066985167,115.32951273173632,119.44950339824871,122.53701885318927,109.69633678101343,108.08616657241008,115.23757061490979,,110.19182614779471,102.65010826572251,108.83844768743502
8,1989-01-13 00:25:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1989-08-25 00:21:24+00:00,135.73463695959504,128.36865243282844,112.13355636580964,123.30969139345855,119.7372311087654,130.6240369567168,130.90865022231856,137.48931657010684,143.74999873962435,140.5662028041586,129.75428878255246,125.45488724022354,123.705642205776,122.43219562784603,116.51005935141345,110.71729240197756,107.4873702944854,109.52450955128367,113.51654377852334,115.82356952788531,120.91850677615506,119.46899513966267,93.98538375387128,101.53239838987038,126.13480275183902,134.50913735883762,137.1148111090108,103.78444717976453,120.89810832501338,136.36028602333235,139.7299077954257,144.2654298610644,140.10943792602515,137.00705924440243,130.5848048870569,120.96630235489583,116.74150137043617,110.52700361807925,113.00303352812958,112.32246606983483,108.35800360572736,109.36101961689302,109.08036685602625,88.47306926589755,104.92061943399244,104.95624121304517,112.8560108067355,119.39215958774221,121.10786099259323,120.12004245469049,107.99003771343675,105.83681696151476,95.98377071422249,99.57920894704718,99.42044598587147,105.65260716232595
