,dates,mex0176-0000,mex0176-0001,mex0176-0002,mex0176-0003,mex0176-0004,mex0176-0005,mex0176-0006,mex0176-0007,mex0176-0008,mex0176-0009,mex0176-0010,mex0176-0011,mex0176-0012,mex0176-0013,mex0176-0014,mex0176-0015,mex0176-0016,mex0176-0017,mex0176-0018,mex0176-0019,mex0176-0020,mex0176-0021,mex0176-0022,mex0176-0023,mex0176-0024,mex0176-0025,mex0176-0026,mex0176-0027,mex0176-0028,mex0176-0029,mex0176-0030,mex0176-0031,mex0176-0032,mex0176-0033,mex0176-0034,mex0176-0035,mex0176-0036,mex0176-0037,mex0176-0038,mex0176-0039,mex0176-0040,mex0176-0041,mex0176-0042,mex0176-0043,mex0176-0044,mex0176-0045
0,1985-09-26 16:41:31+00:00,,,,234.52611806418022,237.1989049202886,232.1470705072013,237.42494078706667,209.30520631293697,228.71028838579423,219.98595880001125,215.41913392269888,227.48989506240656,228.37379034524443,226.8629424926747,224.13579492487474,219.1736514303393,209.994742348926,229.69604222241588,227.422401287431,230.71906220890335,229.94995687301915,221.13588961143986,217.96767277263984,218.4241084444311,224.15027316628948,224.3982679867951,228.71660664356725,220.7869653013333,225.49173982122184,220.17379496523026,214.1481942127121,218.35749523489534,220.9201673843908,219.7731921764113,213.56855123766965,214.75238720187318,216.05285839803327,221.76755869811564,224.96286707705272,226.56816637854322,225.40536384024054,209.92633161897913,225.48053874223328,222.93763099071342,219.19222085924577,220.96047868595406
1,1986-04-06 16:37:59+00:00,,,,243.5612191002094,244.4274411601677,233.52447362842997,240.1576906929975,229.83783096832286,262.36287851726706,254.17815550845967,244.23029375766504,240.60746616246834,243.73651524958464,240.29138159398974,239.46909515470279,241.83949381832522,233.37649766320646,242.65319447291216,242.59728888019492,239.50555357751762,234.79175639434573,238.9804212919547,238.74948652473333,228.54583164546105,229.5325430706217,234.16470473622306,240.59242679139547,236.31875226628392,239.3466394061176,228.03979582191187,224.7211780626686,230.00217324148485,223.94584974425175,230.71118636198128,230.30788024587892,228.30082578573607,222.5591782494423,231.04963850080483,226.48285299587647,232.7110678993156,237.94039956979213,224.60028565707367,230.55447119851544,236.60294762761058,234.41805772015266,235.51802258788186
2,1986-04-22 16:37:37+00:00,,,,241.90549454650966,243.3886722358368,234.62595374954427,241.0568766128693,232.02121190610924,257.878805858093,248.8520152168482,244.39246300692315,241.1688367238572,239.9892281002069,238.06300705290926,235.30287987712072,234.488944504812,226.88022574181704,235.7779534968571,238.2463612167436,235.55005910169493,230.76338107551697,233.85428756709314,233.5678240431301,226.29500541821355,226.4928660338501,235.51380562318107,236.26048567206144,232.6438744769668,236.41372092291175,227.79974056010542,224.66367111307454,224.42270505990888,224.6045119492866,224.50491148736603,224.34824188808884,225.27643871372405,221.72848840587375,227.20547943339685,225.20987925279906,233.06648539145297,232.29492737354605,224.93219176001878,231.91267509555138,236.38860527203337,232.4497778281857,230.74769157054783
3,1987-09-16 16:39:39+00:00,219.4630938163809,,210.18566772614417,230.85595112726193,237.54671000379895,224.84844170160642,233.37927735753564,218.51859627605202,237.5810389574858,216.92195342196092,216.0209524527103,216.84712328498827,220.05353941742914,219.6875588012235,220.3457693399469,222.65198361296393,198.6977353019321,228.15249473462623,230.2103911552256,233.01979012754245,230.57389422621884,226.91642184208519,225.76665015143672,224.96529689357743,227.11495789180086,224.00140411332058,220.22891376142482,224.35061025473453,227.3901958537062,221.57288575041224,218.1135709463367,213.92758020348973,215.8150536362225,215.24263186689902,218.45808457039064,222.50950547457646,219.15414136891485,222.15097757936473,246.3624892678089,244.9075434331017,225.44359491795842,210.54693948548936,223.56232850633546,231.23554312326547,224.26934807425405,
4,1990-01-27 16:34:27+00:00,243.47649647886334,231.99626947742374,231.1677243260976,235.66157811591827,237.68077440809088,234.03467468226782,229.70231171720212,224.42861452345832,248.03605800413015,247.13215818908716,233.06736111195048,230.99054974096202,236.12548652733582,233.76011275232085,236.53279653787718,234.75203031692158,234.98227082042044,244.14358934863645,241.34836522232618,237.34144737021677,232.3225892173475,237.18419570226374,234.4005576084233,228.75038611875559,229.7036356150066,233.0438744068684,232.4006644931721,227.13222771423546,235.00294550458824,231.1948286430181,224.76680245065347,226.33830566953463,232.54919767044635,230.2446649040238,225.38463351757457,225.27849340441443,224.62047000529435,233.59449069238542,234.9321615984223,233.14299466966636,235.21734398596183,220.1664194512715,224.11703587987094,228.1826689037726,234.70728089053276,230.7354369906311
5,1990-02-12 16:34:21+00:00,241.04927011153967,225.0746569682663,227.43921947225155,240.09556161123163,230.0907181872186,226.88163990362546,231.8224638195673,225.5306057585315,252.7954050103634,246.71279336549418,233.5891082941168,230.37043651605586,232.14637350606327,237.33363125704946,234.65201047225946,234.6157258428004,233.9922245122926,242.42025172123485,241.44024370692324,239.84577977247662,229.56286984268448,237.20417863433718,235.18527070168204,225.08390694859835,230.40496896222172,231.68433147428345,233.76910096827208,227.92161192563424,231.2624488916692,226.42317971170564,223.02768127666909,222.95918730445348,230.84190240975434,227.72971155137898,224.72606175138404,221.53186223025386,221.67811378450807,231.54054000551284,227.69809657456966,227.9537008601832,230.88979774474555,218.38657909658397,223.91712507005283,228.14712764707323,229.1794467544087,221.45637694976318
6,1990-02-28 16:33:25+00:00,228.60304565681136,217.4512259712687,215.89033758180045,228.82993847173248,219.889917856114,221.80692649651522,225.3480604464881,215.6254972868363,244.64471853387133,239.67900864538151,229.68019108298404,231.8093418615042,231.19289016581908,230.39493076183044,231.3433479155473,223.68379780440432,217.64659099895783,236.31000005881486,243.02502767813388,234.6168487119051,225.20660193944886,230.65008950581745,230.8710455914012,230.69281291061912,232.2100399626882,234.22262080756923,232.5390230849596,233.97307675290557,236.95867047686295,229.33462844312118,224.04568628147084,225.0264923591892,222.79412573487974,227.33917765235952,219.01251013213076,222.19593392261098,217.8753634876951,222.20599022868882,224.48099890201888,222.59301128794195,226.44640217295245,215.02402844862527,223.32519972041817,220.57170292807666,228.5851438298946,224.3350346594547
7,1990-03-16 16:32:53+00:00,240.8947828951599,246.06057648150409,243.7484289151471,241.82616372266563,236.84729420689825,231.5205275840598,243.29974567449437,227.267642953382,267.4396374665452,256.8543784169457,237.84281352559006,238.40676028348506,241.677468490815,242.00201186431718,238.79339108868456,236.2791040665341,236.69815903701712,242.69205902649392,239.7585341153414,241.8476680563224,245.75224594376206,239.85827072595524,239.22303265788923,236.8663891059826,235.75385476700959,244.6550982742541,239.0538031095714,239.25357803763356,240.0468594293805,231.44482387761582,229.8551242558532,236.28152250825644,235.06575923186045,229.3448824517243,227.1721333661594,232.74429924799372,232.12621114540454,237.55501953845015,241.39047413201305,241.7914068043482,242.06365498694322,235.65348469753786,237.04671504016474,238.8335867059988,239.69860121338385,231.84686975847183
8,1990-04-01 16:32:48+00:00,240.89745274946677,213.52629184318732,244.16608800197338,244.78093409150773,228.20726872869864,227.09699259593222,239.1315603794111,226.6809526524069,253.7171054850426,244.4622350905599,232.78686349391478,231.92833863008335,234.06960380980527,234.89438616072763,236.1695616664506,235.0214729214813,235.8280228586372,246.72750884065664,241.29659138391477,242.09379416495491,233.03727201987397,236.82388568643563,234.02685308629088,229.6771781061474,231.08279292196335,231.63164826034938,234.88678058579532,233.01810824995025,235.5706771160832,225.27593205083443,223.21932097690367,230.9147121700735,231.61584992942792,229.83936342886847,224.42208261555558,229.09965346051519,225.65386994169967,232.39384976801492,228.00333247256373,235.93207440461896,235.02100152249156,223.85043561048641,233.52582471545057,231.29828081159783,241.37001154669582,235.12470429029543
9,1990-05-03 16:32:29+00:00,237.78503944869692,216.6313427504238,231.7601673663015,242.22026855621564,238.6373328093472,231.17770589597205,242.81902222287854,227.73889488552754,254.25206229454585,247.9998675230302,239.29151889458595,236.7384093296355,240.13232984734657,243.60567123423664,235.72161901436482,233.5627562184366,238.40684935176165,243.0101694534054,241.75056079347132,239.52689683139772,233.06445277727036,232.81486442943847,240.748270352969,232.80285330557177,232.36434626151805,240.57116810202444,236.15210387198286,237.09191039585366,234.7489558463626,231.01195710448303,230.58806600301372,232.6471148714501,228.1326288459824,229.58905957546136,225.1168471802708,225.46105870930288,227.17520818959557,238.80593687309596,241.0356683163106,237.75093970889384,237.36839683726075,224.044889726002,229.51944446520312,233.91390668980205,242.91729815332278,232.37738220391762
