,dates,chi0040-0000,chi0040-0001,chi0040-0002,chi0040-0003,chi0040-0004,chi0040-0005,chi0040-0006
0,1985-03-28 14:12:49+00:00,207.22275789696548,149.88267868276523,158.87816275778508,164.68231794686807,161.08726803812647,156.69883685784953,165.2231849023421
1,1985-08-03 14:12:13+00:00,197.37072865173442,126.12808660475933,134.66709730422724,146.16159274209394,141.81331192907714,140.02080955512773,146.0551228597763
2,1986-07-21 14:04:59+00:00,195.1722210137399,128.0587696706622,134.54387433062408,144.47274914673824,141.67155186983643,140.75996486729264,153.66415374763926
3,1986-10-09 14:02:13+00:00,202.13790659069156,145.7688406371498,145.30079178958354,163.93741670653813,163.60150687928981,157.774864577687,172.06335901159065
4,1986-10-25 14:01:41+00:00,,143.071084564989,154.97014485771436,157.7306701674111,157.57928486376147,161.68955454990308,176.4625116506606
5,1986-11-26 14:00:41+00:00,,155.7839583224321,165.01364394232135,169.85152322914513,170.58837686203844,177.5589554490998,176.70111953845785
6,1987-01-13 14:02:06+00:00,197.44422963200856,156.39726428924536,165.0551580931775,168.85998975598852,162.61070025044341,161.0053655587296,163.97449530864796
7,1987-01-29 14:02:34+00:00,202.34330269548695,156.06637682597983,166.398701141626,162.34219355203555,164.22918844835493,155.68464177793578,166.20745452631667
8,1987-03-18 14:04:25+00:00,196.2269246342092,157.36464019868066,157.4347834556546,163.23634094471186,162.65994147862162,160.20136295554113,163.8620184502442
9,1987-11-13 14:10:29+00:00,216.73710856214595,142.98535346886598,152.1917480325215,160.2672557997755,163.06874467749634,158.54263044620768,173.02614390716565
10,1987-11-29 14:10:45+00:00,209.7629039239631,143.9530558969505,157.9389722212071,159.70071605725502,166.7114372089932,162.02207180333767,170.43806947734225
11,1987-12-15 14:10:59+00:00,203.98730690273936,150.36690192299784,155.96393403119268,165.94831702024186,168.57846786550908,161.28400917657393,174.02759994004015
12,1988-02-01 14:11:50+00:00,,169.44967859497245,177.83333907690508,180.59526704985643,178.21699163542812,172.5904312913041,173.26153604108939
13,1988-02-17 14:12:05+00:00,202.24591105821906,167.36083387541098,174.10777151378477,171.39909203979238,180.6828375366591,172.58022726931847,172.43581377556725
14,1988-03-04 14:12:15+00:00,207.4690962927974,164.86106582040702,176.0017898919413,175.78366356155507,177.28163227712463,172.29036624957615,173.34230787729757
15,1988-03-20 14:12:24+00:00,,,,,,,
16,1988-06-08 14:12:58+00:00,199.0720362847879,147.14942583298134,161.00287653961445,169.7941835928525,168.10737358385043,163.12872265591236,166.79892920516468
17,1988-08-11 14:13:08+00:00,,134.32381396273075,138.49072014155746,148.70178357366464,152.7598268984057,151.12069999541552,160.515730839849
18,1988-10-14 14:13:00+00:00,212.68855970063305,139.71494095785604,146.19565568419927,162.171457451504,156.0280838274272,166.70629165482282,173.53446465178396
19,1988-12-17 14:12:47+00:00,217.2154362382889,155.1174802183374,165.20949462369936,181.56827244576542,179.91986294239564,172.4782153497359,181.001385935
20,1989-03-23 14:11:21+00:00,,139.71602845842958,148.358880602567,155.07173557611915,152.78434454938537,150.97990846940087,165.62699584446372
21,1989-04-24 14:11:18+00:00,199.32395842174287,134.14070431627758,140.32415536941042,146.27294481278986,150.80359084233143,148.28697141935066,153.58032261311257
22,1989-05-10 14:11:05+00:00,206.80704242006507,142.6071990658474,155.45339825522004,162.4381461078928,162.3667331576139,156.55238612804055,168.4741389014422
23,1989-05-26 14:10:48+00:00,203.97027279690306,143.09736006210937,145.33070805633437,157.80256082152036,159.32544482117027,151.91114102690312,160.45656348402918
24,1989-09-15 14:08:15+00:00,,138.44173671043995,148.5154934435211,163.67411823693078,156.48424041076356,154.3791940206882,168.8153559551634
25,1989-12-04 14:06:13+00:00,,149.2643498612349,163.4592768671942,168.13202278760392,165.04476943554448,161.08450062058594,171.51255172884726
26,1989-12-20 14:05:45+00:00,219.24714732104601,158.31190121018867,167.94076820972612,173.5506100376864,174.5199388457393,171.8973827604599,181.14393160189582
27,1990-01-21 14:04:45+00:00,,162.5905566574284,173.36340059048388,174.77287332154341,176.00563025228564,170.6612378875995,174.7014603267793
28,1990-02-22 14:03:42+00:00,221.94234592515974,168.74007730960693,176.8756826507516,178.41154061130203,182.56057731184865,170.7849549775712,175.47093265817963
29,1990-03-10 14:03:08+00:00,,148.40658755396706,165.0721665529021,170.74920462546908,163.2325415240687,158.03197160696493,169.0052813813561
30,1990-04-11 14:02:37+00:00,194.8659747807451,139.83155727141545,143.45190804014146,159.72925276300373,152.6815868231535,150.53538915064587,157.74215882167735
31,1990-04-27 14:02:36+00:00,204.5416719774748,151.01409807746205,164.12260637093343,164.80659273741432,158.6109941001389,158.03140513689374,166.74609077441744
32,1990-05-13 14:02:42+00:00,,,,162.28961751945002,159.93204145735572,148.25591977983782,158.18577846880362
33,1990-07-16 14:02:32+00:00,215.4204247960289,154.90987459290818,166.09363466714424,166.46726941509363,154.36699591582322,157.4923204250404,163.85279770288406
34,1990-09-02 14:02:17+00:00,199.06690495071368,141.18927522942704,151.91593300618126,164.42689229328303,162.14519461093818,158.02134491447873,167.4983771817005
35,1990-09-18 14:02:14+00:00,,132.78242092143574,138.67601553908597,151.6818281372918,151.68303430949595,147.90778885438488,160.40281173778592
36,1990-11-05 14:01:54+00:00,199.1439605829422,129.80051292661827,140.474128257275,152.55681032687295,156.32814704506237,,
37,1990-12-07 14:01:42+00:00,214.06033433309645,145.93792296239258,166.7423225682663,178.04007623660922,179.82815537916503,169.2195656707002,182.12651985404145
38,1991-01-08 14:02:28+00:00,214.09875706823505,152.3501039319576,170.78712041110435,177.59644436806082,175.44775140970413,168.3964891811213,180.44362526139327
39,1991-01-24 14:02:56+00:00,203.02333053305063,156.0802316970778,168.03810540781996,171.01915676641264,170.02331854549652,174.48860714102588,175.80005831359733
40,1991-02-09 14:03:06+00:00,,163.9466994407431,176.3968194323512,184.07680296779776,180.02692420866146,180.4587925169899,176.95768699433012
41,1991-03-29 14:04:00+00:00,191.3831322700372,166.87123758779305,173.37107299726358,175.3488136502461,176.062091567046,169.006272564268,169.50204482682784
42,1991-04-14 14:04:22+00:00,200.58068956362735,163.90434455517007,175.92133962885248,171.47645025045333,171.94549012436636,162.75567013950854,167.84612975605006
43,1991-06-01 14:05:09+00:00,,,,,,,152.75805490354725
44,1991-07-19 14:05:49+00:00,,140.87327520782262,158.08317687762255,164.6344769779193,168.316836381576,161.40621232722197,160.2460896393223
45,1991-12-10 14:06:55+00:00,200.41193766825802,142.55060060969123,162.13850228395722,167.62158088695185,167.9941083073355,164.55558606242235,170.2385740646291
46,1991-12-26 14:06:46+00:00,,158.89447776703747,173.87825642130036,180.3648068901818,179.25237093372948,176.85114245457063,182.00628218085097
47,1992-01-27 14:06:46+00:00,200.85179325580845,167.64482557059432,175.26303065676535,185.08583948086638,183.4342602092819,175.97240348424094,172.00851166080986
48,1992-03-15 14:06:38+00:00,210.04068889119046,172.36912646578688,185.1793930416929,185.34561531494245,185.05945377546442,179.64541993274707,175.2960941901879
49,1992-05-18 14:06:05+00:00,187.34098650293788,145.68214164447664,164.78372003143366,173.98143663964026,169.38451180213642,148.6911513374498,158.34519691773903
50,1992-07-05 14:05:34+00:00,,,,,,,
51,1992-10-25 14:03:51+00:00,208.89702510223495,136.4374167136405,139.03857374583254,149.98686626496723,145.9913660365071,144.10167625024542,155.45147057707743
52,1992-11-10 14:03:31+00:00,,138.99044303058068,153.37044751719463,164.43136222643142,153.91372497695033,155.15516052813035,168.28529160062652
53,1992-11-26 14:03:29+00:00,214.10598872081144,143.03857299296038,150.70045023697878,162.43726770273148,159.46007318229448,152.69422765043404,162.41027725440128
54,1992-12-12 14:03:43+00:00,194.5313823007305,147.1316114500973,157.2406253795002,170.8900609245409,172.15306020806875,157.48156525566597,168.90267484705348
55,1992-12-28 14:03:51+00:00,199.78106335638228,142.17988816751955,149.38094806994113,163.66657434625995,154.14144581321472,159.98990047996318,168.66089868791823
56,1993-02-14 14:04:23+00:00,209.5820616137534,161.44998187123383,175.15518127987485,182.67600625795873,180.41330978908792,174.3716325262303,175.30926664217463
57,1993-04-19 14:04:49+00:00,205.01410435629236,144.85191411304982,156.8639952540791,163.64504430102232,156.28041604970645,146.56313785820572,158.27196037179937
58,1993-05-05 14:04:53+00:00,195.69275483379292,140.40474392764236,152.61739492398777,165.32643723842827,161.40611183503017,148.86188807249437,157.52130835648006
59,1993-06-22 14:04:55+00:00,208.99211814087047,128.16731987344977,,126.44097904946716,137.0544055075781,131.5985267474009,152.86661976027406
60,1993-08-25 14:04:49+00:00,,94.7410986614127,,,,,
61,1993-09-10 14:04:47+00:00,203.36966893897355,138.14058272142734,147.36411734089228,161.30945616533594,151.92723377941923,152.60080992161653,167.10850123867823
62,1993-09-26 14:04:44+00:00,208.52023142888015,141.88342715760922,143.6407446358218,164.8796499889575,162.6045047873785,151.19613793294093,165.3826657396865
63,1993-11-29 14:04:20+00:00,202.9736016164654,137.46673819805784,146.51900834042098,162.20687939665663,154.28835973960796,159.1691698471785,166.26217585152028
64,1993-12-31 14:04:03+00:00,213.36938314359116,147.67448748343023,165.23608265868418,169.8119446835491,171.31683998204454,161.870184915047,172.96547516663105
65,1994-01-16 14:03:48+00:00,208.5391449035354,152.88887447389683,163.81592666683395,171.70415174254208,164.4164781672107,161.1326481386106,167.30832688392036
66,1994-04-22 14:02:23+00:00,,132.26397603772705,143.80138970743315,148.58050075909676,142.52509853649468,147.0744745885436,149.33350645546608
67,1994-08-12 13:59:49+00:00,207.83183023679803,127.49523324881771,135.08486924659536,147.65817902585553,152.36213548790568,146.67150433091538,157.64594121939734
68,1994-09-29 13:58:35+00:00,221.45985141344147,,151.068398019867,166.63857957307386,166.7254129944921,149.49481712538795,173.33754992857283
69,1994-10-31 13:57:32+00:00,,149.2890129813647,163.3235375664862,176.05812664339683,176.11541865024788,165.2865708362827,177.1501134954811
70,1994-11-16 13:56:58+00:00,,,,,,140.7536505848397,144.76192583071332
71,1995-01-03 13:55:27+00:00,205.97491023693212,147.9857473556991,165.50155509484958,164.48384429913085,155.46234434501315,151.88516770489755,157.02831382657692
72,1995-03-24 13:52:16+00:00,208.45989494916986,160.14499088068686,171.05141447240885,174.59593869133874,168.56213624214215,167.29337171480165,171.3999273827634
73,1995-06-28 13:48:01+00:00,196.68046013351065,124.86890588857217,132.02693028451554,148.97667370902963,147.1791509445786,141.52476899159217,148.23299649177144
74,1995-10-18 13:42:37+00:00,202.6763135701111,146.97264839959752,152.06248750582625,170.46328615804842,173.74492149571245,163.80682298184638,169.70829444616516
75,1995-11-03 13:41:57+00:00,204.6666827682507,146.56522897125302,165.40961500103674,173.04575579394785,168.3060718497876,162.64306014690305,171.2957295158194
76,1995-12-05 13:42:45+00:00,,155.55607740062405,164.88768771401988,173.48175374804495,164.07345032424993,171.12150254668316,176.0476621857776
77,1996-02-07 13:47:21+00:00,209.70424536288425,172.77767037513715,181.14063072449986,180.95288193576226,178.77794911734708,175.03479325118525,171.33387647666095
78,1996-03-10 13:49:29+00:00,199.01685611037885,158.86556965800358,163.6466902725569,168.20008026193136,155.27925257121547,152.21297772335066,159.89165302594273
79,1996-03-26 13:50:31+00:00,202.17716335362297,156.9726069334378,168.49895294815505,168.4926037353877,169.36596710583711,155.92728038363643,168.7100180881806
80,1996-04-27 13:52:29+00:00,204.3495355426132,158.68629752807573,163.04462183564468,166.18473101992222,168.95858453376624,160.78033656912322,170.97833008787927
81,1996-08-17 13:58:35+00:00,202.9047265553929,139.5867989659414,143.11845943944033,160.36973015069117,151.0960799543666,145.08734513112077,164.5077629919994
82,1996-10-04 14:01:12+00:00,,141.04910720366436,149.82396522824405,162.90014120448456,154.04755880648813,159.61217279271514,168.01437103556523
83,1996-11-05 14:02:47+00:00,216.26243950574622,140.60218116158896,158.35740128183488,167.1308337409772,165.56058593503695,158.6781275448899,171.02589292912606
84,1996-11-21 14:03:31+00:00,219.79057361980256,146.0137375504787,153.97426324324888,169.07851148445533,170.8281773633924,158.50222154075564,169.7824305970192
