,dates,chi0040-0000,chi0040-0001,chi0040-0002,chi0040-0003,chi0040-0004,chi0040-0005,chi0040-0006
0,1985-03-28 14:12:49+00:00,208.06849964061718,150.6515348133577,159.5829475441615,165.2461457759692,161.7920528245029,157.467692988442,165.92796968871852
1,1985-08-03 14:12:13+00:00,209.71198120529994,137.3474071080007,144.9514744321985,154.38909444447097,152.0976890570484,151.24013005836912,156.33949998774756
2,1986-07-21 14:04:59+00:00,208.936118710773,140.5714039406923,146.0137890781517,153.64868094476032,153.14146661736405,153.27259913732274,165.13406849516687
3,1986-10-09 14:02:13+00:00,198.51496627985364,142.47525853638805,142.28167486388529,161.52212316597954,160.58238995359156,154.48128247692526,169.0442420858924
4,1986-10-25 14:01:41+00:00,,138.79344453283005,151.04897482823532,154.59373414382785,153.65811483428243,157.41191451774412,172.54134162118154
5,1986-11-26 14:00:41+00:00,,150.15270314468478,159.8516600293863,165.72193609879707,165.4263929491034,171.92770027135248,171.5391356255228
6,1987-01-13 14:02:06+00:00,197.61905659886548,156.5561978954789,165.20084723222493,168.97654106722646,162.75638938949083,161.16429916496315,164.12018444769538
7,1987-01-29 14:02:34+00:00,204.7090108109948,158.2170205673506,168.37012457121588,163.91933229570745,166.20061187794482,157.83528551930655,168.17887795590656
8,1987-03-18 14:04:25+00:00,204.41859762198388,164.81161564211217,164.2611776121335,168.69745626989496,169.48633563510052,167.64833839897264,170.6884126067231
9,1987-11-13 14:10:29+00:00,210.8027913421475,137.59051963250374,147.2464836825228,156.31104431977656,158.12348032749765,153.14779660984544,168.08087955716695
10,1987-11-29 14:10:45+00:00,200.98461377633947,135.97279212638358,150.62373043152076,153.84852262550595,159.39619541930685,154.04180803277075,163.1228276876559
11,1987-12-15 14:10:59+00:00,197.5724670516498,144.5352293310982,150.61823415528468,161.67175711951546,163.2327679896011,155.4523365846743,168.68190006413215
12,1988-02-01 14:11:50+00:00,,170.35385586719372,178.66216824310789,181.25833038281868,179.04582080163092,173.49460856352536,174.0903652072922
13,1988-02-17 14:12:05+00:00,205.66917093919707,170.4728883126637,176.96048808126642,173.6812652937777,183.53555410414074,175.6922817065712,175.2885303430489
14,1988-03-04 14:12:15+00:00,213.6655731839184,170.49422663051706,181.1655206345422,179.91464815563577,182.4453630197255,177.9235270596862,178.50603861989845
15,1988-03-20 14:12:24+00:00,,,,,,,
16,1988-06-08 14:12:58+00:00,195.11150097238684,143.54893918534398,157.70243044594687,167.15382671791846,164.80692749018286,159.528236008275,163.4984831114971
17,1988-08-11 14:13:08+00:00,,143.26495579643264,146.68676682245086,155.25862091837936,160.9558735792991,160.0618418291174,168.7117775207424
18,1988-10-14 14:13:00+00:00,215.30446510878662,142.0930367834502,148.37557685766058,163.91539439027306,158.2080050008885,169.08438748041698,175.71438582524527
19,1988-12-17 14:12:47+00:00,208.60568495702307,147.29043359900484,158.03470188931118,175.82843825825486,172.74507020800746,164.65116873040336,173.82659320061182
20,1989-03-23 14:11:21+00:00,,147.53497026887518,155.52624392880884,160.80562623711262,159.9517078756272,158.79885027984648,172.79435917070555
21,1989-04-24 14:11:18+00:00,208.45050763001655,142.43756723289,147.9296130429718,152.35731095163896,158.4090485158928,156.58383433596308,161.18578028667395
22,1989-05-10 14:11:05+00:00,211.0796652131254,146.49140160499314,159.013917249437,165.28656130326635,165.92725215183086,160.4365886671863,172.03465789565914
