,dates,usa_CA_0126-0000,usa_CA_0126-0001,usa_CA_0126-0002,usa_CA_0126-0003,usa_CA_0126-0004,usa_CA_0126-0005,usa_CA_0126-0006,usa_CA_0126-0007,usa_CA_0126-0008,usa_CA_0126-0009,usa_CA_0126-0010,usa_CA_0126-0011,usa_CA_0126-0012,usa_CA_0126-0013,usa_CA_0126-0014,usa_CA_0126-0015,usa_CA_0126-0016,usa_CA_0126-0017
0,1984-04-18 18:01:41+00:00,208.77673277379756,218.79865354325577,227.4223557488318,215.67970603947862,201.83864498147767,199.1884112962355,192.23022295260438,178.6938309683885,198.6752507469542,226.359441117968,225.90127636104003,213.12027676931191,214.8322013474465,218.15661054472082,197.46976960980012,190.76307630522606,187.96857777456242,183.11056038480143
1,1984-05-04 18:01:45+00:00,221.17403271956795,225.19350258468802,222.44589749962387,217.90169900935675,203.37382338826242,189.38457713672415,189.60778376048694,182.348293980085,196.41339611481408,234.6662680808917,234.86663696801486,217.4157635075272,220.53284912479734,215.8728913358459,201.7370718507937,191.37428346197805,188.49678977671107,180.78603085795052
2,1984-05-11 18:08:11+00:00,204.01400345093754,213.34395369123445,215.63607865267798,211.29590453816746,198.11143032845067,189.91818402225263,180.5569357419117,177.11812309057052,183.24175520708175,212.60090710384415,222.17959682303433,210.22278691773676,209.75720352204252,210.52117021789158,195.32607709228128,192.38551286261233,187.04668740827276,172.8093201905294
3,1984-05-20 18:02:16+00:00,212.9464791467152,217.9333739219791,220.80036389109256,219.40085694460743,203.94890346594613,194.81901860148454,190.65184478288018,181.74805186544796,194.87093696013196,231.40223278838096,222.16955822967182,205.53734829757835,208.4833177221181,209.97065452059516,193.45429197612208,184.70916553917277,178.3855730324287,177.42628575757698
4,1984-06-05 18:02:38+00:00,208.05217765011233,216.82913372714057,225.82857947773965,213.19184257895964,202.23769333898662,194.31596196005077,190.23819482025806,186.6288109914619,196.61941059712984,225.11702769258102,215.29045220504088,205.6450266000695,205.44400197157307,217.15660886131124,193.16532378635034,185.10036793134293,177.06817016676672,174.99883293347713
5,1984-06-21 18:02:54+00:00,213.82593132103864,225.7609708446645,228.2401847220798,215.16405206270812,205.60788235028662,195.25473010208916,195.40966784864716,194.38292920076114,202.11433318276747,228.59763666627708,227.5308252817895,217.59770857913566,212.33373815846124,209.16690891699878,190.89250256983388,183.0498915868927,177.28621344921885,170.40116561055572
6,1984-10-27 18:04:31+00:00,230.67054483177316,237.6278080457562,231.72070927998166,235.48212350053947,219.98438298323816,201.191708131373,209.6254546392483,201.71891318411267,205.9138533576435,230.45314786891942,233.19402540167607,225.34357497185349,229.09945011740848,224.9839093238322,210.94746947231732,201.93252118040104,194.6244384670221,188.36670711811817
7,1984-11-19 18:10:33+00:00,214.752313634088,228.8310030503223,226.70194049847478,221.01405681495453,208.4441459285103,193.54677420669026,189.9141620077573,169.92505932845597,183.91469605041956,215.78830443948797,222.03356722098687,207.31833158347948,210.53943458354155,211.61744426687343,195.6788822528983,190.51016239961658,185.24555323145003,183.18754985270158
8,1984-11-28 18:04:24+00:00,202.42048281971861,212.8575923358272,219.2371686454128,211.6481301290606,195.2255001793036,186.9826749878842,181.47976619282596,171.2315116421109,,243.95774323157067,222.8864534134461,205.57577056813744,209.93921659960827,211.13971856867482,192.80833033223269,185.38000246330589,176.28425969220012,173.52593280182717
9,1984-12-14 18:04:35+00:00,210.52041448317252,217.53230974947684,228.53486621663984,217.6106281906294,200.88149232085988,194.99378595411298,187.5995392904111,172.94791382935162,178.96300159516807,232.9915345685492,227.32492482147975,214.77088137696165,218.5395199366845,224.44655715324149,203.25606037034765,192.454034803644,180.3743366443563,175.84132716339738
10,1984-12-30 18:04:44+00:00,221.60295939888766,221.51815259887132,221.3799329632859,219.40930330384847,208.14192323559513,191.2410651880167,194.67819380530915,178.88083000008749,193.41217281169295,223.1614566876812,228.52868141823106,218.64294460896514,221.96007985499259,219.2621061826033,203.4396558797896,190.99824127199608,188.13805159575642,182.06234194504304
11,1985-01-15 18:04:51+00:00,209.68720970300396,219.69894543442146,223.0841746584044,220.71348356005544,206.23774100769367,194.70468378361699,193.1349432096471,180.17919503874674,189.9133677214071,220.67913074426727,221.04956733461566,212.3665960171352,213.70721485280987,214.49008455921359,196.3793556136295,188.01824717780286,180.49545858057866,172.8448006680818
12,1985-01-22 18:11:04+00:00,198.65070332340446,211.92672941203736,219.9437939079752,209.64046024590345,193.6291597508986,177.86910915277048,177.2848548183208,,170.55646777502602,232.40801347461178,229.6014225292528,204.3894750091415,213.05911307050147,216.13066376420926,193.79776454418123,186.78462439951383,171.11903056411447,173.75515173606965
13,1985-01-31 18:04:55+00:00,210.3313981012326,223.5799746477933,231.4064323752399,221.60619540565483,208.81937489598664,200.76383318596692,195.85546610491687,178.99698690457754,187.5418007381092,226.68983496413665,228.03284247181477,218.23649091332823,215.85462196024832,221.88681388203486,201.1798752785928,190.70165875057566,183.22959342782298,179.11296172565162
14,1985-03-20 18:04:55+00:00,202.16263418302532,214.53327369900535,218.69127996341774,208.1505673852157,193.03344968762087,188.06510820808646,188.80259887017533,177.30718586132267,186.13382046459807,223.83454009666946,224.96089939598903,212.1750082013034,205.90704013279392,204.89476782823758,189.93717582381447,181.43579293401237,171.2797946333429,169.94516534783847
15,1985-06-08 18:04:37+00:00,223.08051407971868,234.77014446859636,230.55849360447755,232.5357068560315,215.4259249031744,199.84191359158922,201.67039897683063,194.15308280708823,200.9329953601333,232.53801474365892,235.8792594823816,226.63082139741567,225.27290306753574,225.31382805222518,207.22305062456016,199.58144180922173,189.96019586924828,189.41989180433757
16,1985-08-18 18:10:18+00:00,,,,,,,,,,,,,,,,,,
17,1985-09-12 18:03:49+00:00,234.7118880884329,241.32374582267096,230.76720200930535,226.29154515236291,208.99880036588337,199.1971604636873,213.09778349916348,204.91091994618247,205.64847369522278,233.7877570676293,228.6350180880273,218.3196016380944,225.58694178091596,217.18936739661004,203.80923345083264,190.58954340844363,184.40559168953692,179.0303970890111
18,1985-10-05 18:09:45+00:00,,,,,,,,,,,,,,,,,,
19,1985-10-14 18:03:28+00:00,213.5130632493284,225.0667898671207,223.12213613715346,219.80447586396897,198.59668713595607,187.73314724732558,186.32500893719262,163.93520077908985,186.02199752490037,222.21305613470298,226.0805887421623,214.9119098174613,214.57071656814801,218.33499794412555,201.01815408845846,193.64730399074804,186.7767457336624,188.32319562579767
20,1985-11-15 18:03:01+00:00,228.27968655190986,244.38348398459826,236.19947355278623,227.22150603722724,211.26494284738342,207.9359952298908,212.05729010518698,200.84361137858843,209.26091496580057,230.09420708635696,227.74555977234726,220.59057262509012,222.01193989926918,218.51557929477744,207.45913475391612,198.6805142639309,193.12478303806265,194.77372333868985
21,1985-12-08 18:08:46+00:00,,,,,,,,,,,,,,,,,,
22,1986-01-18 18:01:49+00:00,204.97569328131732,221.57437781579117,232.18082098313576,220.6933785934,208.3096085361579,196.46510557200972,188.17674037360234,172.46193314367827,196.1200360723164,230.63277610844366,233.4994793051554,218.13422504160866,223.56001731650542,228.37084177121508,205.69076321250026,190.74740729183398,182.26627329182253,180.33275862401476
23,1986-02-03 18:01:28+00:00,201.42027208313067,214.77378125807815,218.0617828588746,210.80944455516007,190.86781215020406,169.8585101760028,165.40056989112722,149.04013790098494,181.88241678886283,220.79827003311794,221.40400369081908,206.17227225754047,207.5705844582035,203.59810581557292,190.34943010050674,183.50906781412513,181.62672716078313,181.56248743877512
24,1986-02-26 18:07:06+00:00,,,,,,,,,,,,,,,,,,
