,dates,usa_CA_0224-0000,usa_CA_0224-0001,usa_CA_0224-0002,usa_CA_0224-0003,usa_CA_0224-0004,usa_CA_0224-0005,usa_CA_0224-0006,usa_CA_0224-0007,usa_CA_0224-0008,usa_CA_0224-0009,usa_CA_0224-0010,usa_CA_0224-0011,usa_CA_0224-0012,usa_CA_0224-0013,usa_CA_0224-0014,usa_CA_0224-0015,usa_CA_0224-0016,usa_CA_0224-0017,usa_CA_0224-0018,usa_CA_0224-0019,usa_CA_0224-0020,usa_CA_0224-0021,usa_CA_0224-0022,usa_CA_0224-0023,usa_CA_0224-0024,usa_CA_0224-0025,usa_CA_0224-0026,usa_CA_0224-0027,usa_CA_0224-0028,usa_CA_0224-0029,usa_CA_0224-0030,usa_CA_0224-0031,usa_CA_0224-0032,usa_CA_0224-0033,usa_CA_0224-0034,usa_CA_0224-0035,usa_CA_0224-0036,usa_CA_0224-0037,usa_CA_0224-0038,usa_CA_0224-0039,usa_CA_0224-0040,usa_CA_0224-0041,usa_CA_0224-0042,usa_CA_0224-0043,usa_CA_0224-0044,usa_CA_0224-0045,usa_CA_0224-0046,usa_CA_0224-0047,usa_CA_0224-0048,usa_CA_0224-0049,usa_CA_0224-0050,usa_CA_0224-0051,usa_CA_0224-0052,usa_CA_0224-0053,usa_CA_0224-0054,usa_CA_0224-0055,usa_CA_0224-0056,usa_CA_0224-0057,usa_CA_0224-0058,usa_CA_0224-0059,usa_CA_0224-0060,usa_CA_0224-0061,usa_CA_0224-0062,usa_CA_0224-0063,usa_CA_0224-0064,usa_CA_0224-0065,usa_CA_0224-0066,usa_CA_0224-0067,usa_CA_0224-0068,usa_CA_0224-0069,usa_CA_0224-0070,usa_CA_0224-0071,usa_CA_0224-0072,usa_CA_0224-0073,usa_CA_0224-0074,usa_CA_0224-0075,usa_CA_0224-0076,usa_CA_0224-0077
0,1984-05-02 18:13:15+00:00,189.2912241801658,210.56507676409086,222.1397925926396,213.27640705672493,201.65423297359604,234.5262754144588,239.79771580759868,229.64485484719725,214.88045267438338,201.29174256633218,201.7382103004151,201.83123430152796,202.2583554572443,220.25717012105784,,,,,,190.487162922736,204.53698701876712,211.327194451385,198.67930603258822,199.07273248378922,200.60540643696,195.62574484215585,202.39654087013682,197.84687683603985,203.01584557423863,207.71978507917495,209.48108676258886,210.05503192291675,209.32161574731947,217.64973086601495,207.6721808382111,209.50444390485538,202.60812004102456,213.22883797041405,209.97848307144267,212.88104791632037,205.0309625632395,203.85157622175657,206.1089770729342,214.03630392672824,212.9594465697366,210.2607902539223,210.39784703643193,206.55224704878532,200.17786050485722,197.46054718052662,198.9077676138298,200.0648539162469,202.78314445192012,199.4085694323052,204.19033624702288,203.84609499123843,206.57004218123004,207.15529516695776,216.05683817497817,208.3717113888185,201.54917724448947,193.7850153703742,183.61322701132408,183.65683316940672,182.7310991992463,178.48409839105418,177.8355593999771,178.15467534297244,178.8077747059508,164.4912368128865,157.7392351509054,152.82700965018,171.67751652888236,160.34501618166965,117.01711814175644,,,
1,1984-05-18 18:13:47+00:00,210.1873476922987,218.8290537203615,237.29375183163341,228.72045498023442,206.63127506877234,239.63113135794856,251.7124441430057,240.24807858360148,223.45827379041899,220.7272396787526,213.08442286154198,216.35788756177206,216.65051148575,222.73209901553804,216.8016155180335,218.04532397591004,218.28472812370308,222.10189833755402,212.32298171359957,207.63512173810233,207.6014353226927,207.96323491521488,204.1552991218224,203.2265463857713,208.0923944120595,205.453190555457,204.44634211334565,205.2192614947584,216.54409444372496,213.99440689004902,218.59876859984095,212.09948964748187,218.6870322840609,222.9255828637486,220.77133892831023,220.62814021543977,220.5086756450611,221.21126693916997,224.7952409627395,218.91325877863542,205.6713327953247,210.80582106777362,217.72977276738453,219.9244405319604,214.43628569196855,213.90036960994166,212.17891306686772,204.51820582861313,199.95854024622008,201.69399905651048,196.4803091767988,202.33962831862289,201.37384570248307,206.049587954889,213.5595083794016,214.12157591712767,220.93380538638434,217.78567481232355,226.46101749496842,221.12797729440646,206.28883778639315,202.41172823527793,195.87535331980243,188.07558988572055,178.58455283921194,172.67431485051182,166.08054202333585,170.28643026321188,169.59724818307632,155.542765676873,150.7413367037155,152.42896617413905,164.15291606388024,166.82646756034245,113.82988614995114,-8.98213764620514,-30.414525783047317,-18.280808503510737
2,1984-06-03 18:14:10+00:00,205.2134238448975,223.32466956822978,227.05493741417177,224.2658712387899,204.622281816237,228.81788557418415,243.2805925142598,230.66112367741488,218.93340523058038,215.65426489294208,212.6959565204909,215.86049147338372,217.93918485853786,222.83389360670213,216.9218558643308,216.4009590507585,212.86835630480266,210.24169850930483,205.47062402294043,204.53394986425445,204.921795436719,204.44816440791956,204.77407165535286,204.096082802248,206.76909822179624,201.52449535915588,200.63626706705188,213.4736861554372,209.9618893234653,222.4762917318487,220.1290188196959,217.6979580033897,222.71757084275453,222.30130044898132,223.76830064713675,221.4623973496054,218.49413572197702,213.68265746807597,215.71337878931416,211.0665219283688,202.14302867112409,204.83755078748314,210.5216302965238,214.4155742646136,204.73116963361463,207.32756917018256,205.70017988557885,201.4774254500696,196.28646853859777,199.77339898155662,195.79162474637585,197.6359172164013,197.1143056542634,199.3749088856662,207.44779528454256,209.28435182042477,211.912348188465,209.3705751332103,213.84427367139548,214.2820495732862,199.5326185842417,192.96742219268705,186.83512674425288,184.4378897713544,174.71571733573975,171.1547923213304,176.13579609636218,175.7186151574947,171.79429178102026,162.50222157892154,148.05073289897643,154.93002227115096,166.3277928613463,159.57476586710925,107.75689838028231,11.831364022086039,-15.780825025413847,
3,1984-06-10 18:20:05+00:00,209.78182161453438,224.0739851946544,235.10902595667065,228.60028730776736,214.4106910122177,238.83368899633888,266.95709133738035,248.10005179187266,236.96791526468522,229.18942460545654,223.6950628098348,215.80910209340863,217.70197803847708,223.91909624749982,221.3403506264832,219.54809203119459,218.27577853161668,216.40099190369472,217.9078068028775,220.37818928393688,215.95508065124525,214.65016813622714,211.38664989147796,215.45381432271205,220.6794443423013,217.20273887325877,219.9169005838883,226.99497914653466,225.46880877894623,230.4210567163931,227.51674793904027,223.3063208957286,232.72187060329432,235.00698741714584,233.23069468512182,232.46702305086657,227.54945265242958,234.1485887723727,233.58410343217557,226.30306313569494,217.1184429938867,217.90528040943437,217.6692689605783,217.05132282475745,211.67289202784121,219.98082741447445,220.98364606672743,207.66011305046072,203.6875195230208,209.10437319380787,205.00548033935033,208.1118475914638,212.57714005199324,216.05734248313593,211.20293077116767,214.545562283525,221.66856006365342,222.97024954508663,229.10669504610615,222.25337642380407,214.78342371832838,204.90004362112336,201.15488455712884,193.91513952455745,192.10632304788595,191.95232378509616,190.75967099094171,187.12652249878224,185.4064267479981,177.4136708886099,158.29642171373354,162.37695407990776,179.0583874007069,161.13261585925224,105.8583228956651,2.0069174324289927,-18.144883670635398,
4,1984-06-26 18:20:19+00:00,209.04617499095065,221.28295811693,237.77321894595397,227.40226783178468,213.705989189311,239.92123161310764,248.07506579664135,230.9275306454784,234.0284725595378,226.9313447791795,220.9288172849817,215.98046921653645,218.4176024156823,223.0153561451822,218.8739357293395,216.31360525083122,210.5367104136689,210.93534253504333,214.52795455047303,209.98397936490687,212.83295347891138,210.37532430946442,204.29552244710186,210.18488393735592,208.72194150685954,208.68728288850255,213.20365124929003,212.80972456473032,219.0931936733973,223.53978129352265,227.8425579195076,222.35567097197645,229.37159829826194,229.22037650357063,231.3194655565863,224.36716923407553,226.09175999975997,215.51899210990877,223.11410781739463,221.77286483701283,213.66205806822833,213.3279573526112,213.8613823253341,221.48903994894076,218.84451066857986,220.95624594035615,224.23425803064796,217.54049985010482,212.26089458782852,217.48179669519718,213.38116739321924,215.00749682568227,212.32028389403925,210.5893562843521,208.23207946859924,208.4269007625534,209.07571389886587,215.90347137491597,216.72335959519728,217.29639240270635,207.58283331313586,192.79592014250017,189.05373651926305,184.01136064397386,179.46811246985962,161.86263505402965,166.35774101810927,166.8924619594991,171.90459268502383,159.16293990415912,142.4182361378807,144.2503718128727,163.60604147459117,162.80702952486135,124.28573029175624,3.95433603733525,-16.079322675921627,
5,1984-09-07 18:16:09+00:00,213.01448994650337,231.3167967530258,236.95354226074676,234.25323204019222,222.1118037575198,246.47076208822338,252.23418942371737,239.10890119976625,234.4620890045005,234.56917137724798,225.30124614914382,227.24746263999518,228.35584776881655,232.60370957270675,234.48590918607943,236.73358014884695,237.92199218272776,231.8371441891748,234.55516445613995,229.20973819811525,228.68810099798753,227.1737238602089,226.6668690857373,226.19289697387407,225.4170578319535,224.64996068824246,232.6937688592066,231.99205093534576,236.61331487026933,241.57410333859735,236.60252586881506,231.7773212097842,239.15245769287782,242.62052046009094,240.4352147902459,239.85113101677933,239.69034247207148,244.01443520600728,258.311078930856,245.46561264111372,236.60057232468793,242.77940857948636,235.88717149436044,240.23011253316594,231.20235520421124,237.68993856756995,233.99259602493308,221.92869789204673,220.20028971481867,218.52557325341786,221.61411243593048,218.97855589038724,222.9333864900122,225.43672490457413,223.09529606319214,226.50345034422986,222.25465469376752,225.2174830929354,231.92415493113208,226.51788088669977,215.804119555345,206.25839947350343,202.81796739486964,197.25086056991816,194.11544518508677,181.41633704697068,181.16149060469834,177.82677468530062,168.09962908295773,172.3618512513639,169.92601981846397,176.23150375973657,187.13603541799776,193.23019495266848,185.47981131289157,-5.619905380507284,,
6,1984-09-23 18:16:11+00:00,210.30525191124795,230.71311884190752,238.42471788131806,228.38279954846564,218.20879030973262,242.86583020735043,255.58789892171342,234.49912649391118,238.0642119016412,232.5988591354282,228.64021584745194,224.66708021598936,232.51713725776355,233.74146378831858,244.72260841800997,239.0181184978001,237.07237739931676,232.60483295567573,230.86074107266253,229.335729360287,226.65017400028248,228.39706164271757,221.56644501666565,222.6880712725464,219.78588769466054,222.96056627765938,223.4456004240646,227.5018172322842,225.82206554555944,232.46899175149946,232.9565911171578,224.94328465885025,234.33160509237138,230.88246919062672,236.91490341899294,241.54266884343872,241.65690250196883,243.10716528726374,247.4330804511514,244.80374878028096,231.01655410818424,239.77717824329926,231.4288455834273,232.9114499488635,225.29792489966778,228.88698576914902,232.96461194898887,219.4751669303168,221.50574868653337,221.21999978912683,220.9265747695628,221.77606145428356,222.4655981572723,222.30694792876676,219.77982937374645,222.62141868522056,220.9973640833322,225.92450187130245,227.45031327717166,222.8591185639465,215.29249537895222,200.29532439765396,193.36560726838732,191.97428055280304,189.3907120403139,194.045600225074,187.20458083073422,185.25851907436538,176.02094480926394,174.3109485234544,167.250028688839,166.97380245419365,184.46935568036122,193.98190347402561,180.2904861409312,,,
7,1984-10-25 18:16:05+00:00,212.83408378286208,236.46719156904268,245.45665065441312,241.4612398445152,223.410125179661,248.54436650041959,259.96958337273014,249.6016341986971,236.95356161614154,233.1584877865483,231.09425941155988,232.40691391064158,230.6011307427959,239.1139354507816,238.71158673723008,243.61858312935644,241.58465812153543,237.00204771206074,236.2705969070606,232.0403834653575,232.08684374307802,229.22840265568234,230.019607186158,228.56545239254675,231.2601388635233,225.18185323136206,231.20493815682386,233.06229206615433,235.088625477702,246.9003401872052,241.345785670996,236.32735678742296,243.4689488165264,243.96508452668812,245.26084094644253,238.1140426633068,242.42237297171943,240.97730738113702,249.27751553306717,248.74138031903172,246.3826627637436,241.4380087056022,239.9027762426848,244.85180333645204,234.99348348387062,242.0047311445528,234.8834743163198,228.51210432749934,225.02789438948872,226.0376146960441,225.63609585542906,223.07146114747854,229.35400929719344,223.45396835064713,228.7602797766159,226.73899837600166,231.11356463336784,235.8436254424827,230.22212181036826,230.33361689677454,220.96750464389407,217.96065455973948,204.17731214327122,192.03160357162804,192.0696873469373,191.45330119211098,185.89068507203913,183.52977904828185,190.54136716820136,180.7314340526839,180.95901679762397,186.0321286711535,202.28841564560224,206.25672919827872,188.35451161811454,,,
8,1984-11-17 18:21:43+00:00,206.02319577077947,,,219.21957626661427,215.53969540066527,238.0969516004496,244.31503182259468,218.00742514679348,215.69171847290204,213.45949906542964,,,,,,230.0107032507821,216.5726740590071,223.85616086716618,207.45936193619795,190.23936407738282,186.86657637307783,171.3836313878937,183.2873106495284,182.34928953994748,,,,,,,,,,,189.5716490575754,,,,,,,203.8679775097905,209.17257500191297,213.09390687979518,199.34851401120343,196.574024818716,,196.48172524562534,199.25783593190238,192.445514570266,191.1827309274521,192.4655749746094,191.58654232417263,195.01945507595133,190.3760904316565,192.3349018162683,197.61031642034462,195.2300783997103,201.97992416423648,198.5496535338157,192.32700767060797,192.74520998495035,169.43706308478295,155.65900042933728,155.0322260620625,160.0684360540563,159.18885820876923,158.61557485272905,156.67054973375681,160.84762237745355,162.5624475777245,172.74799288981393,195.20289919833567,210.4349700073729,191.8784536322857,,,
9,1984-12-12 18:16:08+00:00,204.37001572977414,219.95261167466077,220.31947898625967,217.64291336849703,215.13514757357217,235.29501999533773,241.5801668124482,220.92099558115538,207.8313560553892,206.19437992551022,211.68208547004144,207.396943541178,215.4151111684091,211.82098994249878,213.63381277618643,208.547566839909,206.64870111309205,202.1132563766861,199.29663013766248,194.82654350430832,189.79994229066332,191.5618938917096,191.4124406446186,195.5144754218492,196.46191247727475,204.45234335783044,200.99975065799626,203.8637578856771,201.40917336147677,203.37089873759732,207.23723874642494,202.45417429469327,206.40295694459545,210.13738996999183,209.81989128713724,203.01884000641732,204.08083689350582,204.82689985779257,206.16146121909023,202.01316936838157,192.81763190310755,194.39133008534498,199.8996995134644,206.04304577243863,193.7879509212174,188.80928325025965,184.7887236975304,187.16354211918886,188.1791425855244,180.7178574796224,181.35515840859762,177.3553629888465,181.73897816936355,177.9809202966801,176.89999304150757,171.12763106577364,171.11477162831835,178.9002192719876,179.41099858180255,177.73300420483935,163.63204544086872,163.1639075219332,153.75842217764858,147.2707245208847,147.6201921271183,148.09990675926304,149.52156970807727,152.5696580572583,155.31936346576614,161.23587553137762,159.21611808931917,164.56626835659438,171.25330266030997,182.84749078848998,,55.965759073915315,-6.054612151916036,
