,dates,aus0100-0000,aus0100-0001,aus0100-0002,aus0100-0003,aus0100-0004,aus0100-0005,aus0100-0006,aus0100-0007,aus0100-0008,aus0100-0009,aus0100-0010,aus0100-0011,aus0100-0012,aus0100-0013,aus0100-0014,aus0100-0015,aus0100-0016,aus0100-0017,aus0100-0018
0,1987-05-22 23:06:56+00:00,152.4355892742774,151.08946552121338,152.36834620203334,146.25481271111275,155.95490169329645,162.2866038214063,166.17812235711673,169.1255254329752,169.7945487824287,175.32324457691854,165.06135200742753,157.00071040304144,160.57263870552728,159.37903316002738,168.0787404627101,160.54141464091538,164.7129455771258,156.60206834365763,
1,1987-09-11 23:09:41+00:00,174.60043659925716,172.95144009929618,167.9234996817625,163.40672823736247,162.98440528721974,163.91522800201017,172.0889988052975,173.44419235487183,171.53316838048747,165.35862396205275,159.9210697361647,168.9200008426674,163.46338314418534,167.0195163474494,172.65068540242905,163.91539347073407,160.044288306233,174.8795133843031,116.15206627432244
2,1987-09-27 23:10:03+00:00,185.29032144792885,185.99500359305338,181.866000744383,177.9215415220604,171.33346543312643,178.73581305336228,185.8308007383834,196.51245767626912,188.55562111191966,178.66143542402415,170.65790680016983,173.10374363930032,172.14677224646994,177.89361621101875,178.83486139620868,173.51463912894803,165.60878647165228,181.6600839508685,144.06696197090415
3,1987-10-06 23:04:03+00:00,177.70342765778284,183.345912138429,177.92725159175626,163.6381719551616,166.61784017569803,168.67165613187439,185.8276980849215,187.65003657721962,180.6075249507331,180.54890848735488,171.33713088497092,171.5723387443958,173.16497025600194,174.97873386696165,178.43324993753737,171.96185667311596,168.61339301798637,181.17620437891986,
4,1987-10-29 23:10:37+00:00,178.02754780601305,180.95916197378386,163.6248793352057,159.06281520224238,157.19622564760874,167.77123165013475,174.259648675912,175.3888534131103,177.68812502177397,172.45436171923527,154.72709198524362,158.7422236680218,168.20704332281653,170.37569473099114,164.86014163383814,154.07372189056173,162.6453821547716,189.65002379794927,159.14890186362604
5,1987-12-16 23:11:29+00:00,183.29236626809998,188.38750740231808,183.06359734436765,177.26358094436188,175.02275851271656,175.2139287175119,185.24794802690866,187.19023246406076,179.1317468302775,171.13702427107464,174.72391923649678,166.1583275467739,170.14228827513062,174.15425508479743,170.30692389791577,155.64801895822075,165.54817706132542,187.3625147340109,138.52910344837684
6,1988-01-17 23:12:02+00:00,165.6398441180555,162.3220260088612,156.82342405141105,154.051573164306,147.99824242482563,152.4799554890523,168.42267414263827,168.81458804562217,167.4800674599428,168.2107680971088,157.97774960430405,144.14946740953945,153.31586454858817,154.86646818258336,153.15099187862464,145.98783956339474,136.34658478459022,,
7,1988-02-18 23:12:35+00:00,171.1423087477669,166.2216802244269,154.88884188470752,153.46617120674858,160.1023704025113,156.63521223287074,166.98534678578224,164.2858266126596,159.66764116447854,152.97237842382552,145.39757439291904,146.80050552330624,148.4036272298016,152.90296655138334,152.87386322630408,147.00383240076587,148.8070589395523,,
8,1988-04-22 23:13:04+00:00,155.1575790723614,161.82977137633426,150.48973832269508,129.644805736063,148.279345645692,166.73762712278673,174.80439300482837,156.66629948652582,155.50182443880897,159.0684454504461,160.5598791921202,161.8308938296615,149.79701853242872,154.94097180321194,160.59732641929645,134.4648470786411,141.29232501190378,171.64365316543595,154.444598043205
9,1988-05-08 23:13:14+00:00,150.06982846105385,150.07829829121133,155.88861119597473,136.72156155643316,144.12805728731405,157.344998510685,174.09631315032425,154.87295003748272,147.40560680647835,156.48320472749083,160.18810361489815,162.84942457455273,157.4119415721121,159.4529214064543,150.84415480476343,137.83914294241794,147.04917163966667,156.95304879518375,159.36241932136434
10,1988-05-24 23:13:21+00:00,162.67152987504235,150.90051274800854,160.59451033324206,156.32298782520286,154.85631090939546,154.08365895602856,177.88731841740858,170.6742922873479,160.48065309666595,163.80712946936993,159.6885172736893,166.67744167662445,154.97715723541077,160.19560555926375,150.1266070765292,142.58689195628986,144.3601220665404,168.17753256367922,165.45271876811236
11,1988-06-09 23:13:27+00:00,162.13592833059536,155.50706999924174,151.58450420358267,148.13970998534674,150.3496003747311,149.57076472445593,177.57970069460575,159.27689086692962,157.2457781925566,173.49397131660132,148.91194410122958,165.34509404971507,156.3004238463782,157.38112327804308,156.16102494822812,146.79840137187833,148.36215225829676,158.3554586073459,104.3584750402512
12,1988-06-18 23:07:20+00:00,161.4690776531748,155.64245488142862,155.39176700045795,150.5908384040527,148.5958134656501,151.4948511213002,169.97125041649434,171.2310436316406,163.09790332418802,167.38030020933783,156.1482175210249,163.153777785406,161.06566867057813,158.7654660015349,153.01623476778957,139.79198131743243,141.38210510996726,150.9984029259908,64.63778551090132
13,1988-07-27 23:13:38+00:00,153.0838606328176,160.8024287112752,148.0421037981108,149.58884306672874,147.72857990816604,153.02840318756617,170.38531667621578,170.05700065129722,167.07749769542195,157.85338545648952,145.90011612123033,154.25175073634702,157.85811129257002,161.944667238396,156.94956275127927,147.0927229976032,135.8516647035981,144.4434835172135,68.68136778442926
14,1988-08-28 23:13:42+00:00,179.45625391231047,174.09359578975514,163.28445642941557,154.05335567866211,157.75765132238402,167.32140488424645,184.18937709137026,183.51368147389843,176.6706377526363,179.60332563692828,175.52031083786642,172.5749099232632,166.56012627861375,172.0290211915477,169.8477825981304,160.22010916552745,155.5268140014471,164.36037137316427,86.54617521731745
15,1988-09-22 23:07:26+00:00,169.24452828165784,166.94415111404456,156.97264911042092,157.40181811846657,157.08812042530002,163.25870667690265,174.71180937889898,174.77770297710526,165.5421522977217,166.3436823733006,170.9102112249744,162.37087381461947,167.21165567901184,168.01825865104976,165.9459463672789,155.47850077185544,147.05612332962585,156.23966782725324,130.95626218920233
16,1988-09-29 23:13:32+00:00,174.22286708900825,169.1417705664005,160.48357875305902,155.30967646299396,162.78730454802246,164.31608108960197,184.51872077338913,179.27708159110514,168.85354135906692,170.7039065378725,178.10591035264284,166.0983155922618,169.4026975845122,170.87970148590676,174.14583409640565,159.81141182839562,152.40000703755277,170.53401030753307,145.49474810294964
17,1988-12-02 23:13:27+00:00,165.68887401740045,160.75653982760272,158.37633163558718,161.5427320273772,163.02608192626806,171.52005212035257,181.15859536771697,185.59688062880463,166.53650291725114,170.6610096396318,164.97540132104132,159.3692704449646,160.5950515256717,168.0642187504299,162.0280058802088,149.64922328691466,141.86455145192957,167.59900732771123,110.53445182239399
18,1989-01-03 23:13:14+00:00,151.75987070934522,145.36430376354804,155.71918840144826,145.38751193228148,151.7783365486305,157.14337664653237,169.2927746187324,159.98290944112782,149.76763262241604,157.07741229698613,149.45572632054268,150.02806119010677,156.35173153791993,162.8829725364717,153.52151068508022,143.4416506206526,129.69009797930104,153.6480303966978,115.82628729578937
19,1989-01-19 23:12:54+00:00,154.56173092211174,157.79261009130914,161.8276072212218,158.22794233939456,160.35046511377098,165.32092969657398,172.3080207028017,160.51885774982014,160.7871485204438,164.73130605705632,165.06588391744899,165.9440978273031,164.06629096867673,166.0533302683426,163.80639912447634,146.0898388674422,147.761354629577,165.71656532557284,148.29376330074533
20,1989-03-08 23:12:27+00:00,156.14575671200845,164.42569143427824,152.37202514711862,136.3648270460787,136.91556636279387,153.4575078353289,171.043080099311,,,161.83516252309738,167.3912725952745,167.78466091087125,167.2511293301099,162.9938310592246,157.00810509950588,145.21717970009348,142.9543966959932,160.21617133782985,
21,1989-04-09 23:12:03+00:00,156.06757574970868,152.9694111855157,143.870931498377,146.22228501049375,154.2653562139559,162.2419106099627,177.39076314307835,175.05156054470666,160.17537523796665,159.07479084536882,171.70895047055947,172.2800924559429,188.32887737306785,181.3999404434322,172.84096092804134,158.1372955725855,155.28845802594117,168.73134793113596,134.47863415384614
22,1989-07-14 23:10:17+00:00,136.89461167884613,130.9635068089925,136.83532058064193,130.74120997343962,138.98811058930406,134.7326227469958,155.12647517792638,165.1682123321054,157.9237919937561,153.50324868008667,150.6399025896867,155.884029755328,165.55852852895555,165.56249031092975,157.4308037002988,147.00931201756308,149.5511087033581,160.86355250235243,99.22773140774174
23,1989-08-08 23:03:35+00:00,152.64394223846887,153.13644293655483,145.71816851766968,144.38603366808277,144.91555653661374,148.86285836644288,170.26992023941438,173.39978255416204,170.6695810712862,167.56931819602556,162.27502426591013,164.86429517550567,175.74200320279087,167.40833785822556,157.70293431606592,151.96211855428936,147.18609592321894,162.1625680639316,136.22228191099293
24,1989-08-15 23:09:35+00:00,156.40026434632455,153.58100017220957,146.98390629443824,137.418371008804,137.72135809965218,144.58000129597986,164.00022620704144,174.68593673559815,171.27097110256935,170.0786196631201,160.5672296834322,164.7109169057288,161.3063586039296,168.546886603653,154.00464649049673,139.11937535739509,147.1585539562867,171.44605330780198,102.64870947665882
25,1989-08-24 23:03:14+00:00,150.78903917855828,155.4145372619624,147.88399891662954,136.3100094169023,139.00888383807103,154.93356053262497,177.17368168389896,167.9709323652062,171.15904601957442,174.84076163464377,161.91373212474073,166.1019220215314,173.18655433133026,173.538487762276,159.52309328593972,142.55218966240008,145.2267469192178,162.0672208704716,104.26106977502661
26,1989-09-09 23:02:50+00:00,153.335315905481,156.8294059087314,141.08975865171672,140.6652960756823,145.7402251385671,149.56022905486486,178.572077821398,181.35185656528105,166.86504746837682,166.6281788237347,162.93193962073022,166.8780773340611,173.15668083406382,171.19160203545755,159.17449680149193,145.1582391754639,144.96237397766336,159.61282484608233,121.57153540822081
27,1989-09-16 23:08:43+00:00,163.41813725671662,156.77792492448137,152.70767962162822,139.16220981716978,153.54003609684705,153.75054744013678,178.11321675642424,182.65439398380383,177.82400995198375,179.95297170120776,170.02096297177957,167.3673191749817,174.113263787752,172.68109176395947,169.42855471346348,151.6732177031009,153.21392370535668,170.61078757150932,128.8786692547011
28,1990-04-12 23:03:06+00:00,157.47486464926772,151.0766451240145,142.937064731207,142.89731012647454,154.78678066189272,160.29001605334497,177.58822657015574,176.72360098241185,171.8345666745022,179.37403371183964,176.26745328383979,171.6127438034943,175.40919042897622,181.45547206951315,173.41282869356354,161.91578895589012,162.6012938169807,178.02150199259924,
29,1990-04-21 22:56:59+00:00,142.7616330274226,150.747145212554,142.08932704897197,140.19438923243703,152.33646161460032,161.80431404327354,176.19532900876612,167.32069242821777,172.8909434298827,178.4362302607143,159.67844673221416,161.40440545716584,169.78942266972717,173.35923461263113,169.01082914975458,155.9772966072538,155.90672123517137,170.27540948837935,
30,1990-05-23 22:56:55+00:00,142.46310777130427,147.83218496927734,137.57417447476462,134.2853271831899,139.51800419518298,158.52937134856077,175.10495357916577,170.29254322870244,176.0711692753352,174.15845760636705,162.68373466724165,161.4256550456973,166.0836624411227,170.06718124352338,160.54822632313582,156.2736004133117,155.81650902971685,168.01333832573454,112.18957635334903
31,1990-05-30 23:03:05+00:00,139.17063781102635,139.1919311202177,130.2066895171018,131.81059046378363,141.50459539901968,147.13095246590726,161.7097796379822,162.8556776527164,162.20257974755222,161.424668966946,156.88196940779375,155.07416226779543,155.59013964631126,156.97052878376888,153.27096433840148,145.58197539044855,145.91446116574446,163.48499516064004,
32,1990-06-15 23:03:04+00:00,148.6317776905154,144.55693456267645,139.8331802036111,134.21589391698043,153.95790255483098,156.016494643365,168.06766407549017,158.258037771618,163.765133396252,161.2343993343091,152.4653637217084,153.58416856856357,158.85373919631658,159.054501781481,158.5096954020807,149.10816394786582,145.01222554978295,165.4123781564372,71.85528228418124
33,1990-07-01 23:03:04+00:00,159.78936964142434,156.3274423107636,150.55343403210057,147.6321884204205,147.18597824248263,153.58310815492376,169.26995418726852,173.87538444142663,175.8972859375009,180.5282296042277,164.8462228040798,171.16034213964167,177.97252607914547,173.29081820798154,165.87962578093902,148.80789166090707,158.6012044702228,176.51001914187805,
34,1990-07-10 22:56:51+00:00,162.65368939824376,163.50093167462705,151.14631667854772,138.88715797187177,143.51598139863506,142.42676649058532,162.2135945119601,173.53235583642783,177.4229581322703,176.0518418055338,167.18734369778582,167.25695071722524,169.644758539792,169.73508216364166,154.8189678875349,143.87393890660914,152.64754017127262,171.61713341190585,73.97516387960682
35,1990-08-02 23:02:55+00:00,158.14870525676022,156.06601137563038,144.12515265364257,138.8488100847897,138.13090915887247,139.87986342404466,154.26378961392606,170.18330931257537,165.1145650741783,163.5135404697033,158.55000930891543,159.69733386509762,159.6287481420714,166.36857145335696,153.51635727149946,135.64764083290544,143.54117116708588,157.83859602556822,104.15018782206049
36,1990-08-11 22:56:43+00:00,166.280885728029,166.8934731400584,147.3542133228689,137.35987384267094,151.02568677531306,151.7510490584541,172.46290999555413,187.71461327085657,183.8228499728307,185.42554697019895,170.76455904104742,170.3478425394449,169.26416860665842,174.34633018091066,161.09602519486234,153.3746884284206,152.73970120890098,171.10019666474128,136.7993013250983
37,1990-08-18 23:02:52+00:00,153.3600367171692,158.43728876289435,142.8787617755779,132.11032583345747,147.2522988902633,140.3629918248391,160.2203700323899,170.5974520033566,166.32549640250662,166.26364758123984,153.2396662993249,158.61296354426625,165.00900131237088,170.69802720992502,151.10880949176266,144.46721189183626,145.15172731721074,158.3223862119883,101.9071374132772
38,1990-09-03 23:02:45+00:00,177.20759422151627,168.63749344111594,153.54449447401987,149.58396479375682,153.73148281546125,158.624956139525,186.74708212159464,188.23141277757688,187.5095668523827,186.46285294649377,172.90448321638775,168.33256637637515,175.39838956107633,175.00564807536372,167.33391263711556,151.05193273081704,155.60413659612718,174.35903901626426,120.04693545069904
39,1990-09-19 23:02:41+00:00,162.66105570833398,159.22587561424106,157.6602283198779,144.56707516438917,143.44588518266121,150.5487379538538,174.64708405513176,178.06894549963715,174.1094603288576,170.77662456281203,159.97147610297486,167.4171248791713,165.25226796502017,166.47628801219722,158.30009589364715,145.53118123455235,151.24328194251316,167.37562735484008,
40,1990-10-21 23:02:27+00:00,172.55076583618748,178.41282134833875,163.58778752497122,161.76737258139585,164.3689590654784,166.15653281104858,183.17117074144156,198.6274641279295,188.83475965754636,184.877444004751,185.3282734266372,177.99649288510602,180.50553990055602,175.65602786838022,176.25878717617576,161.62146241611183,162.717726494302,182.40182440860139,
41,1990-10-30 22:56:10+00:00,168.41368622705716,166.62012049275023,160.49948274387572,154.57516704984195,151.34834828858243,157.6084185439989,174.4983515945514,181.40793992494636,178.7910075654514,181.71058103333556,174.94227741876983,169.45787352972283,160.49889172396564,165.4119099386047,164.44799491238234,155.08409480886075,152.52990690966703,176.62916781839257,112.81797524030304
42,1990-12-08 23:02:12+00:00,159.1678397110996,163.9863922662907,158.958978118163,154.35039931331795,151.76996513287253,156.8588959534884,168.82541922892327,171.105552062384,161.93250364076343,165.4110163501551,161.41609062141907,160.06328129869544,166.92983171322973,164.76090138979453,160.70493494566483,151.22082732147715,149.17747658012297,163.0686796755903,131.66786262864582
43,1991-01-09 23:02:58+00:00,163.8585644659723,159.53905378267777,157.69293827718755,158.43289729464934,151.5515247986599,162.32457003028176,174.39971610104533,168.55207193565832,158.09458571723778,168.25810025385513,162.78369682472734,169.27141357006,175.72931360637486,181.16460947180897,167.2976577970945,160.6007115142444,153.9265451452634,155.93634864752832,111.20848021465949
