dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0138,nzd0431-0139,satname
2011-03-27 22:13:34+00:00,354.47,337.83,329.72,339.76,342.01,338.76,337.92,333.12,337.50,347.51,351.78,351.74,353.11,363.31,368.97,383.69,384.71,381.69,373.38,365.24,357.54,356.07,353.56,353.81,357.25,361.60,364.81,365.97,375.59,374.73,368.82,368.71,365.35,364.67,368.51,367.86,367.10,367.02,370.49,373.07,383.40,383.33,384.22,384.71,388.31,382.24,380.99,378.87,376.20,376.67,373.74,371.28,371.98,367.64,367.41,364.64,361.19,358.73,356.58,359.51,353.19,358.22,350.22,351.84,354.17,358.35,354.28,361.83,364.19,353.90,367.36,365.19,353.26,350.86,344.44,341.55,354.04,358.85,366.67,366.65,364.57,364.55,352.62,351.18,352.37,348.49,354.60,359.83,360.19,362.95,371.24,374.72,380.54,377.24,375.53,374.39,371.14,372.63,374.00,374.56,377.81,382.37,369.96,384.10,385.04,388.04,386.07,386.11,381.54,382.25,382.13,377.03,378.76,376.10,372.72,372.76,371.21,370.13,375.04,370.94,371.00,373.10,375.42,379.37,381.26,382.64,380.77,375.19,373.50,372.88,379.58,388.41,382.28,384.61,399.76,405.65,385.05,375.38,375.87,383.68,L7
2011-04-28 22:13:36+00:00,358.40,342.57,334.55,344.99,346.47,343.37,341.79,341.03,345.26,355.25,359.72,362.38,365.17,368.80,373.70,383.69,384.71,381.69,373.38,366.85,359.09,357.76,355.78,356.71,359.76,363.27,367.90,369.38,378.06,379.35,374.36,374.40,372.42,371.43,371.65,374.64,367.10,367.02,370.49,375.78,384.48,383.96,385.77,387.15,391.07,384.94,384.19,383.65,380.05,381.40,381.91,379.43,381.37,375.20,374.32,364.64,361.19,358.73,359.56,361.64,356.76,360.10,352.82,353.76,358.12,362.47,361.46,371.60,380.38,371.28,374.35,374.28,353.26,350.86,348.65,346.58,357.69,362.66,369.04,369.14,367.08,366.97,356.42,356.03,357.09,354.03,360.65,364.38,364.85,369.79,371.24,374.72,380.54,380.21,377.20,376.19,373.34,374.77,377.30,379.23,382.67,388.05,385.55,392.97,391.36,389.80,386.07,386.11,381.54,384.77,384.10,379.13,380.03,378.26,375.52,378.29,377.17,375.90,382.38,379.14,374.33,377.89,375.42,379.37,384.67,385.10,383.16,379.57,379.81,379.85,387.08,392.50,382.28,384.61,399.76,405.65,385.05,375.38,375.87,383.68,L7
2011-05-21 22:19:44+00:00,358.40,342.57,334.55,344.99,346.47,343.37,341.79,341.03,345.26,355.25,359.72,362.38,365.17,368.80,373.70,383.69,384.71,381.69,373.38,366.85,359.09,357.76,355.78,356.71,359.76,363.27,367.90,369.38,378.06,379.35,374.36,374.40,372.42,371.43,371.65,374.64,367.10,367.02,370.49,375.78,384.48,383.96,385.77,387.15,391.07,384.94,384.19,383.65,380.05,381.40,381.91,379.43,381.37,375.20,374.32,364.64,361.19,358.73,359.56,361.64,356.76,360.10,352.82,353.76,358.12,362.47,361.46,371.60,380.38,371.28,374.35,374.28,353.26,350.86,348.65,346.58,357.69,362.66,369.04,369.14,367.08,366.97,356.42,356.03,357.09,354.03,360.65,364.38,364.85,369.79,371.24,374.72,380.54,380.21,377.20,376.19,373.34,374.77,377.30,379.23,382.67,388.05,385.55,392.97,391.36,389.80,386.07,396.05,381.54,384.77,384.10,379.13,380.03,378.26,375.52,378.29,377.17,375.90,382.38,379.14,374.33,377.89,375.42,379.37,384.67,385.10,383.16,379.57,379.81,379.85,387.08,392.50,382.28,384.61,399.76,405.65,385.05,375.38,375.87,383.68,L7
2011-06-15 22:13:34+00:00,362.22,346.45,340.81,349.25,348.43,345.90,343.73,342.00,345.26,355.25,358.85,360.89,369.03,371.14,375.99,387.43,387.47,384.55,373.38,366.85,359.09,357.76,357.30,358.29,360.16,364.32,368.77,373.69,377.67,378.42,376.12,374.81,372.27,372.63,371.87,374.64,372.33,368.63,371.59,375.78,384.48,383.96,386.73,387.74,390.37,385.63,386.70,387.95,381.53,380.45,382.33,379.81,380.22,375.96,375.22,365.59,367.75,358.73,359.56,361.64,357.65,360.64,355.04,354.19,358.78,362.98,363.36,373.38,383.31,376.45,377.75,382.92,363.08,355.30,348.65,346.58,357.69,364.18,370.44,369.98,368.66,368.48,358.38,357.61,359.12,357.99,364.74,365.31,366.71,370.74,371.77,376.36,380.54,380.21,377.20,375.36,371.88,374.12,378.16,381.52,383.39,386.60,385.47,392.55,390.99,393.18,389.09,395.05,386.05,384.77,384.10,380.92,380.27,378.04,375.68,376.60,375.95,375.60,382.70,376.88,374.75,377.25,377.35,379.31,384.67,385.10,384.34,377.36,377.97,379.85,387.08,392.50,382.28,384.61,399.76,405.65,385.05,375.38,375.87,383.68,L7
2011-07-01 22:13:30+00:00,364.33,349.18,344.07,351.04,349.94,347.76,345.57,344.98,349.99,357.55,358.28,361.24,370.18,371.14,375.99,387.43,387.47,385.06,373.70,367.22,360.42,360.64,359.54,360.79,360.71,365.43,369.77,374.63,378.38,381.22,378.09,374.75,372.83,373.76,371.87,374.64,372.33,370.27,371.13,375.94,384.42,384.51,386.73,389.62,391.52,387.30,387.31,389.17,383.28,381.54,384.60,382.32,384.13,375.96,375.22,365.59,369.86,363.32,362.29,363.97,358.30,361.51,356.63,356.69,360.89,365.31,366.11,376.26,384.84,379.30,378.73,382.92,363.08,358.04,351.45,350.74,361.48,366.73,373.36,371.74,370.11,370.43,361.67,360.49,361.88,359.81,366.38,367.38,366.71,370.74,371.77,379.89,385.47,382.64,377.87,375.36,371.88,374.12,378.16,381.52,383.39,386.60,385.47,392.55,390.99,393.18,389.09,395.05,386.05,384.77,385.81,382.28,381.21,380.67,377.45,377.71,377.97,377.25,384.00,377.65,374.75,377.25,380.26,381.42,386.52,387.03,384.57,378.98,380.14,382.25,387.08,392.50,382.28,384.61,399.76,405.65,385.05,375.38,375.87,383.68,L7
2011-07-17 22:13:30+00:00,367.67,352.97,349.06,352.67,351.08,349.04,345.24,344.98,349.99,357.55,358.28,361.24,370.18,371.14,375.99,387.43,387.47,383.03,370.56,365.92,361.16,360.32,359.19,360.97,360.19,365.01,369.98,376.52,377.60,381.22,378.09,374.75,372.83,373.76,371.87,374.64,372.33,370.44,371.61,374.97,384.11,385.14,387.50,390.73,392.00,386.99,387.04,390.39,383.07,381.54,384.60,382.32,384.13,375.96,375.22,365.59,369.86,363.32,362.29,363.97,358.30,361.51,356.28,354.89,359.37,364.06,366.11,376.26,384.84,379.30,378.73,382.92,363.08,358.04,351.45,350.74,361.48,366.73,373.36,372.79,371.73,372.04,362.78,360.49,361.88,359.81,366.38,367.38,366.71,370.74,371.77,379.89,385.47,382.64,377.87,375.36,371.88,374.12,378.16,381.52,383.39,386.60,385.47,392.55,390.99,393.18,389.09,395.05,386.05,384.77,385.81,382.28,381.21,380.67,377.45,377.71,377.97,377.25,384.00,377.65,374.75,377.25,380.26,381.42,386.52,387.03,384.57,378.98,380.14,382.25,387.08,392.50,382.28,384.61,399.76,405.65,385.05,375.38,375.87,383.68,L7
2011-07-24 22:19:39+00:00,367.67,352.97,349.06,352.67,356.34,351.64,349.03,347.18,351.75,358.29,359.64,362.93,372.57,374.46,380.10,393.53,393.48,386.95,370.56,365.92,361.16,360.32,359.19,360.97,360.19,365.01,369.98,376.52,379.51,382.32,379.41,376.30,376.38,374.97,373.87,376.00,375.68,372.64,373.42,374.97,384.11,385.14,387.50,390.73,392.00,386.99,387.04,391.94,385.59,383.46,386.18,384.74,385.18,378.48,376.89,371.02,372.01,367.10,362.29,363.97,358.30,361.51,356.28,354.89,359.37,366.53,368.45,377.13,385.09,380.77,380.39,382.86,365.49,361.32,355.05,352.18,361.48,366.73,373.36,372.79,371.73,372.04,362.78,361.63,362.73,360.93,366.64,367.33,367.95,374.49,374.83,383.41,389.89,382.64,377.87,375.36,371.88,374.12,378.16,381.52,383.39,386.60,385.47,392.55,390.99,393.18,389.90,396.38,388.41,385.88,385.81,382.28,381.21,380.67,377.45,377.71,377.97,377.25,384.00,377.65,374.75,377.25,380.41,382.52,386.23,387.03,384.57,378.98,380.14,382.25,387.08,392.50,382.28,384.61,399.76,405.65,388.02,390.75,381.05,383.68,L7
2011-08-02 22:13:26+00:00,369.54,354.59,351.88,357.05,359.64,354.51,350.79,348.42,352.28,358.28,360.52,364.11,373.43,375.98,381.83,393.53,393.48,386.95,370.56,371.09,365.12,362.43,360.67,362.42,362.58,366.67,370.93,376.97,380.62,382.28,379.21,377.21,377.14,375.48,375.10,377.45,378.01,372.64,373.42,374.97,384.41,385.58,387.62,390.73,393.06,389.04,387.84,391.90,386.45,384.02,386.47,385.09,385.57,379.52,378.96,371.02,372.01,367.10,362.28,363.25,358.40,360.81,356.52,356.42,360.79,367.40,368.89,376.59,384.83,384.09,382.85,383.17,365.49,361.32,355.05,353.09,362.09,367.96,372.84,373.12,372.36,372.17,363.62,361.90,363.23,362.65,367.79,367.61,368.51,375.53,374.83,383.41,389.89,384.60,380.27,377.60,374.82,375.27,378.94,382.84,383.97,387.49,387.41,394.42,392.27,394.79,392.45,396.38,388.41,386.16,386.52,382.93,381.98,380.95,378.61,378.86,378.10,378.56,383.94,378.61,375.67,377.74,380.41,382.52,386.42,387.36,384.50,380.44,381.78,383.56,387.08,392.50,382.28,384.61,399.76,405.65,388.02,390.75,381.05,383.68,L7
2011-08-18 22:13:23+00:00,373.00,358.40,356.01,363.34,364.23,359.46,356.12,352.05,355.16,360.63,362.27,366.58,377.49,379.41,383.38,396.49,396.31,390.22,377.25,375.85,369.17,366.75,363.54,364.52,364.93,368.40,372.71,378.36,382.51,384.26,380.71,379.26,379.50,377.65,376.59,379.75,380.42,374.81,376.52,377.73,384.99,386.98,388.19,390.64,393.44,390.29,390.60,393.05,388.08,385.50,389.02,387.85,388.28,381.76,381.66,375.34,377.05,371.73,366.37,365.32,359.76,360.79,358.21,359.81,364.25,371.46,371.97,379.37,388.96,390.13,385.87,385.81,368.22,364.29,359.17,356.36,365.50,371.95,374.64,374.98,375.02,375.62,367.89,364.66,365.58,368.40,370.43,369.16,370.09,379.10,378.22,387.14,392.82,385.55,382.71,379.86,377.43,377.36,380.41,385.32,387.05,391.09,396.32,397.86,394.68,395.39,393.84,398.57,391.76,388.70,387.74,383.64,382.38,381.75,380.55,381.44,380.37,380.66,386.16,380.52,376.48,379.85,382.87,385.40,387.67,388.60,385.35,382.68,383.83,387.23,390.20,395.70,398.96,,399.69,401.18,388.02,390.75,381.05,383.68,L7
2011-09-19 22:13:15+00:00,374.92,359.28,356.01,363.34,364.23,359.46,356.12,352.05,352.02,356.59,359.09,363.21,373.72,376.21,384.33,391.37,395.49,391.31,381.57,379.75,373.50,370.73,368.32,370.72,369.56,370.28,372.71,378.36,382.51,382.87,379.88,378.12,378.00,376.36,375.47,379.02,379.50,375.43,377.44,377.96,382.12,384.05,386.06,389.17,392.88,392.82,390.60,393.05,387.05,384.56,386.95,385.97,386.34,381.37,382.06,374.84,375.89,369.34,364.81,363.06,358.50,358.66,358.22,361.03,364.25,371.46,371.12,376.74,385.38,387.25,384.71,383.55,374.51,368.37,361.53,357.45,366.26,373.51,374.03,375.42,374.47,374.79,367.89,364.66,364.08,366.97,368.19,367.51,368.98,377.95,377.30,385.55,390.25,384.13,382.39,379.82,377.28,375.95,380.71,387.60,387.05,390.40,393.83,393.79,391.61,392.70,392.34,396.07,389.19,387.38,386.26,385.20,383.09,383.33,382.28,381.44,379.52,379.74,383.82,378.96,376.66,378.81,382.43,385.70,386.78,388.03,384.88,382.19,383.55,387.23,390.20,390.76,388.86,384.02,390.51,394.26,390.46,394.09,384.00,381.89,L7
2011-12-24 22:13:55+00:00,378.19,363.46,362.43,367.99,369.76,363.42,362.40,354.25,351.69,352.52,353.91,356.06,370.15,375.75,386.18,391.39,394.56,390.61,381.50,382.31,377.16,375.05,374.94,377.09,375.40,374.26,374.68,380.05,384.04,383.29,380.78,377.06,377.18,374.50,374.93,374.98,378.73,374.19,376.26,372.20,379.46,383.60,383.44,390.11,394.59,396.78,390.98,393.11,389.41,385.16,386.05,385.38,386.48,382.70,381.17,378.00,373.63,370.67,365.40,364.04,357.57,358.37,358.39,366.99,365.96,373.83,372.50,374.82,379.50,386.14,383.75,376.35,368.22,366.45,358.11,356.16,364.95,372.01,376.22,378.08,378.01,375.35,368.77,365.78,364.15,367.85,366.68,366.68,368.73,378.02,379.22,387.01,390.89,385.56,383.23,382.68,384.53,380.31,386.38,391.13,390.96,393.36,394.24,390.82,389.25,391.60,394.67,395.56,391.49,389.42,389.02,388.12,385.89,388.46,387.15,385.44,382.19,382.63,382.01,378.37,378.37,381.21,385.60,389.53,388.41,389.94,386.03,386.75,389.09,390.55,394.37,385.77,388.86,384.02,381.34,387.34,393.17,403.44,388.06,380.10,L7
2011-12-31 22:20:10+00:00,371.16,359.56,358.87,366.90,370.67,364.25,364.31,353.59,349.20,350.59,353.25,354.51,369.28,375.75,386.18,391.39,394.56,391.36,383.67,385.61,379.69,375.05,375.43,374.97,376.56,374.20,374.14,373.67,381.02,381.47,379.75,377.55,377.85,373.83,374.93,374.98,378.73,373.66,377.75,370.70,378.29,382.69,382.62,386.53,393.32,396.52,391.20,392.57,388.89,385.01,384.71,384.27,384.14,382.70,381.17,378.00,372.47,369.07,363.44,361.74,356.58,355.87,355.80,364.67,364.11,373.05,371.59,372.81,377.02,385.71,384.03,376.35,368.22,365.82,356.98,353.92,362.03,370.14,372.32,376.66,377.59,373.11,365.65,364.22,362.40,368.00,365.52,364.95,368.73,378.02,379.22,386.14,389.78,384.46,384.07,382.68,384.53,380.31,386.38,391.13,390.96,393.36,394.24,390.82,389.25,391.60,394.67,395.56,391.49,389.42,388.37,387.80,385.87,386.68,387.58,387.09,380.91,382.22,379.07,377.58,378.37,381.21,384.47,390.11,387.49,388.98,386.21,387.18,389.17,391.10,394.37,385.77,388.86,384.02,381.34,387.34,393.17,403.44,388.06,380.10,L7
2012-01-16 22:20:11+00:00,371.16,359.56,358.87,366.90,370.67,365.04,365.93,358.04,352.85,353.62,356.62,354.51,374.45,377.87,385.69,390.19,393.15,390.03,383.67,385.61,379.69,375.05,375.43,374.97,376.56,374.20,374.14,373.67,381.80,382.60,378.77,376.28,376.91,373.33,375.96,375.58,377.59,375.10,377.58,370.70,378.29,382.69,382.62,386.53,393.32,396.52,391.20,392.57,388.89,385.01,384.71,384.27,384.14,382.41,380.97,375.30,371.00,368.53,363.44,361.74,356.58,355.87,355.80,364.67,364.11,373.05,371.59,372.81,377.02,385.71,384.03,376.35,368.22,365.82,356.98,353.92,362.03,370.14,372.32,376.66,377.59,373.11,365.65,364.22,362.40,368.00,365.52,364.95,368.73,378.02,379.22,386.14,389.78,384.46,384.07,382.68,384.53,380.31,386.38,391.13,390.96,393.36,394.24,390.82,389.25,391.60,394.67,395.56,391.49,389.42,388.37,387.80,385.87,386.68,387.58,387.09,380.91,382.22,379.07,377.58,378.37,381.21,384.47,390.11,387.49,388.98,386.21,387.18,389.17,391.10,394.37,385.77,388.86,384.02,381.34,387.34,393.17,403.44,388.06,380.10,L7
2012-02-26 22:14:07+00:00,359.38,354.96,351.25,356.87,361.56,364.27,367.84,361.81,352.71,347.91,351.03,339.18,370.80,372.68,377.61,380.97,382.11,379.87,374.54,370.40,370.53,370.67,372.51,374.63,375.28,371.94,374.16,371.87,377.56,379.98,375.57,370.80,371.00,369.59,372.22,369.77,369.37,369.91,373.35,369.13,375.84,380.85,380.09,381.90,387.44,387.19,388.32,388.69,382.85,380.34,380.82,377.91,379.84,380.61,375.35,367.68,364.97,362.42,360.07,359.51,356.40,355.91,354.75,364.14,361.19,366.13,369.40,370.52,369.24,377.74,374.68,367.04,360.52,357.52,348.49,345.51,357.48,364.56,367.62,372.27,369.17,368.65,359.67,355.47,357.03,361.53,360.43,361.84,365.37,371.62,377.17,381.43,383.23,381.37,380.79,378.47,378.62,375.40,389.47,397.89,393.48,391.24,389.17,381.60,382.37,387.25,390.24,389.73,387.33,390.37,387.37,389.34,387.44,388.00,394.21,390.77,382.15,378.31,374.46,372.72,378.97,378.49,381.54,388.89,384.76,386.44,385.73,386.50,384.44,387.44,388.36,382.63,386.03,384.02,381.34,388.81,394.83,396.45,391.13,385.34,L7
2012-03-20 22:20:18+00:00,360.17,354.57,351.42,357.82,362.07,364.06,368.82,364.40,363.58,361.44,362.79,332.00,378.42,380.50,381.13,384.34,384.12,381.03,373.97,368.40,367.06,367.82,368.78,368.61,371.53,373.04,375.52,374.80,378.57,382.66,379.59,375.59,375.97,373.88,377.78,370.96,369.63,370.50,373.44,367.93,375.96,382.12,381.22,384.57,389.81,390.69,390.71,391.24,387.29,385.88,386.97,385.28,388.03,383.34,375.78,367.63,365.61,364.48,361.93,361.66,358.68,361.19,356.36,357.76,362.26,366.30,370.81,376.97,385.26,385.07,374.03,370.50,357.03,355.48,346.37,344.06,357.48,361.16,366.25,366.73,369.17,368.65,359.67,355.47,358.74,363.80,363.35,365.21,367.39,371.09,378.95,383.33,384.86,383.55,380.80,379.50,384.66,381.76,389.47,397.89,393.48,395.53,394.44,,,392.56,395.59,395.85,395.77,399.99,395.86,397.20,395.93,391.82,394.21,390.77,389.88,382.39,,,380.57,383.33,382.90,390.58,388.11,387.76,389.43,393.75,387.01,387.44,388.36,389.33,393.32,,,390.28,394.31,392.15,392.38,390.57,L7
2012-03-29 22:14:06+00:00,360.43,353.25,350.73,356.96,361.52,363.65,368.20,364.92,363.51,362.25,364.31,332.00,378.42,380.50,381.13,384.34,385.10,380.58,373.73,367.67,366.11,366.50,365.85,368.18,370.97,372.42,374.60,374.23,379.27,382.90,378.36,374.62,374.72,373.88,377.78,370.96,368.96,370.74,373.33,368.96,374.83,381.35,380.68,383.25,389.51,389.90,389.11,388.73,385.59,383.71,384.74,382.59,388.03,383.34,375.78,367.70,365.42,363.64,361.02,360.29,358.03,357.81,355.33,357.97,361.69,366.38,370.11,375.88,380.57,385.07,374.03,370.50,358.37,356.77,347.89,343.53,357.55,364.20,367.06,367.67,367.84,368.19,360.43,354.04,356.76,360.96,360.95,365.21,367.39,371.09,378.11,383.28,386.23,384.73,381.63,382.41,382.45,382.05,387.60,396.14,395.41,396.77,394.76,390.64,,392.56,392.64,391.48,394.32,395.81,392.37,394.34,391.98,390.92,390.61,389.77,388.54,386.14,392.60,383.36,380.57,383.33,385.81,394.73,390.05,390.09,389.37,391.46,386.44,386.64,388.61,388.02,392.07,380.75,,390.28,388.54,390.50,389.28,388.61,L7
2012-04-05 22:20:15+00:00,360.43,353.25,350.73,356.96,361.52,363.65,368.20,364.92,363.51,362.25,363.56,329.29,370.10,378.38,383.28,387.88,388.21,383.29,378.20,371.45,368.49,369.07,365.85,368.18,370.97,372.42,374.60,374.23,379.27,382.90,378.36,374.62,374.42,373.24,377.52,372.91,371.32,371.87,371.33,371.13,377.73,383.24,383.41,383.25,389.51,389.90,389.11,388.73,385.59,383.71,384.74,383.37,388.27,383.41,377.38,369.04,367.70,366.62,363.76,364.76,363.12,357.81,355.33,357.97,361.69,366.38,370.11,375.88,380.57,382.10,375.46,372.33,362.58,361.06,350.84,349.98,363.53,366.76,372.03,367.67,367.84,368.19,360.43,354.04,356.76,360.96,360.95,365.21,367.39,371.09,378.11,383.28,386.23,387.17,383.65,383.85,385.05,382.05,387.60,396.14,395.41,396.77,394.76,390.64,,392.56,392.64,391.48,394.32,392.25,391.48,391.78,390.77,390.92,390.61,389.77,388.54,386.14,392.60,383.36,380.57,383.33,385.81,394.73,390.05,390.09,389.37,391.46,386.44,386.64,388.61,388.02,392.07,380.75,,390.28,388.54,390.50,389.28,388.61,L7
2012-04-21 22:20:22+00:00,363.71,354.01,352.83,357.87,362.29,364.24,368.47,365.81,365.87,362.25,363.56,329.29,370.10,378.38,383.28,387.88,388.21,383.29,378.20,371.45,371.42,372.18,370.96,372.80,373.57,374.41,375.53,376.55,380.89,384.54,379.54,376.65,374.42,373.24,377.52,372.91,371.32,371.87,371.33,371.13,377.73,383.24,383.41,383.25,389.51,389.90,391.28,392.36,388.52,386.23,387.18,383.37,388.27,383.41,377.38,369.04,367.70,366.62,363.76,364.76,363.12,357.81,355.33,357.97,361.69,366.38,370.11,375.88,380.57,382.10,375.46,372.33,362.58,361.06,350.84,349.98,363.53,366.76,372.03,367.67,367.84,368.19,360.43,354.04,356.76,360.96,360.95,365.21,367.39,371.09,378.11,383.28,386.23,387.17,383.65,383.85,385.05,382.05,387.60,396.14,395.41,396.77,394.76,390.64,,392.56,392.64,391.48,394.32,392.25,391.48,391.78,390.77,390.92,390.61,389.77,388.54,386.14,392.60,383.36,380.57,383.33,385.81,394.73,390.05,390.09,389.37,391.46,386.44,386.64,388.61,388.02,392.07,380.75,,390.28,388.54,390.50,389.28,388.61,L7
2012-04-30 22:14:26+00:00,363.81,352.15,352.15,357.29,361.42,362.86,368.47,365.81,365.87,362.25,363.56,329.29,370.10,378.38,383.28,387.88,388.21,383.29,378.20,370.64,369.14,369.42,367.73,370.47,372.53,373.03,374.34,375.54,380.68,384.54,379.54,376.65,373.63,371.88,375.42,371.12,370.03,371.56,369.74,369.44,375.73,380.03,381.10,381.15,388.65,389.39,391.21,390.24,387.44,386.23,387.18,380.91,383.81,381.53,374.07,368.07,366.32,364.34,362.17,362.81,361.04,355.90,352.99,355.37,360.19,364.91,370.11,375.88,378.59,381.05,375.74,371.62,362.69,360.64,352.27,349.79,362.27,367.11,370.34,368.77,368.25,368.79,361.75,353.79,356.76,360.96,360.02,362.31,364.17,368.89,376.39,381.77,386.56,385.80,382.31,382.09,382.11,378.04,387.60,396.14,395.41,396.77,394.76,390.64,,392.56,392.64,391.48,394.32,392.25,391.48,391.78,386.86,386.93,387.51,384.91,384.17,386.14,386.14,377.28,376.84,379.18,384.65,390.68,387.76,388.58,385.39,387.32,384.67,385.83,388.61,388.02,392.07,380.75,,390.28,388.54,390.50,389.28,388.61,L7
2012-05-16 22:14:43+00:00,365.40,353.09,353.88,358.03,362.25,362.78,365.83,365.22,365.60,363.36,364.58,344.74,370.67,377.90,385.55,389.82,390.36,384.43,379.76,371.15,369.05,368.54,366.89,369.00,371.27,372.33,374.48,375.56,380.47,384.16,379.23,376.11,373.88,371.83,375.18,371.65,370.98,371.90,370.48,369.85,375.61,379.63,381.23,382.27,389.56,388.06,389.90,390.11,387.13,384.98,386.52,380.15,383.19,381.50,375.19,368.15,366.27,364.33,361.96,363.08,360.76,356.53,354.51,355.00,360.84,365.17,368.93,375.04,378.62,380.16,375.18,372.92,362.79,362.12,353.50,350.22,363.23,367.37,370.21,369.05,369.52,370.32,364.55,354.04,358.04,361.94,359.84,361.07,361.94,367.78,374.67,379.59,384.96,384.20,381.44,381.17,380.36,378.38,384.45,391.20,392.49,390.01,391.08,387.83,382.24,388.91,386.16,387.61,390.03,389.11,388.26,388.76,385.10,385.01,384.84,383.25,382.63,386.50,388.63,382.65,381.22,386.66,385.69,389.01,389.80,388.58,385.39,385.76,383.00,382.43,388.61,388.02,392.07,380.75,,390.28,388.54,390.50,389.28,388.61,L7
2012-06-08 22:20:31+00:00,365.40,353.09,353.88,358.03,362.25,362.78,365.83,362.65,363.47,363.36,364.58,347.40,368.63,375.67,381.48,387.99,389.63,383.47,380.60,371.64,369.05,368.54,366.89,369.00,371.27,372.33,374.48,375.56,380.47,384.16,379.23,376.11,373.88,371.83,380.67,371.65,369.02,370.08,368.87,370.71,375.61,379.63,381.23,382.27,389.56,388.06,389.90,390.11,387.13,384.98,386.52,380.15,383.19,381.50,375.19,368.15,366.27,364.33,361.96,363.08,360.76,356.53,354.51,355.00,360.84,365.17,368.93,375.04,378.62,380.16,375.18,372.92,362.79,362.12,353.50,350.22,363.23,367.37,370.21,369.05,369.52,370.32,364.55,354.04,358.04,361.94,359.84,361.07,361.94,367.78,374.67,379.59,384.96,384.20,381.44,381.17,380.36,378.38,384.45,391.20,392.49,390.01,391.08,387.83,382.24,388.91,386.16,387.61,390.03,389.11,388.26,388.76,385.10,385.01,384.84,383.25,382.63,386.50,388.63,382.65,381.22,386.66,385.69,389.01,389.80,388.58,385.39,385.76,383.00,382.43,388.61,388.02,392.07,380.75,,390.28,388.54,390.50,389.28,388.61,L7
2012-06-24 22:20:39+00:00,365.40,353.09,353.88,357.85,362.60,363.42,366.75,365.59,366.47,369.56,366.89,354.78,368.28,374.79,379.68,387.43,391.85,385.39,382.92,373.40,370.88,370.82,365.32,369.00,371.27,372.33,374.49,374.45,381.14,385.99,379.51,377.09,374.16,372.69,383.00,373.53,366.33,369.35,369.48,372.81,376.77,380.56,382.60,382.27,389.56,388.06,390.00,389.83,387.03,385.74,393.67,383.14,383.22,382.06,376.27,368.36,367.20,365.30,362.92,363.63,362.22,356.53,354.51,355.00,361.80,366.23,370.37,376.28,380.53,379.54,375.80,375.47,365.23,364.95,357.37,352.32,365.38,376.08,370.21,369.05,369.52,371.36,366.23,353.03,358.25,362.52,358.84,359.95,360.16,368.25,375.26,380.99,386.75,385.39,383.21,382.96,380.36,378.38,384.45,391.20,392.49,390.01,391.08,387.83,382.24,388.91,386.16,387.61,390.03,389.11,388.26,388.76,385.10,385.01,384.84,383.25,382.63,386.50,388.63,382.65,381.22,386.66,385.69,389.01,389.80,388.58,385.39,385.76,383.00,382.43,388.61,388.02,392.07,380.75,,390.28,388.54,390.50,389.28,388.61,L7
