,dates,aus0026-0000,aus0026-0001,aus0026-0002,aus0026-0003,aus0026-0004
0,1987-05-22 23:06:08+00:00,204.69522474590363,203.32728959165138,204.32239315452765,212.2415855156652,221.1844473752298
1,1987-09-11 23:08:53+00:00,222.77580184815517,213.77602905087124,210.4477887928239,224.5331067309131,228.85615022711082
2,1987-12-16 23:10:41+00:00,228.47282621383167,223.49882199764642,222.74209310949055,238.6985706975391,257.49996994486855
3,1988-01-01 23:10:34+00:00,218.9972667587445,211.97643516873362,214.4257985593101,222.59105647618,236.5060822202989
4,1988-01-17 23:11:14+00:00,208.40679117020449,203.8867594790641,207.92546913574807,226.11905273189063,238.4804671240082
5,1988-02-18 23:11:47+00:00,200.83395551514522,197.14068954778125,196.3746005756332,208.95590044669896,211.14958630025458
6,1988-03-05 23:11:57+00:00,200.31022573702927,196.6791615701653,200.5557963777995,213.77019733072018,223.25143448208843
7,1988-04-22 23:12:17+00:00,188.44549007401287,192.48632814199178,191.53327782826727,206.90615489473603,223.7902740883885
8,1988-05-08 23:12:26+00:00,199.13877985972712,202.27893056452754,196.92539220782604,206.83727461312682,225.57218664972328
9,1988-05-24 23:12:34+00:00,195.91611120481073,208.2648937344012,197.28944264995593,209.728787010421,215.22659361704623
10,1988-06-09 23:12:39+00:00,202.43247673441152,201.97440107291646,202.06796133936137,204.76419486100875,219.70857478781284
11,1988-08-28 23:12:54+00:00,209.13525719871237,209.22409575324863,207.73392781086395,210.92129289899884,231.08585106391138
12,1988-09-29 23:12:45+00:00,211.2174070585954,210.9073037790355,209.5278553610364,214.06676791040292,236.714053577379
13,1988-10-15 23:12:40+00:00,212.8281567975875,209.26243958815076,212.18504356835254,213.94565676715592,224.03925000430974
14,1988-12-02 23:12:39+00:00,216.46762042302583,211.59067685032105,212.54656885893735,219.2367823349101,224.55617966709485
15,1989-04-09 23:11:16+00:00,193.93653810297,197.57151945777292,206.9127363089822,212.6561381060101,228.62706219421705
16,1989-04-25 23:10:57+00:00,173.13297012086028,184.76052545372235,191.4532355937463,192.55795887115562,209.0326794019136
17,1989-05-27 23:10:28+00:00,175.49357679936531,180.53391534599618,186.42542981153758,198.63016033095886,211.12349972832442
18,1989-06-12 23:10:05+00:00,197.0433284685106,198.15445216661155,204.21673163050926,208.96887417231426,222.44671503476363
19,1989-07-14 23:09:29+00:00,204.61865500127018,207.90004716382865,204.93716112614268,210.33394110869753,221.90263697218413
20,1989-07-30 23:09:11+00:00,206.9022613257732,219.71601813349847,210.8833687612023,213.81539658241076,224.41265779721675
21,1989-08-15 23:08:48+00:00,211.3202819689184,208.47961964826575,202.4386778106644,201.9363813103205,212.5128439869835
22,1989-09-16 23:07:56+00:00,213.90940633694908,215.53945627539505,217.8245816909183,218.95727890974095,230.521673852499
23,1989-10-02 23:07:47+00:00,201.17925195529833,199.60790408246996,200.5601175999212,200.68438663211563,209.26258851873564
24,1989-10-18 23:07:04+00:00,210.89464502233488,214.15971134225427,214.0378336863049,215.31615078615658,227.42041867424615
25,1989-12-21 23:05:22+00:00,206.31093281336632,207.44341495477994,206.1698486988489,208.80563884398453,229.5252524529273
26,1990-03-11 23:02:46+00:00,207.4411788772181,208.83383335174273,210.446260134901,217.34931981808435,223.16807545617797
27,1990-04-12 23:02:18+00:00,201.89481617487786,207.7909063725619,206.44794564738015,202.40870269365476,228.1445972558914
28,1990-05-30 23:02:17+00:00,202.82300082467057,202.56787666501302,200.94055229177235,209.83423767149014,214.93642596629513
29,1990-07-01 23:02:16+00:00,207.36027062132626,216.59129202888974,201.39933755034644,218.89381365705805,220.16237872606476
