,dates,chi0171-0000,chi0171-0001,chi0171-0002,chi0171-0003
0,1986-07-30 13:59:40+00:00,200.06841495874505,204.13877624724634,209.9020711103686,
1,1986-08-15 13:59:05+00:00,234.44955601134012,217.10460485866045,225.94277075578015,
2,1986-09-16 13:57:58+00:00,196.97492505465652,194.7719528237057,210.67952820090792,206.1598959503304
3,1988-06-17 14:08:03+00:00,194.3212405409979,199.62454840561585,201.70619037522857,200.6117905496318
4,1988-08-20 14:08:12+00:00,192.8010445563771,193.23285553391955,200.8610579810856,200.6251991211067
5,1988-09-05 14:08:15+00:00,,,,
6,1988-09-21 14:08:10+00:00,212.88393226450654,210.90955819542899,215.11797280657208,212.79539876713773
7,1988-11-08 14:08:03+00:00,204.9533414958692,209.4683809027779,206.26593640675264,206.23509379131727
8,1989-05-03 14:06:13+00:00,205.73838851411105,205.0545925204242,208.64881680256113,206.62860738859482
9,1989-09-24 14:03:11+00:00,214.34846002005145,211.39875280098323,221.62286927076678,214.40826052385074
10,1989-12-29 14:00:29+00:00,205.42176901959834,202.40220386878954,209.49266106543126,194.13989504861615
11,1990-02-15 13:58:56+00:00,219.1250873758465,216.45295670338172,215.40967456316392,212.46007735260474
12,1990-09-27 13:57:10+00:00,216.6484252106548,212.4515259590428,213.95331816815644,211.38532499470597
13,1991-02-02 13:58:00+00:00,203.0915716743047,201.39259673386525,207.97373357401116,208.5856256948114
14,1991-06-26 14:00:31+00:00,209.9628939036675,202.8955425669897,208.48835797852527,212.40316103981843
15,1991-09-30 14:01:25+00:00,209.86573561530025,205.16951251830875,211.41373687969096,209.98649219586872
16,1991-12-03 14:01:54+00:00,209.83706761578534,205.55645810253804,205.99330672749716,206.14579210115122
17,1992-01-20 14:01:43+00:00,206.60010944348085,204.18524954460005,212.2929543618816,214.1174935328279
18,1992-02-05 14:01:40+00:00,208.87672421641335,199.88893370029712,207.83723408667274,213.9899883772105
19,1992-12-05 13:58:39+00:00,206.0124533969577,200.7552475589369,204.42641599321968,202.3500636532176
20,1993-01-22 13:59:11+00:00,207.44105957790606,206.0383846257345,215.1298950645555,211.98114854305177
21,1993-05-30 14:00:00+00:00,204.50518043423344,201.08167721132907,199.34641002079024,199.40572532727361
22,1993-10-05 13:59:43+00:00,205.3582031182861,202.00570133983015,210.04389249241243,209.15060046375845
23,1994-01-25 13:58:43+00:00,210.9540982492296,206.04018076275042,204.75249086936992,204.6314849385827
24,1995-05-04 13:45:34+00:00,208.15329282705576,195.53834770238691,207.56771979931665,203.44673037518837
