,dates,mex0270-0000,mex0270-0001,mex0270-0002,mex0270-0003,mex0270-0004,mex0270-0005,mex0270-0006,mex0270-0007,mex0270-0008,mex0270-0009,mex0270-0010,mex0270-0011,mex0270-0012,mex0270-0013,mex0270-0014,mex0270-0015,mex0270-0016,mex0270-0017,mex0270-0018,mex0270-0019,mex0270-0020,mex0270-0021,mex0270-0022,mex0270-0023,mex0270-0024,mex0270-0025,mex0270-0026,mex0270-0027,mex0270-0028,mex0270-0029,mex0270-0030,mex0270-0031,mex0270-0032,mex0270-0033,mex0270-0034,mex0270-0035,mex0270-0036,mex0270-0037,mex0270-0038,mex0270-0039,mex0270-0040,mex0270-0041,mex0270-0042,mex0270-0043,mex0270-0044,mex0270-0045,mex0270-0046,mex0270-0047
0,1985-09-24 16:53:54+00:00,205.78045469828075,204.8018776647302,207.95920236896637,212.23440434053376,218.73455038193393,218.46812801625435,211.6018140721057,220.22607358117622,223.52332513376302,215.555318877189,222.29839267435167,217.12544552081252,209.48015615940696,208.55303010522385,212.92218595409662,212.89208800172437,210.0181586555889,203.75507578247291,210.83545018356543,204.96920779035406,202.04622519483664,199.5867472231916,198.550039116473,208.00621459866989,202.3217986617657,204.6288381845675,204.06231035999824,200.17406437540623,200.12131306291892,202.2436432981174,205.76996011333537,200.05655837135788,199.36968622076958,201.04462725439495,205.46186972869782,203.71982282937842,212.24859050110112,209.9590442619206,208.91264574593714,211.70459745200276,208.67632757559275,202.77499799853308,206.65542304610068,204.70307249122467,203.60619567279124,194.0353921870484,186.20162572105286,180.72058324940068
1,1986-03-19 16:50:43+00:00,234.0812132659673,216.5741486695074,216.43320024638692,227.34359717449385,231.78131611383853,225.73111409353172,221.39215497913426,231.73122916979258,229.0914829338567,222.28041739795052,224.04672004463194,225.20730309792478,216.88051820374298,214.32568061579127,209.79448011827483,214.5812669071139,214.40310675840018,208.47462814375294,205.0685063722577,204.41951897624295,201.14391604288062,192.27109828448184,189.99836458684894,189.3982843676651,194.51955773524577,188.56725182958587,182.76193479880214,189.605336281304,191.53785907725242,193.8264328628299,201.2481322517639,206.17268938205726,207.34018926947266,212.10729306121033,205.74850125022533,211.86538745866633,211.26244071985343,213.08912721684774,207.83109036309386,214.4222075020773,207.42603744484916,202.47430238903968,202.2963139634069,204.50043520719703,214.93299720324083,209.58460871968614,203.61033608673793,197.13471227404287
2,1986-04-20 16:50:02+00:00,224.38930653024443,221.22397631083493,221.52943353633066,226.81238641843757,233.75516296006893,229.36837860906442,219.4344743426037,233.20653830804721,230.78849874048146,218.97517534029444,220.05100753237411,218.16571615044714,212.90431638169147,212.82963605323724,212.8541905789821,217.8578826613497,211.8552087892488,207.85593161238822,201.3639979303227,191.68888860319007,192.94793542366253,189.77261849242515,186.33112256704482,187.3770700218277,187.25536084189918,184.78501159208352,177.52543314467889,178.658737460287,179.41945236479808,182.31451478345645,191.76488747974034,186.87609942199848,188.85221346054942,199.26185588897465,200.69758674644814,195.90833321640898,199.71936357691314,200.61379232391835,203.5326646532946,206.87103055501066,197.7303677701572,195.02866448058967,195.13957460427196,191.2477959748666,203.45100631193228,190.41438936301245,187.66751966105082,186.22342006949853
3,1990-04-15 16:44:57+00:00,211.14232929171598,198.42795521879157,200.40644815785814,207.66976064846313,208.5442152289712,211.444426792213,199.39964595056176,211.70512305000753,219.49853036272688,210.50150404181932,214.33058768618807,186.7942699412197,174.31833389106194,174.98312953709117,199.70945073570093,214.0950260579987,208.73328796116704,200.090618000911,202.77487140573382,196.78000130068736,199.44089900434537,205.0705218456724,212.73287522775937,200.74319988281033,215.10904472221316,,202.34800959087588,207.44927066245302,209.1985150741863,213.1259590878913,215.24151739344947,207.8471901902688,197.38989579003797,216.94319270290646,213.77271459866822,215.7795155271402,213.2794314776547,213.2328684676256,210.20789546179833,220.38775608822712,214.3678646322937,207.9622726636425,208.13663695236826,207.5272856371885,218.77314512502576,211.8851960394427,206.29450965328007,195.41940479945066
4,1993-01-17 16:46:23+00:00,205.38354137872636,205.90253108587507,207.4828332596671,208.34212866534017,212.62209828389186,209.5160668451311,208.89198487243416,220.18169940281294,218.52526948303895,209.30335411616463,214.43433040086455,214.27420466502875,216.6620917755219,211.6100667363635,203.27221968604596,202.88183082822113,211.58365660689398,214.09501817243233,208.77161401893915,199.3472681715625,196.60253537005005,196.7341745591785,206.948550894059,198.37087979703412,203.93953486525126,202.36805594731962,208.5939743364826,204.18870239421173,203.8777568081978,205.44017136358215,216.68051070550436,201.03084744244276,198.54046138309133,212.33762323224067,215.5882317798353,214.41978891869414,214.73534326901822,212.49050705776992,210.21148291635635,216.39148644839474,209.77165144244617,208.30469100688262,207.72294458868305,212.39911118721392,220.04133850441067,211.9038115824003,206.79955547462404,203.32248933602958
5,1993-02-18 16:46:41+00:00,216.53089025993233,197.29855140043225,206.58287413391412,210.37828563952303,210.28976452132994,212.7613171814971,208.20876833945292,214.66424328919587,219.43520673799608,213.76278434214706,220.74631487830106,217.09638342971064,212.82849179607632,212.04970668103334,215.69730624445978,220.61256053452874,206.86089829381763,198.80698445285284,197.40717152998633,195.2100592433478,190.98315709337598,191.35945766578803,195.26589447302328,199.3124079921275,197.92176104256757,188.50653246592057,183.09627755182538,191.5429530403828,203.85925048776434,211.74247389496574,219.00489953038777,207.44700772355762,208.61333699939487,208.92621381748248,211.03063085342373,205.4891578508098,212.83431393744834,211.75324596734728,217.49132549309473,218.18414523896027,214.62840789310238,207.5147170881415,216.9426383937156,211.72190874205495,222.14047645658673,212.80284603197384,210.1000095329014,192.69007452721547
6,1993-03-06 16:46:51+00:00,210.6309739119008,193.9185513939284,202.30882558722823,211.97942963519492,211.29106897818522,213.460993790437,211.45269414744786,216.9951621311688,220.89416655007983,212.2381159668368,213.2709319488388,221.6656190320342,218.77174938314553,213.9108889916546,204.7309425906139,208.74809681531679,216.50094812734488,212.95801932877922,208.91150242297695,204.59518379505369,197.82057608167563,185.68413384151492,195.24503265651384,195.84113225176915,201.9930443500392,199.9574896238074,191.09357771644278,194.19586773638113,190.65072885017253,201.88462665009425,213.78738474426322,204.0564536735091,195.2876483800824,201.83964257695607,209.44016515549015,209.13053520751015,205.80247909778484,208.42066638876838,200.71927613674026,213.72950080073508,207.92237790543518,206.58513784106884,206.26948838931852,206.60770350403732,216.79862511609986,210.24264016638094,206.15999996914098,192.79474770039232
7,1993-04-07 16:46:58+00:00,223.62595001121102,206.89116177762452,203.79760804336726,198.51787532634646,,189.0694620674702,208.3615832611275,218.8791118377759,221.04161325117192,206.1575110183213,214.14951204499627,214.25029229196892,210.9206980196894,205.46789187175472,203.49176069412775,210.71787785977577,219.74259126216097,209.6296263541071,202.32470838234562,197.78885024855558,192.716160319448,186.49617565900607,187.59852521728578,179.502026638711,178.40119247515196,172.9242171406274,163.29479817815997,161.3564368198114,172.76351745147738,178.89729611881074,174.65432569564197,155.4476877477352,194.49157304164063,200.78672708541706,197.9184608965045,192.18319370958665,186.5096965363169,184.56969068380613,174.23930474482916,184.77050018389681,198.74176918292852,198.62322144585195,197.01309902146417,198.3440415488125,205.15626488209975,195.24309115917944,194.96183745058244,190.60209335866577
8,1993-04-23 16:47:08+00:00,208.7061892803034,199.84128624649088,201.8625768129903,212.09709122689983,220.12607490131816,221.41205172907485,211.50066420757244,222.66902072864355,223.9353418754763,209.1720907917035,203.9178342389846,207.97327662858018,200.4065762792027,198.60467687999088,202.75477972694938,216.5656208870839,214.71156421141498,214.92075440526867,212.45913736099135,199.55978653500406,196.97143497261104,188.73011191694602,190.96195511042046,194.16620482658604,195.58606522056692,194.84394463849867,187.47471731377166,183.817923386465,182.14078768611088,183.3477076578271,190.79119160567345,182.56405004260225,187.95313779203528,207.76299666828797,198.0039947556464,200.5047644419907,198.89149931175766,205.13936539561058,201.10489232332986,209.3108075361734,202.8435463024493,198.64002135312577,207.13590023990997,196.12968789307703,208.18163783837562,199.60063327764766,197.22284568785156,192.19968924339716
9,1993-05-25 16:47:15+00:00,207.07109955881032,193.9390072966393,204.85516390033982,212.65985184976256,220.1255779179484,217.1724188994784,219.8443007445229,226.1641133878309,229.09693303780168,217.78956083828703,219.69874250459773,217.90957422533685,211.48985109821737,209.05573807716954,212.99172121311355,213.81417767841447,208.1402390161591,205.04760871198206,200.9928978114732,203.947071485856,199.016263393787,197.5816861650214,204.42496034743203,205.226298124446,207.97679807636013,202.6407319226328,201.61316187582256,199.2307341068139,204.60243336798302,205.3498175693789,210.48660072063433,204.2107565759928,199.758841441572,208.59214914754145,209.88225599694783,209.57489031980657,205.41851515087765,206.9382693299397,209.58832074625133,220.53187107065168,211.66000170363785,210.71098284741728,213.8455882009791,212.57824292509233,217.73351486831376,211.48451255382196,201.7585743314637,185.61423161729428
