,dates,chi0263-0000,chi0263-0001,chi0263-0002,chi0263-0003
0,1985-07-27 14:08:29+00:00,256.7672197612379,262.894850054345,256.17932433553193,257.0908712695988
1,1986-02-04 14:05:35+00:00,261.10123152802413,265.82491175020266,264.18701776379567,259.0351017125935
2,1986-07-30 14:00:52+00:00,253.48309971266264,269.38513915270005,252.5563597125439,255.2784551364495
3,1986-08-15 14:00:17+00:00,,,,
4,1986-08-31 13:59:41+00:00,249.31046562766184,258.2878555537748,251.64399299348386,253.81700776428872
5,1986-09-16 13:59:10+00:00,253.42728588867575,258.0024743175519,249.9529189400828,253.6006849839185
6,1986-11-03 13:57:34+00:00,257.8955549389028,254.7078201068018,248.08002912613634,253.147443019438
7,1987-01-22 13:58:34+00:00,254.50348184939634,254.02488716025982,249.16147925888146,256.6470514026877
8,1987-02-07 13:59:09+00:00,251.57207843075423,258.8223330709058,248.862772873833,253.25224880068498
9,1987-03-27 14:00:57+00:00,266.3396576769722,268.9812550830086,262.02118222916613,263.17963337484997
10,1987-11-06 14:06:32+00:00,247.3508523997472,249.17568145166672,241.4033468713062,247.78411156897818
11,1988-06-17 14:09:14+00:00,251.7621690921493,257.0691546427365,251.28503638059678,255.07359642423572
12,1988-08-20 14:09:24+00:00,256.01248804157603,264.92942037535335,253.9492001178502,255.34778902538355
13,1988-09-05 14:09:27+00:00,257.11942025030373,264.4150866240152,248.83503534523948,257.3508335604079
14,1988-09-21 14:09:22+00:00,,265.5607317040201,241.56422240834667,250.81649993435042
15,1989-05-03 14:07:25+00:00,248.90146016968268,258.0044945277028,244.52400956991565,248.35492917930395
16,1989-08-23 14:05:11+00:00,259.0850895161169,267.9431074996654,255.83496091027533,260.483827149483
17,1989-09-24 14:04:23+00:00,258.10353789995906,266.7285579827834,254.55381059054415,258.99507633137574
18,1990-04-20 13:58:53+00:00,252.21334403827342,264.4738576329426,255.73632706652066,265.1493669716822
19,1990-07-09 13:58:47+00:00,248.28030359712997,256.1754852548272,254.12855716291628,251.87238554769073
20,1990-07-25 13:58:43+00:00,254.3561022131354,260.8709196845787,257.1148507840805,256.9453002457757
21,1990-11-14 13:58:09+00:00,255.99191734851192,258.34836700059316,250.3406399077063,257.9422650253169
22,1991-01-01 13:58:31+00:00,259.8528056697827,262.22821218768684,258.9064973063018,261.2099454385614
23,1991-02-02 13:59:12+00:00,257.3728222935858,266.0552322364895,258.8691197970727,263.1977023202118
24,1991-07-12 14:01:52+00:00,252.50298555027842,257.8863477066027,250.45434903404745,254.21005347391653
25,1991-09-30 14:02:37+00:00,250.7055272331838,260.78386615426825,250.44859668331497,254.18591776628062
26,1992-02-05 14:02:52+00:00,256.0858829470201,254.35360493644845,261.04634782318226,256.8298273639751
27,1992-07-14 14:01:40+00:00,249.56441117739973,251.79783805479718,249.13241202691236,251.22799104398567
28,1992-07-30 14:01:27+00:00,247.80436095657913,250.27795096032037,249.49669754203418,254.6006324037989
29,1992-08-31 14:00:57+00:00,245.03249129476208,245.0150047412407,244.34420560355318,251.67629131748203
30,1992-11-03 13:59:54+00:00,245.544296232027,247.37476501931425,237.0408447637493,248.07745964757265
31,1992-12-05 13:59:51+00:00,249.8296966086153,246.2128429397324,243.19465295831034,251.38169623591037
32,1993-05-30 14:01:12+00:00,258.1432642180978,266.18980430375007,254.32432757860533,258.0039782389591
33,1993-06-15 14:01:10+00:00,254.9845933191806,255.8437925931194,253.47355217282558,251.21565330914729
34,1993-10-21 14:00:47+00:00,257.99349562174274,258.1934728152404,254.2844342704157,254.82763360451625
35,1994-02-26 13:59:30+00:00,258.78026784084267,261.672535264349,254.39034942122876,256.477202954976
36,1994-07-04 13:57:05+00:00,251.74822017597089,254.0240760639988,258.712963582954,253.8087996890936
37,1995-05-04 13:46:45+00:00,256.7146699769167,263.5946431224821,262.19706017669006,258.6902807797933
38,1995-06-21 13:44:33+00:00,244.16182195764864,248.04662665727028,244.8704804258896,258.13501319237423
39,1995-07-23 13:43:06+00:00,251.48645141657792,259.2996236696778,253.6717545761337,258.3514267552784
40,1996-01-31 13:43:05+00:00,253.55099756161724,254.47627699223256,247.4731602887567,253.36287370491493
41,1996-04-20 13:48:17+00:00,262.2912040700412,263.6865204828191,260.27017459756667,264.3925604572271
42,1996-08-26 13:55:17+00:00,262.8392932326589,268.72730673125125,257.8695851896405,261.3543512541251
43,1996-10-13 13:57:52+00:00,259.8591177271514,261.3836855488236,255.08607447682036,254.06656611078674
44,1997-01-01 14:01:42+00:00,,264.49771299462725,259.5111381695396,263.6287189964733
45,1997-02-02 14:03:10+00:00,265.5289864889392,262.19658461746957,253.3283808968867,261.15720551734563
46,1997-06-10 14:07:56+00:00,264.60545310436197,263.98975639563065,261.6898340044773,264.4110194358935
47,1997-06-26 14:08:29+00:00,257.53892478198026,256.61111520473366,250.38622429094778,252.40960317200222
48,1997-07-12 14:09:01+00:00,253.18846626138225,257.907973157737,256.0545159944201,258.2984826986403
49,1997-08-13 14:10:05+00:00,250.83624973575488,250.9936018183509,250.03453669205584,250.7849842033838
50,1997-11-17 14:12:43+00:00,255.6246690724342,257.1184166419214,248.08299852839008,244.80093792520168
51,1998-01-20 14:14:14+00:00,246.82659383331745,244.1625445577903,245.8955261975309,245.27138820408513
52,1998-12-22 14:17:42+00:00,249.08161549296238,244.68516514223595,248.91642880333492,250.29032395329804
53,1999-03-28 14:17:25+00:00,255.90306931730527,258.191303533708,252.93041814177238,258.45538261260737
54,1999-07-10 14:31:26+00:00,259.93548506921985,263.77085534775364,259.34683841011474,259.4372305868915
55,1999-08-11 14:31:32+00:00,234.30609016292286,,,283.86873090401133
56,1999-09-28 14:31:39+00:00,254.60211634086548,271.93608551699475,250.94002910626244,254.36828922814746
57,1999-10-30 14:31:32+00:00,,267.03687230779985,261.55803055340755,264.2814335545477
58,1999-12-01 14:31:26+00:00,264.3054750182066,265.9805139256638,262.9855820270579,264.2837435977014
59,2000-03-30 14:13:02+00:00,257.58057402708965,257.68485296457914,254.47263730557322,253.20435881977525
60,2000-04-07 14:31:04+00:00,257.61200766230746,264.7614243476245,255.25233855015665,258.56555425939086
61,2000-04-15 14:13:13+00:00,257.09061174707045,256.7219261383312,250.7275828463435,262.9225870451331
62,2000-05-25 14:30:37+00:00,263.951698683889,267.85726814689707,260.0670823816535,264.0292067851774
63,2000-06-02 14:14:44+00:00,260.86770847049837,264.79924987435686,257.2638632125669,259.83284901635756
64,2000-06-18 14:15:05+00:00,256.238861856705,249.6946571819725,248.61190770087418,250.98628857765817
65,2000-06-26 14:30:21+00:00,261.0718311557586,263.8837477771659,254.6369536707223,258.5716000530968
66,2000-07-12 14:30:08+00:00,255.08773120765133,265.69424622965425,252.80022909574924,253.06871514493085
67,2000-09-14 14:29:15+00:00,252.9572413641644,268.1049102757559,257.2858825901192,260.26755747391996
68,2000-10-24 14:17:22+00:00,251.3277703429257,259.7898059988488,247.56715651049302,251.77317712259708
69,2000-11-09 14:17:30+00:00,249.2397088986271,250.3050444124712,245.93850134908962,243.17491373672686
70,2000-12-03 14:28:59+00:00,,258.3231144414133,246.63945279695108,250.64614716380257
71,2001-02-13 14:18:40+00:00,262.79039062759256,268.8222943603837,262.7617037079245,266.0866760657462
72,2001-03-01 14:18:47+00:00,251.71691980650053,262.9388483476304,259.0150205430251,256.1507428886895
73,2001-03-17 14:18:47+00:00,257.55961361622013,257.9416441969726,254.9987886630434,251.821174298917
74,2001-04-18 14:18:38+00:00,258.611552363005,266.5264553179555,263.14239979688466,261.95487445208715
75,2001-06-29 14:27:59+00:00,251.12926386695068,253.22978588136198,244.76423289043382,247.642694320001
76,2001-07-07 14:19:03+00:00,249.72464131673905,255.0477465236318,244.23430032340812,251.03175437624145
77,2001-07-23 14:18:59+00:00,260.91361832888373,263.4945785272215,253.47597961599428,258.7759312525121
78,2001-07-31 14:27:48+00:00,252.33995150847568,258.2749990970949,250.91391338847208,251.01378867541217
79,2001-09-09 14:18:49+00:00,255.1629408559627,262.72510306289564,248.33636660903923,253.3810193796637
80,2001-09-17 14:27:07+00:00,260.615899145332,260.7164897795116,253.45476757417717,259.5206474638656
81,2002-01-31 14:17:31+00:00,,253.35530767161717,253.37262069210672,247.31018340492741
82,2002-03-04 14:16:51+00:00,264.1931319690232,262.4498521747774,260.1313513185493,261.5188247310099
83,2002-04-13 14:27:28+00:00,260.76231941142214,260.9294162161102,261.21371357648263,268.2323905525686
84,2002-04-29 14:27:29+00:00,256.58856634226555,260.1470087447161,253.75388960476823,260.14776842376307
85,2002-05-31 14:27:16+00:00,268.7676472417008,270.83495885380484,267.6220155267325,267.18491586394657
86,2002-08-19 14:26:47+00:00,259.28428756069314,264.3224847438399,256.63328833660887,257.9345737941056
87,2002-09-20 14:26:25+00:00,248.37915761291902,255.7154418022364,248.83590077295793,251.5845651617403
88,2002-10-06 14:26:21+00:00,255.8657121723383,254.98711205336807,256.398302220032,253.78727900864627
89,2002-11-07 14:26:32+00:00,255.31490363291823,258.604432662896,259.2327119680326,258.77432448133993
90,2002-12-25 14:27:00+00:00,252.5798363363412,251.03048159008333,251.34290369337026,247.19916431520355
91,2003-01-26 14:27:09+00:00,258.2346599588355,270.020432098684,267.928099458943,268.8023313494344
92,2003-06-27 14:14:45+00:00,257.1783260568251,261.7024305578759,256.2457000328132,256.9419345081567
93,2003-07-29 14:15:20+00:00,247.884405288662,254.38813138158062,251.71094800655513,255.56263665087747
94,2003-08-06 14:27:02+00:00,253.86433824585328,,,
95,2003-09-23 14:26:51+00:00,246.64340088660288,265.5616653095342,259.0992296644181,260.1541409124282
96,2003-12-28 14:27:33+00:00,244.31095788724198,249.59375159598463,,
97,2004-02-22 14:17:37+00:00,256.0528265341216,258.51218121031167,252.93471806594687,255.02129100084588
98,2004-04-26 14:18:39+00:00,254.7768444302705,259.9484603561843,,
99,2004-05-12 14:19:07+00:00,250.69952575979912,257.3683107252635,252.9202048463162,256.34851040343017
100,2004-05-20 14:27:50+00:00,257.312460742374,266.41215206913023,262.36136279256084,264.4495824808404
101,2004-05-28 14:19:34+00:00,262.52130686524345,268.42823169275283,259.043665537346,268.0142781899666
102,2004-06-05 14:27:45+00:00,257.58600468269157,259.2830606982906,254.53459560323353,257.2156638727103
103,2004-06-29 14:20:32+00:00,250.05808246233315,256.9377567664942,249.8782783599459,253.01993638979653
104,2004-07-23 14:27:34+00:00,252.9445343889121,,,
105,2004-08-16 14:21:41+00:00,,,260.353436814041,234.93554227992064
106,2004-09-09 14:27:20+00:00,263.8681712722078,263.899358446727,258.54570333690265,261.00564215090566
107,2004-10-11 14:27:11+00:00,250.8214665286582,237.27148995539883,,
108,2004-11-04 14:23:34+00:00,253.95333660345756,268.035185495617,250.5302427685709,261.0019303030833
109,2005-03-12 14:25:34+00:00,263.1204693011571,263.1722991823875,256.643485997745,255.99956345049335
110,2005-04-13 14:25:46+00:00,251.2446346508114,259.1564793025596,250.25679761642738,259.8539650071781
111,2005-04-29 14:25:50+00:00,255.55912511176638,267.6342758227201,262.17347259245963,259.453035913975
112,2005-05-15 14:25:57+00:00,248.2899446367964,253.6279372179921,248.87076046482915,251.58161466690973
