,dates,mex0490-0000,mex0490-0001,mex0490-0002,mex0490-0003,mex0490-0004
0,1986-04-21 17:30:52+00:00,220.25487626689215,226.5187613769259,230.02855913517243,218.47902468325307,229.28804627183052
1,1987-06-27 17:30:26+00:00,222.59657058497712,223.67213925092148,230.98678866463666,217.3085577508432,229.03616004751905
2,1987-07-13 17:30:44+00:00,228.04994591055365,230.35524224306488,230.57314333499534,221.69601206724636,223.52194925577618
3,1990-05-02 17:25:42+00:00,243.61041097233237,243.03309769860732,243.09315662145622,234.62554524035966,247.5703596535511
4,1991-04-03 17:27:15+00:00,221.3667720702843,229.2129170273948,221.39570189169618,221.70026963075898,230.36053728314053
5,1992-08-27 17:27:58+00:00,212.84800425840206,212.11666659567436,219.21662072562359,214.43122323262506,217.11751972571847
6,1993-02-03 17:27:27+00:00,229.26598674018572,233.896569333352,234.29963272083936,230.55443455244978,239.35874477182324
7,1993-03-07 17:27:44+00:00,207.1306831186036,210.75052150951,209.617981705496,211.9607388768873,212.60798734970467
8,1993-04-08 17:27:52+00:00,217.1511450201698,223.3504584441843,217.23344818019189,216.77229377860698,210.11186729918631
9,1993-05-26 17:28:07+00:00,227.88873494516452,231.27723623220402,228.65818313388777,219.73317561508986,229.50140825421232
10,1993-06-11 17:28:08+00:00,234.69060125287217,238.92178773883842,239.66390335322643,227.49430752952088,221.19558465994243
11,1993-06-27 17:28:02+00:00,233.69734237732436,236.62042855193417,236.88374163709565,218.33559222322864,229.4216620216701
12,1993-07-29 17:27:58+00:00,231.1243449956171,232.2072507994176,236.8921695888934,223.95081282809429,227.57046490340326
13,1993-08-14 17:28:00+00:00,220.84095902673397,221.97843292879725,229.7961515990039,218.77350163458811,220.88669584077684
14,1993-10-01 17:27:52+00:00,218.019642373302,220.2514865395391,225.3752756484152,219.26972887637075,218.78688659494344
15,1993-10-17 17:27:46+00:00,205.44550668802634,206.93630749184487,215.1373585390399,212.3606380218693,209.7366189456933
16,1993-11-02 17:27:40+00:00,212.99487144279783,216.0748127035395,221.9377364799336,214.351524769246,217.98995393302505
17,1994-01-05 17:27:08+00:00,229.2545535685824,233.67522515398892,232.3623484250228,224.27517907847272,226.80291555235226
18,1994-01-21 17:26:53+00:00,239.3771001556299,238.45963426895293,234.6495276601995,227.11138019350008,242.7707698900158
19,1994-02-06 17:26:45+00:00,232.5672891108743,228.8467201547323,229.08692845880137,222.68199362407637,238.35321851509786
20,1994-03-10 17:26:16+00:00,224.61813473979674,223.9900997447356,221.37811531276245,218.11473301405013,225.75791031699833
21,1994-03-26 17:26:02+00:00,218.2277341303885,218.16165344887293,221.70924665529395,211.60330005887639,218.07050101618367
22,1994-04-27 17:25:26+00:00,211.74237890564257,209.48294243513442,201.18108530615822,184.51688837904072,191.04890433428105
23,1994-05-29 17:24:52+00:00,229.6814686507903,234.04738951046915,229.89734624317487,217.29111590900416,228.05699419446964
24,1994-06-14 17:24:32+00:00,229.4497472764989,227.0514593862449,227.40085250887566,219.2944242907041,229.3050771241281
25,1994-06-30 17:24:09+00:00,233.6275599880258,232.66408172521272,234.0493081582926,229.10581116941057,247.49639116025142
26,1994-07-16 17:23:43+00:00,235.25501574799625,233.4057872435389,234.75325923377915,227.39128172830485,229.44406535033102
27,1994-08-01 17:23:15+00:00,233.02563703759444,227.0569062335611,235.4913376437968,225.7567329487161,229.19295090495862
28,1994-08-17 17:22:51+00:00,219.5995171945088,228.6829702670318,234.03435980301597,237.68075482986688,226.20045020103473
29,1994-09-02 17:22:28+00:00,223.54588407895363,227.90784430930515,233.53258634286937,223.12697870542084,219.53961332502695
30,1994-09-18 17:22:03+00:00,224.46695717006293,224.76244263686073,232.77993482188222,223.1590828501228,222.87044524580165
31,1994-10-04 17:21:36+00:00,214.43710124971926,219.02249339555573,220.26257863511654,213.97776455930776,212.3125228612884
32,1994-10-20 17:21:05+00:00,219.40688509400678,217.06005380605654,224.02764041678103,213.7849369597958,216.79632735030364
33,1994-11-21 17:19:57+00:00,223.0605308044768,224.05007903927867,223.07819971743402,223.16222320638627,217.8415978419267
34,1994-12-07 17:19:29+00:00,229.28106726176293,219.87203876380704,227.8864380283937,224.59478038099604,224.96367008035008
35,1995-01-08 17:18:25+00:00,227.75295400313743,227.87449408195596,223.67533531576305,222.82192703056774,233.75066600518224
36,1995-02-25 17:16:33+00:00,226.8944627871283,230.58996001643825,227.8566758993929,216.20642402867324,232.79567117831078
37,1995-03-13 17:15:54+00:00,215.86578590435565,217.18441782038357,224.9182142550313,224.64406412914477,233.26227125623305
38,1995-04-14 17:14:34+00:00,220.15977256290603,220.8159520834741,224.8065551981958,224.86051888956752,228.7418510820347
39,1995-04-30 17:13:52+00:00,220.99388692890753,221.24118837073743,216.85212250384396,214.3100933790154,215.7846268179311
40,1995-05-16 17:13:09+00:00,217.47753974858,217.4217371960894,217.71992543286652,213.92345236729727,218.07427936911165
41,1995-06-01 17:12:24+00:00,226.7616377945282,227.73364394604073,230.49871940861024,216.84871492260643,219.6081323661255
42,1995-06-17 17:11:41+00:00,229.87326475671617,231.18097544649868,227.3141056359924,221.39091866345,227.73005285568314
43,1995-07-03 17:10:58+00:00,220.50250782606912,229.02538016054837,225.6681503248136,210.75148477515066,217.20188859459546
44,1995-08-20 17:08:46+00:00,224.02017225289643,226.3680048627407,231.6926417303522,228.5923652354037,227.62696553080434
45,1995-09-05 17:08:01+00:00,228.89121013806067,224.18295965449292,229.94200734036338,226.7757221960096,221.26254466419584
46,1995-09-21 17:07:13+00:00,219.15115745869008,216.3517916438289,222.45602181382003,229.6932330883054,220.2264375476198
47,1995-10-07 17:06:23+00:00,212.36225638572705,216.8994645195677,226.8821425192504,220.76559372539057,216.00069676944662
48,1995-10-23 17:05:30+00:00,217.42803277386173,224.61925887869845,226.77545924611576,221.18010805342715,219.18530863777227
49,1995-11-08 17:05:05+00:00,220.76606858750557,217.9392125157072,220.6014409321333,227.11244812599324,215.57569395425367
50,1995-11-24 17:05:21+00:00,202.03094091179236,204.7964967418942,214.83704158145986,207.04628943669317,201.33070651301142
51,1996-01-11 17:08:38+00:00,229.74446527360817,220.87411364215745,224.79834781156086,217.78015686051202,221.02940133000476
52,1996-01-27 17:09:45+00:00,238.35386208337627,241.96705155817182,234.9994134253907,227.87793755773254,235.40477021081634
53,1996-03-15 17:12:59+00:00,234.3412428500312,236.27113020397204,235.31925371095997,229.3205451430763,241.75208617450198
54,1996-03-31 17:14:01+00:00,230.92879393679573,234.1718398000611,228.47772705614292,222.9787948090514,231.7780113248343
55,1996-04-16 17:15:00+00:00,223.0777569833425,227.66962670956138,217.95973950775272,217.7410363683005,235.31356954670912
56,1996-05-18 17:16:53+00:00,219.44042559432808,225.63983683397532,225.8463913621361,215.92473752405124,223.05797339642828
57,1996-06-03 17:17:46+00:00,221.99113202944397,228.27262563448082,229.96682254288496,217.0969065337955,229.20592317858492
58,1996-07-05 17:19:29+00:00,224.70858335028845,230.3047414748458,228.82992530800828,217.9685722828262,227.49717693564816
59,1996-07-21 17:20:20+00:00,229.05683693170434,233.07128157886302,234.95856495141894,231.5148936482695,229.2631976037315
60,1996-08-06 17:21:11+00:00,230.22214634547285,235.7669976177754,236.44921871709917,226.29553572612508,233.39204113432592
61,1996-08-22 17:22:00+00:00,225.94391522535662,227.54928456672835,226.86478754522142,233.8222355117421,233.7700774196988
62,1996-09-23 17:23:46+00:00,233.56194754231365,230.06762161460816,238.60425045230647,231.22439061828692,222.41920801175166
63,1996-10-09 17:24:37+00:00,227.31050013992578,229.11213624896067,236.4386749104982,229.18639815635254,221.1013473098181
64,1996-10-25 17:25:25+00:00,227.94954613589724,225.36608554901377,235.318614234258,230.10169061202856,225.31423871324802
65,1996-11-26 17:26:56+00:00,233.80757122513475,229.16462697289015,232.6371035353909,230.1262426162663,228.98512787694858
66,1996-12-12 17:27:42+00:00,211.3770221644015,220.4403487634816,223.942544979815,228.25097568335875,221.31575040832706
67,1996-12-28 17:28:27+00:00,231.3308493228721,227.87412400315748,227.94394662890625,228.34692366105975,226.2093400856961
68,1997-01-29 17:29:56+00:00,220.24214459985086,220.56301741898298,219.53116921016158,221.04590720439904,222.7556285085164
69,1997-02-14 17:30:38+00:00,230.64966827435927,235.91963532653608,230.76686827735665,225.13378433016697,
70,1997-03-02 17:31:17+00:00,233.3707555037761,238.23880925692742,230.8756367241964,232.94489021283547,245.62653775159458
71,1997-03-18 17:31:55+00:00,234.4929291790744,233.20036303349582,231.3840175725635,222.44699499466344,233.67253117982608
72,1997-04-03 17:32:30+00:00,229.30217749904236,233.55679903624025,230.8732344187157,228.87073825517967,244.41510513246004
73,1997-04-19 17:33:04+00:00,237.36864702911924,237.92333255041302,238.49846711916257,227.67283970464587,238.90304934278856
74,1997-05-05 17:33:38+00:00,229.4951575612001,223.85827004582006,226.08110909340883,220.09278475718222,227.39591472519146
75,1997-06-06 17:34:45+00:00,222.75390721394024,227.31213477851594,230.31942586291456,218.68246253492487,216.17576515636068
76,1997-08-09 17:36:55+00:00,215.93102575943396,210.41662826614703,224.7433908066081,213.31815983035577,217.27223664199227
77,1997-08-25 17:37:24+00:00,222.95614194778605,222.62994426442256,234.3645338581929,224.7518637088107,223.44906743865425
78,1997-09-10 17:37:52+00:00,227.33292325641526,226.19300258835443,237.84336872074104,230.0929373678752,222.7582674323729
79,1997-09-26 17:38:20+00:00,207.02280153342377,208.91150898174425,210.58194363509693,214.66552470349825,218.63862808644853
80,1997-10-12 17:38:46+00:00,216.7044046899927,228.86190327085887,221.19937361510375,216.97836263332016,216.9138228220486
81,1997-10-28 17:39:13+00:00,208.3152333988534,214.92795623642508,214.16332463400306,212.94902123694135,215.91437259868613
82,1997-11-13 17:39:36+00:00,204.21037616384325,204.86509193677432,205.90046623035357,195.26350380494364,206.96226502069362
83,1997-12-15 17:40:22+00:00,210.49291561351316,214.69633800135298,213.79986202060823,214.02406553289154,213.0596693638346
84,1997-12-31 17:40:45+00:00,214.1576585264607,215.402790505218,213.70759228621296,204.38301968134607,200.61647169569972
85,1998-03-21 17:42:17+00:00,223.80072864421854,233.80524996659236,228.608856619735,226.93614612146075,243.46283161870798
86,1998-06-09 17:43:25+00:00,223.52001310924993,221.69652755973095,220.8921017360895,210.60318299080313,221.36450482249558
87,1998-06-25 17:43:35+00:00,219.6561262257971,219.47535093977632,217.00155716241989,202.6688604227106,213.75977360705204
88,1998-07-11 17:43:49+00:00,225.93707980149946,224.93097933645188,222.59064750620706,217.62470735054495,220.68824043090913
89,1998-08-28 17:44:14+00:00,212.81076152872427,210.54648355165682,214.58628013915907,204.10415707904488,212.49275816042584
90,1998-09-13 17:44:21+00:00,220.7724831959213,227.72346544745278,225.05026333540545,217.23057697968184,228.8803840404388
91,1998-09-29 17:44:26+00:00,231.22188668426816,228.55369922867317,229.06986108709697,219.45635115193346,228.1247586658015
92,1998-10-15 17:44:25+00:00,218.47596314998117,229.8709492586002,231.31836275304312,223.27080000525467,227.76500519872462
93,1998-10-31 17:44:29+00:00,223.49573713604872,228.18585458712695,231.13787309914716,221.9944925647894,228.81348756898063
94,1998-11-16 17:44:38+00:00,224.64799588816925,229.81644092535936,232.62492775000413,228.32432217255382,231.92449913279313
95,1999-01-03 17:44:40+00:00,217.11205448773055,215.11577974402877,214.11387701426537,214.73548134511816,205.99341225451974
96,1999-01-19 17:44:36+00:00,217.22465174527906,208.9096954759935,215.1319013926497,212.0443926419436,223.2628091343058
97,1999-02-20 17:44:51+00:00,213.3908609191619,220.48459100269645,221.30180405538388,214.43471954241488,216.39205086286864
98,1999-03-24 17:44:27+00:00,233.54799599701317,238.1677401963566,228.25254731878113,226.43962231071413,
99,1999-05-11 17:44:10+00:00,234.94051176886632,238.5553452501599,232.76379997114833,225.46122802604322,
100,1999-05-27 17:43:46+00:00,220.1906704887165,229.25114609656754,233.62723585150195,227.0671516675533,238.68535845922898
101,1999-07-22 17:58:23+00:00,229.717438031496,231.42641856270714,233.02969683360203,224.1149568659423,228.3771837290476
102,1999-07-30 17:43:18+00:00,229.7182951239407,228.2429477267314,230.87232412731055,223.5559682880799,224.119751519563
103,1999-08-31 17:42:49+00:00,220.37773929716673,216.0536131084957,220.59498502552947,212.67846454170066,218.7840924683588
104,1999-09-16 17:42:18+00:00,222.5339600843099,217.54312829856985,227.21355887948488,215.7526473308086,211.89752409807397
105,1999-10-18 17:42:10+00:00,222.89171951494782,224.65238476582243,235.1227018103354,222.6789814167433,229.88436410063645
106,1999-11-03 17:41:43+00:00,231.61589274925117,230.87701538001534,233.40639930242028,228.85409793413123,228.63899640707717
107,1999-11-19 17:41:08+00:00,229.67515929538706,229.8811362968235,231.2396646488785,226.32084891838426,229.4603896148294
108,1999-11-27 17:58:22+00:00,217.2280989918363,219.99661752480344,226.42945956137572,216.63241802701037,219.10114562442692
109,2000-02-23 17:39:08+00:00,216.11776066143173,217.18306394463713,215.10945120354697,210.58714415592726,221.2809149825518
110,2000-03-18 17:58:11+00:00,221.55829076822738,224.6901206019868,223.79734468879965,216.33877961000894,222.97852504430324
111,2000-04-11 17:40:00+00:00,237.12946075412265,236.8548351907119,239.3707278567852,228.53802873941325,
112,2000-04-19 17:57:52+00:00,219.6598184046237,213.00102369700068,213.37192013291428,217.98114837407513,221.88742530232736
113,2000-05-13 17:41:21+00:00,237.51189885372213,233.3734990893043,234.87082518455477,223.43689093215795,230.29407001767512
114,2000-06-06 17:57:26+00:00,226.37713153209916,228.45777078733488,230.65786977810149,227.97318758825182,236.89638198499802
115,2000-06-14 17:41:56+00:00,229.2274806367878,233.0057640826323,233.0737301864346,221.30765238981957,219.55422987066785
116,2000-08-09 17:56:40+00:00,219.81663562694905,224.09473177333018,226.75547351279045,224.3111000860421,222.59240930419736
117,2000-09-18 17:43:50+00:00,205.44035604608328,204.85493900916427,216.3725716866599,215.47447723018286,216.99655246494757
118,2000-10-28 17:55:56+00:00,215.86706933791405,221.83663908021504,220.04354840796356,215.70424098047027,218.08415087230026
119,2000-11-29 17:55:58+00:00,212.6829389431088,217.20903643979148,217.56488521112692,213.28523337863476,222.1725363839907
120,2000-12-07 17:44:51+00:00,233.37985198857595,234.57320562890632,232.2571385706981,227.92723319557223,243.50688431980197
121,2001-01-08 17:45:22+00:00,228.76237902801654,228.7395428148041,224.54086845247554,224.24614748569712,225.2344660835549
122,2001-01-24 17:45:29+00:00,221.0571384595022,222.63494150569875,217.5649252499091,212.1164027111348,224.13048550457057
123,2001-02-01 17:56:04+00:00,228.94776336363182,238.12427649232743,230.80644662562426,221.16754782379007,237.78806940978893
124,2001-03-13 17:45:42+00:00,222.59723885697633,223.9914611503594,214.91234602410782,215.00840163157318,220.14801110417991
125,2001-04-22 17:55:41+00:00,226.28909899193107,224.91740521992784,223.77566162814432,217.05545530306256,229.27383100500987
126,2001-04-30 17:45:47+00:00,234.02733117086416,234.64897780092775,236.22475180105698,224.57268720154923,
127,2001-05-16 17:45:45+00:00,226.63201902052555,230.82658316923724,229.31458224088706,228.86171342353902,238.16271606818984
128,2001-06-17 17:45:54+00:00,237.50334471712392,235.2210472746379,236.56851091537052,227.3478424700451,235.5981762973919
129,2001-07-11 17:54:57+00:00,227.94435445700591,229.86153900840137,231.0003466818904,223.3181878047162,227.00439218453354
130,2001-07-19 17:45:58+00:00,234.43396094691576,234.42420890168694,233.82329071127492,225.58110130627443,226.82657989076802
131,2001-08-04 17:45:55+00:00,227.65525041835195,222.28156256095775,218.1412499970247,223.9643981725132,222.51431830542674
132,2001-09-05 17:45:46+00:00,225.59553771900315,217.16976346655383,224.2604737181162,219.6382344306221,224.4378187036515
133,2001-09-21 17:45:39+00:00,207.97647964450158,216.44646346970933,222.22439839940876,213.51626868747033,208.52195401473412
134,2001-10-23 17:45:26+00:00,228.17150128296737,223.44919901150416,232.74450448378025,222.65758703526222,222.31903720367433
135,2001-10-31 17:53:53+00:00,226.48671343416208,223.74319764534118,233.04586571209734,228.45894548891624,225.02237241296052
136,2001-11-24 17:45:09+00:00,229.08963623839173,229.09770924614824,231.84631539952238,230.6827623584657,233.91629091064715
137,2001-12-02 17:54:06+00:00,221.65568577297273,219.8371622781302,227.75477460288218,221.29288067344083,218.41617418226483
138,2001-12-10 17:45:02+00:00,230.03901891019154,232.55891081609587,229.8861696034047,226.74442574810854,242.0379901826679
139,2001-12-26 17:44:54+00:00,225.7248999099178,230.88194631298174,225.74243475452602,239.34695372908635,245.95422437392062
140,2002-01-27 17:44:32+00:00,228.7049893597271,231.0958466569689,233.86130967755963,230.65014724731265,230.173363643367
141,2002-02-12 17:44:12+00:00,229.60116576745986,216.6654813560422,215.9226225675681,214.93597501719603,218.5647986811445
142,2002-02-20 17:54:26+00:00,234.00234600668068,242.2617001850918,235.67243664618937,231.22616263703236,
143,2002-02-28 17:43:52+00:00,205.96202575306793,201.08215748209705,199.1912187873241,197.96143301365325,207.58202102226798
144,2002-04-25 17:54:23+00:00,236.2386959022667,230.67385638080316,228.8293101715915,223.132035700848,229.01841908664414
145,2002-05-19 17:42:25+00:00,237.17358356747337,236.26281595428685,239.22355519700145,227.69013728005115,245.89519103130183
146,2002-06-04 17:42:09+00:00,235.21120380135696,235.36753991624326,237.08834639959292,230.94146701186907,243.2801404941661
147,2002-06-20 17:41:40+00:00,234.59028151731252,232.13871663775586,237.83060032466665,237.42951423814256,246.53759747234022
