dates,sar1372-0000,sar1372-0001,sar1372-0002,satname
1986-05-12 09:31:17+00:00,210.46,,,L5
1986-11-04 09:25:25+00:00,214.95,,,L5
1987-09-04 09:33:07+00:00,201.19,304.54,191.09,L5
1991-06-27 09:29:37+00:00,215.12,343.57,196.30,L5
1995-05-05 09:14:35+00:00,214.19,328.25,202.17,L5
1997-05-10 09:34:43+00:00,187.68,343.49,184.72,L5
1998-02-06 09:42:29+00:00,182.51,,187.72,L5
1999-01-08 09:45:34+00:00,,,157.06,L5
1999-08-12 09:59:25+00:00,,,159.97,L7
1999-08-28 09:59:28+00:00,191.09,321.55,179.70,L7
1999-10-15 09:59:30+00:00,188.31,242.40,175.72,L7
1999-11-16 09:59:25+00:00,187.65,244.68,174.03,L7
1999-12-18 09:59:28+00:00,,256.80,158.19,L7
2000-01-03 09:59:21+00:00,186.59,251.23,190.00,L7
2000-02-04 09:59:18+00:00,,239.61,160.94,L7
2000-03-07 09:59:06+00:00,200.00,,184.84,L7
2000-04-24 09:58:51+00:00,,235.47,152.17,L7
2000-06-19 09:42:59+00:00,206.23,,192.19,L5
2000-06-27 09:58:13+00:00,162.16,244.40,166.59,L7
2000-08-14 09:57:37+00:00,186.45,240.72,172.97,L7
2000-08-30 09:57:26+00:00,193.95,,185.00,L7
2000-09-15 09:57:07+00:00,195.74,,186.95,L7
2000-10-17 09:56:41+00:00,180.48,244.61,170.36,L7
2000-11-02 09:56:53+00:00,189.43,253.42,174.32,L7
2000-12-20 09:56:57+00:00,184.50,249.26,189.58,L7
2001-02-06 09:56:56+00:00,186.16,241.50,171.14,L7
2001-02-22 09:56:55+00:00,,233.64,157.92,L7
2001-05-13 09:56:27+00:00,190.84,244.14,188.98,L7
2001-05-29 09:56:18+00:00,203.48,,189.96,L7
2001-06-14 09:56:07+00:00,189.87,242.24,195.99,L7
2001-06-30 09:55:52+00:00,182.25,239.41,167.61,L7
2001-08-01 09:55:40+00:00,193.62,,200.89,L7
2001-08-17 09:55:21+00:00,189.49,241.85,178.19,L7
2001-09-02 09:55:11+00:00,,,208.22,L7
2001-10-04 09:54:47+00:00,194.95,244.15,174.47,L7
2001-11-05 09:54:55+00:00,187.75,242.36,173.63,L7
2001-12-07 09:55:05+00:00,,239.41,148.31,L7
2002-01-08 09:55:16+00:00,187.16,250.21,174.15,L7
2002-04-14 09:55:20+00:00,,236.89,151.32,L7
2002-04-30 09:55:22+00:00,189.05,248.86,175.86,L7
2002-05-16 09:55:15+00:00,206.82,,201.80,L7
2002-06-01 09:55:09+00:00,192.59,255.82,196.94,L7
2002-06-17 09:55:02+00:00,197.30,,201.29,L7
2002-07-03 09:54:58+00:00,184.78,246.92,172.79,L7
2002-07-19 09:54:50+00:00,186.78,255.91,169.81,L7
