,dates,nzd0250-0000,nzd0250-0001,nzd0250-0002,nzd0250-0003,nzd0250-0004,nzd0250-0005,nzd0250-0006,nzd0250-0007,nzd0250-0008,nzd0250-0009,nzd0250-0010,nzd0250-0011,nzd0250-0012,nzd0250-0013,nzd0250-0014,nzd0250-0015
0,1999-09-20 21:59:20+00:00,134.11974026672593,124.28542792051788,,,,,130.97829494973368,,115.91932402260669,,,,,,,
1,1999-12-25 21:59:16+00:00,173.0566228786776,148.83934382535796,,,,184.17171704239595,169.82642693733112,,162.0823536070992,,,183.05918957955183,,,,
2,2000-02-27 21:58:40+00:00,189.48636704866917,170.58957167413666,164.1731160364772,,203.047824536017,200.41111371624413,179.60128421850587,173.8283635347191,,,,188.80841014747736,,,,
3,2000-03-14 21:58:35+00:00,,180.5066197990622,,,163.39262259020515,187.46409323216136,185.2973360889438,209.65441759016886,,,,,228.05179510467198,242.65600520516801,,
4,2000-03-30 21:58:33+00:00,189.4817940387642,168.61018446308879,163.9489686771098,152.54229903519155,,181.0097064368892,181.54335907742674,187.85964389022288,190.98766571535236,,,198.07686543499995,204.40406392031275,211.5567616561699,215.8864655811547,
5,2000-04-15 21:58:19+00:00,187.33140280383398,176.08476372968272,165.3240494450971,163.59642685274022,,186.419304436381,175.46329183447304,,,166.015636449604,,176.74241219462903,,,211.50347850526603,
6,2000-05-01 21:58:18+00:00,187.2831055682855,159.17129214876897,,138.2990399370885,157.16868826568594,173.41872844274081,163.75824765266185,,,139.64711690893378,,,,,,
7,2000-07-04 21:57:38+00:00,170.966637680679,159.99858300882667,144.95413682799455,128.62584956353717,148.1130849382232,,148.4854222150221,,141.12017377187158,154.6387277673656,,,,164.53135828074667,164.51290595925764,
8,2000-08-05 21:57:32+00:00,148.07270147218267,134.54185305104386,126.50787269673232,,150.55711893628313,,131.78123290310026,,129.49096567550268,104.95617761755813,,,,136.949950984269,153.40049320430472,155.70017156976454
9,2000-11-09 21:56:45+00:00,181.16985022590563,167.24439875971964,161.98446052904933,167.3816983362718,176.48558141889575,,161.196058887097,,161.6073672036871,,188.00979172128635,184.69780482984527,,,179.6132497363622,182.44399220669865
