,dates,mex0573-0000,mex0573-0001,mex0573-0002,mex0573-0003,mex0573-0004,mex0573-0005,mex0573-0006,mex0573-0007,mex0573-0008,mex0573-0009,mex0573-0010,mex0573-0011,mex0573-0012,mex0573-0013,mex0573-0014,mex0573-0015,mex0573-0016,mex0573-0017,mex0573-0018,mex0573-0019,mex0573-0020,mex0573-0021,mex0573-0022,mex0573-0023,mex0573-0024,mex0573-0025,mex0573-0026,mex0573-0027,mex0573-0028
0,1984-10-22 17:47:12+00:00,210.66884201905373,216.629929104857,213.9550945441165,209.64277542159743,211.66949037485796,219.4739525164839,203.2032095164102,194.36822050398172,188.11764634862882,181.87521054443414,178.41241955116206,182.83267378950595,178.77759362713795,,193.90083463423778,199.10969169086368,195.4025010173511,199.9354997058985,198.59851015804796,216.4093601320089,252.398391592502,240.86728179139357,219.06028707698474,224.2991150723211,225.20796876148762,234.88541058113316,231.96437347068178,230.7378853022396,231.2036850838081
1,1984-11-23 17:47:03+00:00,216.06653448492918,210.74393151087918,213.03049963344105,205.49901457389157,217.1271946012006,224.49584053659007,199.79064999927454,167.92754946269915,172.8633908811011,158.71555182371046,,180.7652846966294,188.7616269977941,,192.86771287609724,201.6318845606041,190.39780925458902,195.29790498899263,190.00866057697596,216.80465846144486,232.37565018868867,222.80414770418173,218.0652386575895,225.08633101123144,221.72023660901974,225.528909687527,226.26462059760115,225.93800665766767,231.26437444535583
2,1986-04-03 17:42:51+00:00,230.11100794392235,231.07714753643648,227.36941827633382,215.60330652924105,223.64341314911775,234.34378947629406,217.975634533036,216.71249034883556,223.74455990166024,211.14920114979594,205.98734915783692,215.78033109024437,214.02124116417343,222.13026513489135,220.9595030558943,224.5372473483368,213.30809778382508,200.10943336417915,204.08815527513434,227.15580375306212,255.408001535679,240.78644618348827,235.3272543819694,242.27349167645713,248.8457476869693,247.43547782836865,245.41525278491406,246.76150792923252,251.06310980412522
3,1986-04-19 17:42:29+00:00,230.52425585473748,233.39312948701453,228.9128865385223,216.4875463417545,226.38675054460302,230.60202826385267,223.4252131260587,221.38926459169207,224.7754521799027,211.44715211551977,213.54497251068295,222.9266660813945,217.93376926581342,223.4450060639473,225.1504106980619,227.8959122918482,216.04744765010236,208.57580231312832,210.7451752665439,232.49145798100807,263.65354178761913,250.18273523053463,239.63110821710887,246.89915457686837,248.78563350063394,249.6333333308798,247.1889838936233,249.5883273881817,249.82759730700505
4,1986-05-05 17:42:06+00:00,215.67852581841126,218.40198086829506,208.50561038518967,206.54329928203848,214.590443418936,224.47548871611983,209.39111047924848,202.03287619014506,204.1976329033962,206.74874797606532,199.5638331306058,211.98417380481374,204.11657317726193,205.30549505257432,208.65489839163268,208.6813279844694,201.08112267074026,207.94781857721753,201.67664550768362,220.3166951721497,237.20709589071288,231.45928239882463,220.19480410848243,229.492919671528,232.63035406156317,233.8013014176418,236.54491049087028,241.18211993101656,243.57169024729794
5,1986-05-21 17:41:39+00:00,209.3874619390793,210.97886423307722,208.1200671861108,203.02829798433808,212.1922813114589,224.34426904578368,210.5902902769877,190.03394526843255,196.70096090452307,195.17884960354212,194.1081462335343,204.1292545572166,197.66959573594644,193.6160316818268,204.3959574359376,204.85954994222848,196.9340580519686,200.44489400978523,196.84606131042375,208.67444695998134,240.09817798604553,205.2670886276821,213.7060838857558,222.45261520391625,224.82916101027507,228.42263484332855,234.2006257148222,243.74286546438455,265.4155511064583
6,1986-09-10 17:37:51+00:00,206.97962833794142,212.27382422191369,208.55944844070416,206.4631250761898,219.13354632898586,229.60003843621885,233.29299109089158,191.9892285926022,195.5991340031431,187.5181142409275,184.5566673938208,185.77492948414866,185.6367782027183,196.5276428141074,199.4991434269887,202.1255181586329,199.44712164617417,203.4629698739759,205.86876635013954,223.09866924563377,245.5056878223909,206.51007024340967,205.76419123034336,217.3224777304534,229.14939840851034,235.6264845931037,234.87723637775065,247.39829363525405,273.7831128247467
7,1987-02-17 17:38:03+00:00,213.4261065149851,219.5493914505738,212.2364539515701,207.80101099719863,216.24881952660772,216.97291789954414,202.97685825504368,183.06166082096237,183.19944238405438,181.07506917174354,170.90978434157543,181.39241014078362,180.78277902463282,175.56741289467038,,200.2379968974381,194.00108010334276,192.1060561040115,192.33672033793616,213.49460793539703,,192.817908472702,213.56291747484454,216.9536508434163,223.0521574366334,231.30589145014935,229.81379827389392,225.8346610307377,231.22773681079593
8,1987-04-06 17:39:49+00:00,223.91891805713718,226.89357103813762,228.608306655851,222.38876277036218,223.69195680004543,223.58810128725466,215.43112634938532,216.38956331933966,219.7009149459316,207.37160424231422,198.30209411175443,214.04251385683972,210.6209711505919,217.23560249385838,217.96838235166112,216.87926557398097,211.41947659673954,207.68544579252878,214.1496620869968,230.89542613906818,262.5237941714889,245.88400374890844,225.0113452322224,222.2087785180651,232.31968966731426,240.3204528733406,245.78207822875746,247.77593581560498,257.35757622315066
9,1987-04-22 17:40:20+00:00,225.6651381176782,224.10146686886276,223.5537379714497,226.4486060445836,230.5625128015825,236.5961546752334,233.17394882264793,225.72673913511392,222.81960637440756,216.67263407488804,214.44435115994435,225.05822708958053,214.62779787530832,223.57529329894805,223.21720870008687,227.95420590863066,218.874482441044,211.07187873159512,212.50156731703376,223.16719081913604,251.14355704280558,238.65387432672208,242.32117587446822,244.5538856008273,248.37466778024876,251.89008714357018,249.64779952984787,250.68806744477206,248.2906784886187
10,1987-05-08 17:40:48+00:00,216.47392456489882,217.43541930557834,213.86608020812625,209.43730685438447,216.81543346711211,221.45167045513912,209.54923887143738,207.62228983325238,208.50294233520572,201.21306362811563,,201.22605162432265,191.8761424257543,194.9902441857527,191.6213961541378,200.5275669856157,192.91365424694158,195.07736369741193,201.55914583097208,211.3663213705355,210.5065915001035,228.59680740880304,225.86018464538208,236.55501993020846,236.30588881979196,240.479807944065,242.72623413961725,247.31205204078458,262.42896971556854
