,dates,chi0459-0000,chi0459-0001,chi0459-0002,chi0459-0003,chi0459-0004,chi0459-0005,chi0459-0006,chi0459-0007,chi0459-0008,chi0459-0009,chi0459-0010,chi0459-0011,chi0459-0012,chi0459-0013,chi0459-0014
0,1986-08-15 14:03:05+00:00,44.98936622082252,61.82753559565962,,,183.01606235620693,183.31989718417375,192.97868875968865,176.865181148395,,,,,155.08844106745806,169.92039457765608,177.56410472352903
1,1986-10-02 14:01:27+00:00,,28.55781365662469,,,,,,,,,,,,,
2,1986-11-03 14:00:21+00:00,31.1619556262643,73.92303169060045,126.41333514016965,155.2490555146541,174.70991288831664,185.85013945183798,178.53208944922628,176.85468479842197,157.74630402174802,168.92232015312422,167.490390692539,166.09012247443812,161.70601412083994,184.24638914463105,180.07674826743136
3,1986-12-21 14:00:25+00:00,41.9876325078923,84.2488787261022,144.93031232635053,180.66981044514685,205.50243557870954,205.74200874872952,194.81265467017616,184.81898768421067,185.66026344883778,178.7612387665288,176.43089394624116,170.49304835802604,178.20392556626967,178.33370762340263,191.13023774531416
4,1987-01-06 14:00:54+00:00,36.02031942456888,74.63078565222435,138.57325709523323,178.05827550811284,203.31868267034093,195.80522318582166,192.5808678147127,184.94171755627707,176.57551459382051,160.59310858007797,163.22117439431034,156.07909598235307,156.3581915622485,159.4603735405886,188.81918296280656
5,1987-01-22 14:01:21+00:00,36.950922094533766,87.11959153225288,134.13376831959857,175.09595841041852,205.54990218663806,202.21383006520892,194.8693046057483,180.08091825391406,174.95751146914628,174.37583178598095,177.69664598224387,171.2400666105347,175.87892272230474,161.98660950227043,164.16347640145722
6,1987-02-07 14:01:56+00:00,47.64946300491207,88.75178924383806,155.16994791356313,203.2601386750616,232.9945362635195,235.7684483060513,223.08297243725062,212.05150939510764,208.49519307331894,196.6685995290693,204.13079147036163,207.3153281030986,208.86223926500452,,
7,1987-03-27 14:03:45+00:00,18.760468632101755,50.27821071491014,115.3287401898188,136.39880228826598,139.25476854871596,,,,,,,,,,
8,1998-03-25 14:18:11+00:00,34.38867745944519,57.10073484615977,101.3267689301088,149.01924541059077,173.08407004663636,198.9161300930008,220.3083980591635,222.4191498606012,216.4903569336651,221.20307970610463,227.37598220906045,211.1408508044318,203.89494241041842,211.15299243598614,208.49999614763402
9,1998-06-13 14:19:18+00:00,13.833352002185359,47.81912048199151,88.86248040130546,129.12892101185517,179.4316473678293,202.43547648388764,213.50566655233854,207.86211997421546,198.50408594614046,200.25059970444667,196.03344391558502,171.2317787812942,,,
10,1998-07-31 14:19:48+00:00,8.713809286055373,58.77361737332368,106.9712555613908,150.45543823096176,190.19601832700837,187.54011108152986,206.7147609186035,198.8483801080395,193.1377131557807,196.8981286255012,186.3958820351647,160.58797737462552,138.2229044747447,186.2859147201682,200.96911166978737
11,1998-09-17 14:20:13+00:00,19.315081859941,68.47499592374194,110.34796065951647,159.83897308586427,182.21878963491517,186.07632462659532,192.5923055393479,187.43452132872056,191.4482262536594,189.02035882479106,187.83631162606497,167.50851076813342,152.26339734737616,190.19897611494818,208.77749811430178
12,1998-12-22 14:20:29+00:00,21.268975291899245,57.023100187129806,91.31793854213703,116.58033683631926,140.16846738546417,158.34770896355047,156.58258934679495,169.13398904909104,185.06222807782177,177.03753003800298,172.89671212217465,174.62268735788567,175.20493879294216,146.60118652581133,198.2264731165065
13,1999-06-16 14:19:24+00:00,,,100.45365019157488,152.32075687263654,155.6356221103112,147.43492778815198,156.6097635286196,157.25159789987458,148.8803466001434,155.20906170088097,154.50138087741834,154.65029055336672,154.8702969328185,145.47362875247947,181.94685518743606
14,1999-09-20 14:18:01+00:00,27.71987020504955,55.90507223597341,114.06703878716831,142.8618556711068,159.58662798868363,165.63626579867525,165.25723905658066,172.17495846785923,167.34215386406046,161.40068443532004,149.496842793816,140.69811025090598,156.41233466032415,150.74348467229356,186.2551192674986
15,1999-10-30 14:34:20+00:00,49.702660204127824,,140.57652752263223,177.47843730423332,193.74322140932836,199.87813203446422,203.21020174712552,194.6525695587392,193.15589554331763,196.88404488057822,191.64522351412035,188.50454441594792,187.53624414059652,171.43848329251034,204.133755764356
16,1999-12-01 14:34:14+00:00,14.722461375886182,37.00796663866526,,,,,,,,,,,,,
17,1999-12-25 14:16:32+00:00,44.83884423086243,70.84124932457928,133.27941087774695,176.77280405329975,202.13385960283424,218.10774314439522,221.1544502419225,211.82306775067156,213.03834238866577,211.66973033528845,206.5281553651405,201.12473990717817,203.31292423239367,201.677695801479,220.63567913707428
18,2000-02-03 14:34:13+00:00,41.85098100687602,67.18431060898038,111.45410130853716,169.01859836906246,201.56963138911135,207.9624238127621,208.29736397536908,206.1218491506528,199.51137833374355,200.14954155971162,196.12232879857154,193.5349008641285,194.5587358036811,196.4286440282139,222.55700345949037
19,2000-02-19 14:34:06+00:00,41.30608627155601,72.97579653452101,105.67073462138552,152.990646973215,186.91321479372272,189.53175129919026,207.68049937602453,200.59853837828197,198.00396822035052,199.02577248975686,192.29352277942536,185.36653154549484,184.22181216360664,175.91546857679597,220.47158636346336
20,2000-03-06 14:34:02+00:00,42.97431826936054,69.150364063126,117.1795889852663,159.83852077099698,183.38369125866507,192.67101848412125,204.68897974254955,206.91793268286432,198.69887012570013,200.70852969565692,191.53380491225198,181.84697303673752,185.20802379030357,193.6575340130921,216.0770580857809
