,dates,chi0459-0000,chi0459-0001,chi0459-0002,chi0459-0003,chi0459-0004,chi0459-0005,chi0459-0006,chi0459-0007,chi0459-0008,chi0459-0009,chi0459-0010,chi0459-0011,chi0459-0012,chi0459-0013,chi0459-0014
0,1986-08-15 14:03:05+00:00,41.83045794595327,59.998693962840576,,,181.0856184104535,181.27589771219954,190.4966894008628,173.96951522976485,,,,,152.91669162848547,166.76148630278684,174.8911823371012
1,1986-10-02 14:01:27+00:00,,21.379690415723402,,,,,,,,,,,,,
2,1986-11-03 14:00:21+00:00,25.4356659146777,70.60781133126085,122.21405601833948,150.58318982373166,171.21051362012483,182.14489316787018,174.03286181869396,171.60558589613424,152.4972051194603,163.6732212508365,162.24129179025127,162.15329829772233,157.76918994412415,178.52009943304444,175.23142620378115
3,1986-12-21 14:00:25+00:00,48.67613039371638,88.12116697578983,149.83521077595486,186.11969761137388,209.58985095337982,210.0698603219098,200.06790300903793,190.95011074621607,191.79138651084318,184.8923618285342,182.56201700824656,175.0913906545301,182.80226786277373,185.02220550922672,196.78973595639607
4,1987-01-06 14:00:54+00:00,45.092265539403684,79.88296498186554,145.22601757944543,185.45023160168193,208.86264974051775,201.6753059660089,199.7088254763686,193.2576681615423,184.89146519908576,168.9090591853432,171.53712499957558,162.316058936302,162.59515451619743,168.53231965542338,196.49544505997446
5,1987-01-22 14:01:21+00:00,44.20159973185028,91.31735226964665,139.45093192029736,181.0039179667505,209.98087185388704,206.90544500700196,200.566265606497,186.72737275478752,181.60396597001974,181.0222862868544,184.34310048311733,176.2249074861898,180.86376359795983,169.23728713958695,170.29866517149426
6,1987-02-07 14:01:56+00:00,49.70988374151197,89.94466440713273,156.68092312040307,204.93900001599485,234.25368226921944,237.10166172385124,224.70187444457912,213.94022840365756,210.38391208186886,198.5573185376192,206.01951047891154,208.73186735951103,210.27877852141694,,
7,1987-03-27 14:03:45+00:00,11.095111197718845,45.8403722002674,109.70747807127134,130.1529554898799,134.5703834499264,,,,,,,,,,
8,1998-03-25 14:18:11+00:00,29.094223571628238,54.03552470058153,97.44416941237637,144.70524594644363,169.848570448526,195.49030698911923,216.14847000445016,217.56590046343567,211.63710753649957,216.3498303089391,222.5227328118949,207.50091375655765,200.25500536254427,205.85853854816918,204.02007362717353
9,1998-06-13 14:19:18+00:00,8.537004437794945,44.75281399734443,84.97849218741916,124.8133785519815,176.19499052292406,199.0084280598703,209.34425060888893,203.00713470685758,193.6491006787826,195.3956144370888,191.17845864822715,167.59053983077578,,,
