,dates,nzd0135-0000,nzd0135-0001,nzd0135-0002,nzd0135-0003,nzd0135-0004,nzd0135-0005,nzd0135-0006
0,1999-08-26 22:04:44+00:00,167.74481262083083,180.34975642891575,174.12791887931584,187.5320029378823,177.23084318133584,183.00623171290084,187.86235464258968
1,1999-09-20 21:58:32+00:00,188.91407621775357,181.59902577159494,172.17422742871125,181.4465296455619,183.62075994473224,183.5730710917394,189.2892234621475
2,1999-09-27 22:04:48+00:00,173.3597142766878,181.2702600597631,182.36986336745724,182.36314227676198,187.81781118113167,188.02127594812688,197.30473431791458
3,1999-10-22 21:58:28+00:00,193.13012738977895,181.74083634012035,174.58390738468037,182.12784897992796,186.62992627099297,184.67855266580798,186.211627422195
4,1999-12-25 21:58:52+00:00,169.78725532164896,173.0816772664036,161.96000723023218,167.8807439265392,168.56731077335408,175.88201371925516,177.37696941470378
5,2000-02-11 21:58:22+00:00,169.8587264808663,167.19668015985908,175.5645108005122,176.8562854165967,177.81517021293246,181.1458667858498,190.33914709552428
6,2000-02-18 22:04:29+00:00,177.14476774916304,175.58467681759095,171.9082025937895,182.17413230705444,173.4450304178995,172.12130441032718,181.25744151435381
7,2000-03-30 21:58:33+00:00,176.15522046208534,174.82743761575122,170.92634781351535,177.3804732238981,182.4415287914806,,
8,2000-05-17 21:58:07+00:00,162.48137758956042,179.91735274332012,176.21670463927887,182.9703054691109,181.7696112442768,184.45051078561633,192.53901823033385
9,2000-05-24 22:03:46+00:00,156.56496028546567,173.09744599808943,175.50758767928403,178.85357506126473,178.87194726464867,180.75631537662824,194.85636572634846
10,2000-07-20 21:56:59+00:00,,,,,,,
11,2000-09-13 22:02:26+00:00,,,161.8441984140206,169.41565126504523,173.47844574508963,165.43430967767986,177.2007350597156
12,2000-10-15 22:01:56+00:00,167.75282525418652,173.14706174269764,170.4046971145222,178.08595758091866,185.73770694270212,176.83407734319775,184.5557810558094
13,2001-01-03 22:02:12+00:00,165.44369551555755,171.0088275591124,166.02404911209928,172.77883019902356,168.46888564762844,175.71657584218497,174.39940318317107
