,dates,nzd0182-0000,nzd0182-0001,nzd0182-0002,nzd0182-0003,nzd0182-0004,nzd0182-0005,nzd0182-0006
0,1999-08-26 22:05:08+00:00,,164.912054946362,157.87463928722235,,154.27374468348066,149.47432588870808,133.92463263841668
1,1999-09-27 22:05:12+00:00,,153.86143504787222,150.50219027457933,,156.95671776536167,158.1676297303238,146.57703112959197
2,1999-11-14 22:04:42+00:00,207.87585100941357,,,195.24416823952205,,,
3,1999-12-25 21:58:52+00:00,,,,,,,
4,2000-01-01 22:04:37+00:00,193.53595005037883,,,173.11246362961123,,171.88500758893056,
5,2000-02-18 22:04:29+00:00,,163.75886430724543,159.37301437026488,,169.04312640879408,160.5333232493689,164.10787300766214
6,2000-03-14 21:58:35+00:00,189.99323546132555,,,143.46331618711,90.40099461239579,,
7,2000-03-30 21:58:33+00:00,181.13449085050328,,147.0311001384201,142.59071579414484,,163.45796316426745,
8,2000-05-08 22:03:57+00:00,,110.09000446847611,,,98.6668488161839,106.12154192091583,
9,2000-05-17 21:58:07+00:00,,137.2432333160798,138.09129428897762,,134.2572652286934,140.4543768225568,
10,2000-05-24 22:03:46+00:00,186.86303047667838,,156.8332467655652,158.1137095309238,,111.11142605276618,
11,2000-08-12 22:03:18+00:00,,148.62957779446262,140.60885077430675,,130.04202889253003,120.11662676771334,66.21598946824338
12,2000-08-21 21:57:02+00:00,183.78097870106848,,152.72518930739716,148.73386928401308,132.51539038430678,108.54489575214392,64.69457818794852
13,2000-09-13 22:02:50+00:00,151.43482956995982,133.7647013579731,143.2851543887247,143.58650726417798,138.54101971193745,146.72590689146776,126.7310703983699
14,2000-10-15 22:02:20+00:00,160.5693206946421,138.1526289820975,142.38676544296538,147.07084507349043,144.53537480824113,149.0640767249729,150.18799224225387
15,2000-11-09 21:56:21+00:00,183.2308128540015,149.71793366361027,144.79475604224623,148.35691804688216,157.34173783888775,164.09478472997694,
16,2000-11-25 21:56:23+00:00,165.3880601901381,143.13198035322372,,136.81021297803514,140.7414122143124,153.0024329968434,148.76259928650373
17,2000-12-02 22:02:09+00:00,,,154.60609127205856,,,157.98592324424706,
18,2000-12-11 21:56:24+00:00,162.27334565477614,136.13126836761873,,132.49530263854973,133.4085883950759,,138.59716757076413
19,2001-01-03 22:02:12+00:00,,,173.6537531508511,,,184.8057062883652,
20,2001-01-12 21:56:30+00:00,153.7157817043817,126.88284511594597,,128.63698172853972,129.66209622924913,,130.38874059944007
21,2001-02-04 22:02:14+00:00,,,154.6021112476638,162.6613127382049,,172.21891995683566,205.03556825804793
22,2001-03-01 21:56:21+00:00,,,140.1949125873363,159.35703769653267,,174.77831565176467,155.12706596604926
23,2001-03-24 22:02:23+00:00,165.5824232800999,150.00822768476095,150.6787733680368,162.59846286056268,167.1880959991827,161.38234556737612,161.13258096825336
24,2001-05-11 22:01:45+00:00,,,,,,,
25,2001-06-05 21:55:40+00:00,,,,,,,
26,2001-08-08 21:55:01+00:00,137.83887135964562,119.46897028658265,117.13969842087036,128.16278291612116,,153.58283925742273,
27,2001-08-15 22:01:02+00:00,,124.3940449710198,135.7168906148638,153.3422728905017,,139.27318674623592,163.84299060637022
28,2001-08-24 21:54:48+00:00,,,,,,,
29,2001-09-09 21:54:36+00:00,,141.19157268681028,155.4101864720274,174.08071568270103,180.1406172943844,,185.0318635853639
30,2001-09-25 21:54:28+00:00,,141.8359879413787,156.13861518145706,180.97201217919655,183.66284826880428,,187.2336689517582
31,2001-10-11 21:54:09+00:00,,119.73343013226585,135.00081599731422,153.1606527123671,160.86842833296524,,167.1527497660109
32,2001-11-03 22:00:34+00:00,150.50295795952388,126.36499547694066,,,,146.22837950118372,
33,2001-12-21 22:00:29+00:00,,,159.0301528110763,195.09687902158186,,,198.191588430611
34,2001-12-30 21:54:37+00:00,158.698006717817,133.09892664700857,,,,159.26706929235934,
35,2002-01-06 22:00:31+00:00,,152.97408225890769,155.0584665692806,196.84451127906772,,,216.0610439411416
36,2002-01-22 22:00:40+00:00,165.60960918839325,,154.89013074804595,174.73593016466492,190.71047533797673,,188.5359493404409
37,2002-01-31 21:54:50+00:00,175.4631417873108,,,,,,208.46942896894114
38,2002-02-16 21:54:54+00:00,169.95139342815085,146.50596627141928,142.76692249866608,107.5486144402225,,,189.77762163409372
39,2002-02-23 22:01:07+00:00,127.54805934380788,116.84885341284053,123.4542134354642,134.6275127227535,147.5143465855378,105.78390750395369,
40,2002-03-11 22:01:07+00:00,175.343356104195,159.78939977362063,155.41435673088358,173.03656360653528,185.75212444566498,176.53305412956018,190.83794657517873
41,2002-04-28 22:00:38+00:00,,,129.1490170058628,132.55100577705988,,146.04994566142608,
42,2002-05-07 21:54:52+00:00,,,,,,,
