,dates,mex0536-0000,mex0536-0001,mex0536-0002,mex0536-0003,mex0536-0004,mex0536-0005,mex0536-0006,mex0536-0007,mex0536-0008,mex0536-0009,mex0536-0010
0,1986-05-14 17:36:04+00:00,197.27261076368515,184.5820917871921,191.58232316414302,197.91332697282343,200.85785262912688,195.17552382346508,204.28383397859142,198.30638305243707,208.43552560348047,218.69269080171466,211.7685384380833
1,1987-07-20 17:36:38+00:00,188.67134234911572,188.82845849536662,195.2592110196134,201.91282624046,202.32318113861234,196.10297250248573,208.49469780683515,194.59610087666013,207.64960099300143,215.01366848500004,212.39845170860147
2,1989-09-11 17:37:23+00:00,197.45524274138197,189.45356493419627,195.97078157092096,198.28313968252468,199.46858233904902,199.3919280885938,216.7674064717783,196.43835023906226,212.2905445512584,221.30391307787608,211.23862065245436
3,1990-04-23 17:31:37+00:00,190.88161336930582,186.15734904035742,194.00311723656003,201.1190307585173,199.649120233899,195.45844029430947,203.57891383048883,191.19146476059845,199.2898719251421,213.3061861150996,209.81239450219206
4,1992-01-23 17:35:38+00:00,198.66323398546461,189.0736328804335,196.5844227782992,196.35847074700425,202.2435646841281,201.78878388605213,215.46907554079553,193.71381964653162,202.39335514925264,218.54974156455376,216.26567263496858
5,1992-02-08 17:35:34+00:00,186.86984132044736,179.19297766128437,182.496500763251,188.73651578657623,198.81341564491007,198.28410197422886,211.51318876708532,194.46987168686627,200.36667073576913,216.41235040938204,210.60288372045358
6,1992-02-24 17:35:34+00:00,196.98241540455837,187.73851949449673,189.6817788689298,195.29126219303404,192.66663224345027,188.55165300185072,204.81505929156762,189.40209242895767,192.496971153591,212.788018921934,209.982026560232
7,1992-03-11 17:35:33+00:00,185.67343412019326,175.17404916292216,191.547281903398,194.6715218632874,196.92779878408788,191.80113393979076,205.19645143221456,193.2490775772422,199.8408294159694,216.09913423527664,205.20858955300187
8,1992-09-03 17:33:39+00:00,199.04717511589038,193.35311239155413,199.20476942457285,199.23598358235358,205.89334330172358,203.36189245424538,222.24386436041112,204.3927711741327,218.86500502438366,224.242672168258,214.36985174315072
9,1993-01-09 17:32:57+00:00,171.1660737188524,162.09060240524778,168.04829303988703,183.1579706719852,,,,230.49080702621075,,,
10,1993-02-10 17:33:18+00:00,183.520218958216,175.3656433518395,182.37502521302943,185.87384149575126,188.29423639060582,192.11193168201942,207.18908026119928,190.69507929985892,193.9003310130615,212.89187699088922,204.01363670715588
11,1993-03-14 17:33:33+00:00,196.79941656253794,192.4107596744354,190.26114829945993,196.74791050273888,196.85479581594956,194.24598934234058,206.1567739267373,197.13215930119742,201.6683280562233,218.4798312572214,212.551363381708
12,1993-03-30 17:33:36+00:00,196.28048681735356,183.9336035463104,190.13576167757023,192.21075612533136,196.38807694384792,192.5996444646667,208.14119301524184,193.5701569620896,202.07352405593087,221.3847799235303,213.14999738238657
13,1993-04-15 17:33:44+00:00,183.89703155616252,181.14130261996613,188.18154718935585,193.32066782537905,194.9050378083272,183.8809833063203,198.72348840591982,186.23695502014007,200.3320434902575,215.746939889982,209.0119409799837
14,1993-05-17 17:33:52+00:00,182.5367686780047,182.4003908227624,188.1409942162396,194.0136717135475,193.21919186862485,191.009689366022,202.77391462290436,189.43661845377608,194.13128539722905,207.91997867693865,199.4495808186395
15,1993-06-02 17:33:55+00:00,185.18147602730744,185.0426777271991,195.5849974911818,200.18082769442074,198.75491239368782,193.95906769219368,203.15599142180167,191.7116602493367,197.10484447064323,208.589221127439,203.04741211769186
