dates,nzd0335-0000,nzd0335-0001,nzd0335-0002,nzd0335-0003,nzd0335-0004,nzd0335-0005,nzd0335-0006,nzd0335-0007,nzd0335-0008,nzd0335-0009,nzd0335-0010,nzd0335-0011,nzd0335-0012,nzd0335-0013,nzd0335-0014,nzd0335-0015,nzd0335-0016,satname
2001-01-10 22:09:39+00:00,369.00,372.83,373.01,365.14,369.45,367.34,367.78,370.16,373.65,369.90,367.27,366.93,375.15,383.26,372.36,365.86,356.43,L7
2001-01-19 22:03:55+00:00,375.35,364.26,358.12,355.67,350.27,351.55,355.22,360.61,355.90,350.59,354.68,364.65,368.59,374.27,368.98,363.40,355.26,L7
2001-03-15 22:09:27+00:00,389.47,342.78,344.98,354.04,352.59,347.28,344.84,351.49,356.45,355.23,359.96,365.23,359.77,369.74,365.46,363.40,357.98,L7
2001-03-31 22:09:19+00:00,416.88,,380.36,370.72,374.36,381.50,376.03,370.88,375.76,371.73,376.38,383.51,382.49,390.06,388.82,375.51,371.61,L7
2001-05-02 22:09:15+00:00,379.10,340.54,364.19,359.52,365.04,363.25,358.76,365.89,364.25,365.01,372.06,371.25,368.37,378.84,368.93,367.43,361.40,L7
2001-05-11 22:03:21+00:00,,,,,363.82,356.70,354.24,346.18,339.56,371.26,349.71,345.80,347.72,351.63,354.06,,,L7
2001-05-27 22:03:12+00:00,,,,335.09,356.18,376.59,379.90,376.14,375.85,375.11,370.16,370.02,360.57,,187.93,350.68,353.46,L7
2001-07-05 22:08:33+00:00,,,,,,345.68,362.75,355.35,375.34,384.58,,,,,224.52,,,L7
2001-07-14 22:02:45+00:00,,,,,334.05,348.70,352.60,362.68,,,387.87,366.92,,,211.00,,,L7
2001-08-15 22:01:50+00:00,,377.99,409.59,378.26,367.65,365.62,365.06,355.84,347.98,346.23,345.96,349.82,360.43,354.32,,,,L7
2001-08-31 22:02:05+00:00,405.61,395.96,387.52,381.48,375.02,367.17,362.68,353.63,345.20,346.15,334.38,348.29,351.89,352.44,238.68,,325.32,L7
2001-09-23 22:07:39+00:00,375.51,367.01,364.75,357.03,352.66,345.35,346.05,353.75,348.80,343.70,345.51,351.63,347.89,359.20,,349.83,345.76,L7
2001-10-02 22:01:40+00:00,373.26,366.31,363.60,357.64,354.39,347.75,355.57,348.62,351.32,355.49,356.06,347.32,365.48,359.02,,354.75,347.36,L7
2001-11-03 22:01:22+00:00,364.31,353.60,341.10,332.79,333.88,328.13,338.28,330.86,322.28,322.26,,324.89,,,202.77,316.58,307.21,L7
2002-01-29 22:07:57+00:00,401.68,393.31,,,375.75,373.82,380.88,377.83,372.50,,367.22,356.22,371.58,364.40,,358.01,334.12,L7
2002-03-11 22:01:55+00:00,,,,,,,,355.44,361.82,,,426.44,369.42,357.32,,340.24,334.24,L7
2002-04-03 22:07:57+00:00,435.38,392.67,379.47,,385.99,384.77,381.39,387.09,375.55,376.18,393.82,391.80,388.83,388.23,,,,L7
2002-05-14 22:02:07+00:00,,,,344.06,355.56,366.23,385.54,378.19,370.24,356.98,363.35,372.51,373.00,362.08,212.15,338.92,344.89,L7
2002-05-30 22:01:37+00:00,,,,,349.55,376.13,381.82,398.90,391.10,387.28,376.86,373.51,355.76,,207.70,,,L7
2002-06-15 22:01:31+00:00,437.07,,405.00,377.42,357.90,341.33,,336.87,341.76,341.85,357.26,376.55,355.81,361.45,,,,L7
2002-07-17 22:01:44+00:00,,398.76,424.12,405.79,392.94,,367.92,360.53,344.83,341.44,359.49,371.66,345.53,359.89,,349.35,349.77,L7
2002-07-24 22:07:26+00:00,,,,,,,,377.48,356.45,329.20,,,,,199.80,,,L7
2002-08-02 22:01:37+00:00,376.54,383.51,396.14,394.61,391.58,381.90,374.26,369.74,360.83,349.02,354.88,357.12,357.55,,206.69,353.06,352.50,L7
2002-08-18 22:01:09+00:00,387.00,391.85,388.63,377.04,363.28,350.53,351.06,350.52,349.31,347.76,344.92,334.50,325.27,319.51,214.45,307.15,313.42,L7
2002-10-05 22:00:43+00:00,410.87,406.67,395.72,390.15,378.50,365.26,357.92,349.29,346.88,351.47,353.56,353.17,361.24,357.30,358.15,334.35,334.60,L7
2002-11-13 22:07:06+00:00,393.05,406.74,397.84,392.14,368.36,364.68,353.96,358.83,361.45,356.40,357.22,352.17,344.51,351.65,352.71,348.76,343.39,L7
2002-11-29 22:07:25+00:00,390.40,389.54,385.70,371.75,376.10,376.41,370.86,365.74,351.27,353.80,361.21,362.06,356.61,359.33,357.42,353.03,346.37,L7
2003-01-25 22:01:54+00:00,384.73,373.59,370.76,369.36,369.53,366.21,363.49,363.34,355.75,352.85,351.04,351.40,351.85,365.97,353.37,349.74,336.79,L7
2003-03-05 22:07:55+00:00,400.02,392.21,385.22,374.84,373.04,372.77,378.02,378.38,373.88,387.58,383.62,382.66,384.89,384.68,375.22,368.39,364.10,L7
2003-03-21 22:07:51+00:00,400.71,390.11,381.44,379.51,374.11,377.57,381.57,384.88,391.17,388.95,385.34,395.34,395.24,389.52,383.64,375.40,372.62,L7
2003-04-15 22:01:45+00:00,395.88,365.22,368.04,375.73,381.99,368.25,364.23,363.46,379.39,396.97,391.65,384.10,388.41,,424.20,,,L7
2003-05-08 22:07:56+00:00,398.73,388.91,378.65,367.93,360.28,357.56,358.60,357.76,358.43,370.14,392.04,394.45,394.83,402.35,390.86,380.54,369.06,L7
2003-05-24 22:07:53+00:00,,352.90,390.32,378.47,390.33,387.57,379.88,371.27,368.20,365.58,375.49,398.72,406.85,,395.14,380.01,376.22,L7
2003-07-20 22:01:56+00:00,,,,,,,,390.39,396.79,388.63,377.82,383.76,364.21,,,,,L7
2003-08-29 21:50:14+00:00,,,376.73,376.30,373.33,368.38,353.88,367.49,369.67,379.41,378.42,379.88,378.77,372.91,,345.68,352.45,L5
2003-09-05 21:56:31+00:00,390.16,392.46,384.60,374.61,370.16,367.18,367.03,364.38,363.20,366.13,368.64,374.00,374.35,372.71,355.22,322.45,335.59,L5
2003-10-31 22:07:36+00:00,,,,,375.77,373.23,368.03,359.96,351.55,349.01,355.07,352.69,,,,,,L7
2004-01-04 21:52:10+00:00,364.00,358.80,373.67,374.79,371.26,370.04,368.19,376.68,379.43,375.16,366.80,364.44,369.87,366.23,369.81,369.20,368.15,L5
2004-01-19 22:08:11+00:00,,,,,,,354.11,366.22,362.86,373.36,374.05,376.06,370.46,372.67,,,,L7
2004-03-23 22:08:28+00:00,,,,,,,,344.89,352.84,357.11,363.55,371.49,376.71,381.73,365.47,,,L7
2004-04-16 21:58:55+00:00,,,345.81,354.60,366.77,373.02,377.76,374.69,376.89,382.83,385.69,387.05,397.92,396.76,402.14,396.29,347.35,L5
2004-04-17 22:02:08+00:00,,,355.27,369.37,376.57,371.17,371.08,,,,387.13,384.46,399.71,405.55,407.11,401.44,373.61,L7
2004-05-18 21:59:50+00:00,,,380.29,387.85,372.65,376.45,383.48,378.56,379.38,380.43,387.69,384.64,390.82,,,,,L5
2004-05-26 22:08:21+00:00,,358.64,385.06,384.54,385.90,,,,,,384.96,391.93,386.13,,,386.96,379.00,L7
2004-06-12 21:54:47+00:00,371.66,,,,355.66,375.97,390.08,390.36,398.46,372.78,404.33,406.00,,408.32,388.57,354.64,344.78,L5
2004-07-14 21:55:18+00:00,,,,,,,,,,354.69,357.22,358.97,,,,,331.41,L5
2004-07-22 22:01:56+00:00,,,,,339.76,355.08,361.80,373.72,370.78,375.89,372.29,373.72,359.77,,,,,L7
2004-08-15 21:56:01+00:00,,,378.90,382.67,360.75,,338.21,346.34,361.57,365.99,361.34,356.70,366.41,348.13,,,,L5
2004-08-23 22:01:47+00:00,,,365.52,364.43,349.35,337.75,328.38,326.94,338.77,347.23,,,,361.96,,317.06,324.21,L7
2004-09-08 22:02:05+00:00,398.26,388.13,386.85,380.06,,,,365.99,368.27,372.26,371.50,368.93,379.99,384.91,372.15,357.45,353.01,L7
2004-09-16 21:57:17+00:00,371.70,373.04,372.40,363.24,361.32,348.97,353.89,362.93,358.63,365.86,371.33,376.80,377.50,382.97,361.74,336.46,328.45,L5
2004-09-24 22:02:01+00:00,369.46,363.84,369.43,372.51,370.06,358.20,349.62,343.30,343.19,,,,359.93,370.86,368.63,355.72,346.76,L7
2005-02-14 22:05:45+00:00,398.78,395.39,389.05,381.01,376.47,365.78,358.40,365.02,362.49,369.25,369.57,362.50,367.99,372.82,365.35,352.49,341.69,L5
2005-02-23 22:00:07+00:00,400.31,378.55,387.04,388.45,379.97,366.27,358.54,359.62,366.04,371.24,366.31,371.39,375.81,372.96,373.59,374.08,363.09,L5
2005-03-03 22:02:41+00:00,,355.40,359.23,362.87,361.36,355.21,345.81,345.73,351.32,354.04,357.82,360.79,,,,345.95,337.80,L7
2005-03-11 22:00:19+00:00,365.55,365.70,362.20,363.88,369.66,366.94,366.75,352.56,346.84,354.19,360.27,369.39,383.85,390.53,376.84,367.17,361.28,L5
2005-04-04 22:02:39+00:00,343.56,336.32,339.32,343.63,350.82,354.22,350.33,339.64,339.17,345.81,350.85,,,,359.77,351.97,349.05,L7
2005-04-11 22:08:47+00:00,,,,,366.76,365.59,364.88,362.33,364.64,367.12,375.88,376.40,386.46,,,,,L7
2005-04-12 22:00:06+00:00,,332.95,373.13,371.99,369.40,375.16,378.14,372.55,365.64,364.99,368.62,372.60,381.29,389.11,378.77,373.69,364.92,L5
2005-04-20 22:02:32+00:00,,,346.26,359.20,361.84,,,,368.63,366.43,367.07,368.95,377.86,383.21,381.46,374.35,365.19,L7
2005-05-05 22:06:25+00:00,,,,349.75,350.99,341.68,348.59,354.59,369.61,379.71,378.93,377.01,375.84,378.40,351.26,351.96,361.23,L5
2005-05-30 22:00:51+00:00,,,,,,,349.22,347.01,361.49,396.14,368.92,,,,,,,L5
2005-06-07 22:02:55+00:00,,,,,,,,,,,,,,350.12,345.54,341.75,345.73,L7
2005-06-15 22:00:34+00:00,363.15,350.70,340.66,,318.54,349.51,359.19,374.61,,,,,,,,,,L5
2005-06-23 22:02:25+00:00,,,,,,363.34,379.14,383.80,382.60,,,,,,,,,L7
2005-08-01 22:08:35+00:00,,,370.71,381.55,377.29,364.69,361.67,362.55,369.71,379.73,,,,,,332.29,342.07,L7
2005-08-17 22:08:30+00:00,396.05,365.10,375.65,384.17,384.06,374.12,357.34,,,,,,,365.08,,338.95,338.77,L7
2005-09-02 22:08:22+00:00,,,373.58,381.84,379.14,361.50,351.35,339.06,349.30,363.52,,,,,,332.94,337.23,L7
2005-09-11 22:02:29+00:00,394.84,383.96,376.24,378.92,375.44,360.63,343.60,,,,361.01,360.59,356.77,365.74,358.53,339.76,336.62,L7
2005-09-19 22:01:32+00:00,398.10,377.49,376.38,378.01,376.71,354.49,353.87,345.42,349.64,363.22,365.22,356.77,355.66,349.63,344.26,,306.83,L5
2005-11-21 22:08:43+00:00,,,358.27,354.17,346.43,351.88,358.73,352.76,347.17,347.41,,,,,,,345.78,L7
2005-11-22 22:01:58+00:00,380.02,376.03,369.70,362.66,355.29,367.80,374.93,368.65,365.80,364.12,363.98,368.24,374.42,373.77,361.32,353.01,348.85,L5
2005-12-23 22:08:51+00:00,343.85,336.38,,,,,,,,,,,,,,,,L7
2006-02-02 22:03:01+00:00,388.00,383.97,371.55,,,,367.66,364.74,357.94,354.56,365.66,372.17,377.11,384.18,380.69,365.30,356.35,L7
2006-02-10 22:03:51+00:00,380.31,385.49,364.76,368.06,366.39,365.16,376.41,368.18,369.75,368.50,373.51,377.10,378.11,386.10,395.50,384.76,380.79,L5
2006-05-09 22:03:04+00:00,,,374.74,369.74,359.26,345.36,,,,369.61,363.28,356.68,362.75,,,,,L7
2006-06-01 22:09:14+00:00,,360.15,398.93,,,,,,,388.55,390.34,390.12,372.50,,,361.84,367.34,L7
2006-06-25 22:11:56+00:00,,,,,364.73,372.07,366.55,355.96,380.92,380.25,389.86,396.65,365.88,,,,,L5
2006-06-26 22:02:56+00:00,,,,,,352.18,361.77,363.39,365.62,,,,,,,,,L7
2006-08-13 22:03:05+00:00,,,,344.16,347.34,355.98,361.01,365.35,362.29,,,,,361.07,,346.08,342.97,L7
2006-08-21 22:06:31+00:00,,,,342.83,341.27,350.28,361.66,365.89,371.06,357.38,352.20,348.78,353.20,350.52,,,,L5
2006-08-28 22:12:47+00:00,408.41,396.79,385.61,374.41,372.00,378.03,385.85,370.15,370.40,377.45,378.12,374.35,365.35,387.88,382.80,367.37,362.99,L5
2006-09-06 22:06:43+00:00,374.95,364.77,359.93,346.71,343.72,344.95,359.09,369.05,373.87,378.35,372.93,377.32,382.60,385.96,357.97,348.85,355.67,L5
2006-09-22 22:07:18+00:00,367.25,363.91,362.66,364.02,350.79,333.25,331.87,337.66,346.33,354.21,358.82,367.48,368.84,362.32,360.92,339.92,339.70,L5
2006-10-07 22:08:32+00:00,,,,,,329.41,332.99,,,334.17,349.14,363.19,359.92,,,,,L7
2006-10-16 22:02:31+00:00,352.88,344.76,338.92,333.32,330.82,336.95,339.79,332.52,324.66,325.87,,,,361.53,347.32,335.15,305.47,L7
2006-10-24 22:07:14+00:00,356.97,352.34,334.18,341.09,351.16,352.88,357.24,358.57,356.14,346.72,341.64,349.27,357.98,366.32,364.15,353.00,342.14,L5
2006-10-31 22:13:29+00:00,393.29,381.20,360.91,343.00,350.80,371.24,372.30,375.98,377.28,376.06,372.62,353.48,345.53,356.11,355.33,355.49,337.60,L5
2006-11-01 22:03:10+00:00,,,,361.77,358.72,360.57,358.31,364.19,367.16,371.27,368.92,366.23,368.14,373.37,,,,L7
2007-02-05 22:03:23+00:00,,,372.57,373.96,371.64,362.76,362.17,365.33,363.97,369.04,371.16,371.54,378.41,,,,,L7
2007-02-13 22:07:59+00:00,356.82,357.75,364.82,365.85,365.50,359.84,351.25,344.11,341.91,354.25,354.17,360.78,361.09,367.11,368.87,366.71,354.79,L5
2007-02-21 22:03:28+00:00,375.97,349.46,364.38,360.89,,,,358.20,357.66,361.03,369.43,372.64,370.48,374.11,365.23,352.38,351.20,L7
2007-03-25 22:03:56+00:00,407.47,384.31,377.24,,,,384.94,395.32,391.93,383.45,387.06,395.55,390.50,390.06,379.74,370.26,365.27,L7
2007-05-28 22:03:40+00:00,,,,,,346.93,360.40,365.90,374.08,380.40,374.99,375.23,360.56,,,340.24,332.37,L7
2007-09-08 22:09:02+00:00,397.90,390.59,386.84,388.32,383.46,373.04,364.98,366.68,,,,,,368.78,369.48,358.76,335.07,L7
2007-09-09 22:06:09+00:00,391.16,387.12,389.86,385.81,379.39,364.79,365.48,357.88,366.04,363.44,364.63,363.54,367.93,362.22,363.10,337.10,342.60,L5
2007-09-17 22:02:48+00:00,379.49,362.63,370.54,363.29,367.39,356.06,361.32,363.49,360.14,353.87,351.68,,,,348.52,338.40,338.34,L7
2007-10-02 22:12:06+00:00,381.66,377.15,356.17,339.10,337.18,338.91,333.50,338.90,336.30,340.06,337.28,340.91,331.51,337.21,320.82,,,L5
2007-11-20 22:03:10+00:00,398.82,389.37,380.88,367.16,350.39,350.31,352.16,360.28,362.99,370.49,,,,386.15,382.48,371.49,358.49,L7
2007-12-22 22:03:44+00:00,389.98,376.03,377.15,364.63,361.71,364.61,360.70,365.70,373.75,,,,402.01,394.84,400.99,392.51,392.89,L7
2008-01-30 22:09:31+00:00,,369.06,363.76,353.56,349.09,349.00,355.30,349.22,,,,,,380.48,363.97,357.36,353.75,L7
2008-04-12 22:03:32+00:00,413.07,,348.04,,,,372.71,373.14,376.30,378.22,378.29,385.57,380.48,385.81,377.03,366.81,360.40,L7
2008-04-19 22:09:18+00:00,,,,,366.21,363.99,367.52,358.25,360.14,364.98,379.86,381.71,,,,,,L7
2008-05-05 22:09:14+00:00,,,,352.71,367.46,364.35,371.31,370.19,366.35,,,,,,,380.92,379.54,L7
2008-05-14 22:03:00+00:00,,,,332.86,347.07,361.94,378.69,,,,366.81,376.47,372.46,352.63,,354.56,353.49,L7
2008-05-30 22:02:53+00:00,,,,,329.72,385.41,382.38,377.80,366.49,,,385.44,359.04,,,345.38,336.98,L7
2008-07-01 22:02:34+00:00,,334.29,339.80,322.59,313.69,,,,,,,333.57,,339.40,,309.84,,L7
2008-07-17 22:02:46+00:00,,,,,,349.89,363.92,358.22,367.48,,,,,,,,,L7
2008-08-09 22:08:23+00:00,,,,,,,,,355.13,346.83,338.05,331.68,,,,,,L7
2008-08-18 22:02:08+00:00,,388.30,390.05,367.98,359.03,,,,370.36,358.78,354.19,341.09,343.12,325.57,,,309.04,L7
2008-09-10 22:08:08+00:00,396.13,378.64,377.59,374.18,356.02,331.45,337.54,351.14,,,,,,340.43,,321.54,325.06,L7
2008-10-05 22:02:06+00:00,,,374.04,367.54,363.90,337.37,317.67,325.20,348.67,351.18,353.19,347.14,338.96,,,,322.08,L7
2008-10-29 21:57:00+00:00,388.15,369.76,378.35,379.10,370.87,358.72,348.31,339.30,349.17,354.08,359.22,344.40,352.47,360.98,363.86,351.92,349.04,L5
2009-01-24 22:04:30+00:00,395.42,370.94,366.64,368.71,372.66,367.24,360.35,352.96,364.59,365.02,375.11,376.88,371.83,363.68,346.73,330.65,336.22,L5
2009-02-01 22:08:58+00:00,376.82,371.47,349.87,334.27,343.97,350.68,356.02,,,,,,356.64,356.32,345.72,348.50,337.88,L7
2009-02-02 21:58:58+00:00,399.61,391.20,385.19,366.01,361.87,372.82,377.82,384.94,368.15,356.84,361.19,375.66,377.89,370.60,354.63,356.86,347.61,L5
2009-02-17 22:09:07+00:00,384.46,374.26,374.92,,,,,,380.24,363.87,365.17,374.31,382.27,381.72,374.00,363.88,,L7
2009-03-14 22:03:09+00:00,,366.89,371.59,372.90,364.87,356.59,361.78,367.09,366.45,369.81,369.05,370.02,,,,362.59,357.82,L7
2009-05-08 22:09:37+00:00,,,374.36,378.89,368.92,347.15,341.42,342.29,362.12,367.58,,,,,,,,L7
2009-06-18 22:03:49+00:00,,,,,353.48,352.10,,,,,,,,,,341.71,,L7
2009-08-05 22:03:13+00:00,,,,367.57,353.53,342.42,353.29,,,357.33,351.78,346.76,345.80,,,,,L7
2009-10-24 22:03:18+00:00,,,372.33,373.99,376.14,372.83,365.63,364.88,361.36,361.85,356.16,357.91,357.56,,,,343.41,L7
2010-02-13 22:04:54+00:00,369.31,360.14,366.62,377.44,373.84,,,357.42,363.21,367.96,366.67,375.36,374.85,371.45,371.15,368.59,366.24,L7
2010-02-21 22:03:56+00:00,404.49,389.48,384.65,395.95,392.66,385.46,378.10,375.76,378.82,388.48,396.58,379.74,386.22,391.69,384.50,379.78,379.59,L5
2010-03-17 22:05:09+00:00,370.62,347.00,346.32,,,,356.21,351.67,357.99,352.16,354.02,358.43,353.95,358.31,,,,L7
2010-05-04 22:05:11+00:00,,354.55,365.55,374.01,384.27,365.74,374.67,373.16,368.82,373.30,361.57,358.22,,,,355.37,350.69,L7
2010-07-07 22:05:13+00:00,,,,,,364.72,373.23,,,,348.76,351.98,,,,,,L7
2010-07-14 22:11:24+00:00,,,,,362.93,,,,,,387.28,388.07,378.31,,,375.89,376.12,L7
2010-10-02 22:11:25+00:00,395.61,383.71,386.09,392.79,,,,,,,364.71,362.91,365.13,376.62,364.88,360.88,351.42,L7
2010-10-11 22:05:21+00:00,355.31,,349.43,366.81,362.57,355.17,358.23,360.42,,,,339.61,336.02,346.20,336.08,329.50,325.92,L7
2010-12-30 22:06:10+00:00,392.96,385.45,380.60,373.86,362.33,356.13,356.11,366.75,,,,364.12,363.56,365.66,362.17,353.63,338.99,L7
2011-01-07 22:03:20+00:00,396.55,384.59,380.05,378.51,366.52,351.82,347.51,343.55,349.78,353.20,347.89,354.48,361.05,363.34,355.11,338.60,339.01,L5
2011-01-23 22:02:56+00:00,397.66,390.77,385.07,379.61,370.91,364.93,365.64,360.95,362.94,364.91,368.66,360.90,367.36,369.34,356.50,345.80,337.41,L5
2011-01-31 22:06:24+00:00,,,,,337.59,,340.96,333.68,328.01,343.64,347.47,342.22,328.45,325.86,,,,L7
2011-02-16 22:06:51+00:00,371.39,,,,362.75,358.58,360.47,354.03,359.93,366.22,368.79,369.96,371.43,365.27,362.22,,,L7
2011-03-04 22:06:33+00:00,371.48,364.84,,,,,356.32,347.43,346.72,349.97,353.72,354.22,353.43,352.69,348.52,329.87,,L7
2011-03-11 22:12:45+00:00,403.89,394.33,396.32,392.93,392.22,390.12,385.71,378.64,,,,,,,389.64,380.20,372.13,L7
2011-03-12 22:03:19+00:00,412.30,396.34,398.13,391.48,386.48,381.54,377.87,374.29,373.24,377.33,378.22,392.66,388.43,392.67,382.69,369.78,362.84,L5
2011-03-20 22:06:58+00:00,,,358.79,366.59,369.18,365.46,366.73,357.45,360.81,357.86,360.54,361.78,,,,336.90,351.08,L7
2011-03-28 22:02:50+00:00,379.00,360.67,365.50,368.64,365.53,362.26,363.06,362.58,360.49,356.56,353.74,359.96,361.01,369.98,362.25,356.02,341.21,L5
2011-08-02 22:12:38+00:00,,,363.48,378.15,390.64,,,,,,375.93,375.27,373.93,343.60,,365.59,362.02,L7
2011-08-18 22:12:35+00:00,418.06,,,,,,383.18,379.58,382.17,379.49,381.64,389.50,388.14,391.60,391.75,,,L7
2011-09-28 22:06:15+00:00,368.51,365.56,364.34,362.10,359.24,,,,373.49,371.74,366.74,356.45,362.12,357.92,350.68,330.58,328.71,L7
2011-10-14 22:06:16+00:00,377.04,368.12,374.21,377.22,362.64,,,,,365.63,360.91,363.76,369.22,366.08,359.73,344.96,343.80,L7
2012-04-07 22:07:04+00:00,367.30,,353.73,351.47,353.80,355.17,,,,,373.01,376.05,389.18,376.19,365.62,356.11,360.42,L7
2012-08-13 22:08:08+00:00,,,,,,367.75,375.28,369.73,367.68,364.67,366.39,359.94,361.56,354.76,,,,L7
2012-08-29 22:08:16+00:00,386.27,388.49,377.50,376.25,376.09,369.15,374.96,,,367.73,372.82,365.09,364.68,353.34,,327.82,329.42,L7
2012-12-19 22:09:32+00:00,,356.21,365.93,394.31,390.70,353.45,348.88,351.00,353.54,347.66,352.61,,,,362.72,358.14,340.39,L7
2013-01-04 22:09:10+00:00,,353.54,364.95,363.79,374.17,365.48,356.42,349.33,352.37,352.83,347.68,347.91,,,,345.87,336.71,L7
2013-01-20 22:09:35+00:00,384.93,370.24,351.97,339.47,357.68,361.91,373.89,362.63,,,,327.91,338.00,344.49,340.25,324.04,322.75,L7
2013-02-05 22:09:37+00:00,378.27,371.89,363.62,348.25,346.15,359.49,362.99,,,359.08,355.45,350.33,347.36,360.96,354.78,352.51,348.30,L7
2013-03-09 22:09:33+00:00,361.39,357.34,357.09,,,,347.48,351.29,373.28,380.26,371.07,357.90,369.54,367.20,371.60,372.54,,L7
2013-04-10 22:09:02+00:00,377.55,362.87,368.08,373.16,371.01,366.30,366.60,,,,,380.75,380.35,384.24,377.45,367.69,358.82,L7
2013-05-28 22:08:47+00:00,,,,,,,357.58,359.08,355.96,353.90,349.74,372.65,361.52,,,,,L7
2013-06-05 22:15:27+00:00,,,,351.12,360.68,354.07,380.11,374.17,360.40,357.48,360.44,406.35,360.76,352.77,337.17,342.57,329.81,L8
2013-06-13 22:08:40+00:00,358.87,337.39,353.42,,,,371.23,363.75,362.82,366.77,372.81,372.04,359.63,,347.19,348.89,343.37,L7
2013-06-29 22:08:57+00:00,423.44,,,,,396.08,396.67,,380.38,,,,377.66,383.31,371.26,367.19,361.37,L7
2013-07-15 22:08:23+00:00,,,,,,373.40,368.81,367.91,360.50,356.35,369.12,381.55,379.00,353.32,323.85,351.53,,L7
2013-09-01 22:08:54+00:00,392.42,375.32,377.01,377.93,,,,371.82,377.60,371.42,360.16,359.45,365.92,366.59,363.46,332.33,327.57,L7
2013-09-16 22:21:09+00:00,384.23,389.06,367.61,377.07,376.57,368.91,374.67,364.33,366.84,368.66,368.99,374.11,370.69,370.85,368.23,352.42,347.22,L8
2013-10-18 22:21:01+00:00,359.17,361.66,355.84,352.73,355.68,352.49,350.67,333.16,338.31,331.95,321.08,332.99,340.53,,,325.44,317.37,L8
2013-11-19 22:20:49+00:00,372.36,373.61,368.54,382.06,376.67,374.29,376.67,367.21,364.75,363.25,356.39,360.08,368.23,366.15,367.66,352.52,351.03,L8
2013-11-20 22:09:12+00:00,,,383.05,386.43,390.96,387.05,382.53,374.48,370.79,364.12,362.08,368.01,,,,351.66,354.23,L7
2013-12-14 22:14:57+00:00,,,,,368.21,371.13,373.48,369.63,365.31,365.64,365.77,370.78,372.80,366.84,358.40,345.69,347.76,L8
2013-12-21 22:20:39+00:00,367.02,359.26,357.32,370.88,368.38,367.60,371.11,363.78,357.67,354.08,360.41,362.95,359.50,360.56,354.84,345.22,342.94,L8
