dates,satname,nzd0335-0000,nzd0335-0001,nzd0335-0002,nzd0335-0003,nzd0335-0004,nzd0335-0005,nzd0335-0006,nzd0335-0007,nzd0335-0008,nzd0335-0009,nzd0335-0010,nzd0335-0011,nzd0335-0012,nzd0335-0013,nzd0335-0014,nzd0335-0015,nzd0335-0016
2002-08-18 22:01:09+00:00,L7,384.50,390.35,386.63,374.54,360.67,348.39,348.66,348.70,347.00,345.26,342.42,332.10,322.11,317.51,211.45,303.62,309.13
2002-10-05 22:00:43+00:00,L7,396.04,397.77,383.85,375.32,363.02,352.55,343.68,338.50,333.19,336.64,338.73,338.93,342.50,345.43,340.35,313.41,309.17
2002-11-13 22:07:06+00:00,L7,396.55,408.84,400.64,395.64,372.01,367.68,357.32,361.38,364.68,359.90,360.72,355.53,348.93,354.45,356.91,353.70,349.39
2002-11-29 22:07:25+00:00,L7,394.07,391.74,388.63,375.42,379.93,379.55,374.38,368.41,354.65,357.47,364.88,365.58,361.24,362.26,361.82,358.21,352.66
2003-01-25 22:01:54+00:00,L7,393.56,378.89,377.83,378.19,378.75,373.78,371.97,369.76,363.90,361.68,359.87,359.88,363.01,373.04,363.97,362.21,351.93
2003-03-05 22:07:55+00:00,L7,395.52,389.51,381.62,370.34,368.34,368.91,373.70,375.11,369.73,383.08,379.12,378.34,379.21,381.08,369.82,362.04,356.39
2003-03-21 22:07:51+00:00,L7,400.46,389.96,381.24,379.26,373.85,377.36,381.33,384.70,390.94,388.70,385.09,395.10,394.92,389.32,383.34,375.05,372.19
2003-04-15 22:01:45+00:00,L7,380.88,356.22,356.04,360.73,366.34,355.39,349.83,352.55,365.54,381.97,376.65,369.70,369.46,428.93,406.20,465.48,425.90
2003-05-08 22:07:56+00:00,L7,404.90,392.61,383.58,374.10,366.71,362.85,364.52,362.24,364.12,376.31,398.21,400.37,402.62,407.28,398.26,389.25,379.63
2003-05-24 22:07:53+00:00,L7,,354.55,392.52,381.22,393.20,389.93,382.52,373.27,370.74,368.33,378.24,401.36,410.32,151.73,398.44,383.89,380.93
2003-07-20 22:01:56+00:00,L7,,,,,,,255.56,395.91,403.79,396.21,385.40,391.04,373.79,110.69,180.13,206.74,208.59
2003-08-29 21:50:14+00:00,L5,,,371.80,370.13,366.90,363.09,347.96,363.01,363.98,373.24,372.25,373.96,370.98,367.98,224.01,336.97,341.88
2003-09-05 21:56:31+00:00,L5,392.08,393.61,386.13,376.53,372.16,368.82,368.87,365.77,364.97,368.05,370.56,375.84,376.77,374.24,357.52,325.16,338.88
2003-10-31 22:07:36+00:00,L7,,,,,384.90,380.73,376.43,366.32,359.63,357.76,363.82,361.09,,,,,
2004-01-04 21:52:10+00:00,L5,357.00,354.60,368.07,367.79,363.96,364.04,361.47,371.59,372.97,368.16,359.80,357.72,361.03,360.63,361.41,359.32,356.15
2004-01-19 22:08:11+00:00,L7,,,,,,275.99,345.55,359.74,354.63,364.44,365.13,367.50,359.20,365.54,,,
2004-03-23 22:08:28+00:00,L7,,,,,,,,341.56,348.61,352.53,358.97,367.09,370.92,378.06,359.97,,
2004-04-16 21:58:55+00:00,L5,,,338.08,344.93,356.68,364.73,368.48,367.66,367.97,373.16,376.02,377.77,385.71,389.03,390.54,382.64,330.78
2004-04-17 22:02:08+00:00,L7,199.59,,345.94,357.70,364.40,361.17,359.88,,,,375.46,373.26,384.97,396.22,393.11,384.97,353.61
2004-05-18 21:59:50+00:00,L5,,,371.42,376.77,361.08,366.95,372.84,370.50,369.15,369.35,376.61,374.00,376.82,158.53,205.35,220.08,218.97
2004-05-26 22:08:21+00:00,L7,,362.39,390.06,390.79,392.42,,,,,126.17,391.21,397.93,394.02,152.95,370.28,395.78,389.71
2004-06-12 21:54:47+00:00,L5,369.99,305.19,255.97,264.13,353.92,374.54,388.48,389.15,396.92,371.11,402.66,404.40,441.76,406.99,386.57,352.29,341.92
2004-07-14 21:55:18+00:00,L5,625.49,632.28,609.65,586.00,541.76,619.38,628.44,644.68,627.42,347.44,349.97,352.01,636.23,649.10,550.23,443.84,318.98
2004-07-22 22:01:56+00:00,L7,,,,,344.98,359.37,366.60,377.36,375.40,380.89,377.29,378.52,366.09,,,,
2004-08-15 21:56:01+00:00,L5,,,370.63,372.34,349.97,,328.29,338.82,352.03,355.66,351.01,346.78,353.36,339.86,210.80,215.39,210.37
2004-08-23 22:01:47+00:00,L7,,,372.32,372.93,358.22,345.04,336.54,333.12,346.62,355.73,,,,368.76,333.87,329.06,338.78
2004-09-08 22:02:05+00:00,L7,400.34,389.38,388.52,382.14,,,,367.51,370.19,374.34,373.58,370.93,382.62,386.58,374.65,360.39,356.58
2004-09-16 21:57:17+00:00,L5,364.62,368.79,366.73,356.16,353.93,342.90,347.09,357.78,352.09,358.78,364.25,370.00,368.55,377.30,353.24,326.46,316.31
2004-09-24 22:02:01+00:00,L7,366.63,362.14,367.16,369.68,367.10,355.77,346.90,341.24,340.57,,,,356.35,368.59,365.23,351.72,341.90
2005-02-14 22:05:45+00:00,L5,406.20,399.84,394.98,388.43,384.21,372.14,365.52,370.41,369.34,376.67,376.99,369.62,377.36,378.75,374.25,362.96,354.40
2005-02-23 22:00:07+00:00,L5,390.23,372.50,378.97,378.37,369.45,357.63,348.86,352.29,356.73,361.16,356.23,361.71,363.07,364.89,361.49,359.84,345.80
2005-03-03 22:02:41+00:00,L7,,359.80,365.10,370.20,369.01,361.50,352.85,351.06,358.09,361.37,365.15,367.83,,,,356.30,350.37
2005-03-11 22:00:19+00:00,L5,356.22,360.10,354.73,354.55,359.92,358.94,357.79,345.77,338.22,344.86,350.94,360.43,372.06,383.06,365.64,353.99,345.28
2005-04-04 22:02:39+00:00,L7,340.48,334.47,336.85,340.55,347.60,351.58,347.37,337.40,336.32,342.73,347.77,,,,356.07,347.62,343.76
2005-04-11 22:08:47+00:00,L7,,,,,362.24,361.88,360.72,359.18,360.64,362.79,371.55,372.24,380.99,,,,
2005-04-12 22:00:06+00:00,L5,,333.20,373.46,372.41,369.83,375.52,378.54,372.85,366.02,365.41,369.04,373.00,381.82,389.44,379.27,374.28,365.63
2005-04-20 22:02:32+00:00,L7,,,341.53,353.28,355.67,,,154.94,363.17,360.51,361.15,363.27,370.39,378.48,374.36,366.00,355.05
2005-05-05 22:06:25+00:00,L5,,,,340.50,341.34,333.75,339.71,347.86,361.07,370.46,369.68,368.13,364.16,371.00,340.16,338.90,345.37
2005-05-30 22:00:51+00:00,L5,399.42,442.31,431.99,462.94,521.59,501.67,356.90,352.83,368.87,404.14,376.92,621.47,604.58,612.90,,445.56,447.05
2005-06-07 22:02:55+00:00,L7,601.72,587.98,545.72,599.13,635.05,628.90,578.54,641.09,633.32,,,,234.76,342.79,334.54,328.81,330.02
2005-06-15 22:00:34+00:00,L5,368.90,354.15,345.26,256.31,324.54,354.44,364.71,378.79,,,,,,,,,
2005-06-23 22:02:25+00:00,L7,,,,87.59,164.01,356.20,371.14,377.74,374.91,,,,,,,,
2005-06-30 22:08:35+00:00,L7,449.99,424.88,,,,,,485.15,454.88,442.55,502.46,489.04,475.38,519.21,508.23,552.71,
2005-08-01 22:08:35+00:00,L7,,,366.71,376.55,372.07,360.40,356.87,358.91,365.09,374.73,,,,,196.96,325.23,333.50
2005-08-17 22:08:30+00:00,L7,386.80,359.55,368.25,374.92,374.41,366.19,348.46,,,,,,267.42,357.68,211.30,325.89,322.91
2005-09-02 22:08:22+00:00,L7,,,365.25,371.42,368.27,352.57,341.35,331.48,339.68,353.10,,,,,,318.23,319.37
2005-09-11 22:02:29+00:00,L7,402.42,388.51,382.31,386.50,383.35,367.13,350.88,,,215.93,368.59,367.87,366.35,371.81,367.63,350.47,349.62
2005-09-19 22:01:32+00:00,L5,388.52,371.74,368.71,368.43,366.71,346.28,344.67,338.45,340.79,353.64,355.64,347.57,343.55,341.96,332.76,229.77,290.40
2005-11-21 22:08:43+00:00,L7,,,362.54,359.50,352.00,356.45,363.85,356.64,352.09,352.74,,,,,,220.72,354.92
2005-11-22 22:01:58+00:00,L5,386.85,380.13,375.17,369.49,362.42,373.66,381.49,373.62,372.11,370.95,370.81,374.80,383.05,379.24,369.52,362.66,360.56
2005-12-23 22:08:51+00:00,L7,350.68,340.48,,,,,,,,,,,,,,,
2006-02-02 22:03:01+00:00,L7,393.92,387.52,376.28,,,,373.34,369.04,363.40,360.48,371.58,377.85,384.58,388.91,387.79,373.65,366.49
2006-02-10 22:03:51+00:00,L5,371.81,380.39,357.96,359.56,357.52,357.87,368.25,362.00,361.90,360.00,365.01,368.94,367.37,379.30,385.30,372.76,366.22
2006-05-09 22:03:04+00:00,L7,,,369.67,363.41,352.65,339.93,,,222.96,363.28,356.95,350.60,354.75,135.36,198.07,209.02,220.67
2006-06-01 22:09:14+00:00,L7,,363.10,402.86,,,,,,261.44,393.47,395.26,394.84,378.71,144.95,195.77,368.78,375.77
2006-06-25 22:11:56+00:00,L5,,,,,353.25,362.64,355.99,347.96,370.77,369.25,378.86,386.09,351.99,149.35,200.84,214.76,213.89
2006-06-26 22:02:56+00:00,L7,,,,96.82,149.18,344.68,353.37,357.03,357.54,,,,,,,,
2006-08-13 22:03:05+00:00,L7,,,,349.66,353.08,360.69,366.29,369.35,367.37,,,,263.37,365.47,343.98,353.84,352.40
2006-08-21 22:06:31+00:00,L5,,,,334.00,332.05,342.71,353.18,359.47,362.91,348.55,343.37,340.30,342.04,343.45,209.76,229.40,221.85
2006-08-28 22:12:47+00:00,L5,409.83,397.64,386.74,375.83,373.48,379.24,387.21,371.18,371.71,378.87,379.54,375.71,367.14,389.01,384.50,369.37,365.42
2006-09-06 22:06:43+00:00,L5,361.62,356.77,349.26,333.38,329.81,333.52,346.29,359.35,361.56,365.02,359.60,364.52,365.76,375.29,341.97,330.03,332.81
2006-09-22 22:07:18+00:00,L5,356.58,357.51,354.13,353.35,339.66,324.11,321.63,329.90,336.48,343.54,348.15,357.24,355.37,353.79,348.12,324.86,321.41
2006-10-07 22:08:32+00:00,L7,,,,,,317.05,319.15,531.76,592.39,319.75,334.72,349.35,341.71,,,,
2006-10-16 22:02:31+00:00,L7,353.05,344.86,339.05,333.49,330.99,337.09,339.95,332.64,324.81,326.04,,,,361.66,347.52,335.39,305.76
2006-10-24 22:07:14+00:00,L5,351.14,348.84,329.51,335.26,345.07,347.88,351.64,354.33,350.76,340.89,335.81,343.67,350.61,361.65,357.15,344.76,332.14
2006-10-31 22:13:29+00:00,L5,397.87,383.95,364.58,347.58,355.58,375.17,376.70,379.31,381.51,380.64,377.20,357.88,351.32,359.78,360.83,361.96,345.46
2006-11-01 22:03:10+00:00,L7,,,,360.85,357.76,359.78,357.43,363.52,366.31,370.35,368.00,365.35,366.98,372.64,,,
2007-02-05 22:03:23+00:00,L7,,,372.17,373.46,371.12,362.33,361.69,364.97,363.51,368.54,370.66,371.06,377.78,,,,
2007-02-13 22:07:59+00:00,L5,355.07,356.70,363.42,364.10,363.67,358.34,349.57,342.84,340.29,352.50,352.42,359.10,358.88,365.71,366.77,364.24,351.79
2007-02-21 22:03:28+00:00,L7,380.39,352.11,367.91,365.31,,,269.31,361.41,361.74,365.45,373.85,376.88,376.06,377.64,370.53,358.62,358.77
2007-03-25 22:03:56+00:00,L7,413.97,388.21,382.44,,,127.42,391.18,400.05,397.93,389.95,393.56,401.79,398.71,395.26,387.54,379.44,376.41
2007-05-28 22:03:40+00:00,L7,,,,,317.47,341.36,354.16,361.17,368.08,373.90,368.49,368.99,352.35,,192.80,331.06,321.23
2007-09-08 22:09:02+00:00,L7,390.73,386.29,381.11,381.15,375.98,366.90,358.10,361.47,,,,,188.89,363.05,360.88,348.64,322.78
2007-09-09 22:06:09+00:00,L5,381.16,381.12,381.86,375.81,368.96,356.22,355.88,350.61,356.81,353.44,354.63,353.94,355.30,354.22,351.10,322.98,325.46
2007-09-17 22:02:48+00:00,L7,384.16,365.43,374.27,367.96,372.26,360.06,365.80,366.88,364.45,358.54,356.35,,,,354.12,344.99,346.34
2007-10-02 22:12:06+00:00,L5,389.91,382.10,362.77,347.35,345.79,345.98,341.42,344.90,343.92,348.31,345.53,348.83,341.93,343.81,330.72,190.14,197.35
2007-11-20 22:03:10+00:00,L7,399.24,389.62,381.21,367.58,350.82,350.67,352.56,360.58,363.37,370.91,,,,386.48,382.98,372.08,359.20
2007-12-22 22:03:44+00:00,L7,378.65,369.23,368.08,353.30,349.88,354.90,349.82,357.46,363.29,,,,387.69,385.77,387.39,376.51,373.46
2008-01-30 22:09:31+00:00,L7,349.18,372.41,368.23,359.14,354.92,353.79,360.66,353.28,,,,,,384.95,370.67,365.24,363.32
2008-04-12 22:03:32+00:00,L7,420.15,,353.71,,,,379.51,378.29,382.84,385.30,385.37,392.37,389.43,391.48,385.53,376.81,372.54
2008-04-19 22:09:18+00:00,L7,,,,,353.95,353.92,356.24,349.70,349.29,353.23,368.11,370.43,,,,,
2008-05-05 22:09:14+00:00,L7,,,,338.04,352.16,351.78,357.23,359.52,352.81,,,,,,206.36,360.21,354.40
2008-05-14 22:03:00+00:00,L7,,,,332.53,346.72,361.65,378.37,,,244.19,366.48,376.15,372.04,352.36,198.99,354.09,352.92
2008-05-30 22:02:53+00:00,L7,,,,,330.15,385.77,382.78,378.10,366.87,,,385.84,359.57,134.74,195.63,345.97,337.69
2008-06-15 22:02:44+00:00,L7,547.25,574.79,562.80,86.33,489.46,517.82,554.62,602.18,600.10,597.15,604.08,,102.54,495.17,617.27,628.84,505.32
2008-07-01 22:02:34+00:00,L7,604.39,327.14,330.27,310.67,301.26,,,,,494.30,458.54,322.13,270.44,329.87,315.08,293.02,400.21
2008-07-17 22:02:46+00:00,L7,,,,93.42,163.84,341.39,354.40,351.01,358.33,,,,109.87,149.45,198.57,212.37,220.19
2008-08-09 22:08:23+00:00,L7,,,,,,,,276.89,360.59,352.75,343.97,337.36,,,,,
2008-08-18 22:02:08+00:00,L7,,383.60,383.78,360.15,350.86,,,231.16,363.13,350.95,346.36,333.57,333.23,319.30,194.77,212.72,295.61
2008-09-10 22:08:08+00:00,L7,395.88,378.49,377.39,373.93,355.76,331.24,337.30,350.96,,,,,101.78,340.23,319.75,321.19,324.63
2008-10-05 22:02:06+00:00,L7,,,378.37,372.96,369.55,342.01,322.87,329.14,353.67,356.60,358.61,352.34,345.80,,,285.41,331.37
2008-10-29 21:57:00+00:00,L5,378.23,363.81,370.42,369.18,360.52,350.22,338.79,332.09,340.02,344.16,349.30,334.88,339.94,353.05,351.96,337.92,332.04
2009-01-24 22:04:30+00:00,L5,386.25,365.44,359.31,359.54,363.09,359.38,351.55,346.29,356.13,355.85,365.94,368.08,360.25,356.35,335.73,317.71,320.51
2009-02-01 22:08:58+00:00,L7,383.65,375.57,355.34,341.10,351.10,356.54,362.58,,,,,,365.27,361.79,353.92,358.15,349.59
2009-02-02 21:58:58+00:00,L5,407.78,396.10,391.72,374.18,370.39,379.82,385.66,390.88,375.69,365.01,369.36,383.50,388.21,377.13,364.43,368.39,361.61
2009-02-17 22:09:07+00:00,L7,389.21,377.11,378.72,,,,,,384.62,368.62,369.92,378.87,388.27,385.52,379.70,370.59,
2009-03-14 22:03:09+00:00,L7,,366.69,371.32,372.57,364.52,356.30,361.46,366.85,366.14,369.48,368.72,369.70,,,277.82,362.12,357.25
2009-05-08 22:09:37+00:00,L7,,,364.83,366.97,356.49,336.94,329.98,333.62,351.12,355.66,,,,,,217.52,220.77
2009-06-18 22:03:49+00:00,L7,467.92,534.81,548.47,537.78,354.18,352.67,600.35,634.78,456.09,575.56,553.78,,,329.05,313.74,342.65,217.28
2009-08-05 22:03:13+00:00,L7,,,,357.40,342.92,333.71,343.53,429.78,418.73,347.16,341.61,337.00,332.96,,,,232.92
2009-10-24 22:03:18+00:00,L7,,,377.53,380.49,382.92,378.40,371.87,369.61,367.36,368.35,362.66,364.15,365.77,,,,354.55
2010-02-13 22:04:54+00:00,L7,359.06,353.99,358.42,367.19,363.14,,,349.97,353.75,357.71,356.42,365.52,361.90,363.25,358.85,354.12,348.67
2010-02-21 22:03:56+00:00,L5,411.49,393.68,390.25,402.95,399.96,391.46,384.82,380.85,385.28,395.48,403.58,386.46,395.06,397.29,392.90,389.66,391.59
2010-03-17 22:05:09+00:00,L7,362.37,342.05,339.72,,,,348.29,345.67,350.37,343.91,345.77,350.51,343.53,351.71,573.50,542.29,599.98
2010-05-04 22:05:11+00:00,L7,,357.95,370.08,379.68,390.18,370.60,380.11,377.28,374.05,378.97,367.24,363.66,,,293.61,363.37,360.40
2010-07-07 22:05:13+00:00,L7,,,,,,365.29,373.87,,,304.91,349.43,352.62,103.22,137.97,195.51,215.64,216.37
2010-07-14 22:11:24+00:00,L7,,,,,360.06,,,,,153.38,384.53,385.43,374.84,182.61,210.88,372.01,371.41
2010-10-02 22:11:25+00:00,L7,401.44,387.21,390.76,398.62,,,,,,,370.54,368.51,372.50,381.29,371.88,369.12,361.42
2010-10-11 22:05:21+00:00,L7,356.31,342.76,350.23,367.81,363.61,356.03,359.19,361.15,,,,340.57,337.28,347.00,337.28,330.91,327.63
2010-12-30 22:06:10+00:00,L7,395.04,386.70,382.27,375.94,364.50,357.92,358.11,368.27,,,,366.12,366.19,367.33,364.67,356.57,342.56
2011-01-07 22:03:20+00:00,L5,395.72,384.09,379.38,377.68,365.65,351.11,346.71,342.94,349.01,352.37,347.06,353.68,360.00,362.67,354.11,337.42,337.58
2011-01-23 22:02:56+00:00,L5,401.33,392.97,388.00,383.28,374.74,368.07,369.16,363.62,366.32,368.58,372.33,364.42,371.99,372.27,360.90,350.98,343.70
2011-01-31 22:06:24+00:00,L7,,,,330.83,328.55,310.03,332.64,327.38,320.01,334.97,338.80,333.90,317.50,318.93,,,
2011-02-16 22:06:51+00:00,L7,359.56,,,265.94,350.40,348.44,349.11,345.42,349.01,354.39,356.96,358.60,356.48,355.80,348.02,,
2011-03-04 22:06:33+00:00,L7,360.23,358.09,,,,,345.52,339.25,336.34,338.72,342.47,343.42,339.22,343.69,335.02,313.99,
2011-03-11 22:12:45+00:00,L7,408.89,397.33,400.32,397.93,397.44,394.41,390.51,382.28,,,,,,,395.64,387.26,380.70
2011-03-12 22:03:19+00:00,L5,418.38,399.99,403.00,397.56,392.83,386.75,383.71,378.71,378.86,383.41,384.30,398.50,396.11,397.54,389.99,378.37,373.27
2011-03-20 22:06:58+00:00,L7,,,347.92,353.01,355.01,353.82,353.69,347.57,348.27,344.28,346.96,348.74,,,,317.72,327.79
2011-03-28 22:02:50+00:00,L5,379.33,360.87,365.77,368.97,365.88,362.55,363.38,362.82,360.80,356.89,354.07,360.28,361.43,370.25,362.65,356.49,341.78
2011-08-02 22:12:38+00:00,L7,,,360.68,374.65,386.99,,,,,,372.43,371.91,369.51,340.80,203.32,360.65,356.02
2011-08-18 22:12:35+00:00,L7,420.14,,,,,,385.18,381.10,384.09,381.57,383.72,391.50,390.77,393.27,394.25,,
2011-09-28 22:06:15+00:00,L7,355.51,357.76,353.94,349.10,345.67,,,,361.49,358.74,353.74,343.97,345.70,347.52,335.08,312.23,306.42
2011-10-14 22:06:16+00:00,L7,371.29,364.67,369.61,371.47,356.64,,,,,359.88,355.16,358.24,361.96,361.48,352.83,336.84,333.94
2012-04-07 22:07:04+00:00,L7,353.55,,342.73,337.72,339.45,343.38,,,,,359.26,362.85,371.81,365.19,349.12,336.70,336.85
2012-08-13 22:08:08+00:00,L7,,,,,272.24,365.68,372.96,367.97,365.45,362.25,363.97,357.62,358.51,352.83,,,
2012-08-29 22:08:16+00:00,L7,376.02,382.34,369.30,366.00,365.39,360.36,365.12,,,357.48,362.57,355.25,351.73,345.14,228.21,313.35,311.85
2012-12-19 22:09:32+00:00,L7,309.74,361.71,373.26,403.48,400.27,361.31,357.68,357.67,362.00,356.83,361.78,,,,373.72,371.08,356.10
2013-01-04 22:09:10+00:00,L7,,358.84,372.02,372.62,383.39,373.05,364.90,355.75,360.52,361.66,356.51,356.39,,,,358.34,351.85
2013-01-20 22:09:35+00:00,L7,388.85,372.59,355.10,343.39,361.77,365.27,377.65,365.48,,,266.41,331.67,342.95,347.62,344.95,329.57,329.46
2013-02-05 22:09:37+00:00,L7,381.02,373.54,365.82,351.00,349.02,361.85,365.63,,,361.83,358.20,352.97,350.83,363.16,358.08,356.39,353.01
2013-03-09 22:09:33+00:00,L7,350.31,350.69,348.22,,,,336.84,343.23,363.05,369.18,359.99,347.26,355.54,358.33,358.30,356.89,
2013-04-10 22:09:02+00:00,L7,365.30,355.52,358.28,360.91,358.23,355.80,354.84,,,,,368.99,364.88,374.44,362.75,350.40,337.82
2013-05-28 22:08:47+00:00,L7,,,,,,,359.10,360.23,357.42,355.48,351.32,374.17,363.52,142.13,198.53,212.54,
