dates,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0061,satname
2000-03-30 21:58:33+00:00,324.60,309.71,296.28,292.25,291.65,295.56,293.75,302.07,304.62,302.56,304.11,303.03,300.17,303.85,306.86,308.93,309.78,309.89,304.03,298.64,295.33,296.32,294.61,297.51,299.78,305.32,305.35,305.30,305.78,305.20,307.11,308.91,314.41,316.82,316.68,320.52,327.18,330.72,332.27,328.34,327.41,326.08,327.25,329.76,329.71,329.85,335.48,340.78,342.97,346.95,349.91,352.28,356.96,356.77,353.26,349.69,355.08,358.97,359.58,364.02,369.55,356.40,L7
2000-05-01 21:58:18+00:00,323.74,309.26,297.18,294.24,293.79,298.17,299.61,302.60,304.82,303.90,304.51,303.96,303.32,306.80,308.71,307.07,311.40,309.97,306.11,299.54,297.37,298.45,298.26,303.70,305.50,310.23,306.86,306.17,308.07,312.27,311.87,309.90,314.57,317.92,321.38,324.38,329.26,334.62,334.74,331.43,331.65,329.82,329.07,330.31,334.05,336.16,340.37,343.68,347.42,350.96,355.25,357.86,359.92,358.47,355.05,354.69,358.22,364.02,364.56,364.06,366.86,358.65,L7
2000-06-18 21:57:51+00:00,324.06,315.25,306.80,301.97,300.30,307.08,307.16,311.64,301.41,302.98,303.70,306.31,308.26,311.83,313.51,308.55,309.53,306.33,302.40,295.89,294.12,296.96,304.64,309.22,313.77,313.71,307.81,310.03,309.79,314.05,314.40,312.00,314.87,317.60,325.30,328.46,330.96,335.39,334.46,332.22,331.93,330.32,330.29,330.63,337.55,340.26,346.99,347.51,352.21,357.00,359.09,364.47,365.66,362.81,357.93,357.95,360.99,364.46,365.59,364.31,366.37,358.16,L7
2000-07-29 21:51:02+00:00,315.57,309.31,301.92,299.23,295.31,304.33,307.16,305.90,295.50,297.80,300.68,302.59,305.35,309.14,309.23,303.80,304.81,303.97,301.15,295.89,288.05,290.63,296.90,301.14,305.89,309.65,304.41,305.22,306.48,310.36,310.34,306.98,311.64,312.45,319.92,323.44,326.39,332.17,331.99,328.73,328.04,326.79,325.94,328.14,338.49,335.58,340.59,341.67,345.28,348.96,355.47,361.36,361.42,361.35,357.93,356.63,357.79,363.32,368.17,367.41,367.75,349.13,L7
2000-08-05 21:57:08+00:00,306.89,304.95,299.03,295.07,290.88,295.33,285.62,297.84,288.64,293.28,297.41,300.42,302.10,303.99,300.46,295.44,296.55,297.72,293.63,288.20,281.00,282.63,286.11,293.13,297.80,303.87,297.68,297.89,300.77,305.68,301.09,299.02,306.05,305.33,310.86,314.66,319.46,325.58,325.84,321.93,322.10,319.51,319.37,323.25,334.64,330.75,335.06,333.77,342.55,345.26,353.34,360.50,361.02,360.44,355.43,350.13,352.04,356.16,364.15,364.42,360.70,340.05,L7
2000-08-14 21:50:56+00:00,303.13,302.64,297.14,293.82,288.91,291.76,285.62,297.84,284.25,289.41,294.27,299.07,300.95,302.59,298.21,292.49,294.30,294.27,291.11,284.18,278.66,279.56,283.58,290.47,294.93,300.34,295.60,295.42,298.51,302.91,298.73,296.36,304.27,303.30,308.90,314.00,318.40,323.56,324.29,319.58,320.28,316.98,317.94,321.41,331.69,327.79,332.38,331.29,339.51,342.33,351.34,358.36,358.06,359.15,354.07,349.22,350.98,355.43,364.08,364.32,360.34,336.18,L7
2000-11-09 21:56:21+00:00,282.10,287.28,284.24,279.09,274.10,272.98,248.80,274.60,269.28,276.18,282.25,286.99,289.04,289.45,284.89,279.81,278.71,280.35,277.64,269.34,265.25,265.79,264.28,274.05,275.70,284.02,282.70,281.96,285.63,288.55,282.74,283.43,293.86,290.33,294.25,300.85,307.39,310.92,311.11,307.52,306.07,304.54,306.44,312.51,322.70,315.13,315.93,316.76,320.35,324.83,340.39,343.49,343.83,350.94,347.61,344.55,343.93,345.75,356.40,359.93,353.55,321.02,L7
2001-01-05 21:50:16+00:00,287.89,290.69,289.76,277.38,271.65,282.20,248.80,262.24,272.16,280.23,287.19,289.76,292.59,293.59,281.19,283.47,281.81,282.73,280.56,269.11,263.95,263.25,268.92,272.14,274.19,285.27,282.28,278.87,286.75,287.95,281.95,282.13,293.21,288.86,292.11,300.99,307.04,312.15,312.15,307.30,306.50,302.12,303.57,310.64,317.51,308.67,314.44,315.55,325.07,327.42,341.03,345.35,344.03,350.58,348.12,342.96,340.45,343.10,352.77,355.72,350.94,321.03,L7
2001-06-05 21:55:40+00:00,306.40,309.07,306.05,276.52,274.30,303.30,280.73,283.59,292.96,301.43,304.43,297.81,302.96,304.68,287.82,300.12,301.40,300.33,293.77,287.41,278.94,275.05,282.77,278.66,286.16,295.14,288.07,285.99,294.50,294.00,295.43,300.48,304.41,301.35,302.06,312.43,317.83,328.62,325.02,319.16,322.52,314.61,311.49,315.31,316.14,311.38,325.30,324.70,339.23,332.41,345.86,350.94,344.61,354.63,349.13,342.06,337.12,337.38,336.50,341.88,345.19,340.01,L7
2001-06-14 21:49:26+00:00,306.40,309.07,306.05,276.52,274.30,303.30,280.73,283.59,292.96,301.43,304.43,297.81,302.96,304.68,287.82,300.12,301.40,300.33,293.77,287.41,278.94,275.05,282.77,278.66,286.16,295.14,288.07,295.36,294.50,294.00,295.43,300.48,304.41,301.35,302.06,312.43,317.83,328.62,325.02,319.16,322.52,314.61,311.49,315.31,316.14,311.38,325.30,324.70,339.23,332.41,345.86,350.94,344.61,354.63,349.13,342.06,337.12,337.38,336.50,341.88,345.19,340.01,L7
2001-06-21 21:55:29+00:00,300.52,306.29,301.48,279.95,272.79,294.65,277.52,286.70,291.82,297.92,302.36,294.40,299.26,299.71,288.95,296.84,296.81,298.11,289.43,286.38,279.12,275.03,281.22,279.39,284.85,293.51,284.97,292.12,292.15,293.36,296.05,300.40,303.80,301.52,302.54,310.47,317.95,326.18,327.88,321.65,322.60,309.43,312.44,315.96,320.87,315.90,324.59,324.30,339.23,333.54,345.63,350.94,344.61,354.63,349.13,340.36,336.93,336.19,337.17,344.37,348.20,341.11,L7
2001-06-30 21:49:12+00:00,304.43,301.68,294.29,273.76,262.25,292.87,277.52,283.28,287.57,296.24,298.38,290.03,295.31,295.03,287.48,293.05,293.63,296.28,285.53,283.81,278.26,272.04,278.30,276.74,281.80,290.18,281.83,290.23,289.73,293.74,297.35,300.99,300.69,300.23,299.63,307.69,314.71,324.58,327.91,321.70,321.51,310.62,311.87,315.62,319.74,317.37,321.95,323.72,328.76,333.74,345.11,350.94,344.61,354.63,349.13,339.85,336.93,336.19,337.17,344.37,348.20,341.11,L7
2001-09-09 21:54:36+00:00,300.95,298.67,287.69,276.84,265.18,286.49,283.41,289.90,284.72,292.76,293.26,286.69,290.29,288.11,289.81,286.72,289.90,293.38,282.00,281.31,278.47,273.94,277.93,278.52,280.78,283.70,279.07,290.18,287.10,293.87,298.99,300.86,300.26,302.41,303.10,308.29,313.03,322.64,327.04,321.44,320.12,309.36,313.37,316.96,321.89,321.76,321.21,323.04,325.55,334.80,341.87,352.14,348.58,339.46,337.88,336.98,331.06,329.84,338.61,352.41,351.68,342.61,L7
2001-10-11 21:54:09+00:00,304.54,297.61,287.74,282.09,265.18,286.34,281.76,294.60,284.44,292.13,293.68,288.96,291.68,290.23,290.90,288.75,290.88,293.37,282.82,281.36,278.07,274.57,278.66,279.39,281.77,285.02,279.37,290.54,289.27,295.15,300.28,301.56,300.92,304.59,305.83,310.99,315.67,324.28,326.79,322.44,319.04,311.51,313.99,317.37,322.04,322.17,322.31,323.18,327.53,336.44,343.62,352.63,352.75,339.54,341.97,336.97,330.10,331.21,340.17,356.30,355.47,341.31,L7
2002-01-24 21:48:42+00:00,322.08,304.98,301.93,294.58,273.97,302.70,296.06,311.50,291.75,296.04,296.79,298.85,299.97,300.94,303.36,305.87,304.54,301.93,293.41,288.73,286.69,285.21,287.32,292.31,296.89,297.47,297.78,303.95,302.09,303.34,308.10,309.83,312.70,318.24,319.68,325.94,328.96,331.49,329.32,331.87,326.49,322.56,319.59,324.34,324.93,325.21,328.34,328.05,335.38,342.70,348.71,352.63,352.75,339.54,341.97,333.99,326.10,329.11,343.03,365.40,360.91,342.45,L7
2002-01-31 21:54:50+00:00,319.65,304.31,300.70,289.65,264.94,302.70,299.71,313.09,292.47,294.19,294.68,297.12,297.38,298.62,299.73,301.77,304.54,297.94,290.83,286.39,285.12,284.84,284.67,290.72,294.74,295.45,294.82,300.15,299.39,298.88,303.93,306.94,309.91,315.34,316.23,322.77,325.32,327.39,326.39,328.08,323.69,319.55,319.27,323.56,322.42,321.60,324.87,325.82,333.75,339.37,346.45,347.85,351.63,340.09,338.32,328.30,326.10,329.11,343.03,365.40,360.91,342.45,L7
2002-02-25 21:48:47+00:00,322.21,305.97,300.25,292.36,284.26,302.70,297.72,315.10,291.48,292.86,294.67,297.11,298.77,299.41,302.11,303.52,310.14,299.51,289.98,285.69,284.07,284.12,284.99,289.71,294.61,296.33,297.23,303.40,303.13,303.02,303.09,306.28,312.76,317.59,317.59,321.60,326.58,329.33,327.73,327.31,324.93,321.09,320.25,325.67,323.09,321.68,324.74,328.36,334.93,340.26,346.85,349.25,355.62,343.94,340.48,331.64,333.70,336.44,344.93,361.97,362.39,341.25,L7
2002-03-20 21:54:48+00:00,326.66,307.47,301.98,297.11,289.16,306.50,300.03,322.73,293.50,293.32,296.80,297.22,300.01,301.17,304.21,307.39,314.91,302.61,293.57,289.19,288.57,286.98,286.42,290.48,297.44,301.61,302.43,309.05,307.74,307.89,305.30,308.63,315.71,320.69,318.80,323.36,329.32,330.53,330.96,329.89,327.15,325.62,323.04,326.42,323.86,322.48,324.86,329.10,337.95,341.49,348.50,350.78,359.34,347.49,342.72,335.25,339.55,346.37,349.57,360.36,361.60,342.95,L7
2002-03-29 21:48:39+00:00,326.66,307.47,301.98,296.12,282.93,302.59,299.90,326.47,293.19,291.86,296.03,297.32,299.91,301.15,303.69,306.42,310.98,299.85,292.57,287.29,286.78,286.06,286.80,290.70,297.92,300.85,302.87,306.99,306.18,306.01,304.05,307.71,314.09,318.85,317.52,322.17,328.31,329.02,330.54,328.57,326.69,324.18,322.99,325.46,322.50,321.83,323.75,328.98,338.32,341.55,347.72,351.01,358.65,346.93,340.80,333.67,341.14,346.92,348.89,357.28,358.99,344.65,L7
2002-04-05 21:54:49+00:00,326.66,307.47,301.98,296.12,282.93,302.59,299.90,326.47,293.19,291.86,296.03,297.32,299.91,301.15,303.69,306.42,310.98,299.85,292.57,287.29,286.78,286.06,286.80,290.70,297.92,300.85,302.87,306.99,306.18,306.01,304.05,307.71,314.09,318.85,317.52,322.17,328.31,329.02,330.54,328.57,326.69,324.18,322.99,325.46,322.50,321.83,323.75,328.76,338.32,341.55,347.72,351.01,358.65,346.93,340.80,334.34,342.41,346.54,347.01,354.66,356.30,343.38,L7
2002-06-01 21:48:28+00:00,322.67,309.71,303.72,289.60,283.44,306.52,303.44,332.27,295.72,293.73,295.10,296.03,299.28,299.70,303.95,306.16,311.94,301.11,293.26,289.20,289.17,288.24,288.01,292.21,300.57,303.09,304.71,308.44,306.59,306.55,304.65,308.64,316.41,319.57,318.48,321.25,327.37,327.92,331.39,327.32,328.01,325.38,324.35,327.41,322.22,323.01,324.38,329.38,340.03,341.31,346.01,350.48,359.09,348.75,339.49,335.56,345.32,349.65,347.42,352.09,353.49,344.92,L7
2002-07-19 21:48:09+00:00,322.67,309.71,303.72,289.60,283.44,306.52,303.44,332.27,295.72,293.73,295.10,296.03,299.28,299.70,303.95,306.16,311.94,301.11,293.26,289.20,289.17,288.24,288.01,292.21,300.57,303.66,305.42,309.93,308.41,308.10,306.78,310.37,316.67,320.93,321.03,323.90,329.68,329.86,334.46,331.26,331.24,328.63,326.79,329.45,325.40,326.27,327.91,331.61,342.72,343.55,346.01,350.48,359.09,348.75,339.49,335.56,345.32,349.65,347.42,352.09,353.49,344.92,L7
2002-08-27 21:54:00+00:00,311.46,309.63,302.20,286.97,276.91,296.74,301.16,352.38,295.03,295.62,297.82,298.21,300.47,297.29,301.92,302.23,301.39,297.50,293.72,290.34,290.20,289.29,290.71,294.72,301.34,306.60,304.33,308.16,307.24,310.63,310.57,312.77,317.00,320.19,325.88,328.26,331.77,332.39,339.05,334.67,333.62,331.71,331.59,330.70,329.90,333.13,334.21,335.97,348.53,347.63,350.29,358.37,362.88,356.50,348.46,340.71,348.02,351.01,348.54,353.99,354.64,352.16,L7
2002-10-07 21:47:33+00:00,303.25,305.48,297.37,275.27,270.62,288.77,292.80,347.48,285.68,290.36,291.74,293.66,293.58,289.13,293.62,291.58,292.37,289.51,284.10,284.63,284.26,283.06,285.67,291.94,294.00,303.54,298.11,303.99,303.44,307.17,309.68,311.25,314.84,317.42,325.91,328.62,329.80,331.52,339.24,334.82,334.56,330.94,329.94,331.67,331.01,335.21,338.54,339.88,349.23,348.02,350.85,355.13,359.84,357.73,352.52,340.76,346.57,350.42,347.31,351.60,359.11,360.17,L7
2002-10-14 21:53:43+00:00,304.05,305.94,299.19,281.41,270.62,291.49,292.10,338.81,283.87,289.30,291.96,293.83,293.43,289.75,293.41,292.89,291.26,289.56,282.56,283.76,282.19,282.89,285.47,290.79,293.92,302.44,298.41,303.31,303.14,306.97,309.06,310.40,313.77,315.89,325.11,328.08,329.52,330.23,337.76,334.46,332.72,328.64,327.26,329.73,330.01,334.15,337.65,340.87,347.99,346.84,351.70,354.37,356.16,357.09,351.75,340.81,346.25,350.45,347.57,351.85,361.63,361.71,L7
2002-10-23 21:47:39+00:00,305.76,304.22,299.20,281.13,268.26,290.46,292.58,340.19,282.50,287.32,290.77,292.92,291.10,289.58,293.79,291.74,289.95,287.92,283.33,281.55,281.08,282.78,285.18,289.21,293.07,300.82,297.84,301.38,301.44,304.95,307.74,309.44,312.31,314.71,323.22,326.24,326.96,328.85,337.41,333.50,332.69,326.40,327.18,328.66,328.93,334.14,337.07,339.77,346.16,346.37,351.14,352.86,355.10,354.58,350.50,341.11,344.86,349.54,346.65,349.16,359.82,360.21,L7
2002-12-01 21:54:16+00:00,303.94,301.70,297.15,283.51,266.00,282.74,284.15,338.19,273.45,280.21,286.52,289.58,286.35,286.01,290.38,287.25,283.72,280.87,278.39,273.98,274.40,277.00,280.37,283.71,287.09,294.97,294.35,296.91,298.04,301.24,303.68,304.30,306.53,309.14,317.22,322.91,323.80,325.29,332.94,330.79,329.65,320.37,323.68,324.34,326.49,330.78,334.58,337.68,343.22,343.88,348.49,350.99,352.09,351.36,347.92,340.16,345.59,348.70,346.73,348.88,362.04,362.94,L7
2003-01-02 21:54:22+00:00,304.07,301.40,298.03,285.72,270.17,283.64,285.58,336.85,274.49,281.14,286.93,289.82,288.31,286.88,291.02,287.71,284.53,281.70,278.64,275.31,274.57,276.43,280.44,283.66,287.31,293.79,293.89,296.76,296.93,300.77,302.21,303.17,305.98,308.63,316.95,321.35,323.31,324.43,332.23,329.00,327.59,320.49,322.52,323.92,325.37,330.18,333.70,335.80,341.50,342.96,346.31,349.59,351.05,348.53,345.67,340.31,344.40,348.71,346.88,349.57,360.79,360.17,L7
2003-01-18 21:54:30+00:00,303.98,301.88,298.78,285.85,273.67,285.02,286.79,339.41,274.77,282.29,286.54,290.04,288.33,287.95,291.78,287.95,285.61,282.62,276.71,274.61,274.12,276.37,279.86,283.25,286.91,290.53,290.34,292.68,292.70,297.34,298.75,300.50,303.84,305.99,312.89,317.75,319.10,322.15,327.39,324.55,321.83,317.00,320.25,320.70,322.01,328.23,330.97,332.87,337.15,340.68,345.48,350.25,350.72,347.57,344.87,340.87,344.59,348.90,346.97,350.57,360.81,359.07,L7
2003-03-23 21:54:40+00:00,304.03,300.44,294.56,281.62,276.38,284.66,284.82,326.72,272.68,279.56,283.58,287.68,286.09,286.88,290.68,286.16,282.45,280.02,274.40,270.39,269.26,272.19,277.08,280.45,284.63,286.94,288.06,288.51,289.69,293.11,295.53,298.19,301.07,303.69,309.41,313.52,314.95,317.66,321.93,319.02,317.23,312.51,315.40,316.01,317.41,324.06,326.51,327.62,332.66,337.56,341.30,346.21,346.34,343.02,341.43,339.10,340.17,344.28,345.16,347.49,358.44,355.66,L7
2003-04-08 21:54:47+00:00,304.15,296.93,291.93,277.73,276.06,284.75,283.93,316.31,272.48,279.34,282.57,287.81,286.35,286.96,292.05,287.56,283.26,280.08,276.06,271.26,268.59,272.87,277.54,279.75,285.38,286.40,287.50,288.01,289.43,293.28,295.59,298.77,301.13,304.05,309.80,312.46,314.40,318.16,319.85,317.41,314.66,314.12,315.70,315.85,317.30,322.98,325.49,326.52,330.90,336.72,340.60,345.47,344.86,341.59,341.58,340.98,340.94,344.58,345.91,349.56,359.67,355.92,L7
2003-04-24 21:54:46+00:00,301.46,294.77,287.93,272.85,279.03,281.45,280.60,309.83,270.39,277.97,279.88,286.20,285.95,285.64,291.42,287.72,283.67,277.94,273.78,269.84,266.03,269.26,275.15,278.01,283.34,283.41,285.28,286.09,285.85,289.90,291.94,295.40,298.52,301.44,305.93,308.64,312.39,317.92,314.27,312.27,309.79,313.12,313.08,312.20,313.72,317.49,320.45,320.95,326.56,334.30,335.73,344.33,342.73,337.46,339.43,340.07,338.79,342.42,345.03,349.71,356.90,352.52,L7
2003-05-03 21:48:37+00:00,299.53,292.67,286.19,271.21,274.11,278.90,278.44,305.37,269.90,277.32,279.50,284.64,283.77,283.73,288.66,285.65,281.57,276.60,272.36,268.89,265.75,268.66,273.96,277.18,280.97,283.41,285.33,283.90,283.47,287.15,290.92,294.66,297.98,301.08,305.44,308.64,312.39,317.92,314.27,312.27,309.79,313.12,313.08,312.20,313.72,316.19,318.09,319.27,325.50,331.85,334.59,342.38,340.23,335.71,337.49,337.66,338.07,339.10,342.93,346.65,353.98,350.38,L7
2003-05-10 21:54:46+00:00,299.53,292.67,286.19,271.21,274.11,278.90,278.44,305.37,269.90,277.32,279.50,284.70,284.00,284.95,289.22,286.87,281.81,275.56,272.69,269.98,265.27,267.97,274.62,275.81,279.99,284.06,285.95,284.44,283.88,286.59,290.86,294.22,297.16,301.82,304.33,308.15,312.36,317.68,313.99,311.45,310.54,313.30,313.10,311.77,313.40,315.31,318.18,320.44,325.06,331.18,334.44,343.18,340.60,335.58,336.97,337.73,337.39,338.91,342.14,346.59,353.29,349.72,L7
2003-05-26 21:54:43+00:00,299.53,292.67,286.19,271.21,274.11,278.90,278.44,305.37,269.90,277.32,279.50,283.31,282.17,284.73,289.92,287.62,282.35,275.46,273.14,271.35,265.62,267.13,275.69,275.70,279.03,284.70,286.73,284.19,284.20,286.19,290.54,294.06,296.72,301.01,304.00,307.38,312.90,318.62,313.31,310.54,310.41,312.79,311.55,308.82,310.59,312.87,317.76,320.69,325.06,331.18,334.44,343.18,340.60,335.58,336.97,336.13,333.24,334.31,338.22,342.81,349.94,345.46,L7
2003-07-21 21:42:33+00:00,305.03,293.08,284.91,265.41,263.40,281.68,279.42,288.03,273.13,276.85,278.49,283.65,282.81,287.39,291.50,291.00,284.19,276.32,276.20,273.75,265.73,266.64,276.21,276.96,280.16,289.30,291.41,286.04,285.78,287.12,292.83,295.54,297.25,301.53,305.55,307.24,313.88,321.50,313.80,310.72,312.62,314.30,310.69,306.06,310.25,310.37,314.69,320.24,323.36,329.66,336.82,342.50,339.53,333.99,336.74,334.35,328.47,326.39,333.29,336.30,345.20,342.40,L5
2003-08-06 21:42:51+00:00,305.03,293.74,286.34,270.28,262.95,281.68,279.42,288.03,273.13,276.85,278.49,283.65,282.81,287.39,291.50,291.00,284.19,275.95,275.47,272.94,264.17,265.38,276.21,275.08,277.76,286.68,289.34,285.35,286.23,287.54,291.70,294.32,294.00,299.01,303.59,304.97,311.92,319.40,313.78,308.75,309.97,311.84,309.79,306.20,309.03,309.82,313.47,318.31,323.36,329.66,336.82,342.50,339.53,333.99,336.74,335.43,329.58,325.11,331.98,334.75,344.29,340.75,L5
2003-08-15 21:36:48+00:00,305.80,295.48,288.73,271.20,263.29,283.49,280.38,288.10,275.15,279.04,281.03,284.81,284.15,287.66,290.73,289.58,282.83,276.36,275.67,272.94,264.35,265.91,276.79,275.35,277.54,285.08,287.21,284.12,284.84,286.79,289.44,292.91,293.77,299.17,303.12,304.60,310.49,318.32,313.11,307.05,308.20,310.12,308.55,306.33,310.00,311.21,313.81,318.01,324.26,329.84,337.25,341.79,339.05,334.05,336.74,335.43,329.58,325.11,331.98,334.75,344.29,340.75,L5
